sn,zhel,zcmb,st,est,Mmax,eMmax,t0,EBVmw,eEBVmw,covMs,sample,subtype,quality,cosmo,phys,BV,eBV,covBV_M,ml,m,mu,host,dist,edist,caltype
CSP13aam,0.0749481,0.0750921,1.136,0.017,18.298,0.083,2.8,0.1643,0.0164,-7.1e-05,CSPII,Ia,0.968,1,0,-0.15500000000000114,0.012727922061357855,0.0,8.65,9.05,9.23,N/A,-1.0,-1.0,none
CSP13aao,0.0613575,0.0616022,0.696,0.049,18.806,0.195,1.8,0.0444,0.0044,-0.002709,CSPII,Ia,0.978,1,0,0.125,0.08683893136145793,0.0,9.8,9.93,10.09,N/A,-1.0,-1.0,none
CSP13aaq,0.0597586,0.0597706,0.984,0.007,18.56,0.027,-6.8,0.0293,0.0029,1.792e-05,CSPII,Ia,0.969,1,0,-0.054999999999999716,0.01131370849898476,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP13aay,0.0589592,0.0587551,1.14,0.012,18.623,0.017,-0.5,0.0159,0.0016,-2.911e-05,CSPII,Ia,0.955,1,0,0.03900000000000148,0.009219544457292887,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP13abl,0.0403721,0.0406288,0.817,0.051,18.05,0.046,-4.0,0.0862,0.0086,-6.071e-05,CSPII,Ia,0.42,1,0,1.0730000000000004,0.06264982043070834,0.0,8.9,8.91,9.04,N/A,-1.0,-1.0,none
CSP13abs,0.0771466,0.0783462,1.208,0.014,18.633,0.036,-2.5,0.0208,0.0021,-2.834e-05,CSPII,Ia-91T,0.983,1,0,-0.06099999999999994,0.016278820596099707,0.0,6.23,6.36,6.48,N/A,-1.0,-1.0,none
CSP14aar,0.0421708,0.0423854,0.982,0.022,17.634,0.114,10.0,0.0934,0.0093,3.605e-05,CSPII,Ia,0.986,1,0,-0.021000000000000796,0.007211102550927979,0.0,8.9,9.07,9.42,N/A,-1.0,-1.0,none
CSP14abk,0.0797448,0.0797387,0.96,0.025,17.883,0.048,-2.7,0.0663,0.0066,-8.503e-05,CSPII,Ia,0.0,0,0,0.08099999999999952,0.02831960451701259,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP14abn,0.0225,0.0232746,1.007,0.005,16.184,0.011,-1.3,0.0747,0.0075,-1.567e-05,CSPII,Ia,0.976,0,0,-0.0259999999999998,0.004242640687119285,0.0,9.59,9.75,10.24,N/A,-1.0,-1.0,none
CSP14acy,0.0663741,0.0660269,0.966,0.011,18.052,0.133,4.3,0.0174,0.0017,-8.79e-05,CSPII,Ia-91T,0.027,1,0,0.12199999999999989,0.017804493814764857,0.0,7.86,8.19,8.33,N/A,-1.0,-1.0,none
CSP14adc,0.03244,0.031651,0.811,0.01,17.382,0.029,-3.2,0.0949,0.0095,9.846e-06,CSPII,Ia,0.976,1,1,0.23200000000000287,0.011401754250991379,0.0,10.67,10.81,11.14,N/A,-1.0,-1.0,none
CSP14ade,0.0624568,0.0626358,1.228,0.013,18.005,0.208,44.5,0.077,0.0077,0.0005106,CSPII,Ia-91T,0.963,1,0,0.03500000000000014,0.012041594578792296,0.0,10.33,10.49,10.97,N/A,-1.0,-1.0,none
CSP15B,0.0198862,0.0208198,0.718,0.006,15.606,0.114,22.2,0.0641,0.0064,1.008e-05,CSPII,Ia,0.966,0,1,0.1399999999999988,0.010816653826391968,0.0,10.78,10.95,11.42,N/A,-1.0,-1.0,none
CSP15aae,0.0161833,0.0169733,0.505,0.004,16.234,0.051,12.2,0.0226,0.0023,-1.49e-05,CSPII,Ia-91bg,0.981,0,1,0.4540000000000006,0.01063014581273465,0.0,10.96,11.14,11.26,N/A,-1.0,-1.0,none
KISS13j,0.0765333,0.0776331,0.895,0.026,18.347,0.332,15.7,0.0326,0.0033,0.0009912,CSPII,Ia,0.963,1,0,0.1319999999999979,0.020808652046684813,0.0,9.65,9.83,10.21,N/A,-1.0,-1.0,none
KISS15m,0.02432,0.0253844,0.425,0.009,17.536,0.027,-6.1,0.0277,0.0028,4.478e-05,CSPII,Ia-91bg,0.958,0,0,0.6219999999999999,0.03176476034853718,0.0,9.67,9.78,9.94,N/A,-1.0,-1.0,none
KISS15n,0.023084,0.0239783,1.225,0.009,15.697,0.08,0.9,0.0088,0.0009,1.917e-05,CSPII,Ia-91T,0.85,0,1,0.09700000000000131,0.01063014581273465,0.0,7.8,8.0,8.17,N/A,-1.0,-1.0,none
LSQ11bk,0.0402721,0.0400251,1.071,0.016,17.668,0.022,-0.7,0.0936,0.0094,-7.412e-05,CSPII,Ia,0.967,1,0,-0.0779999999999994,0.01063014581273465,0.0,6.5,6.53,6.59,N/A,-1.0,-1.0,none
LSQ11ot,0.02732,0.0273222,0.982,0.004,17.125,0.013,-0.4,0.1581,0.0158,-3.553e-06,CSPII,Ia,0.976,1,1,0.3200000000000003,0.006403124237432849,0.0,10.0,10.17,10.22,N/A,-1.0,-1.0,none
LSQ11pn,0.0326533,0.0326611,0.503,0.008,17.319,0.026,-2.1,0.1457,0.0146,-3.844e-05,CSPII,Ia,0.948,1,1,0.2870000000000026,0.01769180601295413,0.0,10.52,10.7,10.8,N/A,-1.0,-1.0,none
LSQ12agq,0.0641556,0.0653581,1.152,0.027,18.421,0.138,8.0,0.0371,0.0037,-5.057e-05,CSPII,Ia,0.986,1,0,0.08899999999999864,0.07300684899377592,0.0,9.29,9.3,9.43,N/A,-1.0,-1.0,none
LSQ12bld,0.0833623,0.084303,0.896,0.009,19.311,0.032,-3.9,0.0233,0.0023,5.283e-06,CSPII,Ia,0.987,1,0,0.0779999999999994,0.014422205101855958,0.0,10.42,10.55,10.64,N/A,-1.0,-1.0,none
LSQ12btn,0.0541733,0.0552706,0.829,0.01,18.224,0.094,23.2,0.0333,0.0033,0.0001215,CSPII,Ia,0.986,1,0,0.10000000000000142,0.01063014581273465,0.0,10.84,10.9,10.94,N/A,-1.0,-1.0,none
LSQ12cdl,0.1079253,0.1090245,0.994,0.044,19.819,0.099,3.4,0.0492,0.0049,-0.0003592,CSPII,Ia,0.986,1,0,-0.14099999999999824,0.07280109889280519,0.0,8.79,8.81,8.93,N/A,-1.0,-1.0,none
LSQ12fuk,0.0205857,0.0205571,1.004,0.006,16.074,0.068,0.9,0.0714,0.0071,-3.964e-05,CSPII,Ia,0.982,0,1,-0.008000000000000895,0.012041594578792296,0.0,8.2,8.34,8.45,N/A,-1.0,-1.0,none
LSQ12fvl,0.05593,0.055977,0.596,0.009,18.575,0.036,-5.8,0.0179,0.0018,8.479e-05,CSPII,Ia,0.981,1,0,0.24599999999999866,0.0170293863659264,0.0,10.55,10.74,10.93,N/A,-1.0,-1.0,none
LSQ12fxd,0.03122,0.0313344,1.16,0.006,16.894,0.02,-9.9,0.0217,0.0022,9.907e-06,CSPII,Ia,0.98,1,1,-0.006000000000000227,0.00565685424949238,0.0,10.16,10.28,10.4,N/A,-1.0,-1.0,none
LSQ12gdj,0.0303033,0.0292813,1.165,0.007,16.508,0.026,-0.1,0.0199,0.002,4.396e-06,CSPII,Ia-91T,0.969,1,1,-0.030999999999998806,0.007071067811865475,0.0,8.36,8.66,8.76,N/A,-1.0,-1.0,none
LSQ12hno,0.0472673,0.0468084,0.989,0.014,17.848,0.02,-0.1,0.0994,0.0099,-9.241e-05,CSPII,Ia,0.983,1,0,0.04900000000000304,0.01,0.0,7.64,7.7,7.9,N/A,-1.0,-1.0,none
LSQ12hvj,0.0712507,0.0723911,1.167,0.015,18.989,0.021,-6.3,0.0458,0.0046,7.477e-07,CSPII,Ia,0.986,1,0,0.08099999999999952,0.009899494936611667,0.0,8.79,9.05,9.22,N/A,-1.0,-1.0,none
LSQ12hxx,0.06936,0.0689135,1.19,0.024,18.737,0.049,-1.6,0.0153,0.0015,-4.675e-05,CSPII,Ia,0.986,1,0,0.0779999999999994,0.016401219466856725,0.0,10.28,10.45,10.58,N/A,-1.0,-1.0,none
LSQ12hzj,0.0334,0.0345752,0.969,0.004,17.288,0.026,-4.1,0.0569,0.0057,-4.561e-06,CSPII,Ia,0.985,1,1,-0.06899999999999906,0.007071067811865475,0.0,9.32,9.35,9.73,N/A,-1.0,-1.0,none
LSQ12hzs,0.07208,0.0718169,1.02,0.018,18.863,0.024,-6.8,0.0227,0.0023,3.695e-05,CSPII,Ia,0.985,1,0,0.09999999999999787,0.01063014581273465,0.0,9.88,10.02,10.42,N/A,-1.0,-1.0,none
LSQ13abo,0.0674467,0.0681328,0.88,0.019,18.976,0.078,-4.0,0.0906,0.0091,1.708e-05,CSPII,Ia,0.986,1,0,0.20700000000000074,0.02778488797889961,0.0,10.04,10.31,10.34,N/A,-1.0,-1.0,none
LSQ13cwp,0.0666,0.0662474,0.944,0.017,18.696,0.03,-4.6,0.1326,0.0133,-3.155e-05,CSPII,Ia,0.986,1,0,0.08800000000000097,0.022803508501982758,0.0,10.39,10.54,10.7,N/A,-1.0,-1.0,none
LSQ13dcy,0.0801,0.0800671,0.94,0.025,19.353,0.029,-3.3,0.0408,0.0041,-0.0001257,CSPII,Ia,0.929,1,0,0.11599999999999966,0.0191049731745428,0.0,9.01,9.18,9.34,N/A,-1.0,-1.0,none
LSQ13dkp,0.0689367,0.0685268,0.646,0.009,18.886,0.057,-3.6,0.0145,0.0015,3.424e-05,CSPII,Ia,0.963,1,0,0.00999999999999801,0.01345362404707371,0.0,10.61,10.8,10.92,N/A,-1.0,-1.0,none
LSQ13dpm,0.0508648,0.0520617,1.054,0.009,18.06,0.012,-6.8,0.0529,0.0053,8.953e-06,CSPII,Ia,0.984,1,0,-0.00999999999999801,0.005,0.0,9.06,9.17,9.6,N/A,-1.0,-1.0,none
LSQ13dsm,0.0423707,0.0419767,0.909,0.004,17.565,0.029,-3.8,0.0088,0.0009,3.727e-06,CSPII,Ia,0.984,1,0,-0.015999999999998238,0.0078102496759066544,0.0,8.85,9.01,9.14,N/A,-1.0,-1.0,none
LSQ13lq,0.0755477,0.0765051,1.069,0.026,18.585,0.064,1.0,0.0215,0.0022,-2.094e-05,CSPII,Ia,0.951,1,0,-0.07099999999999795,0.00565685424949238,0.0,8.0,8.44,8.63,N/A,-1.0,-1.0,none
LSQ13pf,0.0860404,0.0870045,0.915,0.039,19.099,0.161,6.4,0.0558,0.0056,1.694e-06,CSPII,Ia-91T,0.957,1,0,0.23300000000000054,0.07300684899377592,0.0,10.14,10.26,10.44,N/A,-1.0,-1.0,none
LSQ13ry,0.0298367,0.031032,0.881,0.006,17.128,0.036,-12.2,0.0403,0.004,2.478e-05,CSPII,Ia,0.971,1,1,-0.047999999999998266,0.011401754250991379,0.0,9.54,9.64,9.7,N/A,-1.0,-1.0,none
LSQ13vy,0.0417711,0.0421068,0.891,0.005,17.721,0.111,6.3,0.0676,0.0068,2.595e-05,CSPII,Ia,0.985,1,0,0.07599999999999696,0.0078102496759066544,0.0,10.15,10.17,10.33,N/A,-1.0,-1.0,none
LSQ14act,0.05905,0.0594518,0.691,0.007,18.639,0.03,-2.2,0.2269,0.0227,-3.851e-05,CSPII,Ia,0.976,1,0,0.0030000000000001137,0.009899494936611667,0.0,10.07,10.17,10.61,N/A,-1.0,-1.0,none
LSQ14age,0.0805442,0.0815802,1.115,0.014,19.576,0.053,-9.0,0.0576,0.0058,2.682e-05,CSPII,Ia,0.976,1,0,-0.008999999999996788,0.012806248474865698,0.0,8.33,8.42,8.59,N/A,-1.0,-1.0,none
LSQ14ahc,0.0508648,0.0517592,1.222,0.01,17.909,0.021,-8.0,0.0461,0.0046,8.09e-06,CSPII,Ia,0.986,1,0,-0.028999999999999915,0.01063014581273465,0.0,8.89,9.13,9.62,N/A,-1.0,-1.0,none
LSQ14ahm,0.0497655,0.0509869,1.156,0.009,18.046,0.023,-10.5,0.0274,0.0027,-9.338e-06,CSPII,Ia,0.986,1,0,-0.05099999999999838,0.01063014581273465,0.0,8.03,8.2,8.37,N/A,-1.0,-1.0,none
LSQ14auy,0.0824129,0.0832263,1.147,0.017,18.988,0.03,-4.1,0.0669,0.0067,-2.683e-05,CSPII,Ia,0.987,1,0,-0.012000000000000455,0.012727922061357855,0.0,10.61,10.74,11.19,N/A,-1.0,-1.0,none
LSQ14ba,0.0775463,0.0787677,0.958,0.006,19.218,0.024,-4.8,0.0493,0.0049,4.916e-06,CSPII,Ia,0.986,1,0,0.03500000000000014,0.01345362404707371,0.0,9.3,9.47,9.87,N/A,-1.0,-1.0,none
LSQ14bjj,0.0811438,0.0819882,1.01,0.009,19.088,0.018,-3.3,0.0408,0.0041,-2.451e-05,CSPII,Ia,0.986,1,0,-0.07499999999999929,0.008602325267042627,0.0,8.3,8.46,8.91,N/A,-1.0,-1.0,none
LSQ14fms,0.077946,0.0773231,0.848,0.015,19.236,0.196,0.8,0.0143,0.0014,-8.67e-05,CSPII,Ia,0.986,1,0,0.17100000000000293,0.016278820596099707,0.0,10.0,10.11,10.49,N/A,-1.0,-1.0,none
LSQ14foj,0.0460667,0.0451705,1.012,0.01,17.916,0.029,-10.9,0.0121,0.0012,4.464e-05,CSPII,Ia,0.986,1,0,0.04999999999999716,0.01063014581273465,0.0,8.33,8.44,8.7,N/A,-1.0,-1.0,none
LSQ14fom,0.05626,0.0553279,0.947,0.009,18.289,0.034,-7.2,0.0184,0.0018,2.882e-05,CSPII,Ia,0.978,1,0,0.022999999999999687,0.01131370849898476,0.0,9.4,9.54,9.72,N/A,-1.0,-1.0,none
LSQ14gfb,0.0527067,0.0527873,0.586,0.033,18.68,0.129,2.1,0.0159,0.0016,-0.001049,CSPII,Ia,0.985,1,0,0.5300000000000011,0.06226556030423239,0.0,10.11,10.3,10.64,N/A,-1.0,-1.0,none
LSQ14ghv,0.0666539,0.0662566,0.968,0.009,18.887,0.05,-0.5,0.0088,0.0009,-6.395e-05,CSPII,Ia,0.981,1,0,-0.015999999999998238,0.011401754250991379,0.0,10.06,10.18,10.31,N/A,-1.0,-1.0,none
LSQ14gov,0.089538,0.0892443,1.052,0.011,19.223,0.03,-5.6,0.0357,0.0036,1.071e-05,CSPII,Ia,0.985,1,0,-0.1039999999999992,0.0078102496759066544,0.0,8.85,9.02,9.19,N/A,-1.0,-1.0,none
LSQ14ip,0.0612967,0.0624196,0.509,0.01,18.882,0.093,-7.2,0.0373,0.0037,-0.0001244,CSPII,Ia,0.987,1,0,0.33800000000000097,0.022803508501982758,0.0,10.01,10.18,10.31,N/A,-1.0,-1.0,none
LSQ14jp,0.04539,0.0464896,0.675,0.007,17.879,0.119,6.6,0.053,0.0053,-0.0001079,CSPII,Ia,0.986,1,0,0.12300000000000111,0.01,0.0,10.48,10.54,10.81,N/A,-1.0,-1.0,none
LSQ14wp,0.0694519,0.0706148,1.134,0.012,18.64,0.028,-7.7,0.0207,0.0021,5.858e-06,CSPII,Ia-91T,0.984,1,0,-0.037000000000002586,0.01063014581273465,0.0,7.23,7.48,7.59,N/A,-1.0,-1.0,none
LSQ14xi,0.0507429,0.0519014,1.142,0.011,18.146,0.028,-8.6,0.0368,0.0037,3.481e-05,CSPII,Ia,0.986,1,0,0.21799999999999997,0.01063014581273465,0.0,10.77,10.9,11.07,N/A,-1.0,-1.0,none
LSQ15aja,0.0699516,0.0699657,1.032,0.011,18.713,0.02,-9.0,0.0545,0.0054,6.449e-05,CSPII,Ia,0.984,1,0,-0.08699999999999974,0.009433981132056603,0.0,7.34,7.46,7.58,N/A,-1.0,-1.0,none
LSQ15alq,0.0470667,0.0480953,0.921,0.005,17.745,0.02,-3.1,0.0668,0.0067,-4.442e-06,CSPII,Ia,0.97,1,0,-0.0020000000000024443,0.006403124237432849,0.0,10.22,10.4,10.82,N/A,-1.0,-1.0,none
LSQ15bv,0.0689,0.0701168,0.952,0.009,18.709,0.127,6.2,0.0443,0.0044,-0.0001037,CSPII,Ia,0.985,1,0,-0.0010000000000012221,0.014422205101855958,0.0,10.39,10.56,10.77,N/A,-1.0,-1.0,none
PS1-13eao,0.0377533,0.037362,0.89,0.045,17.534,0.036,-2.0,0.0107,0.0011,-0.000696,CSPII,Ia,0.0,1,0,1.5489999999999995,0.09631718434422801,0.0,10.56,10.73,11.04,N/A,-1.0,-1.0,none
PS1-14ra,0.0280833,0.0287982,0.777,0.006,16.913,0.014,-0.1,0.023,0.0023,-1.546e-05,CSPII,Ia,0.984,1,1,0.05999999999999872,0.006403124237432849,0.0,10.35,10.65,10.72,N/A,-1.0,-1.0,none
PS1-14rx,0.0669536,0.0680019,0.846,0.018,19.005,0.065,-8.1,0.0266,0.0027,-2.611e-06,CSPII,Ia,0.981,1,0,-0.021999999999998465,0.02690724809414742,0.0,9.77,9.89,10.06,N/A,-1.0,-1.0,none
PS1-14xw,0.0245,0.0245957,1.039,0.01,16.229,0.014,-0.2,0.0656,0.0066,-2.739e-05,CSPII,Ia,0.975,0,0,0.0259999999999998,0.006403124237432849,0.0,11.11,11.24,11.71,N/A,-1.0,-1.0,none
PS15sv,0.033277,0.0335844,0.993,0.005,16.95,0.015,-2.9,0.0782,0.0078,-1.473e-05,CSPII,Ia-91T,0.977,1,1,0.010999999999999233,0.009219544457292887,0.0,8.2,8.31,8.56,N/A,-1.0,-1.0,none
PTF11pbp,0.0289033,0.0276702,1.15,0.007,16.691,0.017,-4.4,0.0507,0.0051,2.343e-06,CSPII,Ia,0.984,1,1,0.054999999999999716,0.007071067811865475,0.0,10.73,10.88,10.97,N/A,-1.0,-1.0,none
PTF11ppn,0.0672534,0.0661869,0.641,0.037,18.166,0.169,8.4,0.132,0.0132,-0.001738,CSPII,Ia-91bg,0.154,1,0,0.18900000000000006,0.17917589123540031,0.0,10.96,11.02,11.06,N/A,-1.0,-1.0,none
PTF11pra,0.0175433,0.0167242,0.439,0.017,16.582,0.061,2.0,0.0243,0.0024,-1.374e-05,CSPII,Ia,0.981,0,0,0.9200000000000017,0.06,0.0,10.57,10.68,10.75,N/A,-1.0,-1.0,none
PTF11qnr,0.0162167,0.0149985,0.806,0.008,15.524,0.025,-1.3,0.0556,0.0056,4.783e-05,CSPII,Ia,0.979,0,1,0.2550000000000008,0.009219544457292887,0.0,10.38,10.65,10.7,N/A,-1.0,-1.0,none
