\begin{table}
\begin{tabular}{cccccccccccccc}
$Name$ & $z_{cmb}$ & $z_{zhel}$ & $B_{max}$ & $eB_{max}$ & $s_{BV}$ & $es_{BV}$ & $B-V$ & $eB-V$ & $cov_{ms}$ & $cov_{mbv}$ & $M_{host}$ & $Sample$ & $Subclass$ \\
SN2004ey & 0.0146 & 0.01578 & 15.565 & 0.012 & 1.009 & 0.003 & -0.051 & 0.00424 & 0.0 & 0.0 & 10.06 & CSPI & Ia \\
SN2004gs & 0.0283 & 0.02663 & 17.179 & 0.053 & 0.705 & 0.003 & 0.202 & 0.0064 & -1e-05 & 0.0 & 10.63 & CSPI & Ia \\
SN2004gu & 0.0469 & 0.04583 & 18.027 & 0.046 & 1.149 & 0.011 & 0.145 & 0.01562 & 0.00013 & 0.0 & 10.02 & CSPI & Ia-06gz \\
SN2005A & 0.0183 & 0.01913 & 16.276 & 0.082 & 0.963 & 0.007 & 0.984 & 0.01562 & -5e-05 & 0.0 & 11.19 & CSPI & Ia \\
SN2005M & 0.0256 & 0.022 & 16.648 & 0.013 & 1.204 & 0.003 & 0.018 & 0.00424 & 0.0 & 0.0 & 8.8 & CSPI & Ia-91T \\
SN2005ag & 0.0801 & 0.07937 & 19.39 & 0.079 & 1.145 & 0.009 & -0.03 & 0.00781 & 9e-05 & 0.0 & 10.9 & CSPI & Ia \\
SN2005al & 0.0133 & 0.01239 & 15.591 & 0.055 & 0.865 & 0.004 & -0.051 & 0.00721 & 0.0 & 0.0 & 10.49 & CSPI & Ia \\
SN2005am & 0.009 & 0.00789 & 14.017 & 0.022 & 0.764 & 0.004 & 0.074 & 0.00781 & 1e-05 & 0.0 & 10.83 & CSPI & Ia \\
SN2005el & 0.0149 & 0.0149 & 15.579 & 0.009 & 0.865 & 0.003 & -0.073 & 0.01063 & 1e-05 & 0.0 & 10.84 & CSPI & Ia \\
SN2005eq & 0.0284 & 0.02896 & 17.006 & 0.011 & 1.234 & 0.007 & 0.035 & 0.0086 & 0.0 & 0.0 & 10.56 & CSPI & Ia-91T \\
SN2005hc & 0.0445 & 0.04591 & 18.011 & 0.012 & 1.142 & 0.007 & 0.012 & 0.0064 & 4e-05 & 0.0 & 10.6 & CSPI & Ia \\
SN2005hj & 0.057 & 0.05797 & 18.395 & 0.033 & 1.152 & 0.019 & 0.08 & 0.01556 & 0.00019 & 0.0 & 9.32 & CSPI & Ia \\
SN2005iq & 0.0329 & 0.03402 & 17.402 & 0.018 & 0.88 & 0.006 & -0.032 & 0.01063 & -0.0 & 0.0 & 10.54 & CSPI & Ia \\
SN2005kc & 0.0139 & 0.01511 & 15.528 & 0.016 & 0.932 & 0.006 & 0.238 & 0.01063 & -1e-05 & 0.0 & 11.06 & CSPI & Ia \\
SN2005ke & 0.0045 & 0.00488 & 14.032 & 0.012 & 0.438 & 0.003 & 0.67 & 0.01204 & 1e-05 & 0.0 & 10.43 & CSPI & Ia-91bg \\
SN2005ki & 0.0204 & 0.01919 & 16.249 & 0.01 & 0.839 & 0.003 & -0.018 & 0.00707 & 0.0 & 0.0 & 10.8 & CSPI & Ia \\
SN2005ku & 0.0442 & 0.04541 & 17.988 & 0.16 & 0.969 & 0.034 & 0.093 & 0.0778 & -0.00029 & 0.0 & 10.04 & CSPI & Ia \\
SN2005lu & 0.0313 & 0.03199 & 17.506 & 0.076 & 1.063 & 0.03 & 0.247 & 0.07201 & 8e-05 & 0.0 & 9.86 & CSPI & Ia \\
SN2005na & 0.0268 & 0.0263 & 16.703 & 0.032 & 0.971 & 0.018 & -0.02 & 0.00781 & 3e-05 & 0.0 & 10.97 & CSPI & Ia \\
SN2006X & 0.0063 & 0.00524 & 13.045 & 0.016 & 0.971 & 0.004 & 1.214 & 0.01131 & 1e-05 & 0.0 & 9.33 & CSPI & Ia \\
SN2006ax & 0.018 & 0.01673 & 15.823 & 0.01 & 1.003 & 0.004 & -0.072 & 0.00781 & 0.0 & 0.0 & 10.92 & CSPI & Ia \\
SN2006bd & 0.0268 & 0.02571 & 17.689 & 0.051 & 0.398 & 0.009 & 0.712 & 0.03912 & 3e-05 & 0.0 & 10.77 & CSPI & Ia-91bg \\
SN2006br & 0.0255 & 0.02457 & 17.264 & 0.093 & 0.962 & 0.032 & 0.849 & 0.09626 & -4e-05 & 0.0 & 10.97 & CSPI & Ia \\
SN2006ej & 0.0193 & 0.02044 & 16.259 & 0.021 & 0.842 & 0.018 & 0.029 & 0.06022 & 0.0 & 0.0 & 10.63 & CSPI & Ia \\
SN2006eq & 0.0484 & 0.04947 & 18.535 & 0.064 & 0.649 & 0.023 & 0.31 & 0.07742 & -0.00015 & 0.0 & 10.19 & CSPI & Ia \\
SN2006et & 0.0216 & 0.02216 & 16.332 & 0.011 & 1.18 & 0.006 & 0.141 & 0.00781 & 3e-05 & 0.0 & 10.8 & CSPI & Ia \\
SN2006ev & 0.0276 & 0.02871 & 17.331 & 0.055 & 0.843 & 0.021 & 0.175 & 0.07021 & -0.0 & 0.0 & 10.75 & CSPI & Ia \\
SN2006gj & 0.027 & 0.02833 & 17.224 & 0.057 & 0.708 & 0.007 & 0.298 & 0.01204 & -4e-05 & 0.0 & 10.53 & CSPI & Ia \\
SN2006gt & 0.0436 & 0.04474 & 18.375 & 0.026 & 0.575 & 0.01 & 0.249 & 0.01628 & -0.00011 & 0.0 & 9.93 & CSPI & Ia-91bg \\
SN2006hb & 0.0153 & 0.01533 & 15.735 & 0.054 & 0.685 & 0.018 & 0.185 & 0.06603 & -3e-05 & 0.0 & 10.22 & CSPI & Ia-86G \\
SN2006hx & 0.0444 & 0.04546 & 17.999 & 0.056 & 0.977 & 0.012 & 0.116 & 0.03538 & -0.00018 & 0.0 & 10.31 & CSPI & Ia \\
SN2006is & 0.0314 & 0.03133 & 17.14 & 0.067 & 1.092 & 0.037 & 0.039 & 0.0672 & 0.00036 & 0.0 & 7.1 & CSPI & Ia \\
SN2006kf & 0.0208 & 0.02129 & 16.343 & 0.01 & 0.771 & 0.005 & 0.026 & 0.00922 & -0.0 & 0.0 & 10.82 & CSPI & Ia \\
SN2006lu & 0.0544 & 0.05337 & 18.57 & 0.073 & 1.002 & 0.019 & -0.018 & 0.0658 & -0.0 & 0.0 & 10.29 & CSPI & Ia \\
SN2006mr & 0.0055 & 0.00587 & 14.021 & 0.037 & 0.335 & 0.004 & 0.731 & 0.02759 & 3e-05 & 0.0 & 11.19 & CSPI & Ia-91bg \\
SN2006ob & 0.0583 & 0.0592 & 18.642 & 0.067 & 0.743 & 0.009 & 0.111 & 0.01487 & -2e-05 & 0.0 & 11.26 & CSPI & Ia \\
SN2006os & 0.0321 & 0.03279 & 17.347 & 0.018 & 0.944 & 0.02 & 0.317 & 0.065 & 0.0 & 0.0 & 10.81 & CSPI & Ia \\
SN2007N & 0.014 & 0.01287 & 16.48 & 0.06 & 0.375 & 0.006 & 0.953 & 0.0236 & 2e-05 & 0.0 & 10.19 & CSPI & Ia-91bg \\
SN2007S & 0.015 & 0.01387 & 15.597 & 0.012 & 1.187 & 0.007 & 0.366 & 0.01082 & 3e-05 & 0.0 & 9.98 & CSPI & Ia-91T \\
SN2007ai & 0.032 & 0.03164 & 17.261 & 0.022 & 1.195 & 0.015 & 0.182 & 0.0136 & -5e-05 & 0.0 & 9.91 & CSPI & Ia-91T \\
SN2007al & 0.0133 & 0.01211 & 16.357 & 0.066 & 0.385 & 0.006 & 0.7 & 0.025 & 6e-05 & 0.0 & 9.47 & CSPI & Ia-91bg \\
SN2007as & 0.0179 & 0.01756 & 15.978 & 0.013 & 0.89 & 0.004 & 0.08 & 0.0086 & 1e-05 & 0.0 & 10.36 & CSPI & Ia \\
SN2007ax & 0.0076 & 0.00686 & 15.23 & 0.03 & 0.404 & 0.008 & 0.689 & 0.02561 & 5e-05 & 0.0 & 10.23 & CSPI & Ia-91bg \\
SN2007ba & 0.0391 & 0.03849 & 17.803 & 0.021 & 0.556 & 0.008 & 0.328 & 0.01921 & 0.0 & 0.0 & 10.99 & CSPI & Ia-91bg \\
SN2007bc & 0.0218 & 0.02076 & 16.289 & 0.017 & 0.909 & 0.005 & 0.033 & 0.0086 & 1e-05 & 0.0 & 10.73 & CSPI & Ia \\
SN2007bd & 0.0318 & 0.031 & 17.208 & 0.019 & 0.917 & 0.006 & -0.001 & 0.01562 & 1e-05 & 0.0 & 10.82 & CSPI & Ia \\
SN2007bm & 0.0074 & 0.00621 & 14.057 & 0.024 & 0.906 & 0.006 & 0.421 & 0.01 & -2e-05 & 0.0 & 10.27 & CSPI & Ia \\
SN2007ca & 0.0151 & 0.01406 & 15.837 & 0.016 & 1.077 & 0.012 & 0.26 & 0.0099 & 4e-05 & 0.0 & 9.69 & CSPI & Ia \\
SN2007cg & 0.0342 & 0.03317 & 17.346 & 0.076 & 1.069 & 0.053 & 0.688 & 0.09701 & 0.00052 & 0.0 & 10.37 & CSPI & Ia \\
SN2007hj & 0.0129 & 0.0141 & 15.652 & 0.053 & 0.636 & 0.005 & 0.216 & 0.00922 & -3e-05 & 0.0 & 10.45 & CSPI & Ia \\
SN2007hx & 0.0789 & 0.07976 & 19.355 & 0.075 & 1.017 & 0.03 & 0.217 & 0.07382 & 5e-05 & 0.0 & 10.55 & CSPI & Ia \\
SN2007jd & 0.0719 & 0.07258 & 19.437 & 0.101 & 0.893 & 0.035 & 0.095 & 0.07981 & -0.00054 & 0.0 & 10.13 & CSPI & Ia \\
SN2007jg & 0.0366 & 0.03711 & 17.764 & 0.016 & 0.94 & 0.006 & 0.03 & 0.01 & 0.0 & 0.0 & 8.1 & CSPI & Ia \\
SN2007jh & 0.0403 & 0.04077 & 17.736 & 0.209 & 0.6 & 0.015 & 0.272 & 0.02625 & -8e-05 & 0.0 & 10.99 & CSPI & Ia-86G \\
SN2007le & 0.0055 & 0.00672 & 13.884 & 0.01 & 1.019 & 0.004 & 0.292 & 0.0064 & 1e-05 & 0.0 & 9.85 & CSPI & Ia \\
SN2007nq & 0.0439 & 0.045 & 17.806 & 0.055 & 0.78 & 0.006 & 0.059 & 0.0114 & 2e-05 & 0.0 & 11.21 & CSPI & Ia \\
SN2007on & 0.0062 & 0.00649 & 13.284 & 0.013 & 0.588 & 0.003 & 0.116 & 0.01204 & -1e-05 & 0.0 & 11.04 & CSPI & Ia \\
SN2007so & 0.0289 & 0.02967 & 16.627 & 0.038 & 0.923 & 0.009 & 0.012 & 0.07803 & 0.00012 & 0.0 & 10.97 & CSPI & Ia \\
SN2007st & 0.0207 & 0.02117 & 16.004 & 0.063 & 0.862 & 0.022 & 0.148 & 0.0836 & 7e-05 & 0.0 & 10.95 & CSPI & Ia \\
SN2007ux & 0.032 & 0.03089 & 17.584 & 0.014 & 0.624 & 0.006 & 0.213 & 0.01 & -4e-05 & 0.0 & 10.3 & CSPI & Ia-86G \\
SN2008C & 0.0171 & 0.01661 & 15.868 & 0.04 & 0.969 & 0.024 & 0.165 & 0.0744 & -2e-05 & 0.0 & 10.49 & CSPI & Ia \\
SN2008O & 0.0393 & 0.03883 & 17.935 & 0.026 & 0.683 & 0.01 & 0.314 & 0.0164 & -9e-05 & 0.0 & 11.33 & CSPI & Ia \\
SN2008R & 0.0129 & 0.01349 & 15.482 & 0.057 & 0.633 & 0.006 & 0.12 & 0.01063 & -4e-05 & 0.0 & 11.25 & CSPI & Ia \\
SN2008ar & 0.0272 & 0.02613 & 16.93 & 0.016 & 0.975 & 0.004 & 0.009 & 0.0114 & -1e-05 & 0.0 & 10.21 & CSPI & Ia \\
SN2008bc & 0.0157 & 0.01508 & 15.642 & 0.009 & 1.058 & 0.005 & -0.028 & 0.00566 & 2e-05 & 0.0 & 10.1 & CSPI & Ia \\
SN2008bd & 0.0313 & 0.03008 & 17.633 & 0.064 & 0.656 & 0.04 & 0.345 & 0.06762 & -0.00191 & 0.0 & 11.07 & CSPI & Ia-91bg \\
SN2008bf & 0.0246 & 0.02348 & 16.595 & 0.011 & 1.019 & 0.004 & -0.046 & 0.0064 & 1e-05 & 0.0 & 11.4 & CSPI & Ia \\
SN2008bi & 0.0144 & 0.01344 & 16.249 & 0.079 & 0.512 & 0.023 & 0.579 & 0.12925 & -1e-05 & 0.0 & 10.38 & CSPI & Ia-91bg \\
SN2008bq & 0.0344 & 0.03398 & 17.214 & 0.058 & 1.146 & 0.009 & 0.045 & 0.00922 & 6e-05 & 0.0 & 10.82 & CSPI & Ia \\
SN2008bt & 0.0166 & 0.01535 & 16.431 & 0.046 & 0.492 & 0.008 & 0.525 & 0.01345 & 0.00015 & 0.0 & 10.85 & CSPI & Ia-91bg \\
SN2008bz & 0.0613 & 0.06024 & 18.777 & 0.045 & 0.944 & 0.023 & -0.043 & 0.0642 & -5e-05 & 0.0 & 10.5 & CSPI & Ia \\
SN2008cc & 0.0101 & 0.01039 & 14.541 & 0.019 & 0.809 & 0.018 & 0.16 & 0.06603 & 2e-05 & 0.0 & 10.48 & CSPI & Ia \\
SN2008cf & 0.0468 & 0.04597 & 18.19 & 0.06 & 1.093 & 0.036 & 0.011 & 0.0628 & 0.00023 & 0.0 & 8.73 & CSPI & Ia \\
SN2008ff & 0.0187 & 0.01919 & 16.029 & 0.019 & 1.087 & 0.009 & 0.179 & 0.01836 & 7e-05 & 0.0 & 10.8 & CSPI & Ia \\
SN2008fl & 0.0194 & 0.0199 & 16.057 & 0.05 & 0.882 & 0.017 & 0.056 & 0.05941 & 0.0 & 0.0 & 10.94 & CSPI & Ia \\
SN2008fp & 0.0063 & 0.00566 & 13.573 & 0.008 & 1.103 & 0.008 & 0.48 & 0.0064 & 2e-05 & 0.0 & 10.2 & CSPI & Ia \\
SN2008fr & 0.0379 & 0.03897 & 17.717 & 0.054 & 1.043 & 0.026 & -0.01 & 0.07201 & 4e-05 & 0.0 & 7.73 & CSPI & Ia \\
SN2008fu & 0.0518 & 0.05237 & 18.334 & 0.064 & 0.824 & 0.024 & -0.034 & 0.08737 & 2e-05 & 0.0 & 10.72 & CSPI & Ia \\
SN2008fw & 0.0095 & 0.00854 & 14.617 & 0.024 & 1.117 & 0.024 & 0.076 & 0.0658 & 9e-05 & 0.0 & 10.49 & CSPI & Ia-91T \\
SN2008gg & 0.0311 & 0.03199 & 17.2 & 0.055 & 1.058 & 0.026 & 0.15 & 0.0642 & 7e-05 & 0.0 & 10.73 & CSPI & Ia \\
SN2008gl & 0.0329 & 0.03399 & 17.622 & 0.015 & 0.867 & 0.005 & 0.028 & 0.00781 & 0.0 & 0.0 & 10.86 & CSPI & Ia \\
SN2008go & 0.0613 & 0.06237 & 18.814 & 0.035 & 0.938 & 0.018 & 0.042 & 0.01 & -0.00018 & 0.0 & 10.94 & CSPI & Ia \\
SN2008gp & 0.0328 & 0.03339 & 17.19 & 0.017 & 0.979 & 0.004 & -0.03 & 0.01063 & 1e-05 & 0.0 & 10.73 & CSPI & Ia \\
SN2008hj & 0.0367 & 0.03787 & 17.675 & 0.014 & 1.008 & 0.005 & -0.008 & 0.00707 & -0.0 & 0.0 & 10.4 & CSPI & Ia \\
SN2008hu & 0.0505 & 0.04967 & 18.386 & 0.026 & 0.822 & 0.024 & 0.026 & 0.07 & -3e-05 & 0.0 & 10.99 & CSPI & Ia \\
SN2008hv & 0.0136 & 0.01254 & 15.438 & 0.014 & 0.869 & 0.004 & -0.046 & 0.0114 & 0.0 & 0.0 & 10.55 & CSPI & Ia \\
SN2008ia & 0.0225 & 0.02198 & 16.466 & 0.019 & 0.836 & 0.006 & -0.035 & 0.01556 & 2e-05 & 0.0 & 10.77 & CSPI & Ia \\
SN2009D & 0.0247 & 0.02499 & 16.545 & 0.013 & 1.157 & 0.007 & -0.021 & 0.00566 & 2e-05 & 0.0 & 10.43 & CSPI & Ia \\
SN2009F & 0.0129 & 0.01295 & 16.101 & 0.074 & 0.384 & 0.007 & 0.557 & 0.0255 & 6e-05 & 0.0 & 10.79 & CSPI & Ia-91bg \\
SN2009I & 0.0254 & 0.02615 & 17.075 & 0.025 & 1.083 & 0.035 & 0.651 & 0.01844 & 0.00015 & 0.0 & 10.74 & CSPI & Ia \\
SN2009P & 0.0263 & 0.02509 & 17.122 & 0.082 & 1.082 & 0.042 & 0.405 & 0.0214 & 0.00044 & 0.0 & 9.87 & CSPI & Ia \\
SN2009aa & 0.0285 & 0.02729 & 16.902 & 0.014 & 0.944 & 0.004 & 0.013 & 0.01204 & 0.0 & 0.0 & 10.6 & CSPI & Ia \\
SN2009ab & 0.0109 & 0.01116 & 15.103 & 0.021 & 0.901 & 0.006 & 0.035 & 0.01063 & -1e-05 & 0.0 & 10.35 & CSPI & Ia \\
SN2009ad & 0.0283 & 0.02838 & 16.867 & 0.019 & 1.105 & 0.015 & 0.031 & 0.01131 & 0.00012 & 0.0 & 10.58 & CSPI & Ia \\
SN2009ag & 0.0092 & 0.00863 & 14.687 & 0.015 & 0.967 & 0.005 & 0.149 & 0.01421 & -0.0 & 0.0 & 10.2 & CSPI & Ia \\
SN2009al & 0.0233 & 0.02209 & 16.497 & 0.034 & 0.922 & 0.013 & 0.186 & 0.0278 & -2e-05 & 0.0 & 10.72 & CSPI & Ia \\
SN2009cz & 0.022 & 0.02112 & 16.371 & 0.024 & 1.167 & 0.011 & 0.019 & 0.0099 & 0.0001 & 0.0 & 10.75 & CSPI & Ia \\
SN2009ds & 0.0205 & 0.01925 & 16.357 & 0.032 & 1.121 & 0.015 & 0.106 & 0.01273 & 0.00017 & 0.0 & 10.77 & CSPI & Ia \\
SN2011iy & 0.0053 & 0.00426 & 12.567 & 0.024 & 1.038 & 0.006 & 0.244 & 0.01221 & 2e-05 & 0.0 & 10.39 & CSPII & Ia \\
SN2011jh & 0.0089 & 0.00778 & 14.527 & 0.022 & 0.789 & 0.005 & 0.368 & 0.00781 & -1e-05 & 0.0 & 10.09 & CSPII & Ia \\
SN2011jn & 0.0485 & 0.04744 & 18.192 & 0.085 & 0.641 & 0.021 & 0.121 & 0.08848 & -0.00016 & 0.0 & 11.35 & CSPII & Ia \\
SN2012aq & 0.0526 & 0.05196 & 18.245 & 0.054 & 0.995 & 0.018 & 0.006 & 0.06301 & -0.0 & 0.0 & 7.77 & CSPII & Ia \\
SN2012ar & 0.0285 & 0.02824 & 16.942 & 0.066 & 0.807 & 0.006 & 0.033 & 0.0064 & -3e-05 & 0.0 & 10.94 & CSPII & Ia \\
SN2012bl & 0.0182 & 0.01869 & 16.038 & 0.07 & 1.08 & 0.016 & 0.044 & 0.00849 & 0.00018 & 0.0 & 10.09 & CSPII & Ia \\
SN2012bo & 0.0265 & 0.02541 & 16.781 & 0.062 & 1.154 & 0.007 & 0.012 & 0.0064 & 4e-05 & 0.0 & 10.32 & CSPII & Ia \\
SN2012gm & 0.0136 & 0.01478 & 15.401 & 0.015 & 0.987 & 0.004 & 0.173 & 0.00424 & 0.0 & 0.0 & 10.01 & CSPII & Ia \\
SN2012hd & 0.0111 & 0.01194 & 15.053 & 0.019 & 0.888 & 0.004 & 0.123 & 0.00781 & 0.0 & 0.0 & 10.44 & CSPII & Ia \\
SN2012hr & 0.0079 & 0.00756 & 14.217 & 0.009 & 0.973 & 0.001 & 0.009 & 0.00424 & 0.0 & 0.0 & 10.32 & CSPII & Ia \\
SN2013E & 0.0105 & 0.00941 & 14.396 & 0.026 & 1.129 & 0.004 & 0.076 & 0.00424 & 2e-05 & 0.0 & 9.96 & CSPII & Ia \\
SN2013H & 0.0159 & 0.01548 & 15.684 & 0.06 & 1.048 & 0.005 & 0.186 & 0.0064 & 3e-05 & 0.0 & 10.5 & CSPII & Ia \\
SN2013M & 0.0357 & 0.03493 & 17.046 & 0.024 & 0.941 & 0.005 & 0.023 & 0.01304 & -1e-05 & 0.0 & 10.9 & CSPII & Ia \\
SN2013U & 0.0357 & 0.03448 & 17.082 & 0.076 & 1.213 & 0.011 & 0.168 & 0.01 & -2e-05 & 0.0 & 10.27 & CSPII & Ia-91T \\
SN2013ad & 0.0359 & 0.03637 & 17.112 & 0.022 & 0.991 & 0.013 & -0.089 & 0.01 & -4e-05 & 0.0 & 11.5 & CSPII & Ia \\
SN2013aj & 0.0101 & 0.00912 & 14.588 & 0.02 & 0.794 & 0.005 & 0.052 & 0.00922 & 0.0 & 0.0 & 9.99 & CSPII & Ia \\
SN2013as & 0.0696 & 0.06845 & 18.988 & 0.076 & 1.007 & 0.021 & 0.001 & 0.0658 & -1e-05 & 0.0 & 8.59 & CSPII & Ia \\
SN2013ay & 0.0157 & 0.01572 & 15.898 & 0.062 & 0.495 & 0.019 & 0.53 & 0.08349 & -7e-05 & 0.0 & 10.72 & CSPII & Ia \\
SN2013az & 0.0375 & 0.03725 & 17.485 & 0.094 & 0.767 & 0.028 & 0.084 & 0.0694 & -0.00038 & 0.0 & 10.99 & CSPII & Ia \\
SN2013bc & 0.0235 & 0.02245 & 17.244 & 0.084 & 0.482 & 0.022 & 0.751 & 0.0658 & 6e-05 & 0.0 & 10.47 & CSPII & Ia \\
SN2013bz & 0.0202 & 0.01915 & 15.893 & 0.03 & 1.15 & 0.009 & 0.154 & 0.0099 & -0.0 & 0.0 & 9.98 & CSPII & Ia-91T \\
SN2013fy & 0.0302 & 0.03085 & 16.936 & 0.097 & 1.17 & 0.011 & 0.023 & 0.00849 & 0.00017 & 0.0 & 10.86 & CSPII & Ia \\
SN2013fz & 0.0206 & 0.02059 & 16.134 & 0.061 & 1.016 & 0.004 & 0.005 & 0.00424 & 0.0 & 0.0 & 10.69 & CSPII & Ia \\
SN2013gv & 0.0335 & 0.0341 & 17.411 & 0.028 & 0.846 & 0.008 & -0.018 & 0.01204 & -2e-05 & 0.0 & 11.27 & CSPII & Ia \\
SN2013gy & 0.0136 & 0.01401 & 15.209 & 0.017 & 0.911 & 0.003 & -0.008 & 0.0064 & 0.0 & 0.0 & 9.0 & CSPII & Ia \\
SN2013hn & 0.016 & 0.01513 & 15.705 & 0.118 & 0.823 & 0.026 & -0.063 & 0.06661 & -0.00023 & 0.0 & 10.99 & CSPII & Ia \\
SN2014I & 0.0302 & 0.02999 & 17.014 & 0.016 & 0.913 & 0.003 & 0.012 & 0.0064 & -0.0 & 0.0 & 10.9 & CSPII & Ia \\
SN2014Z & 0.0209 & 0.02126 & 16.199 & 0.085 & 0.992 & 0.03 & -0.01 & 0.0608 & -0.00021 & 0.0 & 10.75 & CSPII & Ia \\
SN2014ba & 0.005 & 0.00584 & 14.415 & 0.063 & 0.338 & 0.02 & 0.944 & 0.09402 & -6e-05 & 0.0 & 10.64 & CSPII & Ia-91bg \\
SN2014dl & 0.0331 & 0.03294 & 16.848 & 0.026 & 1.206 & 0.011 & 0.02 & 0.00781 & 1e-05 & 0.0 & 9.48 & CSPII & Ia-91T \\
SN2014dn & 0.0221 & 0.02217 & 16.988 & 0.066 & 0.466 & 0.005 & 0.653 & 0.01 & 0.0 & 0.0 & 10.65 & CSPII & Ia \\
SN2014eg & 0.0183 & 0.01862 & 15.818 & 0.04 & 1.177 & 0.01 & 0.257 & 0.00922 & 7e-05 & 0.0 & 11.62 & CSPII & Ia-91T \\
SNhunt281 & 0.0047 & 0.00407 & 14.006 & 0.017 & 0.693 & 0.003 & 0.045 & 0.00707 & -0.0 & 0.0 & 9.75 & CSPII & Ia \\
\end{tabular}
\end{table}
