sn,res,eres,zcmb,st,B-V,m,ml,mu,sample,cal
ASAS15aj,-0.17948813654093243,0.2843637795653544,0.0120218,0.831,0.10299999999999976,11.2,11.05,11.35,CSPII,
ASAS15al,0.3757933373038256,0.20328129397226447,0.0337612,1.077,0.054999999999999716,8.07,8.03,8.23,CSPII,
ASAS15as,0.14481974267066988,0.22946685405616568,0.0297845,1.076,0.028999999999999915,7.66,7.47,8.01,CSPII,
ASAS15ba,0.00866767899012899,0.21823709573230698,0.0239771,0.967,0.008000000000000895,7.99,7.83,8.19,CSPII,
ASAS15be,0.16146214073611276,0.2140604429268792,0.0213892,1.134,0.019000000000000128,7.8,7.66,8.16,CSPII,
ASAS15bm,-0.12841389404875514,0.21335239630050382,0.0214395,0.991,0.12700000000000067,10.02,9.89,10.15,CSPII,
ASAS15cb,-0.17844618319859507,0.21708177663620337,0.0411361,1.086,0.10699999999999932,10.28,10.17,10.4,CSPII,
ASAS15cd,0.0942565301182583,0.18800778276495506,0.0353887,1.003,-0.021000000000000796,9.95,9.85,10.02,CSPII,
ASAS15db,0.2560342698768494,0.29871513885892453,0.0113676,0.955,0.0860000000000003,10.11,9.98,10.19,CSPII,
ASAS15dd,-0.2857550904329713,0.2243016422134597,0.0247417,0.849,-0.0070000000000014495,10.41,10.31,10.52,CSPII,
ASAS15fr,0.08175083859416077,0.20473778778354998,0.0345082,0.905,-0.13299999999999912,9.98,9.89,10.06,CSPII,
ASAS15ga,-0.10316317965698829,0.41979030177572624,0.0076517,0.496,0.43100000000000094,10.38,10.18,10.48,CSPII,
ASAS15go,0.1648281659468367,0.2232032017824982,0.0192546,1.071,0.22400000000000198,10.18,10.04,10.27,CSPII,
ASAS15gr,-0.013333969575015203,0.21851129284467516,0.0247678,1.035,-0.036000000000001364,8.94,8.82,9.02,CSPII,
ASAS15hf,0.1505673333584383,0.4178409201698255,0.0072452,0.943,0.009000000000000341,9.56,9.39,9.97,CSPII,
ASAS15hx,-0.3850034366802788,0.341095981889975,0.0092051,1.039,-0.030000000000001137,7.45,7.06,7.89,CSPII,
CSP12G,-0.11194162773119132,0.2130512729306746,0.0379661,1.159,0.11499999999999844,8.41,8.29,8.49,CSPII,
CSP13N,-0.11547180474647689,0.19630930627793472,0.0487969,1.138,-0.003999999999997783,10.07,9.88,10.24,CSPII,
CSP13V,0.11792348149810294,0.21300441437830098,0.0611394,1.05,-0.14199999999999946,11.5,11.5,11.5,CSPII,
CSP13Z,-0.09352965336179864,0.18406711196907743,0.0800694,1.19,-0.022999999999999687,8.35,8.25,8.85,CSPII,
CSP13aad,-0.16299038601272997,0.21076676065386918,0.0865709,1.19,0.019999999999999574,9.65,9.59,9.8,CSPII,
CSP13aaf,-0.4752583370034955,0.19612596444136585,0.0787193,1.136,-0.05600000000000094,10.66,10.53,11.04,CSPII,
CSP13aam,-0.46789051280527616,0.19573255134366313,0.0750921,1.136,-0.15500000000000114,9.05,8.65,9.23,CSPII,
CSP13aao,0.0650854078428651,0.2631595582602005,0.0616022,0.696,0.125,9.93,9.8,10.09,CSPII,
CSP13aaq,0.22618987848424155,0.1790651920248844,0.0597706,0.984,-0.054999999999999716,11.5,11.5,11.5,CSPII,
CSP13aay,0.38268478848326026,0.17790218798398605,0.0587551,1.14,0.03900000000000148,11.5,11.5,11.5,CSPII,
CSP13abl,-0.17284418611399843,0.19326305499983684,0.0406288,0.817,1.0730000000000004,8.91,8.9,9.04,CSPII,
CSP13abs,-0.29862177453599514,0.1785187082576156,0.0783462,1.208,-0.06099999999999994,6.36,6.23,6.48,CSPII,
CSP14aar,-0.005735127150060748,0.21709653979766624,0.0423854,0.982,-0.021000000000000796,9.07,8.9,9.42,CSPII,
CSP14abn,-0.08254548278063112,0.20987407561349775,0.0232746,1.007,-0.0259999999999998,9.75,9.59,10.24,CSPII,
CSP14acy,-0.6982300302057496,0.2215505516792828,0.0660269,0.966,0.12199999999999989,8.19,7.86,8.33,CSPII,
CSP14adc,0.18646401068058083,0.19550828597771916,0.031651,0.811,0.23200000000000287,10.81,10.67,11.14,CSPII,
CSP14ade,-0.34778011962969657,0.27636084966544555,0.0626358,1.228,0.03500000000000014,10.49,10.33,10.97,CSPII,
CSP15B,-0.6730735401346948,0.24619682325689596,0.0208198,0.718,0.1399999999999988,10.95,10.78,11.42,CSPII,
CSP15aae,0.08417884408913778,0.23965657574213511,0.0169733,0.505,0.4540000000000006,11.14,10.96,11.26,CSPII,
KISS13j,-0.7803627739534491,0.3780205138338429,0.0776331,0.895,0.1319999999999979,9.83,9.65,10.21,CSPII,
KISS15m,0.3129395150172698,0.20445477924727493,0.0253844,0.425,0.6219999999999999,9.78,9.67,9.94,CSPII,
KISS15n,-0.6017116142902381,0.22049132251285591,0.0239783,1.225,0.09700000000000131,8.0,7.8,8.17,CSPII,
LSQ11bk,0.177677561219042,0.18511599276506704,0.0400251,1.071,-0.0779999999999994,6.53,6.5,6.59,CSPII,
LSQ11ot,0.3179639116661619,0.19827227319896987,0.0273222,0.982,0.3200000000000003,10.17,10.0,10.22,CSPII,
LSQ11pn,-0.2095802881144735,0.1925498082539342,0.0326611,0.503,0.2870000000000026,10.7,10.52,10.8,CSPII,
LSQ12agq,-0.13126764417122416,0.2269040462371921,0.0653581,1.152,0.08899999999999864,9.3,9.29,9.43,CSPII,
LSQ12bld,0.04020372720022891,0.17758140898451502,0.084303,0.896,0.0779999999999994,10.55,10.42,10.64,CSPII,
LSQ12btn,-0.1317472364244523,0.20166459009211815,0.0552706,0.829,0.10000000000000142,10.9,10.84,10.94,CSPII,
LSQ12cdl,0.08490016185172067,0.2026597956678672,0.1090245,0.994,-0.14099999999999824,8.81,8.79,8.93,CSPII,
LSQ12fuk,0.030730340731786043,0.2262725691192653,0.0205571,1.004,-0.008000000000000895,8.34,8.2,8.45,CSPII,
LSQ12fvl,-0.06673326112493072,0.18322421348246481,0.055977,0.596,0.24599999999999866,10.74,10.55,10.93,CSPII,
LSQ12fxd,0.06973650704502177,0.1930243513912428,0.0313344,1.16,-0.006000000000000227,10.28,10.16,10.4,CSPII,
LSQ12gdj,-0.19614265610240977,0.19697172237897848,0.0292813,1.165,-0.030999999999998806,8.66,8.36,8.76,CSPII,
LSQ12hno,-0.08371627299852236,0.18180417138854008,0.0468084,0.989,0.04900000000000304,7.7,7.64,7.9,CSPII,
LSQ12hvj,0.2101906108892848,0.1777945277464569,0.0723911,1.167,0.08099999999999952,9.05,8.79,9.22,CSPII,
LSQ12hxx,0.11746648151302708,0.183277836472174,0.0689135,1.19,0.0779999999999994,10.45,10.28,10.58,CSPII,
LSQ12hzj,0.13010980994939558,0.19098223337883027,0.0345752,0.969,-0.06899999999999906,9.35,9.32,9.73,CSPII,
LSQ12hzs,0.01658549369324902,0.17967715228936182,0.0718169,1.02,0.09999999999999787,10.02,9.88,10.42,CSPII,
LSQ13abo,0.1097440769701521,0.1936206480619599,0.0681328,0.88,0.20700000000000074,10.31,10.04,10.34,CSPII,
LSQ13cwp,0.001425570164094836,0.1797115808656586,0.0662474,0.944,0.08800000000000097,10.54,10.39,10.7,CSPII,
LSQ13dcy,0.17321970533291875,0.1777559841413932,0.0800671,0.94,0.11599999999999966,9.18,9.01,9.34,CSPII,
LSQ13dkp,-0.05675154654679915,0.18573645798281238,0.0685268,0.646,0.00999999999999801,10.8,10.61,10.92,CSPII,
LSQ13dpm,0.0067878733979895856,0.18131908107676897,0.0520617,1.054,-0.00999999999999801,9.17,9.06,9.6,CSPII,
LSQ13dsm,-0.10989569490109119,0.18559552155261885,0.0419767,0.909,-0.015999999999998238,9.01,8.85,9.14,CSPII,
LSQ13lq,-0.32311579156572634,0.18862790116636946,0.0765051,1.069,-0.07099999999999795,8.44,8.0,8.63,CSPII,
LSQ13pf,-0.3178383092134638,0.24107838696754913,0.0870045,0.915,0.23300000000000054,10.26,10.14,10.44,CSPII,
LSQ13ry,0.14645191798567225,0.19550934483155305,0.031032,0.881,-0.047999999999998266,9.64,9.54,9.7,CSPII,
LSQ13vy,0.01249274706984238,0.2140421738786042,0.0421068,0.891,0.07599999999999696,10.17,10.15,10.33,CSPII,
LSQ14act,0.044053000449551405,0.18208945871929075,0.0594518,0.691,0.0030000000000001137,10.17,10.07,10.61,CSPII,
LSQ14age,0.5184295449272938,0.18274478135778652,0.0815802,1.115,-0.008999999999996788,8.42,8.33,8.59,CSPII,
LSQ14ahc,-0.015424630825542351,0.18401450385723606,0.0517592,1.222,-0.028999999999999915,9.13,8.89,9.62,CSPII,
LSQ14ahm,0.10213302213427511,0.18123065833961213,0.0509869,1.156,-0.05099999999999838,8.2,8.03,8.37,CSPII,
LSQ14auy,-0.03393106521597389,0.1802380255464706,0.0832263,1.147,-0.012000000000000455,10.74,10.61,11.19,CSPII,
LSQ14ba,0.14170753497499788,0.17881767209518087,0.0787677,0.958,0.03500000000000014,9.47,9.3,9.87,CSPII,
LSQ14bjj,-0.016611000158114564,0.1774925549035739,0.0819882,1.01,-0.07499999999999929,8.46,8.3,8.91,CSPII,
LSQ14fms,0.06556958739786722,0.26397680787583827,0.0773231,0.848,0.17100000000000293,10.11,10.0,10.49,CSPII,
LSQ14foj,0.09703837314683028,0.18451705312893815,0.0451705,1.012,0.04999999999999716,8.44,8.33,8.7,CSPII,
LSQ14fom,0.010593692818368083,0.1820600335297055,0.0553279,0.947,0.022999999999999687,9.54,9.4,9.72,CSPII,
LSQ14gfb,0.006988799819438896,0.222901883640098,0.0527873,0.586,0.5300000000000011,10.3,10.11,10.64,CSPII,
LSQ14ghv,0.2521606683657751,0.18326593347922407,0.0662566,0.968,-0.015999999999998238,10.18,10.06,10.31,CSPII,
LSQ14gov,-0.02410734678630888,0.17720219079541136,0.0892443,1.052,-0.1039999999999992,9.02,8.85,9.19,CSPII,
LSQ14ip,-0.13314171253331608,0.20022656370566397,0.0624196,0.509,0.33800000000000097,10.18,10.01,10.31,CSPII,
LSQ14jp,-0.22149604178816418,0.21697418748449057,0.0464896,0.675,0.12300000000000111,10.54,10.48,10.81,CSPII,
LSQ14wp,-0.08364420414809359,0.17824392317718718,0.0706148,1.134,-0.037000000000002586,7.48,7.23,7.59,CSPII,
LSQ14xi,0.08581552268551462,0.18206159673437733,0.0519014,1.142,0.21799999999999997,10.9,10.77,11.07,CSPII,
LSQ15aja,-0.035799621299346995,0.17702427862722717,0.0699657,1.032,-0.08699999999999974,7.46,7.34,7.58,CSPII,
LSQ15alq,-0.19285184790791732,0.18448334152360715,0.0480953,0.921,-0.0020000000000024443,10.4,10.22,10.82,CSPII,
LSQ15bv,-0.05798178951443589,0.21754318782504,0.0701168,0.952,-0.0010000000000012221,10.56,10.39,10.77,CSPII,
PS1-14ra,-0.008154601437638576,0.19671172637176712,0.0287982,0.777,0.05999999999999872,10.65,10.35,10.72,CSPII,
PS1-14rx,0.22611880272758356,0.18856157595802442,0.0680019,0.846,-0.021999999999998465,9.89,9.77,10.06,CSPII,
PS1-14xw,-0.12852916642254542,0.20711482635592549,0.0245957,1.039,0.0259999999999998,11.24,11.11,11.71,CSPII,
PS15sv,-0.19782391453131964,0.19027412710911218,0.0335844,0.993,0.010999999999999233,8.31,8.2,8.56,CSPII,
PTF11pbp,0.11594058246281236,0.19813944171639644,0.0276702,1.15,0.054999999999999716,10.88,10.73,10.97,CSPII,
PTF11ppn,-0.7892966132980561,0.2577666221379128,0.0661869,0.641,0.18900000000000006,11.02,10.96,11.06,CSPII,
PTF11pra,0.15545060196155447,0.24509280660256605,0.0167242,0.439,0.9200000000000017,10.68,10.57,10.75,CSPII,
PTF11qnr,-0.042826280725776655,0.25023549787731364,0.0149985,0.806,0.2550000000000008,10.65,10.38,10.7,CSPII,
PTF13duj,0.26004109184561486,0.2691191196118789,0.015867,1.156,0.057000000000000384,10.73,10.61,10.82,CSPII,
PTF13ebh,-0.13570735489026475,0.27665217198899944,0.012484,0.636,0.12299999999999933,10.86,10.8,11.02,CSPII,
PTF13efe,0.09303209155152814,0.17636575486176626,0.0758465,1.145,-0.01699999999999946,11.5,11.5,11.5,CSPII,
PTF13ez,-0.12175387419170391,0.18568267362811308,0.0445375,0.897,0.15900000000000247,9.71,9.52,9.84,CSPII,
PTF14aje,-0.15071671013483012,0.19689841160624075,0.0282271,0.684,0.6080000000000005,10.78,10.64,10.84,CSPII,
PTF14gnl,-0.028370760504643044,0.18453644852484916,0.0525349,1.021,-0.05500000000000327,10.06,9.86,10.5,CSPII,
PTF14w,0.12997810255991027,0.2184898687165016,0.0200839,0.742,0.055999999999997385,9.14,8.96,9.3,CSPII,
PTF14yy,0.06814946490705154,0.18348824736573507,0.0440905,0.837,0.2560000000000002,9.41,9.25,9.52,CSPII,
SN1981B,0.12678287500000351,0.09562191579634086,0.0071693,0.941,0.06799999999999962,10.47,10.42,10.68,,c
SN2001el,0.018071875000003956,0.04226635720715117,0.0036761,0.959,0.14399999999999835,10.34,10.34,10.34,,c
SN2002fk,-0.08313012499999672,0.060120339112483386,0.0066137,0.977,-0.0909999999999993,9.94,9.78,10.64,,c
SN2003du,-0.07813449999999023,0.07297939640747929,0.0066521,1.002,-0.0730000000000004,8.6,8.47,8.74,,c
SN2004ef,0.04588308372221661,0.21326052450654276,0.02977,0.84,0.11699999999999733,10.74,10.63,10.8,CSPI,
SN2004eo,0.12370847609324187,0.2516071390419531,0.0147367,0.869,0.02499999999999858,11.16,11.03,11.35,CSPI,
SN2004ey,0.22362433986791075,0.2542015595829539,0.0146267,1.009,-0.051000000000000156,10.06,9.76,10.41,CSPI,
SN2004gs,-0.07945072203158077,0.2080398285104986,0.0282767,0.705,0.20199999999999818,10.63,10.57,10.7,CSPI,
SN2004gu,-0.08615826634002843,0.2058389031506413,0.0468967,1.149,0.14499999999999957,10.02,9.74,10.19,CSPI,
SN2005A,0.012619330573230059,0.24286679562241736,0.01834,0.963,0.9839999999999982,11.19,11.07,11.26,CSPI,
SN2005M,0.16840268795021274,0.20301525402957787,0.02558,1.204,0.017999999999998906,8.8,8.38,8.92,CSPI,
SN2005ag,0.214540893952055,0.19629755171939,0.08008,1.145,-0.030000000000001137,10.9,10.84,10.95,CSPI,
SN2005al,0.3537018211946048,0.27401730048811973,0.0132867,0.865,-0.051000000000000156,10.49,10.4,10.63,CSPI,
SN2005am,-0.4913453250230049,0.3519216088615195,0.0089667,0.764,0.07399999999999984,10.83,10.68,11.26,CSPI,
SN2005cf,-0.10905200000000548,0.1210434842732148,0.007045,0.972,0.005000000000000782,9.65,9.6,9.6,,c
SN2005el,0.18637923159388237,0.2515285081498864,0.0148833,0.865,-0.0730000000000004,10.84,10.7,11.24,CSPI,
SN2005eq,0.18026989417225536,0.19667760908194054,0.02835,1.234,0.03500000000000014,10.56,10.44,10.65,CSPI,
SN2005hc,0.3150496188366674,0.1824353311936611,0.0444967,1.142,0.012000000000000455,10.6,10.52,10.65,CSPI,
SN2005hj,-0.08847994276732862,0.18718015791679493,0.05695,1.152,0.0799999999999983,9.32,9.22,9.38,CSPI,
SN2005iq,0.17622213118916363,0.19124518281131733,0.03293,0.88,-0.03200000000000003,10.54,10.47,10.6,CSPI,
SN2005kc,0.1276664525333615,0.2650458571310688,0.01389,0.932,0.23799999999999955,11.06,10.6,11.5,CSPI,
SN2005ke,0.5979420390455239,0.6254383852311786,0.0044833,0.438,0.6699999999999999,10.43,10.29,10.61,CSPI,
SN2005ki,0.06746908491706449,0.21694234231191864,0.02037,0.839,-0.018000000000000682,10.8,10.62,10.86,CSPI,
SN2005na,-0.03773905032289804,0.21014660398928375,0.0268133,0.971,-0.019999999999999574,10.97,10.9,11.05,CSPI,
SN2006D,0.08306187499999851,0.1303044855235709,0.00964,0.839,0.09800000000000075,9.76,9.54,9.85,CSPI,c
SN2006X,-1.2263748415424445,0.4601645899085478,0.00632,0.971,1.2140000000000004,9.33,9.06,9.43,CSPI,
SN2006ax,0.05870057168031195,0.22825067994003195,0.0179567,1.003,-0.07199999999999918,10.92,10.79,11.04,CSPI,
SN2006bd,0.26563296131327263,0.20413854814975396,0.0267967,0.398,0.7119999999999997,10.77,10.6,10.8,CSPI,
SN2006bh,0.08164599999999211,0.11754940276751728,0.0104933,0.828,-0.009999999999999787,10.43,10.31,10.49,CSPI,c
SN2006br,-0.005178190858835308,0.23670109166971076,0.0255233,0.962,0.8490000000000002,10.97,10.87,11.36,CSPI,
SN2006ej,0.00731518893066152,0.2322778174205437,0.0193367,0.842,0.028999999999999915,10.63,10.48,10.7,CSPI,
SN2006eq,-0.06908635995328893,0.21581976659723548,0.0483667,0.649,0.3099999999999987,10.19,9.79,10.65,CSPI,
SN2006et,0.1311414864608338,0.21213278107021802,0.0216467,1.18,0.14100000000000001,10.8,10.7,10.88,CSPI,
SN2006ev,0.26103538414348293,0.21454620034977961,0.0276,0.843,0.1750000000000007,10.75,10.65,10.91,CSPI,
SN2006gj,-0.0020100371389446536,0.2163798147860904,0.0269667,0.708,0.2980000000000018,10.53,10.36,10.6,CSPI,
SN2006gt,-0.008080148093611683,0.18690655334259107,0.0436433,0.575,0.24899999999999878,9.93,9.87,9.94,CSPI,
SN2006hb,-0.15534533052196764,0.2599598008900567,0.0153367,0.685,0.1850000000000005,10.22,10.05,10.39,CSPI,
SN2006hx,0.01808198012913209,0.19109007439898254,0.0444033,0.977,0.11599999999999966,10.31,10.12,10.44,CSPI,
SN2006is,-0.07202867072582109,0.21306649390807983,0.03142,1.092,0.038999999999997925,7.1,6.68,7.41,CSPI,
SN2006kf,0.056671223139638016,0.2156437602414464,0.0208,0.771,0.0259999999999998,10.82,10.59,10.9,CSPI,
SN2006mr,0.08056972790395989,0.5203714911584338,0.00551,0.335,0.7310000000000016,11.19,10.79,11.38,CSPI,
SN2006ob,-0.09564989546152702,0.1994798380349392,0.0582567,0.743,0.1109999999999971,11.26,11.08,11.33,CSPI,
SN2006os,0.0457168494716953,0.19573795861479812,0.03208,0.944,0.31700000000000017,10.81,10.66,10.87,CSPI,
SN2007A,-0.2534201249999981,0.25057202179712723,0.0164633,1.047,0.2010000000000005,10.57,10.57,10.57,CSPI,c
SN2007N,0.19622836859333148,0.26825882416105806,0.014,0.375,0.9529999999999994,10.19,10.1,10.57,CSPI,
SN2007S,-0.020715855847917908,0.24990208149196866,0.0150233,1.187,0.36599999999999966,9.98,9.63,10.16,CSPI,
SN2007af,0.24894687500000146,0.05245726154451831,0.00629,0.949,0.0649999999999995,9.82,9.69,9.87,CSPI,c
SN2007ai,-0.02954551261456828,0.19286793408925457,0.0319867,1.195,0.1819999999999986,9.91,9.76,10.18,CSPI,
SN2007al,0.2556533463328634,0.27728605787044475,0.0132629,0.385,0.6999999999999993,9.47,9.33,9.91,CSPI,
SN2007as,0.06643685629038032,0.22845814098629183,0.0178967,0.89,0.08000000000000007,10.36,10.24,10.43,CSPI,
SN2007ba,-0.30854217687941343,0.18740384592935194,0.0390533,0.556,0.32800000000000296,10.99,10.9,11.06,CSPI,
SN2007bc,0.1271642263215469,0.21152677818392324,0.02185,0.909,0.03300000000000125,10.73,10.65,10.78,CSPI,
SN2007bd,0.11584297929126564,0.193497222375489,0.0318267,0.917,-0.0010000000000012221,10.82,10.68,10.89,CSPI,
SN2007bm,-0.20019936535903327,0.40246482021852864,0.00744,0.906,0.4209999999999994,10.27,10.09,10.72,CSPI,
SN2007ca,0.22949588946448785,0.24827131922614926,0.01507,1.077,0.2599999999999998,9.69,9.52,9.74,CSPI,
SN2007hj,0.19169504887109667,0.2810022287265225,0.0128818,0.636,0.21600000000000108,10.45,10.3,10.89,CSPI,
SN2007jd,0.051009208874489786,0.21897433346109835,0.0719112,0.893,0.09499999999999886,10.13,9.93,10.18,CSPI,
SN2007jg,0.22112631342984912,0.18743254886392002,0.0365767,0.94,0.029999999999997584,8.1,7.95,8.22,CSPI,
SN2007le,0.479103999916795,0.517782062993713,0.0055233,1.019,0.2919999999999998,9.85,9.71,10.16,CSPI,
SN2007nq,-0.3157127583852244,0.19970030013912823,0.0439033,0.78,0.05900000000000105,11.21,11.15,11.28,CSPI,
SN2007on,-0.5613921130857236,0.4703526903823684,0.0061833,0.588,0.11599999999999966,11.04,10.78,11.45,CSPI,
SN2007sr,0.07287599999999728,0.13511105109131527,0.0066557,0.988,0.14500000000000135,10.05,9.85,10.17,CSPI,c
SN2007st,-0.5355224044391491,0.24287422906290804,0.0206508,0.862,0.1479999999999997,10.95,10.85,11.4,CSPI,
SN2007ux,0.0029459838808350014,0.19175141443006669,0.031996,0.624,0.21300000000000097,10.3,10.23,10.34,CSPI,
SN2008C,0.04541316762816905,0.25173042953626906,0.0170667,0.969,0.16500000000000092,10.49,10.35,10.55,CSPI,
SN2008O,-0.07678328647651256,0.19068826425119553,0.039318,0.683,0.31400000000000006,11.33,11.12,11.59,CSPI,
SN2008R,0.01267979661967189,0.2817525175522445,0.0128867,0.633,0.11999999999999922,11.25,11.07,11.31,CSPI,
SN2008ar,0.16515354210904576,0.19855345182350778,0.0272474,0.975,0.009000000000000341,10.21,10.11,10.28,CSPI,
SN2008bc,0.18605386531221058,0.24295140633162793,0.0157067,1.058,-0.02800000000000047,10.1,9.95,10.23,CSPI,
SN2008bf,0.09642618063288211,0.2033971866814184,0.0245538,1.019,-0.045999999999999375,11.4,11.4,11.4,CSPI,
SN2008bi,-0.24288926922206144,0.2835124269364849,0.0143882,0.512,0.5790000000000006,10.38,10.27,10.48,CSPI,
SN2008bq,0.044493228464219214,0.20396504567187,0.0344433,1.146,0.045000000000001705,10.82,10.74,10.91,CSPI,
SN2008bt,0.12729481066564574,0.25646957370676954,0.0165796,0.492,0.5249999999999986,10.85,10.7,10.91,CSPI,
SN2008bz,0.36420556642771373,0.1981307491966725,0.0613265,0.944,-0.04299999999999926,10.5,10.44,10.56,CSPI,
SN2008cc,-0.40475807763242955,0.3207359448549499,0.0101222,0.809,0.15999999999999837,10.48,10.4,10.64,CSPI,
SN2008cf,0.16692787375013296,0.2148009994689236,0.0468269,1.093,0.010999999999999233,8.73,8.59,8.97,CSPI,
SN2008ff,0.14576439310372535,0.22632013583281632,0.0186725,1.087,0.17900000000000027,10.8,10.8,10.8,CSPI,
SN2008fl,-0.008690268724741657,0.23191164943474335,0.0194172,0.882,0.05599999999999916,10.94,10.87,11.01,CSPI,
SN2008fp,-0.2563817925710836,0.46247371940399806,0.0062867,1.103,0.4800000000000004,10.2,10.15,10.63,CSPI,
SN2008fr,0.31818136269846775,0.21092945004627228,0.0379062,1.043,-0.00999999999999801,7.73,7.58,7.92,CSPI,
SN2008fu,-0.20065971975937913,0.20408953855041093,0.0518336,0.824,-0.03400000000000247,10.72,10.66,10.8,CSPI,
SN2008fw,0.21206351595486694,0.33603336063340683,0.0095066,1.117,0.07600000000000051,10.49,10.31,10.61,CSPI,
SN2008gg,0.08869860865505785,0.20909202373443578,0.0310658,1.058,0.14999999999999858,10.73,10.63,10.82,CSPI,
SN2008gl,0.0018031566839482593,0.19049104757455382,0.0329459,0.867,0.028000000000002245,10.86,10.81,10.92,CSPI,
SN2008gp,0.05621474972161167,0.1908797937961997,0.0328233,0.979,-0.029999999999997584,10.73,10.64,10.79,CSPI,
SN2008hj,0.2646601042192813,0.1893231268584509,0.0367224,1.008,-0.007999999999999119,10.4,10.2,10.69,CSPI,
SN2008hu,0.15217104352034738,0.18593185993012776,0.050526,0.822,0.0259999999999998,10.99,10.84,11.07,CSPI,
SN2008hv,0.13520666962343597,0.2632693137599969,0.01358,0.869,-0.04600000000000115,10.55,10.29,10.67,CSPI,
SN2008ia,-0.024673148754800422,0.21450361404721738,0.02254,0.836,-0.03500000000000014,10.77,10.54,11.23,CSPI,
SN2009D,0.06460846022329036,0.20350931973224248,0.024654,1.157,-0.02099999999999902,10.43,10.35,10.5,CSPI,
SN2009F,0.31066448618413034,0.27389438417854195,0.01291,0.384,0.5570000000000022,10.79,10.61,11.22,CSPI,
SN2009I,-0.011148171045974209,0.203586944756573,0.0254309,1.083,0.6509999999999998,10.74,10.53,10.88,CSPI,
SN2009P,0.007329773830285546,0.22104622266038587,0.0263202,1.082,0.4049999999999976,9.87,9.77,9.95,CSPI,
SN2009Y,0.048377874999999904,0.2056406700442546,0.0101034,1.143,0.1460000000000008,10.76,10.66,10.95,CSPI,c
SN2009aa,0.014933021990991335,0.20043155601368948,0.0284814,0.944,0.012999999999998124,10.6,10.1,10.8,CSPI,
SN2009ab,0.2686615081504016,0.3038045282548723,0.0108624,0.901,0.034999999999998366,10.35,10.2,10.78,CSPI,
SN2009ad,0.026454640230774373,0.19659860926943082,0.0283174,1.105,0.030999999999998806,10.58,10.5,10.64,CSPI,
SN2009ag,0.2562209025939879,0.34005744369116214,0.0092477,0.967,0.1490000000000009,10.2,9.99,10.6,CSPI,
SN2009al,-0.05142761592331624,0.208734050544523,0.0232764,0.922,0.18599999999999994,10.72,10.66,10.77,CSPI,
SN2009cz,0.14742532991231627,0.21150816447566992,0.0219786,1.167,0.019000000000000128,10.75,10.68,10.84,CSPI,
SN2009ds,-0.03617569158518563,0.21812461818400683,0.0204662,1.121,0.10599999999999987,10.77,10.62,10.97,CSPI,
SN2009ig,-0.013347124999995685,0.10426274143839687,0.0080401,1.061,0.10199999999999854,10.35,10.35,10.35,,c
SN2009le,0.42078508993965613,0.23792096905156035,0.017027,1.088,0.12199999999999989,10.84,10.66,11.31,CSPI,
SN2011by,0.19413600000000386,0.09154853416630984,0.003405,0.968,-0.006000000000000227,9.47,9.47,9.47,,c
SN2011fe,-0.07787249999999801,0.041891517363303994,0.0012072,0.97,0.007999999999999119,10.23,10.23,10.23,,c
SN2011iy,-0.5754830407371436,0.5360082660530688,0.0053357,1.038,0.24399999999999977,10.39,10.21,10.83,CSPII,
