sn,res,eres,zcmb,st,B-V,m,ml,mu,sample,cal
SN2005M,0.021812127781799973,0.2819259246508228,0.02558,1.205,0.018,8.8,8.38,8.92,CSPI,none
SN2005W,0.05486080749822975,0.5099562106330079,0.00795,0.938,0.165,9.9,9.75,10.0,CSPI,none
SN2005al,0.3601672930261728,0.35806754105282856,0.0132867,0.868,-0.058,10.49,10.4,10.63,CSPI,none
SN2005am,-0.49477728519143227,0.4746448618630173,0.0089667,0.765,0.065,10.83,10.68,11.26,CSPI,none
SN2005be,-0.3600927523646362,0.40655460777090635,0.0355767,0.768,0.055,10.4,10.25,10.5,CSPI,none
SN2005bg,-0.20598759414661316,0.4687699962675347,0.0241567,1.064,0.036,9.91,9.72,10.02,CSPI,none
SN2005bl,0.24561449207511998,0.31797095703544864,0.0251133,0.429,0.676,11.01,10.89,11.2,CSPI,none
SN2005bo,-0.14569253023929463,0.3397866392885867,0.0150133,0.883,0.237,10.5,10.34,10.65,CSPI,none
SN2005el,0.04199879942545692,0.35070855090421615,0.0148833,0.864,-0.08,10.84,10.7,11.24,CSPI,none
SN2005eq,-0.014457162996158957,0.27400671953598,0.02835,1.136,0.055,10.56,10.44,10.65,CSPI,none
SN2005hc,0.30827436666824326,0.24965515304756386,0.0444967,1.141,0.013,10.6,10.52,10.65,CSPI,none
SN2005hj,-0.3390111349357454,0.2818194017020924,0.05695,1.151,0.08,9.32,9.22,9.38,CSPI,none
SN2005iq,0.03892297802075717,0.26046347954946836,0.03293,0.882,-0.031,10.54,10.47,10.6,CSPI,none
SN2005ir,-0.35919799470852354,0.262052890127571,0.0752333,1.003,0.053,9.23,9.12,9.37,CSPI,none
SN2005kc,-0.03919815563507001,0.3885675610119039,0.01389,0.933,0.234,11.06,10.6,11.5,CSPI,none
SN2005ke,0.3589027818771129,0.835754659217043,0.0044833,0.436,0.662,10.43,10.29,10.61,CSPI,none
SN2005ki,-0.22892314725134355,0.2939048203878975,0.02037,0.836,-0.019,10.8,10.62,10.86,CSPI,none
SN2005ku,0.11609171203628676,0.4624937962959316,0.0441833,0.973,0.1,10.04,9.96,10.1,CSPI,none
SN2005lu,-0.1173758964479319,0.4464370014437629,0.0312933,1.063,0.25,9.86,9.68,10.03,CSPI,none
SN2005mc,-0.0440687447292234,0.3988221468397714,0.0260067,0.666,0.311,10.95,10.85,11.1,CSPI,none
SN2005na,-0.41584111049132133,0.2702725871758153,0.0268133,0.97,-0.015,10.97,10.9,11.05,CSPI,none
SN2006D,-0.23458940903728376,0.4406700825891646,0.00964,0.839,0.099,9.76,9.54,9.85,CSPI,none
SN2006X,-1.1613729017108625,0.6173125479599186,0.00632,0.97,1.213,9.33,9.06,9.43,CSPI,none
SN2006ax,0.011847448511879577,0.3097743971369565,0.0179567,1.003,-0.073,10.92,10.79,11.04,CSPI,none
SN2006bh,0.007195109850265169,0.4133748348834879,0.0104933,0.827,-0.01,10.43,10.31,10.49,CSPI,none
SN2006ef,0.1249479681495771,0.4762912875565611,0.0170267,0.858,-0.024,10.35,10.18,10.49,CSPI,none
SN2006ej,-0.01168487123776174,0.4017584852826571,0.0193367,0.845,0.028,10.63,10.48,10.7,CSPI,none
SN2006eq,-0.019473672121719687,0.45024494221934075,0.0483667,0.656,0.302,10.19,9.79,10.65,CSPI,none
SN2006et,0.2901225742924183,0.28876425142258816,0.0216467,1.181,0.142,10.8,10.7,10.88,CSPI,none
SN2006fw,-0.31074455737988416,0.47830403283267425,0.0819867,0.901,0.109,9.42,9.32,9.62,CSPI,none
SN2006gj,0.23584861069264207,0.27455726428791094,0.0269667,0.709,0.297,10.53,10.36,10.6,CSPI,none
SN2006gt,-0.09576598326202657,0.2557035122161143,0.0436433,0.565,0.257,9.93,9.87,9.94,CSPI,none
SN2006hb,-0.1959207586903986,0.4357654262774057,0.0153367,0.682,0.186,10.22,10.05,10.39,CSPI,none
SN2006hx,-0.1785895800393007,0.3003295793109553,0.0444033,0.98,0.113,10.31,10.12,10.44,CSPI,none
SN2006is,-0.5485923988942503,0.45771171462267896,0.03142,1.093,0.038,7.1,6.68,7.41,CSPI,none
SN2006kf,0.041921675971224204,0.29532168067251574,0.0208,0.771,0.024,10.82,10.59,10.9,CSPI,none
SN2006lu,-0.24153573306945475,0.3850535726704888,0.0543967,1.003,-0.019,10.29,10.22,10.37,CSPI,none
SN2006mr,0.4076104447355533,0.7088789388115969,0.00551,0.333,0.728,11.19,10.79,11.38,CSPI,none
SN2006ob,-0.7033342026299536,0.25505440528122864,0.0582567,0.739,0.124,11.26,11.08,11.33,CSPI,none
SN2006os,-0.026353102696738517,0.3967971003488434,0.03208,0.941,0.318,10.81,10.66,10.87,CSPI,none
SN2006py,-0.470534307595031,0.28083018774679186,0.0566433,0.966,0.086,9.1,8.94,9.24,CSPI,none
SN2007A,-0.09246092682057139,0.34566744107495107,0.0164633,1.05,0.202,10.57,10.57,10.57,CSPI,none
SN2007N,1.0036587764249205,0.3799716853975975,0.014,0.376,0.953,10.19,10.1,10.57,CSPI,none
SN2007S,0.04047001198367184,0.349436668855562,0.0150233,1.186,0.366,9.98,9.63,10.16,CSPI,none
SN2007af,0.3740570930000011,0.10473925189144702,0.00629,0.949,0.065,9.82,9.69,9.87,CSPI,ct
SN2007ai,0.2162033242170267,0.2987645737815168,0.0319867,1.223,0.183,9.91,9.76,10.18,CSPI,none
SN2007al,0.2901084631644437,0.3835611708962661,0.0132629,0.383,0.693,9.47,9.33,9.91,CSPI,none
SN2007as,-0.03744847587804401,0.30868492858419727,0.0178967,0.889,0.08,10.36,10.24,10.43,CSPI,none
SN2007ax,0.9651930370246404,0.5448225160545191,0.0076367,0.353,0.682,10.23,10.13,10.29,CSPI,none
SN2007ba,-0.4648902300478355,0.2644467020253387,0.0390533,0.568,0.327,10.99,10.9,11.06,CSPI,none
SN2007bc,-0.11394537684687123,0.28605378397106884,0.02185,0.907,0.033,10.73,10.65,10.78,CSPI,none
SN2007bd,-0.06565230387715104,0.2692710969369276,0.0318267,0.917,-0.001,10.82,10.68,10.89,CSPI,none
SN2007bm,-0.31400480252746377,0.5472065890735271,0.00744,0.906,0.421,10.27,10.09,10.72,CSPI,none
SN2007ca,0.29016974129605444,0.3447379493378395,0.01507,1.078,0.26,9.69,9.52,9.74,CSPI,none
SN2007cg,-0.4956691154458568,0.5686122818340504,0.0341676,1.07,0.684,10.37,10.33,10.43,CSPI,none
SN2007hj,0.23084404070267084,0.3782091422793213,0.0128818,0.633,0.215,10.45,10.3,10.89,CSPI,none
SN2007hx,-0.09652712002129249,0.44061917828329167,0.0788733,1.006,0.214,10.55,10.45,10.62,CSPI,none
SN2007jd,0.4662975817060797,0.48850029563687525,0.0719112,0.891,0.098,10.13,9.93,10.18,CSPI,none
SN2007jg,0.4157226812614283,0.25742578638538927,0.0365767,0.939,0.028,8.1,7.95,8.22,CSPI,none
SN2007le,0.40153243974837594,0.6937512180125279,0.0055233,1.02,0.292,9.85,9.71,10.16,CSPI,none
SN2007nq,-0.2801478705536482,0.2502036695987398,0.0439033,0.769,0.056,11.21,11.15,11.28,CSPI,none
SN2007ol,0.19521047308722927,0.312934762188151,0.054882,0.701,-0.063,9.82,9.71,9.93,CSPI,none
SN2007on,-0.5318271452541481,0.6383557525132987,0.0061833,0.589,0.115,11.04,10.78,11.45,CSPI,none
SN2007so,-0.37325402121931717,0.43585016082639444,0.0289285,0.925,0.014,10.97,10.89,11.07,CSPI,none
SN2007sr,-0.06349754699999721,0.2742484091694074,0.0066557,0.989,0.159,10.05,9.85,10.17,CSPI,ct
SN2007st,-0.490805472607569,0.47787314327350777,0.0206508,0.863,0.149,10.95,10.85,11.4,CSPI,none
SN2007ux,-0.0091413892875849,0.25964235667516805,0.031996,0.628,0.21,10.3,10.23,10.34,CSPI,none
SN2008C,-0.036104515540245075,0.4654420058606321,0.0170667,0.967,0.167,10.49,10.35,10.55,CSPI,none
SN2008O,0.3258407453550518,0.27674710880896974,0.039318,0.688,0.313,11.33,11.12,11.59,CSPI,none
SN2008R,0.10208526845124766,0.3667395354727604,0.0128867,0.632,0.12,11.25,11.07,11.31,CSPI,none
SN2008ar,0.051500549940634244,0.27056166039987617,0.0272474,0.976,0.008,10.21,10.11,10.28,CSPI,none
SN2008bc,-0.03795756285622076,0.3291042597909244,0.0157067,1.057,-0.028,10.1,9.95,10.23,CSPI,none
SN2008bf,-0.021370806535550457,0.2733269252328866,0.0245538,1.019,-0.046,11.4,11.4,11.4,CSPI,none
SN2008bi,0.399376037609521,0.6232562577511779,0.0143882,0.512,0.591,10.38,10.27,10.48,CSPI,none
SN2008bq,0.3455146802958069,0.26296915485014094,0.0344433,1.153,0.04,10.82,10.74,10.91,CSPI,none
SN2008bt,-0.014975902502769145,0.323369957155372,0.0165796,0.498,0.508,10.85,10.7,10.91,CSPI,none
SN2008bz,0.035481953259285604,0.38470409229758856,0.0613265,0.948,-0.044,10.5,10.44,10.56,CSPI,none
SN2008cc,-0.4351439208008543,0.5130383212082978,0.0101222,0.813,0.158,10.48,10.4,10.64,CSPI,none
SN2008cf,-0.5235839344182835,0.4304728349990943,0.0468269,1.092,0.009,8.73,8.59,8.97,CSPI,none
SN2008ff,-0.49355989006468803,0.3122461441823667,0.0186725,1.083,0.177,10.8,10.8,10.8,CSPI,none
SN2008fl,-0.09171077689317286,0.3971209861335623,0.0194172,0.883,0.056,10.94,10.87,11.01,CSPI,none
SN2008fp,-0.48230900073951233,0.6235097610362799,0.0062867,1.108,0.479,10.2,10.15,10.63,CSPI,none
SN2008fr,-0.22550247246994815,0.41164013668727617,0.0379062,1.035,-0.014,7.73,7.58,7.92,CSPI,none
SN2008fu,-0.04616519292779486,0.4469854182072553,0.0518336,0.822,-0.021,10.72,10.66,10.8,CSPI,none
SN2008fw,-0.12617836721356213,0.5445894527594248,0.0095066,1.117,0.076,10.49,10.31,10.61,CSPI,none
SN2008gg,-0.1370513885133775,0.40425162279386717,0.0310658,1.054,0.149,10.73,10.63,10.82,CSPI,none
SN2008gl,0.02371927351552472,0.25733239455764917,0.0329459,0.867,0.028,10.86,10.81,10.92,CSPI,none
SN2008go,0.081374097895619,0.2637387274760086,0.0613133,0.939,0.04,10.94,10.89,11.0,CSPI,none
SN2008gp,-0.24325379744680475,0.25976434100116563,0.0328233,0.979,-0.031,10.73,10.64,10.79,CSPI,none
SN2008hj,0.03928497105085427,0.2666996482167631,0.0367224,1.008,-0.008,10.4,10.2,10.69,CSPI,none
SN2008hu,0.10958185535191234,0.4024288574495315,0.050526,0.827,0.021,10.99,10.84,11.07,CSPI,none
SN2008hv,-0.004694213544979675,0.35945101255592515,0.01358,0.867,-0.047,10.55,10.29,10.67,CSPI,none
SN2008ia,0.10751187407679197,0.3148672251581674,0.02254,0.834,-0.035,10.77,10.54,11.23,CSPI,none
SN2009D,0.25372003305487567,0.2775456445285543,0.024654,1.159,-0.021,10.43,10.35,10.5,CSPI,none
SN2009F,0.4287634290157172,0.392518817783239,0.01291,0.386,0.551,10.79,10.61,11.22,CSPI,none
SN2009I,0.36483492178560084,0.3514542525699362,0.0254309,1.089,0.651,10.74,10.53,10.88,CSPI,none
SN2009P,-0.25585041133814457,0.39621661140694653,0.0263202,1.08,0.406,9.87,9.77,9.95,CSPI,none
SN2009Y,-0.4655513948839527,0.4286870334428227,0.0101034,0.993,0.148,10.76,10.66,10.95,CSPI,none
SN2009aa,-0.227337015177433,0.29520141885871665,0.0284814,0.944,0.013,10.6,10.1,10.8,CSPI,none
SN2009ab,0.1182265849819828,0.4185389325861735,0.0108624,0.903,0.035,10.35,10.2,10.78,CSPI,none
SN2009ad,-0.2273525629376394,0.28364424490442075,0.0283174,1.107,0.032,10.58,10.5,10.64,CSPI,none
SN2009ag,0.4717528504255526,0.46726594672746524,0.0092477,0.966,0.149,10.2,9.99,10.6,CSPI,none
SN2009al,-0.4322278010917344,0.3116308868682103,0.0232764,0.92,0.186,10.72,10.66,10.77,CSPI,none
SN2009cz,0.3387817667439066,0.29653992320650285,0.0219786,1.173,0.017,10.75,10.68,10.84,CSPI,none
SN2009ds,-0.1900266387535936,0.3179332273593781,0.0204662,1.121,0.107,10.77,10.62,10.97,CSPI,none
SN2009le,-0.05018307822877688,0.3436670395356912,0.017027,1.087,0.122,10.84,10.66,11.31,CSPI,none
SN2011iv,-0.024851507000004602,0.08311546013487506,0.0061827,0.701,0.03,11.04,10.78,11.45,CSPII,t
SN2011iy,-1.099629348905566,0.7210719467042968,0.0053357,1.033,0.244,10.39,10.21,10.83,CSPII,none
SN2011jh,0.08330679033034727,0.46528135110252405,0.0089154,0.789,0.367,10.09,10.02,10.16,CSPII,none
SN2011jn,-0.2545566877244667,0.4446873694527665,0.0485384,0.644,0.137,11.35,11.23,11.78,CSPII,none
SN2011jt,-0.21423548212361254,0.4614311076797866,0.0284695,0.955,0.149,10.39,10.25,10.52,CSPII,none
SN2012E,-0.13813688414769842,0.3068349062927433,0.019439,0.846,0.011,10.54,10.36,10.73,CSPII,none
SN2012G,0.17811590880719308,0.2722090992899732,0.0268487,1.158,-0.043,9.73,9.58,9.84,CSPII,none
SN2012U,0.02629366085992757,0.4697704900609579,0.0193386,0.905,-0.018,10.56,10.38,10.74,CSPII,none
SN2012ah,0.2139751776780514,0.49335426162725254,0.0123697,0.905,-0.075,11.5,11.5,11.5,CSPII,none
SN2012aq,-0.3233930943395791,0.3765065072618729,0.0525508,0.996,0.004,7.77,7.63,8.01,CSPII,none
SN2012ar,-0.29303522603873944,0.2657925301167478,0.028536,0.809,0.032,10.94,10.84,11.02,CSPII,none
SN2012bl,-0.07499769948810098,0.3290356177172428,0.0181998,1.081,0.044,10.09,9.85,10.24,CSPII,none
SN2012bo,0.26774162745920904,0.2744887569788678,0.0265314,1.16,0.009,10.32,10.15,10.4,CSPII,none
SN2012cg,-0.055136232000002394,0.08534481283779433,0.0025798,1.024,0.075,9.7,9.6,9.8,,ct
SN2012fr,0.12448055200000496,0.07016453043182933,0.0051291,1.108,0.013,11.25,11.06,11.32,CSPII,ct
SN2012gm,0.07580927138739924,0.3521438830629183,0.013553,0.987,0.172,10.01,9.9,10.08,CSPII,none
SN2012hd,0.4443344009785051,0.3979616550647195,0.0111341,0.888,0.122,10.44,10.38,10.54,CSPII,none
SN2012hr,0.33613422130287063,0.5117742620743229,0.0078716,0.973,0.009,10.32,10.21,10.45,CSPII,none
SN2012ij,0.08802440255644228,0.3863002259257083,0.012107,0.536,0.257,9.94,9.8,10.11,CSPII,none
SN2013E,-0.4187034970680017,0.41422428239683107,0.0104565,1.131,0.075,9.96,9.83,9.99,CSPII,none
SN2013H,0.26020219558350277,0.3273977780858659,0.0158792,1.048,0.186,10.5,10.32,10.6,CSPII,none
SN2013M,-0.2630532041383802,0.2603115829771846,0.0357427,0.943,0.023,10.9,10.73,11.04,CSPII,none
SN2013U,0.04021108245718352,0.26733771592983274,0.0356518,1.239,0.172,10.27,10.15,10.31,CSPII,none
SN2013aa,-1.090205693590299,0.8038284157813519,0.0046654,1.002,-0.068,9.99,9.85,10.12,CSPII,none
SN2013aj,-0.2162192669146421,0.4352584696541554,0.0100653,0.8,0.052,9.99,9.82,10.38,CSPII,none
SN2013ay,-0.42693948091898193,0.4766327394397754,0.0156526,0.494,0.531,10.72,10.64,10.82,CSPII,none
SN2013az,-0.04917303638621462,0.38895765690523093,0.037464,0.768,0.089,10.99,10.93,11.07,CSPII,none
SN2013bc,-0.1631367411718827,0.4061066762981085,0.023528,0.481,0.735,10.47,10.28,10.55,CSPII,none
SN2013bz,-0.6040922144906702,0.29889856972450074,0.0201818,1.152,0.152,9.98,9.94,10.04,CSPII,none
SN2013cg,-0.2810348571041601,0.577168347604099,0.009009,0.966,0.087,10.13,9.98,10.27,CSPII,none
SN2013ct,0.5196018280145793,1.333068680192748,0.0027369,1.002,0.064,8.72,8.57,8.89,CSPII,none
SN2013fy,0.2981541560933678,0.2735116742077856,0.0301903,1.174,0.01,10.86,10.77,10.96,CSPII,none
SN2013fz,-0.026307704468017334,0.2902983583588955,0.0205517,1.015,-0.002,10.69,10.61,10.77,CSPII,none
SN2013gv,0.015015658135340004,0.27235216494288966,0.0334585,0.845,-0.025,11.27,11.16,11.56,CSPII,none
SN2013gy,-0.07448841493519609,0.3517977235070538,0.0135587,0.911,-0.008,9.0,8.98,9.16,CSPII,none
SN2013hh,1.0440443629791645,0.48737432375677187,0.0141046,1.203,0.557,9.59,9.41,9.69,CSPII,none
SN2013hn,-0.11459255679607594,0.45118940922181505,0.0160268,0.821,-0.069,10.99,10.84,11.07,CSPII,none
SN2014D,1.7545022109534543,0.5546728576088822,0.0092489,0.958,0.566,8.26,8.15,8.38,CSPII,none
SN2014I,-0.2458876891043147,0.2786695931774684,0.0302041,0.916,-0.022,10.9,10.76,11.31,CSPII,none
SN2014Z,0.06575864748172222,0.42242776792067177,0.0209246,0.98,-0.019,10.75,10.66,10.81,CSPII,none
SN2014ao,0.2854068957061884,0.33659085138800204,0.015028,0.881,0.598,10.57,10.47,10.74,CSPII,none
SN2014at,-0.06853857709629807,0.2654570112401791,0.031543,0.948,-0.042,11.25,11.08,11.4,CSPII,none
SN2014ba,0.7121931732668934,0.8494356370550136,0.0049902,0.338,0.944,10.64,10.56,11.06,CSPII,none
SN2014dn,-0.11169501468679499,0.29419028756075744,0.0221408,0.465,0.653,10.65,10.58,10.72,CSPII,none
SN2014eg,-0.2778257746847004,0.3156773970164046,0.018331,1.183,0.247,11.62,11.47,11.73,CSPII,none
SN2017cbv,0.04551416800000396,0.09349486048641605,0.0046684,1.124,0.013,9.0,9.0,9.0,,t
SNhunt281,0.9171529988994322,0.7971635669320495,0.004706,0.692,0.04,9.75,9.66,9.85,CSPII,none
