sn,res,eres,zcmb,st,B-V,m,ml,mu,sample,cal
ASAS15cb,-0.2691064460395083,0.31552628055239756,0.0411361,1.088,0.102,10.28,10.17,10.4,CSPII,none
ASAS15cd,-0.03352562372266732,0.18775045274911795,0.0353887,1.001,-0.03,9.95,9.85,10.02,CSPII,none
ASAS15da,0.2848511228462982,0.26164527259949566,0.0488203,0.851,-0.133,10.4,10.23,10.48,CSPII,none
ASAS15db,0.10635821203593565,0.3302055320861711,0.0113676,0.953,0.078,10.11,9.98,10.19,CSPII,none
ASAS15dd,-0.041400644273885234,0.21028096497776028,0.0247417,0.849,-0.017,10.41,10.31,10.52,CSPII,none
ASAS15eb,0.24224700704375834,0.25691667774383525,0.0173082,0.82,-0.136,10.96,10.79,11.4,CSPII,none
ASAS15fr,0.2873467727532457,0.2527982724386122,0.0345082,0.905,-0.147,9.98,9.89,10.06,CSPII,none
ASAS15ga,0.5314083295020993,0.48573916011862106,0.0076517,0.5,0.421,10.38,10.18,10.48,CSPII,none
ASAS15go,0.0600348081059181,0.2380228469912495,0.0192546,1.072,0.214,10.18,10.04,10.27,CSPII,none
ASAS15gr,9.739658406715535e-05,0.20984962852195083,0.0247678,1.031,-0.046,8.94,8.82,9.02,CSPII,none
ASAS15hf,0.6244868195175144,0.4801139919627608,0.0072452,0.939,0.004,9.56,9.39,9.97,CSPII,none
ASAS15hg,0.08364208574635512,0.25000271532186896,0.0308678,0.824,0.048,10.42,10.3,10.51,CSPII,none
ASAS15hx,-0.5311407305212015,0.390478925893195,0.0092051,1.034,-0.035,7.45,7.06,7.89,CSPII,none
CSP12G,0.13283237442789186,0.2681076265958165,0.0379661,1.158,0.109,8.41,8.29,8.49,CSPII,none
CSP12J,-0.46485198312768006,0.42929742346419364,0.0149235,0.484,0.555,10.09,9.97,10.2,CSPII,none
CSP12N,-0.11317413502447948,0.17089580979608351,0.0982741,1.062,-0.11,7.51,7.32,7.66,CSPII,none
CSP13N,-0.3135714955873965,0.24196909967999172,0.0487969,1.145,-0.015,10.07,9.88,10.24,CSPII,none
CSP13Q,-0.028966978124564946,0.7719928281182195,0.0887656,0.768,-0.046,10.25,10.06,10.74,CSPII,none
CSP13V,-0.11506017734281926,0.33453468139441034,0.0611394,1.069,-0.075,11.5,11.5,11.5,CSPII,none
CSP13Z,-0.09044694420271782,0.18260520940543415,0.0800694,1.215,-0.026,8.35,8.25,8.85,CSPII,none
CSP13aad,0.04921741114635836,0.2668552466796595,0.0865709,1.193,0.029,9.65,9.59,9.8,CSPII,none
CSP13aaf,0.00970830415559476,0.17695061929270683,0.0787193,1.131,-0.056,10.66,10.53,11.04,CSPII,none
CSP13aam,-0.05803967564619228,0.1769878284616305,0.0750921,1.138,-0.15,9.05,8.65,9.23,CSPII,none
CSP13aao,-0.4916910829980594,0.3072871537048757,0.0616022,0.7,0.123,9.93,9.8,10.09,CSPII,none
CSP13aaq,0.16439165964332147,0.17462497470752253,0.0597706,0.984,-0.057,11.5,11.5,11.5,CSPII,none
CSP13aay,0.37279306564234815,0.17740460917925358,0.0587551,1.142,0.037,11.5,11.5,11.5,CSPII,none
CSP13abl,0.7384163760450804,0.2835843876377521,0.0406288,0.812,1.061,8.91,8.9,9.04,CSPII,none
CSP13abm,0.3473588122775979,0.20393314755136155,0.027529,1.14,-0.018,11.5,11.5,11.5,CSPII,none
CSP13abs,0.12211253462309912,0.18671003674075448,0.0783462,1.22,-0.062,6.36,6.23,6.48,CSPII,none
CSP14aaq,-0.046172370023967346,0.19997263120791386,0.0361755,0.905,-0.085,11.08,11.01,11.48,CSPII,none
CSP14aar,-0.09225642999099648,0.18317337921114896,0.0423854,0.982,-0.016,9.07,8.9,9.42,CSPII,none
CSP14abn,-0.14071845662154914,0.21435896572427673,0.0232746,1.004,-0.036,9.75,9.59,10.24,CSPII,none
CSP14acl,0.41313632569537617,0.2013569938635971,0.0289327,0.959,-0.081,11.5,11.5,11.5,CSPII,none
CSP14acy,-0.34730732104667084,0.270112840132517,0.0660269,1.215,0.085,8.19,7.86,8.33,CSPII,none
CSP14adc,-0.22752265516033532,0.19527795027676081,0.031651,0.815,0.219,10.81,10.67,11.14,CSPII,none
CSP14ade,-0.24692627847060322,0.17785401770245754,0.0626358,1.181,0.034,10.49,10.33,10.97,CSPII,none
CSP15B,-0.12965273097562147,0.22743570136600386,0.0208198,0.72,0.132,10.95,10.78,11.42,CSPII,none
CSP15aae,-0.05695122175178824,0.2531253877237957,0.0169733,0.505,0.455,11.14,10.96,11.26,CSPII,none
KISS13j,-0.23713773179434838,0.19732628634016036,0.0776331,0.872,0.132,9.83,9.65,10.21,CSPII,none
KISS13l,-0.0729503089673571,0.3385440487290559,0.1330018,1.106,-0.033,8.69,8.32,8.85,CSPII,none
KISS13v,-0.0494318358685959,0.1793026733979421,0.0962132,0.985,0.085,11.5,11.5,11.5,CSPII,none
KISS15m,0.10612284117635795,0.22273629477595686,0.0253844,0.429,0.62,9.78,9.67,9.94,CSPII,none
KISS15n,-0.3843778081311555,0.21556074354767432,0.0239783,1.241,0.102,8.0,7.8,8.17,CSPII,none
LSQ11bk,0.1284048873781245,0.19056971460464747,0.0400251,1.071,-0.079,6.53,6.5,6.59,CSPII,none
LSQ11ot,0.6693966088252381,0.20141162096362392,0.0273222,0.982,0.318,10.17,10.0,10.22,CSPII,none
LSQ11pn,-0.2671552659553953,0.19697201782031748,0.0326611,0.507,0.285,10.7,10.52,10.8,CSPII,none
LSQ12agq,0.21328791298785177,0.2545331970217721,0.0653581,1.152,0.084,9.3,9.29,9.43,CSPII,none
LSQ12aor,0.3938633602764554,0.1894120294870743,0.0945588,0.827,-0.088,9.85,9.67,10.15,CSPII,none
LSQ12bld,-0.10624199564068704,0.17401362880405663,0.084303,0.892,0.101,10.55,10.42,10.64,CSPII,none
LSQ12btn,-0.017051114265363765,0.17600965020653578,0.0552706,0.832,0.098,10.9,10.84,10.94,CSPII,none
LSQ12ca,0.3225179691703133,0.2914584897496398,0.0995466,1.195,-0.084,10.44,10.34,10.64,CSPII,none
LSQ12cda,-0.1661066427884279,0.4339275053880399,0.1384035,0.814,0.087,9.82,9.69,9.98,CSPII,none
LSQ12cdl,0.20575469901080368,0.28846885420478174,0.1090245,0.988,-0.143,8.81,8.79,8.93,CSPII,none
LSQ12fuk,0.11235275789086785,0.22928675248052427,0.0205571,1.003,-0.009,8.34,8.2,8.45,CSPII,none
LSQ12fvl,-0.08761655196584428,0.17803741657742636,0.055977,0.61,0.251,10.74,10.55,10.93,CSPII,none
LSQ12fxd,0.00012426820411803874,0.19388600963438377,0.0313344,1.161,-0.008,10.28,10.16,10.4,CSPII,none
LSQ12gdj,-0.19738055394333998,0.19860196254002238,0.0292813,1.167,-0.035,8.66,8.36,8.76,CSPII,none
LSQ12gef,0.23070604552027874,0.2596142199160091,0.0631798,1.18,0.265,11.5,11.5,11.5,CSPII,none
LSQ12gln,0.12383531794967695,0.18313562239731648,0.1021611,1.113,-0.072,8.75,8.6,9.07,CSPII,none
LSQ12gxj,0.663809748107191,0.19050515284152808,0.034596,1.107,0.262,9.18,9.06,9.31,CSPII,none
LSQ12gyc,0.11446729393477284,0.18973614220906632,0.0924863,1.145,-0.047,11.5,11.5,11.5,CSPII,none
LSQ12gzm,0.40485090142226454,0.23787215534011583,0.0993978,1.113,0.033,11.5,11.5,11.5,CSPII,none
LSQ12hjm,0.09518018589109545,0.1692853452169628,0.0707978,0.963,-0.068,10.09,9.93,10.25,CSPII,none
LSQ12hno,0.34199301316055397,0.18520496848012574,0.0468084,0.989,0.046,7.7,7.64,7.9,CSPII,none
LSQ12hnr,-0.07388007468600932,0.26373847219793034,0.1255265,1.167,0.005,8.05,7.93,8.16,CSPII,none
LSQ12hvj,0.04615267704837578,0.1778799178854163,0.0723911,1.206,0.08,9.05,8.79,9.22,CSPII,none
LSQ12hxx,-0.015256917327896247,0.1952649667498287,0.0689135,1.204,0.077,10.45,10.28,10.58,CSPII,none
LSQ12hzj,-0.05151975589152613,0.1881626174578029,0.0345752,0.97,-0.07,9.35,9.32,9.73,CSPII,none
LSQ12hzs,0.29958930285233265,0.17600381704846352,0.0718169,1.145,0.1,10.02,9.88,10.42,CSPII,none
LSQ13abo,-0.20693206587077384,0.19462095535472412,0.0681328,0.877,0.205,10.31,10.04,10.34,CSPII,none
LSQ13aiz,-0.631804242988089,0.3587188649704777,0.0102493,0.964,0.08,8.24,8.12,8.34,CSPII,none
LSQ13cwp,-0.14132372067682297,0.1853778004646231,0.0662474,0.94,0.086,10.54,10.39,10.7,CSPII,none
LSQ13dby,0.27335920972065963,0.1746036506145733,0.0995683,1.14,-0.044,11.5,11.5,11.5,CSPII,none
LSQ13dcy,0.5566024424920073,0.24477628450470984,0.0800671,1.213,0.095,9.18,9.01,9.34,CSPII,none
LSQ13dhj,0.10945930760664879,0.187079591109064,0.0929027,1.16,0.057,8.63,8.27,8.78,CSPII,none
LSQ13dkp,0.17389705061228256,0.17305122492223438,0.0685268,0.657,0.019,10.8,10.61,10.92,CSPII,none
LSQ13dpm,0.13076018255708277,0.1766052272699934,0.0520617,1.055,-0.013,9.17,9.06,9.6,CSPII,none
LSQ13dqh,0.4689487926262288,0.18672865861288448,0.1035425,1.197,-0.039,11.5,11.5,11.5,CSPII,none
LSQ13dsm,0.06036730725799799,0.1805958874934758,0.0419767,0.908,-0.024,9.01,8.85,9.14,CSPII,none
LSQ13lq,-0.23635096540665046,0.17333180608251889,0.0765051,1.054,-0.076,8.44,8.0,8.63,CSPII,none
LSQ13pf,0.07097779294561946,0.26777980717198907,0.0870045,0.917,0.216,10.26,10.14,10.44,CSPII,none
LSQ13ry,0.07166835214474787,0.19546702930949933,0.031032,0.88,-0.05,9.64,9.54,9.7,CSPII,none
LSQ13vy,0.12831414922892748,0.18079824902748484,0.0421068,0.892,0.075,10.17,10.15,10.33,CSPII,none
LSQ14act,0.18126164660863253,0.17422653190115758,0.0594518,0.701,-0.002,10.17,10.07,10.61,CSPII,none
LSQ14age,-0.004211120913637956,0.17737253364661512,0.0815802,1.115,-0.019,8.42,8.33,8.59,CSPII,none
LSQ14ahc,0.05148422633354244,0.1804168594459145,0.0517592,1.252,-0.02,9.13,8.89,9.62,CSPII,none
LSQ14ahm,-0.006061216706619632,0.1791236390618818,0.0509869,1.161,-0.059,8.2,8.03,8.37,CSPII,none
LSQ14ajn,0.09013421479241401,0.2198393878282019,0.0221584,0.654,0.066,10.11,9.95,10.3,CSPII,none
LSQ14asu,0.3612301307446657,0.17427796578631405,0.069594,0.775,0.004,10.67,10.51,10.86,CSPII,none
LSQ14auy,0.1340867209431167,0.17648000433019315,0.0832263,1.136,-0.009,10.74,10.61,11.19,CSPII,none
LSQ14azy,0.23548525376747165,0.24898313846211612,0.0469322,1.136,0.066,9.94,9.75,10.1,CSPII,none
LSQ14ba,0.04433891613407326,0.17090447903938336,0.0787677,0.959,0.034,9.47,9.3,9.87,CSPII,none
LSQ14bbv,-0.15625507437685116,0.17597971849049338,0.058439,1.039,0.008,11.02,10.9,11.14,CSPII,none
LSQ14bjj,0.014118401000963843,0.17006241353461998,0.0819882,0.996,-0.082,8.46,8.3,8.91,CSPII,none
LSQ14fms,-0.20296809144305428,0.17856976312617145,0.0773231,0.849,0.165,10.11,10.0,10.49,CSPII,none
LSQ14foj,-0.12963341769410164,0.18264946503234897,0.0451705,1.015,0.047,8.44,8.33,8.7,CSPII,none
LSQ14fom,-0.13109316502254842,0.17691594789230758,0.0553279,0.947,0.021,9.54,9.4,9.72,CSPII,none
LSQ14gfb,0.013855108978532371,0.2545538074467564,0.0527873,0.605,0.526,10.3,10.11,10.64,CSPII,none
LSQ14gfn,-0.3657882603000502,0.18993689192539615,0.1210925,0.991,0.037,10.54,10.42,10.88,CSPII,none
LSQ14ghv,0.16998858952484142,0.17358122151703526,0.0662566,0.949,-0.022,10.18,10.06,10.31,CSPII,none
LSQ14gov,0.07643993437276464,0.1694993432359282,0.0892443,1.141,-0.105,9.02,8.85,9.19,CSPII,none
LSQ14ie,0.09488282367308898,0.17186750314785346,0.0905466,1.155,-0.023,8.08,7.95,8.21,CSPII,none
LSQ14ip,0.10453152962576695,0.1797184553852793,0.0624196,0.522,0.345,10.18,10.01,10.31,CSPII,none
LSQ14jp,0.11669934037092133,0.1784991694686474,0.0464896,0.677,0.123,10.54,10.48,10.81,CSPII,none
LSQ14mc,-0.020558273899197843,0.1719701985143007,0.0575661,0.964,-0.029,9.17,9.16,9.43,CSPII,none
LSQ14q,0.01307673737820636,0.16992344899608183,0.067871,0.958,-0.047,9.32,8.92,9.42,CSPII,none
LSQ14wp,-0.1439048669890184,0.17457793128092303,0.0706148,1.138,-0.05,7.48,7.23,7.59,CSPII,none
LSQ14xi,0.14857829984458704,0.1803591135294083,0.0519014,1.142,0.212,10.9,10.77,11.07,CSPII,none
LSQ15aae,0.267167489817453,0.17725025134191122,0.0517701,1.226,0.079,10.27,10.1,10.46,CSPII,none
LSQ15agh,0.008130664992179959,0.173683303047778,0.0610193,1.14,-0.036,9.87,9.72,9.99,CSPII,none
LSQ15aja,0.006801435859728144,0.1735915804168828,0.0699657,1.027,-0.092,7.46,7.34,7.58,CSPII,none
LSQ15alq,-0.23338541374884159,0.17633224966577657,0.0480953,0.92,-0.004,10.4,10.22,10.82,CSPII,none
LSQ15bv,-0.18983198035535054,0.17722601905085378,0.0701168,0.955,-0.003,10.56,10.39,10.77,CSPII,none
PS1-14ra,-0.06544475927854876,0.19830381615577408,0.0287982,0.778,0.052,10.65,10.35,10.72,CSPII,none
PS1-14rx,0.20188085988667126,0.19367923422872724,0.0680019,0.848,-0.022,9.89,9.77,10.06,CSPII,none
PS1-14xw,-0.20198278026346372,0.2125493874595374,0.0245957,1.036,0.018,11.24,11.11,11.71,CSPII,none
PS15sv,-0.13327225237223672,0.19793293527204858,0.0335844,1.113,0.013,8.31,8.2,8.56,CSPII,none
PTF11pbp,0.15409117962189356,0.20225377164101804,0.0276702,1.157,0.051,10.88,10.73,10.97,CSPII,none
PTF11ppn,-0.4349657791389774,0.45449183813285926,0.0661869,0.66,0.245,11.02,10.96,11.06,CSPII,none
PTF11pra,-0.14284059587936326,0.3025396002278296,0.0167242,0.442,0.935,10.68,10.57,10.75,CSPII,none
PTF11qnr,-0.09003648356669913,0.2733167828124392,0.0149985,0.807,0.255,10.65,10.38,10.7,CSPII,none
PTF13anh,0.31971419827983283,0.17778663599955452,0.0624543,0.944,-0.172,7.48,7.29,7.66,CSPII,none
PTF13duj,0.07876896900469887,0.2677034520953114,0.015867,1.158,0.052,10.73,10.61,10.82,CSPII,none
PTF13dwl,-0.2138058226077817,0.18945161336131414,0.0863561,1.114,0.017,8.74,8.42,8.98,CSPII,none
PTF13ebh,-0.06979995773118475,0.30855165388913686,0.012484,0.632,0.117,10.86,10.8,11.02,CSPII,none
PTF13efe,-0.026907702289385327,0.17478632571338248,0.0758465,1.159,-0.022,11.5,11.5,11.5,CSPII,none
PTF13ez,-0.525365248032621,0.1951560623427612,0.0445375,0.896,0.165,9.71,9.52,9.84,CSPII,none
PTF14aaf,0.16817769492570278,0.17668621071632634,0.0595653,1.169,0.044,11.5,11.5,11.5,CSPII,none
PTF14aje,0.21215749902425074,0.2023725657974089,0.0282271,0.685,0.582,10.78,10.64,10.84,CSPII,none
PTF14fpg,0.21313735599605366,0.19581199572292596,0.03283,1.079,0.003,11.5,11.5,11.5,CSPII,none
PTF14gnl,-0.056187326345565225,0.17562478219847918,0.0525349,1.02,-0.06,10.06,9.86,10.5,CSPII,none
PTF14uo,0.10662427706757427,0.17746997779486196,0.0922406,1.123,-0.06,9.0,8.86,9.48,CSPII,none
PTF14w,0.18294949971897978,0.22966282996816986,0.0200839,0.743,0.05,9.14,8.96,9.3,CSPII,none
PTF14yy,0.27988572706614434,0.1848627789098671,0.0440905,0.837,0.252,9.41,9.25,9.52,CSPII,none
SN1981B,-0.13489302799999692,0.05836113217995689,0.0071693,0.941,0.07,10.47,10.42,10.68,,c
SN1990N,0.2120920280000007,0.07935939105960167,0.0040676,1.113,0.062,10.14,10.07,10.24,,c
SN1994ae,0.035288000000008424,0.059897722943030154,0.0051205,1.05,0.063,9.69,9.55,9.83,,c
SN1995al,-0.19825529999999958,0.11081507688934028,0.0058765,1.165,0.108,9.87,9.76,9.97,,c
SN1998aq,-0.027853267999997655,0.07608904908221535,0.0042623,0.969,-0.105,10.02,9.86,10.1,,c
SN2001el,0.12903937200000115,0.0704308298951986,0.0036761,0.959,0.145,10.34,10.34,10.34,,c
SN2002fk,0.005520492000002264,0.0669668221090075,0.0066137,0.979,-0.091,9.94,9.78,10.64,,c
SN2003du,-0.1418726079999999,0.06462437484966997,0.0066521,1.004,-0.074,8.6,8.47,8.74,,c
SN2004ef,-0.06021420711871173,0.1958332123580739,0.02977,0.84,0.119,10.74,10.63,10.8,CSPI,none
SN2004eo,0.06172617825233573,0.27560673345703507,0.0147367,0.867,0.023,11.16,11.03,11.35,CSPI,none
SN2004ey,0.10255154202700112,0.2758840720496289,0.0146267,1.008,-0.054,10.06,9.76,10.41,CSPI,none
SN2004gs,0.03828390012751015,0.19909620431842368,0.0282767,0.707,0.205,10.63,10.57,10.7,CSPI,none
SN2004gu,-0.24953392418095177,0.18293961624035884,0.0468967,1.153,0.149,10.02,9.74,10.19,CSPI,none
SN2005A,-0.23680080726769148,0.24468435066082928,0.01834,0.963,0.978,11.19,11.07,11.26,CSPI,none
SN2005M,0.08882649710930224,0.2064396305968718,0.02558,1.205,0.018,8.8,8.38,8.92,CSPI,none
SN2005W,0.1304578378257304,0.44265176430203906,0.00795,0.938,0.165,9.9,9.75,10.0,CSPI,none
SN2005ag,0.07181682811114598,0.17047436803020521,0.08008,1.145,-0.036,10.9,10.84,10.95,CSPI,none
SN2005al,0.3018053433536778,0.295006142342702,0.0132867,0.868,-0.058,10.49,10.4,10.63,CSPI,none
SN2005am,-0.46778111586392157,0.3992925851635461,0.0089667,0.765,0.065,10.83,10.68,11.26,CSPI,none
SN2005be,-0.1874741020371431,0.2617618920476978,0.0355767,0.768,0.055,10.4,10.25,10.5,CSPI,none
SN2005bg,-0.12942397581911536,0.29501853907782977,0.0241567,1.064,0.036,9.91,9.72,10.02,CSPI,none
SN2005bl,0.13801556540262538,0.22826304113253476,0.0251133,0.429,0.676,11.01,10.89,11.2,CSPI,none
SN2005bo,-0.06188194491178933,0.27270308663794135,0.0150133,0.883,0.237,10.5,10.34,10.65,CSPI,none
SN2005cf,0.012717547999997691,0.10647701359869934,0.007045,0.973,0.005,9.65,9.6,9.6,,c
SN2005el,0.12261801775296277,0.27423799130358206,0.0148833,0.864,-0.08,10.84,10.7,11.24,CSPI,none
SN2005eq,-8.094466865316008e-05,0.2023884217932942,0.02835,1.136,0.055,10.56,10.44,10.65,CSPI,none
SN2005hc,0.14182739999574778,0.17981656894181156,0.0444967,1.141,0.013,10.6,10.52,10.65,CSPI,none
SN2005hj,-0.15041362160824434,0.19021178082162263,0.05695,1.151,0.08,9.32,9.22,9.38,CSPI,none
SN2005iq,0.13097952834826287,0.19241917020411475,0.03293,0.882,-0.031,10.54,10.47,10.6,CSPI,none
SN2005ir,-0.26574132938101513,0.17932971574550338,0.0752333,1.003,0.053,9.23,9.12,9.37,CSPI,none
SN2005kc,0.07422862969244193,0.2871209072822098,0.01389,0.933,0.234,11.06,10.6,11.5,CSPI,none
SN2005ke,0.2590224002046071,0.7476035942052064,0.0044833,0.436,0.662,10.43,10.29,10.61,CSPI,none
SN2005ki,-0.08164932892385224,0.22844062299801035,0.02037,0.836,-0.019,10.8,10.62,10.86,CSPI,none
SN2005ku,-0.09263894263621353,0.2810709355976928,0.0441833,0.973,0.1,10.04,9.96,10.1,CSPI,none
SN2005lu,0.03810100887957191,0.27522410314180024,0.0312933,1.063,0.25,9.86,9.68,10.03,CSPI,none
SN2005mc,-0.07889238640169793,0.2672689828126668,0.0260067,0.666,0.311,10.95,10.85,11.1,CSPI,none
SN2005na,-0.15773961616382337,0.2038634735967787,0.0268133,0.97,-0.015,10.97,10.9,11.05,CSPI,none
SN2006D,-0.1846996157097891,0.37585761190152706,0.00964,0.839,0.099,9.76,9.54,9.85,CSPI,none
SN2006X,-1.4731474073833581,0.5428251459666509,0.00632,0.97,1.213,9.33,9.06,9.43,CSPI,none
SN2006ax,-0.031543886160612544,0.24432415797044096,0.0179567,1.003,-0.073,10.92,10.79,11.04,CSPI,none
SN2006bd,0.11384127047236348,0.23458685849462635,0.0267967,0.395,0.733,10.77,10.6,10.8,CSPI,none
SN2006bh,0.120783255177777,0.3512326735597744,0.0104933,0.827,-0.01,10.43,10.31,10.49,CSPI,none
SN2006br,0.2773264103002404,0.3209948649648885,0.0255233,0.954,0.837,10.97,10.87,11.36,CSPI,none
SN2006ej,0.05268749808973894,0.2792363421896722,0.0193367,0.845,0.028,10.63,10.48,10.7,CSPI,none
SN2006eq,-0.10181349379421789,0.26267431291314874,0.0483667,0.656,0.302,10.19,9.79,10.65,CSPI,none
SN2006et,0.08141932761992621,0.22269876450159873,0.0216467,1.181,0.142,10.8,10.7,10.88,CSPI,none
SN2006ev,0.21806521830256287,0.26701699932798595,0.0276,0.84,0.179,10.75,10.65,10.91,CSPI,none
SN2006fw,-0.04506704405239503,0.29254902718674375,0.0819867,0.901,0.109,9.42,9.32,9.62,CSPI,none
SN2006gj,0.3387828440201446,0.20489608926728953,0.0269667,0.709,0.297,10.53,10.36,10.6,CSPI,none
SN2006gt,-0.09582781393453388,0.18414195581198575,0.0436433,0.565,0.257,9.93,9.87,9.94,CSPI,none
SN2006hb,-0.16707640836289528,0.31476652863564525,0.0153367,0.682,0.186,10.22,10.05,10.39,CSPI,none
SN2006hx,-0.13998358571178215,0.2025661021832697,0.0444033,0.98,0.113,10.31,10.12,10.44,CSPI,none
SN2006is,-0.35361057356674763,0.27646865906756,0.03142,1.093,0.038,7.1,6.68,7.41,CSPI,none
SN2006kf,0.08077034929871729,0.22670774037377295,0.0208,0.771,0.024,10.82,10.59,10.9,CSPI,none
SN2006lu,-0.1491550677419511,0.23841036469908158,0.0543967,1.003,-0.019,10.29,10.22,10.37,CSPI,none
SN2006mr,0.1708168300630497,0.6197765419503934,0.00551,0.333,0.728,11.19,10.79,11.38,CSPI,none
SN2006ob,-0.22608760930244642,0.1777056011015041,0.0582567,0.739,0.124,11.26,11.08,11.33,CSPI,none
SN2006os,0.005853330630756659,0.2529568603228065,0.03208,0.941,0.318,10.81,10.66,10.87,CSPI,none
SN2006py,-0.2397405492675304,0.19035565573170163,0.0566433,0.966,0.086,9.1,8.94,9.24,CSPI,none
SN2007A,0.0589619675069315,0.2680063290858457,0.0164633,1.05,0.202,10.57,10.57,10.57,CSPI,none
SN2007N,0.17255771475240778,0.2914256964404965,0.014,0.376,0.953,10.19,10.1,10.57,CSPI,none
SN2007S,0.04155513031115987,0.2731951829053504,0.0150233,1.186,0.366,9.98,9.63,10.16,CSPI,none
SN2007af,0.21239441200000186,0.05550326217603344,0.00629,0.949,0.065,9.82,9.69,9.87,CSPI,c
SN2007ai,0.21370266954451012,0.19991345760648105,0.0319867,1.223,0.183,9.91,9.76,10.18,CSPI,none
SN2007al,0.3466900484919506,0.3029416610158238,0.0132629,0.383,0.693,9.47,9.33,9.91,CSPI,none
SN2007as,-0.15175408255054634,0.2448398361732365,0.0178967,0.889,0.08,10.36,10.24,10.43,CSPI,none
SN2007ax,0.46747010235215924,0.4655152586953502,0.0076367,0.353,0.682,10.23,10.13,10.29,CSPI,none
SN2007ba,-0.5137023797203284,0.18949112263881063,0.0390533,0.568,0.327,10.99,10.9,11.06,CSPI,none
SN2007bc,-0.061164551519368615,0.2215262523703205,0.02185,0.907,0.033,10.73,10.65,10.78,CSPI,none
SN2007bd,-0.07426091854964767,0.1963725697094048,0.0318267,0.917,-0.001,10.82,10.68,10.89,CSPI,none
SN2007bm,-0.3076981241999519,0.46883364112727305,0.00744,0.906,0.421,10.27,10.09,10.72,CSPI,none
SN2007ca,0.29326033162355714,0.2748790883046458,0.01507,1.078,0.26,9.69,9.52,9.74,CSPI,none
SN2007cg,-0.5017546211183586,0.33138893548867754,0.0341676,1.07,0.684,10.37,10.33,10.43,CSPI,none
SN2007hj,0.15261762603017814,0.30196947024505144,0.0128818,0.633,0.215,10.45,10.3,10.89,CSPI,none
SN2007hx,0.006431358306201673,0.25640707264212,0.0788733,1.006,0.214,10.55,10.45,10.62,CSPI,none
SN2007jd,0.04048361503357967,0.2806721906008274,0.0719112,0.891,0.098,10.13,9.93,10.18,CSPI,none
SN2007jg,0.23697767458892827,0.18700363280783755,0.0365767,0.939,0.028,8.1,7.95,8.22,CSPI,none
SN2007jh,0.12697294062137843,0.1974633363455266,0.0402667,0.599,0.272,10.99,10.89,11.04,CSPI,none
