sn,res,eres,zcmb,st,B-V,m,ml,mu,sample,cal
SN2005ir,-0.21199257379999636,0.024237459979822754,0.0752333,1.003,0.053,9.23,9.12,9.37,CSPI,none
SN2005kc,0.15860922527345167,0.08279995059414325,0.01389,0.933,0.234,11.06,10.6,11.5,CSPI,none
SN2005ke,0.2566134767856276,0.6203768552326607,0.0044833,0.436,0.662,10.43,10.29,10.61,CSPI,none
SN2005ki,-0.05900385234283334,0.0487903119369932,0.02037,0.836,-0.019,10.8,10.62,10.86,CSPI,none
SN2005ku,0.009877572944816393,0.07002281265915516,0.0441833,0.973,0.1,10.04,9.96,10.1,CSPI,none
SN2005lu,0.047958444460583394,0.06931194554465539,0.0312933,1.063,0.25,9.86,9.68,10.03,CSPI,none
SN2005mc,-0.018822129820691202,0.06631745696128774,0.0260067,0.666,0.311,10.95,10.85,11.1,CSPI,none
SN2005na,-0.14526660758281196,0.03675638400709676,0.0268133,0.97,-0.015,10.97,10.9,11.05,CSPI,none
SN2006D,-0.15190656412876535,0.14941457774435196,0.00964,0.839,0.099,9.76,9.54,9.85,CSPI,none
SN2006X,-1.318466398802343,0.3223435047893856,0.00632,0.97,1.213,9.33,9.06,9.43,CSPI,none
SN2006ax,-0.03233113057960679,0.05728180696947664,0.0179567,1.003,-0.073,10.92,10.79,11.04,CSPI,none
SN2006bd,0.14751015405337853,0.04953671799384673,0.0267967,0.395,0.733,10.77,10.6,10.8,CSPI,none
SN2006bh,0.14348737075879825,0.12915094511834896,0.0104933,0.827,-0.01,10.43,10.31,10.49,CSPI,none
SN2006br,0.3684651468812632,0.10218185685508471,0.0255233,0.954,0.837,10.97,10.87,11.36,CSPI,none
SN2006ef,0.20583719905809517,0.1048960658878242,0.0170267,0.858,-0.024,10.35,10.18,10.49,CSPI,none
SN2006ej,0.08819038167075632,0.07588492892987408,0.0193367,0.845,0.028,10.63,10.48,10.7,CSPI,none
SN2006eq,-0.04941049721320212,0.06220681715878702,0.0483667,0.656,0.302,10.19,9.79,10.65,CSPI,none
SN2006et,0.06801209920092788,0.045610543868954544,0.0216467,1.181,0.142,10.8,10.7,10.88,CSPI,none
SN2006ev,0.28170232688358254,0.0675644228486039,0.0276,0.84,0.179,10.75,10.65,10.91,CSPI,none
SN2006fw,-0.1604759524713657,0.06401656572476813,0.0819867,0.901,0.109,9.42,9.32,9.62,CSPI,none
SN2006gj,0.40286897560115875,0.037041937271705794,0.0269667,0.709,0.297,10.53,10.36,10.6,CSPI,none
SN2006gt,-0.08698933035351786,0.027661037242836778,0.0436433,0.565,0.257,9.93,9.87,9.94,CSPI,none
SN2006hb,-0.15631360778188252,0.09796439213633432,0.0153367,0.682,0.186,10.22,10.05,10.39,CSPI,none
SN2006hx,-0.07093407713076516,0.03518809699856571,0.0444033,0.98,0.113,10.31,10.12,10.44,CSPI,none
SN2006is,-0.36129269798572494,0.06597247479820427,0.03142,1.093,0.038,7.1,6.68,7.41,CSPI,none
SN2006kf,0.12291256087974034,0.04785051097682724,0.0208,0.771,0.024,10.82,10.59,10.9,CSPI,none
SN2006lu,-0.14199831216093628,0.05306864862749891,0.0543967,1.003,-0.019,10.29,10.22,10.37,CSPI,none
SN2006mr,0.15165462564407406,0.42192700377466325,0.00551,0.333,0.728,11.19,10.79,11.38,CSPI,none
SN2006ob,-0.19253195772143528,0.024952155790251257,0.0582567,0.739,0.124,11.26,11.08,11.33,CSPI,none
SN2006os,0.0860078622117797,0.05991113564007114,0.03208,0.941,0.318,10.81,10.66,10.87,CSPI,none
SN2006py,-0.21735349268649884,0.027451635504036207,0.0566433,0.966,0.086,9.1,8.94,9.24,CSPI,none
SN2007A,0.1130397760879518,0.06689042465358974,0.0164633,1.05,0.202,10.57,10.57,10.57,CSPI,none
SN2007N,0.1381850313334283,0.08492920635765211,0.014,0.376,0.953,10.19,10.1,10.57,CSPI,none
SN2007S,0.025909706892178974,0.07385706974206725,0.0150233,1.186,0.366,9.98,9.63,10.16,CSPI,none
SN2007af,0.07456359500000431,0.0028368354470244004,0.00629,0.949,0.065,9.82,9.69,9.87,CSPI,c
SN2007ai,0.20297418512552667,0.03395584344762294,0.0319867,1.223,0.183,9.91,9.76,10.18,CSPI,none
SN2007al,0.3196792440729581,0.0927022482953966,0.0132629,0.383,0.693,9.47,9.33,9.91,CSPI,none
SN2007as,-0.10145383096952543,0.05758608197182605,0.0178967,0.889,0.08,10.36,10.24,10.43,CSPI,none
SN2007ax,0.444186657933173,0.23261164188359448,0.0076367,0.353,0.682,10.23,10.13,10.29,CSPI,none
SN2007ba,-0.49944107913931646,0.030004740564508223,0.0390533,0.568,0.327,10.99,10.9,11.06,CSPI,none
SN2007bc,-0.015002675938362131,0.04523944671480552,0.02185,0.907,0.033,10.73,10.65,10.78,CSPI,none
SN2007bd,-0.059577122968626384,0.033269794114422144,0.0318267,0.917,-0.001,10.82,10.68,10.89,CSPI,none
SN2007bm,-0.2194496276189426,0.23860084246399696,0.00744,0.906,0.421,10.27,10.09,10.72,CSPI,none
SN2007ca,0.33466281220458427,0.07375559956289689,0.01507,1.078,0.26,9.69,9.52,9.74,CSPI,none
SN2007cg,-0.4884856125373389,0.09593880639383323,0.0341676,1.07,0.684,10.37,10.33,10.43,CSPI,none
SN2007hj,0.18568082161119293,0.09276985372318271,0.0128818,0.633,0.215,10.45,10.3,10.89,CSPI,none
SN2007hx,0.027757454887236577,0.060138048946117836,0.0788733,1.006,0.214,10.55,10.45,10.62,CSPI,none
SN2007jd,0.12323534661459945,0.06870932415839962,0.0719112,0.891,0.098,10.13,9.93,10.18,CSPI,none
SN2007jg,0.2790121261699454,0.0292249792383193,0.0365767,0.939,0.028,8.1,7.95,8.22,CSPI,none
SN2007jh,0.16843303220239392,0.032341015946330084,0.0402667,0.599,0.272,10.99,10.89,11.04,CSPI,none
SN2007le,0.3737289426568893,0.41501718975146884,0.0055233,1.02,0.292,9.85,9.71,10.16,CSPI,none
SN2007mm,-0.17511310192265483,0.029256749176570406,0.0688733,0.516,0.44,11.36,11.36,11.36,CSPI,none
SN2007nq,-0.19560514564512488,0.026526894532244348,0.0439033,0.769,0.056,11.21,11.15,11.28,CSPI,none
SN2007ol,0.18449027799575646,0.03316720081193114,0.054882,0.701,-0.063,9.82,9.71,9.93,CSPI,none
SN2007on,-0.529594300345618,0.3358202046965539,0.0061833,0.589,0.115,11.04,10.78,11.45,CSPI,none
SN2007so,-0.1672215683108078,0.0731022770341032,0.0289285,0.925,0.014,10.97,10.89,11.07,CSPI,none
SN2007sr,-0.024164004999999378,0.033680547097320906,0.0066557,0.989,0.159,10.05,9.85,10.17,CSPI,c
SN2007st,-0.26851053169904304,0.0938632626405931,0.0206508,0.863,0.149,10.95,10.85,11.4,CSPI,none
SN2007ux,-0.02933371837905696,0.03185942645404173,0.031996,0.628,0.21,10.3,10.23,10.34,CSPI,none
SN2008C,-0.03217893463173738,0.09844826612099725,0.0170667,0.967,0.167,10.49,10.35,10.55,CSPI,none
SN2008O,-0.002318663736424753,0.02916329312442051,0.039318,0.688,0.313,11.33,11.12,11.59,CSPI,none
SN2008R,0.08704701935977255,0.09288548202486176,0.0128867,0.632,0.12,11.25,11.07,11.31,CSPI,none
SN2008ar,-0.012725795150849706,0.03653119560866723,0.0272474,0.976,0.008,10.21,10.11,10.28,CSPI,none
SN2008bc,-0.09121466194768857,0.06859142973559819,0.0157067,1.057,-0.028,10.1,9.95,10.23,CSPI,none
SN2008bd,-0.12619468431004321,0.06373565105291715,0.0312803,0.66,0.339,11.07,10.99,11.13,CSPI,none
SN2008bf,-0.1202420816270191,0.03967644573156601,0.0245538,1.019,-0.046,11.4,11.4,11.4,CSPI,none
SN2008bi,0.1520382285180304,0.17842981190656343,0.0143882,0.512,0.591,10.38,10.27,10.48,CSPI,none
SN2008bq,0.02918990120433307,0.03040492290510216,0.0344433,1.153,0.04,10.82,10.74,10.91,CSPI,none
SN2008bt,-0.1597029915942514,0.06452472263513256,0.0165796,0.498,0.508,10.85,10.7,10.91,CSPI,none
SN2008bz,0.01516826416781214,0.051044760792827285,0.0613265,0.948,-0.044,10.5,10.44,10.56,CSPI,none
SN2008cc,-0.28983557989233333,0.1654022878176405,0.0101222,0.813,0.158,10.48,10.4,10.64,CSPI,none
SN2008cd,0.23009534148899036,0.4047330123037738,0.0084623,1.08,1.662,9.54,9.43,9.64,CSPI,none
SN2008cf,-0.2852331035097748,0.05545633392557028,0.0468269,1.092,0.009,8.73,8.59,8.97,CSPI,none
SN2008ff,-0.37443070915616516,0.05618407518100538,0.0186725,1.083,0.177,10.8,10.8,10.8,CSPI,none
SN2008fl,-0.046966995984639937,0.07484130715686907,0.0194172,0.883,0.056,10.94,10.87,11.01,CSPI,none
SN2008fp,-0.30663976983098706,0.32514476571848683,0.0062867,1.108,0.479,10.2,10.15,10.63,CSPI,none
SN2008fr,-0.049590819561423416,0.06082212273197074,0.0379062,1.035,-0.014,7.73,7.58,7.92,CSPI,none
SN2008fu,0.03263807798073515,0.07474116601633239,0.0518336,0.822,-0.021,10.72,10.66,10.8,CSPI,none
SN2008fw,0.006243413694960509,0.1825704393428135,0.0095066,1.117,0.076,10.49,10.31,10.61,CSPI,none
SN2008gg,-0.28625605360485196,0.06019856074628691,0.0310658,1.054,0.149,10.73,10.63,10.82,CSPI,none
SN2008gl,-0.007332945575946326,0.0309850832821044,0.0329459,0.867,0.028,10.86,10.81,10.92,CSPI,none
SN2008go,-0.15870845719585702,0.024546773654522555,0.0613133,0.939,0.04,10.94,10.89,11.0,CSPI,none
SN2008gp,-0.1157259125382808,0.03142161571548474,0.0328233,0.979,-0.031,10.73,10.64,10.79,CSPI,none
SN2008hj,-0.05936199804060749,0.02874694825839621,0.0367224,1.008,-0.008,10.4,10.2,10.69,CSPI,none
SN2008hu,0.06810311626044552,0.05752251903366053,0.050526,0.827,0.021,10.99,10.84,11.07,CSPI,none
SN2008hv,0.08931856736354149,0.08564388095371951,0.01358,0.867,-0.047,10.55,10.29,10.67,CSPI,none
SN2008ia,0.05065248898530683,0.04501733642011768,0.02254,0.834,-0.035,10.77,10.54,11.23,CSPI,none
SN2009D,-0.03428040203660743,0.0396636188722119,0.024654,1.159,-0.021,10.43,10.35,10.5,CSPI,none
SN2009F,0.39353292392421935,0.09611552391078909,0.01291,0.386,0.551,10.79,10.61,11.22,CSPI,none
SN2009I,0.35460976669412503,0.044352803823537464,0.0254309,1.089,0.651,10.74,10.53,10.88,CSPI,none
SN2009P,-0.195215908429617,0.04786313030817961,0.0263202,1.08,0.406,9.87,9.77,9.95,CSPI,none
SN2009Y,-0.4490988939754317,0.13833743249892472,0.0101034,0.993,0.148,10.76,10.66,10.95,CSPI,none
SN2009aa,-0.04892924026891876,0.03526010498092805,0.0284814,0.944,0.013,10.6,10.1,10.8,CSPI,none
SN2009ab,0.3528088058904899,0.12257978987720093,0.0108624,0.903,0.035,10.35,10.2,10.78,CSPI,none
SN2009ad,-0.05641326202912467,0.03622730789640421,0.0283174,1.107,0.032,10.58,10.5,10.64,CSPI,none
SN2009ag,0.32147066533408974,0.16181732839559645,0.0092477,0.966,0.149,10.2,9.99,10.6,CSPI,none
SN2009al,-0.20704329818322265,0.048168100106762486,0.0232764,0.92,0.186,10.72,10.66,10.77,CSPI,none
SN2009cz,0.09887902765242274,0.04576816770156275,0.0219786,1.173,0.017,10.75,10.68,10.84,CSPI,none
SN2009ds,-0.25078435384508424,0.050405537770717435,0.0204662,1.121,0.107,10.77,10.62,10.97,CSPI,none
SN2009le,-0.07072553732025,0.061956359725100406,0.017027,1.087,0.122,10.84,10.66,11.31,CSPI,none
SN2011iy,-1.1589287679970397,0.4440305509984392,0.0053357,1.033,0.244,10.39,10.21,10.83,CSPII,none
SN2011jh,0.12596883523887215,0.17160820896767714,0.0089154,0.789,0.367,10.09,10.02,10.16,CSPII,none
SN2011jn,-0.22099571281594166,0.07023924275993222,0.0485384,0.644,0.137,11.35,11.23,11.78,CSPII,none
SN2011jt,-0.1112452292151005,0.08249231961959261,0.0284695,0.955,0.149,10.39,10.25,10.52,CSPII,none
SN2012E,0.05991205076081485,0.052029750378682946,0.019439,0.846,0.011,10.54,10.36,10.73,CSPII,none
SN2012G,0.08095373971572428,0.036462130845710344,0.0268487,1.158,-0.043,9.73,9.58,9.84,CSPII,none
SN2012U,0.035534913768451304,0.09521298356014599,0.0193386,0.905,-0.018,10.56,10.38,10.74,CSPII,none
SN2012ah,0.10251343058658335,0.13337852494847524,0.0123697,0.905,-0.075,11.5,11.5,11.5,CSPII,none
SN2012aq,-0.16646455943105565,0.050688539320035864,0.0525508,0.996,0.004,7.77,7.63,8.01,CSPII,none
SN2012ar,-0.05659626113022398,0.034500348678555406,0.028536,0.809,0.032,10.94,10.84,11.02,CSPII,none
SN2012bl,-0.13663257457958622,0.05746673534703852,0.0181998,1.081,0.044,10.09,9.85,10.24,CSPII,none
SN2012bo,0.1738815303677299,0.036953630817811,0.0265314,1.16,0.009,10.32,10.15,10.4,CSPII,none
SN2012fr,-0.3398219200000021,0.0039061441779264,0.0051291,1.108,0.013,11.25,11.06,11.32,CSPII,c
SN2012gm,0.1761520122959226,0.08517574826585243,0.013553,0.987,0.172,10.01,9.9,10.08,CSPII,none
SN2012hd,0.20956639188702297,0.11712982967738894,0.0111341,0.888,0.122,10.44,10.38,10.54,CSPII,none
SN2012hr,0.09739108221138792,0.21408626211630363,0.0078716,0.973,0.009,10.32,10.21,10.45,CSPII,none
SN2012ht,-0.026312719999996403,0.0022653121428976002,0.0046846,0.868,-0.016,8.06,8.06,8.06,CSPII,c
SN2012ij,0.05710449746496238,0.10384831379549506,0.012107,0.536,0.257,9.94,9.8,10.11,CSPII,none
SN2013E,-0.38749817215948923,0.129821622549098,0.0104565,1.131,0.075,9.96,9.83,9.99,CSPII,none
SN2013H,0.14053770649204012,0.0674708150535106,0.0158792,1.048,0.186,10.5,10.32,10.6,CSPII,none
SN2013M,-0.2745693032298533,0.029528079823984244,0.0357427,0.943,0.023,10.9,10.73,11.04,CSPII,none
SN2013U,-0.002146672634296465,0.03020891389240725,0.0356518,1.239,0.172,10.27,10.15,10.31,CSPII,none
SN2013aa,-1.014432782681773,0.5735643359319857,0.0046654,1.002,-0.068,9.99,9.85,10.12,CSPII,none
SN2013aj,-0.2379235640061239,0.13867883100673234,0.0100653,0.8,0.052,9.99,9.82,10.38,CSPII,none
SN2013ay,-0.5878539060104586,0.11277365910445863,0.0156526,0.494,0.531,10.72,10.64,10.82,CSPII,none
SN2013az,-0.11359148547769848,0.056328183859222516,0.037464,0.768,0.089,10.99,10.93,11.07,CSPII,none
SN2013bc,-0.22241701626336408,0.07121322484549567,0.023528,0.481,0.735,10.47,10.28,10.55,CSPII,none
SN2013bz,-0.368673103582168,0.049891791206792026,0.0201818,1.152,0.152,9.98,9.94,10.04,CSPII,none
SN2013cg,-0.16972504219562978,0.2065649330002695,0.009009,0.966,0.087,10.13,9.98,10.27,CSPII,none
SN2013ct,0.48357273892310104,1.63049983082369,0.0027369,1.002,0.064,8.72,8.57,8.89,CSPII,none
SN2013fy,0.008501211001885167,0.03364815381644682,0.0301903,1.174,0.01,10.86,10.77,10.96,CSPII,none
SN2013fz,-0.11499005155948794,0.04806500401845385,0.0205517,1.015,-0.002,10.69,10.61,10.77,CSPII,none
SN2013gv,0.06988391104385983,0.03141826336960456,0.0334585,0.845,-0.025,11.27,11.16,11.56,CSPII,none
SN2013gy,-0.0010105700266791473,0.0852218111482834,0.0135587,0.911,-0.008,9.0,8.98,9.16,CSPII,none
SN2013hh,1.0427481838876815,0.11226754401480732,0.0141046,1.203,0.557,9.59,9.41,9.69,CSPII,none
SN2013hn,-0.05769947188755964,0.0974762809411227,0.0160268,0.821,-0.069,10.99,10.84,11.07,CSPII,none
SN2014D,1.7623546418619682,0.19312689394075117,0.0092489,0.958,0.566,8.26,8.15,8.38,CSPII,none
