sn,res,eres,zcmb,st,B-V,m,ml,mu,sample,cal
ASAS14mw,-0.13025810189885334,0.03801200121847513,0.0271207,1.063,-0.042,10.68,10.59,10.75,CSPII,none
ASAS14my,-0.2454236049866907,0.04640080784853138,0.0217279,0.921,0.007,10.31,10.11,10.74,CSPII,none
ASAS15aj,-0.23959998450398245,0.0995167873662538,0.0120218,0.83,0.095,11.2,11.05,11.35,CSPII,none
ASAS15al,0.1736584043407703,0.04745914371639927,0.0337612,1.079,0.043,8.07,8.03,8.23,CSPII,none
ASAS15as,-0.127693595292385,0.03674678264938865,0.0297845,1.077,0.018,7.66,7.47,8.01,CSPII,none
ASAS15ba,0.025808706027078188,0.041948287124139165,0.0239771,0.965,0.0,7.99,7.83,8.19,CSPII,none
ASAS15be,0.10932616777306237,0.04700908333336996,0.0213892,1.14,0.008,7.8,7.66,8.16,CSPII,none
ASAS15bm,-0.301769627011808,0.04703950898075442,0.0214395,0.989,0.119,10.02,9.89,10.15,CSPII,none
ASAS15cb,-0.22205879616164026,0.06895013122048477,0.0411361,1.088,0.102,10.28,10.17,10.4,CSPII,none
ASAS15cd,0.045000997155192124,0.03176693552121303,0.0353887,1.001,-0.03,9.95,9.85,10.02,CSPII,none
ASAS15da,0.28119734372416616,0.04647267564063883,0.0488203,0.851,-0.133,10.4,10.23,10.48,CSPII,none
ASAS15db,0.06313225691379643,0.10824166842720073,0.0113676,0.953,0.078,10.11,9.98,10.19,CSPII,none
ASAS15dd,-0.05413062339601993,0.04099660548520763,0.0247417,0.849,-0.017,10.41,10.31,10.52,CSPII,none
ASAS15eb,0.22291622492161878,0.061871983385387755,0.0173082,0.82,-0.136,10.96,10.79,11.4,CSPII,none
ASAS15fr,0.264351865631113,0.046488665541117,0.0345082,0.905,-0.147,9.98,9.89,10.06,CSPII,none
ASAS15ga,0.49829334737997044,0.28069262301014863,0.0076517,0.5,0.421,10.38,10.18,10.48,CSPII,none
ASAS15go,0.04917077798378955,0.053437213673201325,0.0192546,1.072,0.214,10.18,10.04,10.27,CSPII,none
ASAS15gr,-0.02235110253806738,0.04090305327795005,0.0247678,1.031,-0.046,8.94,8.82,9.02,CSPII,none
ASAS15hf,0.61584060039538,0.2335712887043232,0.0072452,0.939,0.004,9.56,9.39,9.97,CSPII,none
ASAS15hg,0.05317663162421837,0.046511454732494587,0.0308678,0.824,0.048,10.42,10.3,10.51,CSPII,none
ASAS15hx,-0.5341946446433354,0.15315793044614212,0.0092051,1.034,-0.035,7.45,7.06,7.89,CSPII,none
CSP12G,0.11378668430574379,0.05362443739555052,0.0379661,1.158,0.109,8.41,8.29,8.49,CSPII,none
CSP12J,-0.35269059724981133,0.11809157888858907,0.0149235,0.484,0.555,10.09,9.97,10.2,CSPII,none
CSP12N,-0.0955521851466159,0.024838437765501077,0.0982741,1.062,-0.11,7.51,7.32,7.66,CSPII,none
CSP13N,-0.2609424027095244,0.04367210622288435,0.0487969,1.145,-0.015,10.07,9.88,10.24,CSPII,none
CSP13Q,0.04189491175329607,0.3347665058787079,0.0887656,0.768,-0.046,10.25,10.06,10.74,CSPII,none
CSP13V,-0.06627027646494099,0.07591990748159957,0.0611394,1.069,-0.075,11.5,11.5,11.5,CSPII,none
CSP13Z,-0.13198125132485927,0.027443035693063632,0.0800694,1.215,-0.026,8.35,8.25,8.85,CSPII,none
CSP13aad,-0.022990423975784324,0.05025832225528197,0.0865709,1.193,0.029,9.65,9.59,9.8,CSPII,none
CSP13aaf,0.008538405033462482,0.02636695427695764,0.0787193,1.131,-0.056,10.66,10.53,11.04,CSPII,none
CSP13aam,-0.03605612576833295,0.026511954497619773,0.0750921,1.138,-0.15,9.05,8.65,9.23,CSPII,none
CSP13aao,-0.4139080651201965,0.05801707583433162,0.0616022,0.7,0.123,9.93,9.8,10.09,CSPII,none
CSP13aaq,0.1969870455211904,0.026409943836998084,0.0597706,0.984,-0.057,11.5,11.5,11.5,CSPII,none
CSP13aay,0.37294897552020956,0.027223013969416777,0.0587551,1.142,0.037,11.5,11.5,11.5,CSPII,none
CSP13abl,0.611351825922938,0.055388369619612604,0.0406288,0.812,1.061,8.91,8.9,9.04,CSPII,none
CSP13abm,0.3128316301554719,0.037980893846722596,0.027529,1.14,-0.018,11.5,11.5,11.5,CSPII,none
CSP13abs,0.04431575250095676,0.02825408777110607,0.0783462,1.22,-0.062,6.36,6.23,6.48,CSPII,none
CSP14aaq,-0.07894927714610134,0.03398737121273748,0.0361755,0.905,-0.085,11.08,11.01,11.48,CSPII,none
CSP14aar,-0.08545104011313498,0.029579831685098402,0.0423854,0.982,-0.016,9.07,8.9,9.42,CSPII,none
CSP14abn,-0.14318879074368596,0.04306443462466508,0.0232746,1.004,-0.036,9.75,9.59,10.24,CSPII,none
CSP14acl,0.4246049865732502,0.036778488182595805,0.0289327,0.959,-0.081,11.5,11.5,11.5,CSPII,none
CSP14acy,-0.39411262816881276,0.05102912623374624,0.0660269,1.215,0.085,8.19,7.86,8.33,CSPII,none
CSP14adc,-0.2041379622824735,0.034348551422900095,0.031651,0.815,0.219,10.81,10.67,11.14,CSPII,none
CSP14ade,-0.2657293775927414,0.027138255506469984,0.0626358,1.181,0.034,10.49,10.33,10.97,CSPII,none
CSP15B,-0.17169351309775038,0.04853534689981211,0.0208198,0.72,0.132,10.95,10.78,11.42,CSPII,none
CSP15aae,-0.052760128873920564,0.061337555410491476,0.0169733,0.505,0.455,11.14,10.96,11.26,CSPII,none
KISS13j,-0.2596461619164998,0.030520083254835094,0.0776331,0.872,0.132,9.83,9.65,10.21,CSPII,none
KISS13l,-0.05469598308948065,0.07728439737023879,0.1330018,1.106,-0.033,8.69,8.32,8.85,CSPII,none
KISS13v,-0.07160514299071963,0.026370111801930544,0.0962132,0.985,0.085,11.5,11.5,11.5,CSPII,none
KISS15m,0.10462958205420847,0.04335630964362776,0.0253844,0.429,0.62,9.78,9.67,9.94,CSPII,none
KISS15n,-0.31352094725329493,0.042815588802657484,0.0239783,1.241,0.102,8.0,7.8,8.17,CSPII,none
LSQ11bk,0.1430896282559857,0.03155673518966248,0.0400251,1.071,-0.079,6.53,6.5,6.59,CSPII,none
LSQ11ot,0.6048279987031009,0.037481644419353435,0.0273222,0.982,0.318,10.17,10.0,10.22,CSPII,none
LSQ11pn,-0.2480477010775246,0.03416960226764417,0.0326611,0.507,0.285,10.7,10.52,10.8,CSPII,none
LSQ12agq,0.18471964286571563,0.046410253161038785,0.0653581,1.152,0.084,9.3,9.29,9.43,CSPII,none
LSQ12aor,0.30075256515432613,0.02822675062422775,0.0945588,0.827,-0.088,9.85,9.67,10.15,CSPII,none
LSQ12bld,-0.12486558576282647,0.025516666871664838,0.084303,0.892,0.101,10.55,10.42,10.64,CSPII,none
LSQ12btn,-0.026426024387497193,0.026951080458709437,0.0552706,0.832,0.098,10.9,10.84,10.94,CSPII,none
LSQ12ca,0.363157062048181,0.05801620355240355,0.0995466,1.195,-0.084,10.44,10.34,10.64,CSPII,none
LSQ12cda,-0.2406982369105677,0.11243370560366103,0.1384035,0.814,0.087,9.82,9.69,9.98,CSPII,none
LSQ12cdl,0.13316454888866502,0.052499081455678775,0.1090245,0.988,-0.143,8.81,8.79,8.93,CSPII,none
LSQ12fuk,0.11785720276872524,0.049280960161786624,0.0205571,1.003,-0.009,8.34,8.2,8.45,CSPII,none
LSQ12fvl,-0.03058523408799374,0.027024967136373937,0.055977,0.61,0.251,10.74,10.55,10.93,CSPII,none
LSQ12fxd,-0.02002135091801449,0.034214447307572185,0.0313344,1.161,-0.008,10.28,10.16,10.4,CSPII,none
LSQ12gdj,-0.17987446906547433,0.035998723908779666,0.0292813,1.167,-0.035,8.66,8.36,8.76,CSPII,none
LSQ12gef,0.15157426339813185,0.04795636743476428,0.0631798,1.18,0.265,11.5,11.5,11.5,CSPII,none
LSQ12gln,0.11752704282751836,0.02741823885458541,0.1021611,1.113,-0.072,8.75,8.6,9.07,CSPII,none
LSQ12gxj,0.6373655129850562,0.032520481806468306,0.034596,1.107,0.262,9.18,9.06,9.31,CSPII,none
LSQ12gyc,0.0950483868126426,0.029007061422151325,0.0924863,1.145,-0.047,11.5,11.5,11.5,CSPII,none
LSQ12gzm,0.35063762630011297,0.03938624999854257,0.0993978,1.113,0.033,11.5,11.5,11.5,CSPII,none
LSQ12hjm,0.10500371076896187,0.024993674948914493,0.0707978,0.963,-0.068,10.09,9.93,10.25,CSPII,none
LSQ12hno,0.31926399403842254,0.029392470377956427,0.0468084,0.989,0.046,7.7,7.64,7.9,CSPII,none
LSQ12hnr,-0.04981398980814333,0.04821641187283432,0.1255265,1.167,0.005,8.05,7.93,8.16,CSPII,none
LSQ12hvj,-0.012272397073772368,0.026697679250839643,0.0723911,1.206,0.08,9.05,8.79,9.22,CSPII,none
LSQ12hxx,-0.01243545145003111,0.030769158100169638,0.0689135,1.204,0.077,10.45,10.28,10.58,CSPII,none
LSQ12hzj,-0.06322103801366552,0.03201523831817944,0.0345752,0.97,-0.07,9.35,9.32,9.73,CSPII,none
LSQ12hzs,0.2727033957302041,0.026234618042098805,0.0718169,1.145,0.1,10.02,9.88,10.42,CSPII,none
LSQ13abo,-0.25249026099290717,0.02965276693222363,0.0681328,0.877,0.205,10.31,10.04,10.34,CSPII,none
LSQ13aiz,-0.7350987371102349,0.12841994035764748,0.0102493,0.964,0.08,8.24,8.12,8.34,CSPII,none
LSQ13cwp,-0.15804290279894673,0.02811896712068119,0.0662474,0.94,0.086,10.54,10.39,10.7,CSPII,none
LSQ13dby,0.2654180275985283,0.02552166653709658,0.0995683,1.14,-0.044,11.5,11.5,11.5,CSPII,none
LSQ13dcy,0.422764967369865,0.0418961864029857,0.0800671,1.213,0.095,9.18,9.01,9.34,CSPII,none
LSQ13dhj,0.009095125484513744,0.028029800490002782,0.0929027,1.16,0.057,8.63,8.27,8.78,CSPII,none
LSQ13dkp,0.1951644154901544,0.025652664995918027,0.0685268,0.657,0.019,10.8,10.61,10.92,CSPII,none
LSQ13dpm,0.13612327543494018,0.027310045663214766,0.0520617,1.055,-0.013,9.17,9.06,9.6,CSPII,none
LSQ13dqh,0.35079363750408277,0.02794994688609827,0.1035425,1.197,-0.039,11.5,11.5,11.5,CSPII,none
LSQ13dsm,0.0602351171358535,0.029089948129307278,0.0419767,0.908,-0.024,9.01,8.85,9.14,CSPII,none
LSQ13lq,-0.21248259952878357,0.02565165082250551,0.0765051,1.054,-0.076,8.44,8.0,8.63,CSPII,none
LSQ13pf,-0.010240122176512045,0.04724452923044586,0.0870045,0.917,0.216,10.26,10.14,10.44,CSPII,none
LSQ13ry,0.09509757002260955,0.03462524416192043,0.031032,0.88,-0.05,9.64,9.54,9.7,CSPII,none
LSQ13vy,0.10327655910679567,0.029116054571373035,0.0421068,0.892,0.075,10.17,10.15,10.33,CSPII,none
LSQ14act,0.14728846748650426,0.02630774948788661,0.0594518,0.701,-0.002,10.17,10.07,10.61,CSPII,none
LSQ14age,-0.019671428035763938,0.02647071642401713,0.0815802,1.115,-0.019,8.42,8.33,8.59,CSPII,none
LSQ14ahc,0.006321156211406276,0.028031017264524772,0.0517592,1.252,-0.02,9.13,8.89,9.62,CSPII,none
LSQ14ahm,0.007404164171241234,0.02787056865539525,0.0509869,1.161,-0.059,8.2,8.03,8.37,CSPII,none
LSQ14ajn,0.10857098067027238,0.04529253695274654,0.0221584,0.654,0.066,10.11,9.95,10.3,CSPII,none
LSQ14asu,0.3494790236225285,0.025933098819533398,0.069594,0.775,0.004,10.67,10.51,10.86,CSPII,none
LSQ14auy,0.11542482682096988,0.026157651868707367,0.0832263,1.136,-0.009,10.74,10.61,11.19,CSPII,none
LSQ14azy,0.1697483596453253,0.04603284747220218,0.0469322,1.136,0.066,9.94,9.75,10.1,CSPII,none
LSQ14ba,0.07329257701194791,0.02505893089037761,0.0787677,0.959,0.034,9.47,9.3,9.87,CSPII,none
LSQ14bbv,-0.1081718934989837,0.0267750818432001,0.058439,1.039,0.008,11.02,10.9,11.14,CSPII,none
LSQ14bjj,0.00640606687882439,0.02485001385232884,0.0819882,0.996,-0.082,8.46,8.3,8.91,CSPII,none
LSQ14fms,-0.2518000705651886,0.02648546794305478,0.0773231,0.849,0.165,10.11,10.0,10.49,CSPII,none
LSQ14foj,-0.1460587248162355,0.029137749965467922,0.0451705,1.015,0.047,8.44,8.33,8.7,CSPII,none
LSQ14fom,-0.13486632014468825,0.027070742539588768,0.0553279,0.947,0.021,9.54,9.4,9.72,CSPII,none
LSQ14gfb,-0.02935179814360822,0.0418383062561456,0.0527873,0.605,0.526,10.3,10.11,10.64,CSPII,none
LSQ14gfn,-0.3226903994221928,0.028139973139968067,0.1210925,0.991,0.037,10.54,10.42,10.88,CSPII,none
LSQ14ghv,0.17318301040270967,0.025931724087698234,0.0662566,0.949,-0.022,10.18,10.06,10.31,CSPII,none
LSQ14gov,0.07848919525063991,0.024709496361506527,0.0892443,1.141,-0.105,9.02,8.85,9.19,CSPII,none
LSQ14ie,0.09361891655095178,0.025155468086084425,0.0905466,1.155,-0.023,8.08,7.95,8.21,CSPII,none
LSQ14ip,0.04297639950363674,0.027052653989926623,0.0624196,0.522,0.345,10.18,10.01,10.31,CSPII,none
LSQ14jp,0.072530745248784,0.028115980850398348,0.0464896,0.677,0.123,10.54,10.48,10.81,CSPII,none
LSQ14mc,-0.001703768021336316,0.026071826561980697,0.0575661,0.964,-0.029,9.17,9.16,9.43,CSPII,none
LSQ14q,0.03355744725607224,0.02522386671519353,0.067871,0.958,-0.047,9.32,8.92,9.42,CSPII,none
LSQ14wp,-0.08002131711115368,0.026092897995137962,0.0706148,1.138,-0.05,7.48,7.23,7.59,CSPII,none
LSQ14xi,0.09055920972244991,0.028025028327804926,0.0519014,1.142,0.212,10.9,10.77,11.07,CSPII,none
LSQ15aae,0.19849333569530359,0.027467633064023663,0.0517701,1.226,0.079,10.27,10.1,10.46,CSPII,none
LSQ15agh,0.01070148287006134,0.02624134385559801,0.0610193,1.14,-0.036,9.87,9.72,9.99,CSPII,none
LSQ15aja,-0.007272959262401457,0.025865025973961855,0.0699657,1.027,-0.092,7.46,7.34,7.58,CSPII,none
LSQ15alq,-0.23434619587098382,0.027578048731329984,0.0480953,0.92,-0.004,10.4,10.22,10.82,CSPII,none
LSQ15bv,-0.1697818874774839,0.02632766527251457,0.0701168,0.955,-0.003,10.56,10.39,10.77,CSPII,none
PS1-14ra,-0.08694848940068312,0.03612781697563751,0.0287982,0.778,0.052,10.65,10.35,10.72,CSPII,none
PS1-14rx,0.17695458976453438,0.02955775029019355,0.0680019,0.848,-0.022,9.89,9.77,10.06,CSPII,none
PS1-14xw,-0.2100632743855968,0.04164441410839481,0.0245957,1.036,0.018,11.24,11.11,11.71,CSPII,none
PS15sv,-0.13826552749439003,0.0345389618053805,0.0335844,1.113,0.013,8.31,8.2,8.56,CSPII,none
PTF11pbp,0.11282754449974419,0.0375588634543034,0.0276702,1.157,0.051,10.88,10.73,10.97,CSPII,none
PTF11ppn,-0.4240279612611033,0.10303010120195047,0.0661869,0.66,0.245,11.02,10.96,11.06,CSPII,none
PTF11pra,-0.06476908600149756,0.07299140511800911,0.0167242,0.442,0.935,10.68,10.57,10.75,CSPII,none
PTF11qnr,-0.07309631868883315,0.0722990924876635,0.0149985,0.807,0.255,10.65,10.38,10.7,CSPII,none
PTF13anh,0.2744412241576981,0.026573644052118074,0.0624543,0.944,-0.172,7.48,7.29,7.66,CSPII,none
PTF13duj,0.08770027888255782,0.06837587336658897,0.015867,1.158,0.052,10.73,10.61,10.82,CSPII,none
PTF13dwl,-0.09025221672991535,0.028680023405761784,0.0863561,1.114,0.017,8.74,8.42,8.98,CSPII,none
PTF13ebh,-0.11159226785332521,0.0937700368732411,0.012484,0.632,0.117,10.86,10.8,11.02,CSPII,none
PTF13efe,-0.06170724141151851,0.02596682157377653,0.0758465,1.159,-0.022,11.5,11.5,11.5,CSPII,none
PTF13ez,-0.27303218215475056,0.031640987532958076,0.0445375,0.896,0.165,9.71,9.52,9.84,CSPII,none
PTF14aaf,0.08285999580356673,0.02696712446028115,0.0595653,1.169,0.044,11.5,11.5,11.5,CSPII,none
PTF14aje,0.14556419190212466,0.037067425275102,0.0282271,0.685,0.582,10.78,10.64,10.84,CSPII,none
PTF14fpg,0.23939169687391626,0.034164629846343324,0.03283,1.079,0.003,11.5,11.5,11.5,CSPII,none
PTF14gnl,-0.04625010846769584,0.027046002979615798,0.0525349,1.02,-0.06,10.06,9.86,10.5,CSPII,none
PTF14uo,0.05945708194543897,0.02619590302995195,0.0922406,1.123,-0.06,9.0,8.86,9.48,CSPII,none
PTF14w,0.17307706459685335,0.050067565367786615,0.0200839,0.743,0.05,9.14,8.96,9.3,CSPII,none
PTF14yw,0.42384174531731134,0.0571957074897656,0.0180604,0.854,-0.043,10.24,10.16,10.59,CSPII,none
PTF14yy,0.20417885194399332,0.029539602530839357,0.0440905,0.837,0.252,9.41,9.25,9.52,CSPII,none
SN1990N,0.19979373499999653,0.005379777091739601,0.0040676,1.113,0.062,10.14,10.07,10.24,,c
SN1994ae,-0.09099749999999318,0.0029463560872500004,0.0051205,1.05,0.063,9.69,9.55,9.83,,c
SN1995al,-0.20028662500000394,0.00947311288516,0.0058765,1.165,0.108,9.87,9.76,9.97,,c
SN1998aq,-0.12464078500000042,0.005180563107254401,0.0042623,0.969,-0.105,10.02,9.86,10.1,,c
SN2001el,0.009906014999998547,0.0040623106069025,0.0036761,0.959,0.145,10.34,10.34,10.34,,c
SN2002fk,-0.02110458500000334,0.0039006931521264,0.0066137,0.979,-0.091,9.94,9.78,10.64,,c
SN2003du,-0.18184096000000238,0.0038200686348863998,0.0066521,1.004,-0.074,8.6,8.47,8.74,,c
SN2004ef,-0.05228038924083478,0.03515240541863511,0.02977,0.84,0.119,10.74,10.63,10.8,CSPI,none
SN2004eo,-0.031556336869797974,0.07386026149092079,0.0147367,0.867,0.023,11.16,11.03,11.35,CSPI,none
SN2004ey,0.09468415190486468,0.07428734658473332,0.0146267,1.008,-0.054,10.06,9.76,10.41,CSPI,none
SN2004gs,0.03487986500536522,0.03648367260680513,0.0282767,0.707,0.205,10.63,10.57,10.7,CSPI,none
SN2004gu,-0.2018072793030754,0.029236874148734132,0.0468967,1.153,0.149,10.02,9.74,10.19,CSPI,none
SN2005A,-0.25278328238982795,0.05648792356375199,0.01834,0.963,0.978,11.19,11.07,11.26,CSPI,none
SN2005M,0.06546558998716989,0.039602966118272465,0.02558,1.205,0.018,8.8,8.38,8.92,CSPI,none
SN2005W,0.13256078770360347,0.19782067910446663,0.00795,0.938,0.165,9.9,9.75,10.0,CSPI,none
SN2005ag,0.059226920989011944,0.025154039013881715,0.08008,1.145,-0.036,10.9,10.84,10.95,CSPI,none
SN2005al,0.3089500332315396,0.08540794368455931,0.0132867,0.868,-0.058,10.49,10.4,10.63,CSPI,none
SN2005am,-0.4943894229860675,0.16026510295172275,0.0089667,0.765,0.065,10.83,10.68,11.26,CSPI,none
SN2005be,-0.13227321215927645,0.047361271872044364,0.0355767,0.768,0.055,10.4,10.25,10.5,CSPI,none
SN2005bg,-0.08404606994126596,0.06496729625123784,0.0241567,1.064,0.036,9.91,9.72,10.02,CSPI,none
SN2005bl,0.06810630628048386,0.04484849172159533,0.0251133,0.429,0.676,11.01,10.89,11.2,CSPI,none
SN2005bo,-0.12153446003392787,0.07214038540481947,0.0150133,0.883,0.237,10.5,10.34,10.65,CSPI,none
SN2005cf,0.05083613500000439,0.010473483828202502,0.007045,0.973,0.005,9.65,9.6,9.6,,c
SN2005el,0.1401551236308194,0.07292948842744584,0.0148833,0.864,-0.08,10.84,10.7,11.24,CSPI,none
SN2005eq,0.02235316120921027,0.03732631639364562,0.02835,1.136,0.055,10.56,10.44,10.65,CSPI,none
SN2005hc,0.15467866087361415,0.028664625973272895,0.0444967,1.141,0.013,10.6,10.52,10.65,CSPI,none
SN2005hj,-0.12349860073037888,0.029972235107108107,0.05695,1.151,0.08,9.32,9.22,9.38,CSPI,none
SN2005iq,0.1677007182261221,0.03333397995384374,0.03293,0.882,-0.031,10.54,10.47,10.6,CSPI,none
SN2005ir,-0.14201888450315892,0.02662333157498753,0.0752333,1.003,0.053,9.23,9.12,9.37,CSPI,none
SN2005kc,0.06696151457030908,0.08035321309507422,0.01389,0.933,0.234,11.06,10.6,11.5,CSPI,none
SN2005ke,0.25128830608246844,0.5729262451495386,0.0044833,0.436,0.662,10.43,10.29,10.61,CSPI,none
SN2005ki,-0.06133602304599606,0.049397327990009884,0.02037,0.836,-0.019,10.8,10.62,10.86,CSPI,none
SN2005ku,-0.06299933775833466,0.053418845556720614,0.0441833,0.973,0.1,10.04,9.96,10.1,CSPI,none
SN2005lu,0.03859433375743748,0.054989862804676555,0.0312933,1.063,0.25,9.86,9.68,10.03,CSPI,none
SN2005mc,-0.09408910052383845,0.052493204278387356,0.0260067,0.666,0.311,10.95,10.85,11.1,CSPI,none
SN2005na,-0.14529589828596556,0.038298653237319694,0.0268133,0.97,-0.015,10.97,10.9,11.05,CSPI,none
SN2006D,-0.16255423483192288,0.14161910192048408,0.00964,0.839,0.099,9.76,9.54,9.85,CSPI,none
SN2006X,-1.472611689505495,0.2997941384513984,0.00632,0.97,1.213,9.33,9.06,9.43,CSPI,none
SN2006ax,-0.03613544128275237,0.05713139352803514,0.0179567,1.003,-0.073,10.92,10.79,11.04,CSPI,none
SN2006bd,0.09212736335022953,0.04401062537428867,0.0267967,0.395,0.733,10.77,10.6,10.8,CSPI,none
SN2006bh,0.1039144600556412,0.12305078001064415,0.0104933,0.827,-0.01,10.43,10.31,10.49,CSPI,none
SN2006br,0.2272193761781125,0.07167519867905195,0.0255233,0.954,0.837,10.97,10.87,11.36,CSPI,none
SN2006ef,0.21203898835494073,0.08078471925323924,0.0170267,0.858,-0.024,10.35,10.18,10.49,CSPI,none
SN2006ej,0.06570259096759656,0.0632153793068205,0.0193367,0.845,0.028,10.63,10.48,10.7,CSPI,none
SN2006eq,-0.07246286791636436,0.04465058562333129,0.0483667,0.656,0.302,10.19,9.79,10.65,CSPI,none
SN2006et,0.03802822849777954,0.046589492832471935,0.0216467,1.181,0.142,10.8,10.7,10.88,CSPI,none
SN2006ev,0.23933903618043217,0.05271293772654882,0.0276,0.84,0.179,10.75,10.65,10.91,CSPI,none
SN2006fw,-0.25351002317452753,0.05439768359124087,0.0819867,0.901,0.109,9.42,9.32,9.62,CSPI,none
SN2006gj,0.2969925048980002,0.03836193764740609,0.0269667,0.709,0.297,10.53,10.36,10.6,CSPI,none
SN2006gt,0.010453878943337713,0.0294860482736408,0.0436433,0.565,0.257,9.93,9.87,9.94,CSPI,none
SN2006hb,-0.0879106184850258,0.08218091997884988,0.0153367,0.682,0.186,10.22,10.05,10.39,CSPI,none
SN2006hx,-0.08333936783393625,0.033529618387781936,0.0444033,0.98,0.113,10.31,10.12,10.44,CSPI,none
SN2006is,-0.29361320868888185,0.056681449138088064,0.03142,1.093,0.038,7.1,6.68,7.41,CSPI,none
SN2006kf,0.0735542901765811,0.04844900169569923,0.0208,0.771,0.024,10.82,10.59,10.9,CSPI,none
SN2006lu,-0.09004062286408754,0.040727848906280846,0.0543967,1.003,-0.019,10.29,10.22,10.37,CSPI,none
SN2006mr,0.005976914940912792,0.389535385073194,0.00551,0.333,0.728,11.19,10.79,11.38,CSPI,none
SN2006ob,-0.1128206284245934,0.026945927035109774,0.0582567,0.739,0.124,11.26,11.08,11.33,CSPI,none
SN2006os,-0.05308960849137634,0.047484222556562664,0.03208,0.941,0.318,10.81,10.66,10.87,CSPI,none
SN2006py,-0.1795834633896618,0.02933878836806079,0.0566433,0.966,0.086,9.1,8.94,9.24,CSPI,none
SN2007A,0.08351348538479897,0.06680351883416608,0.0164633,1.05,0.202,10.57,10.57,10.57,CSPI,none
SN2007N,0.1254144606302745,0.08084548585805201,0.014,0.376,0.953,10.19,10.1,10.57,CSPI,none
SN2007S,-0.03482346381097301,0.07234896335869065,0.0150233,1.186,0.366,9.98,9.63,10.16,CSPI,none
SN2007af,0.1869658150000042,0.0026674654507276006,0.00629,0.949,0.065,9.82,9.69,9.87,CSPI,c
SN2007ai,0.20057627442237447,0.03553710415382855,0.0319867,1.223,0.183,9.91,9.76,10.18,CSPI,none
SN2007al,0.3370225333698116,0.08766641593720184,0.0132629,0.383,0.693,9.47,9.33,9.91,CSPI,none
SN2007as,-0.1455005016726858,0.05736565921418928,0.0178967,0.889,0.08,10.36,10.24,10.43,CSPI,none
SN2007ax,0.481489347230017,0.21518881573392357,0.0076367,0.353,0.682,10.23,10.13,10.29,CSPI,none
SN2007ba,-0.5490150898424773,0.031200252405124328,0.0390533,0.568,0.327,10.99,10.9,11.06,CSPI,none
SN2007bc,-0.07022818664150776,0.04607512167302183,0.02185,0.907,0.033,10.73,10.65,10.78,CSPI,none
SN2007bd,-0.08474183367178512,0.03450161150673708,0.0318267,0.917,-0.001,10.82,10.68,10.89,CSPI,none
SN2007bm,-0.34438499832209146,0.22348726723645151,0.00744,0.906,0.421,10.27,10.09,10.72,CSPI,none
SN2007ca,0.2805190015014105,0.07265372841768974,0.01507,1.078,0.26,9.69,9.52,9.74,CSPI,none
SN2007cg,-0.49293790324049525,0.07412961632343514,0.0341676,1.07,0.684,10.37,10.33,10.43,CSPI,none
SN2007hj,0.15602011090803103,0.08951814796623586,0.0128818,0.633,0.215,10.45,10.3,10.89,CSPI,none
SN2007hx,0.09446508418406552,0.0450211546974819,0.0788733,1.006,0.214,10.55,10.45,10.62,CSPI,none
SN2007jd,0.14257587591144727,0.05067965757419643,0.0719112,0.891,0.098,10.13,9.93,10.18,CSPI,none
SN2007jg,0.27486745546679714,0.031359687074670996,0.0365767,0.939,0.028,8.1,7.95,8.22,CSPI,none
