sn,res,eres,zcmb,st,B-V,m,ml,mu,sample,cal
ASAS15dd,0.0583399354203209,0.2693886877902035,0.0247417,0.849,-0.017,10.41,10.31,10.52,CSPII,none
ASAS15eb,0.2974150667379476,0.3289699534573463,0.0173082,0.82,-0.136,10.96,10.79,11.4,CSPII,none
ASAS15fr,0.4269598324474444,0.3970701596796278,0.0345082,0.905,-0.147,9.98,9.89,10.06,CSPII,none
ASAS15ga,0.6724333891962999,0.5595712418781198,0.0076517,0.5,0.421,10.38,10.18,10.48,CSPII,none
ASAS15go,0.17255254780011597,0.29456074523537107,0.0192546,1.072,0.214,10.18,10.04,10.27,CSPII,none
ASAS15gr,0.1011881762782707,0.267593623138933,0.0247678,1.031,-0.046,8.94,8.82,9.02,CSPII,none
ASAS15hf,0.5837907992117266,0.5269754902572298,0.0072452,0.939,0.004,9.56,9.39,9.97,CSPII,none
ASAS15hg,0.2024136654405524,0.38165097611984483,0.0308678,0.824,0.048,10.42,10.3,10.51,CSPII,none
ASAS15hx,-0.5499105508270006,0.4407505219970441,0.0092051,1.034,-0.035,7.45,7.06,7.89,CSPII,none
CSP12J,0.448050196566534,0.6702037311332371,0.0149235,0.484,0.555,10.09,9.97,10.2,CSPII,none
CSP13abm,0.7825208719717978,0.2637807646662114,0.027529,1.14,-0.018,11.5,11.5,11.5,CSPII,none
CSP14aaq,-0.07706931032976172,0.28012169648947716,0.0361755,0.905,-0.085,11.08,11.01,11.48,CSPII,none
CSP14abn,-0.07005607692735794,0.28287263318394357,0.0232746,1.004,-0.036,9.75,9.59,10.24,CSPII,none
CSP14acl,0.6106945053895885,0.2761055009204795,0.0289327,0.959,-0.081,11.5,11.5,11.5,CSPII,none
CSP14adc,-0.14423559546613518,0.2668520501747828,0.031651,0.815,0.219,10.81,10.67,11.14,CSPII,none
CSP15B,0.020365328718597198,0.298830550031118,0.0208198,0.72,0.132,10.95,10.78,11.42,CSPII,none
CSP15aae,0.0815518379424276,0.3087589155944372,0.0169733,0.505,0.455,11.14,10.96,11.26,CSPII,none
KISS15m,0.23460322087056085,0.3362971418009171,0.0253844,0.429,0.62,9.78,9.67,9.94,CSPII,none
KISS15n,-0.42963462843695766,0.2774211011252581,0.0239783,1.241,0.102,8.0,7.8,8.17,CSPII,none
LSQ11bk,-0.09895773292768695,0.25703953936165475,0.0400251,1.071,-0.079,6.53,6.5,6.59,CSPII,none
LSQ11ot,0.4958471485194309,0.2606104786732814,0.0273222,0.982,0.318,10.17,10.0,10.22,CSPII,none
LSQ11pn,-0.431907726261187,0.2650738703637619,0.0326611,0.507,0.285,10.7,10.52,10.8,CSPII,none
LSQ12ca,0.6117160288645138,0.4902950690943919,0.0995466,1.195,-0.084,10.44,10.34,10.64,CSPII,none
LSQ12fxd,0.10715424789830763,0.2556009851102102,0.0313344,1.161,-0.008,10.28,10.16,10.4,CSPII,none
LSQ13aiz,-0.8360262632938813,0.4041603052678461,0.0102493,0.964,0.08,8.24,8.12,8.34,CSPII,none
LSQ13dsm,0.03392664695220304,0.2451428019604479,0.0419767,0.908,-0.024,9.01,8.85,9.14,CSPII,none
LSQ13ry,-0.18235358816104252,0.2576660664558233,0.031032,0.88,-0.05,9.64,9.54,9.7,CSPII,none
LSQ13vy,0.39023648892312934,0.2445648847813466,0.0421068,0.892,0.075,10.17,10.15,10.33,CSPII,none
LSQ14ajn,0.22686059448660956,0.27944110489923457,0.0221584,0.654,0.066,10.11,9.95,10.3,CSPII,none
LSQ14wp,-0.2552739272948017,0.24508061189717215,0.0706148,1.138,-0.05,7.48,7.23,7.59,CSPII,none
LSQ15aae,0.5235780695116503,0.2471378533485371,0.0517701,1.226,0.079,10.27,10.1,10.46,CSPII,none
PS1-14ra,0.040050980415635706,0.26210487052471415,0.0287982,0.778,0.052,10.65,10.35,10.72,CSPII,none
PS1-14xw,-0.0392828005692607,0.28563430008031887,0.0245957,1.036,0.018,11.24,11.11,11.71,CSPII,none
PS15sv,-0.2969543126780394,0.267186817446602,0.0335844,1.113,0.013,8.31,8.2,8.56,CSPII,none
PTF11pbp,0.361930719316085,0.26347244435667916,0.0276702,1.157,0.051,10.88,10.73,10.97,CSPII,none
PTF11qnr,-0.4810049438724917,0.3271362332475165,0.0149985,0.807,0.255,10.65,10.38,10.7,CSPII,none
PTF13duj,0.2276383086988929,0.3242339040142436,0.015867,1.158,0.052,10.73,10.61,10.82,CSPII,none
PTF13dwl,-0.3837288429135768,0.2770300073873274,0.0863561,1.114,0.017,8.74,8.42,8.98,CSPII,none
PTF13ebh,-0.006222418036990973,0.35665334122707737,0.012484,0.632,0.117,10.86,10.8,11.02,CSPII,none
PTF14aje,0.28155955871844185,0.2685814456911509,0.0282271,0.685,0.582,10.78,10.64,10.84,CSPII,none
PTF14fpg,0.5271667356902583,0.25841865666216407,0.03283,1.079,0.003,11.5,11.5,11.5,CSPII,none
PTF14w,0.1855580394131806,0.2858279457276333,0.0200839,0.743,0.05,9.14,8.96,9.3,CSPII,none
SN1981B,-0.10989690799999963,0.06644997554761325,0.0071693,0.941,0.07,10.47,10.42,10.68,,c
SN1990N,0.06637990799999827,0.08662426273495472,0.0040676,1.113,0.062,10.14,10.07,10.24,,c
SN1998aq,-0.2929045479999992,0.08059537476351417,0.0042623,0.969,-0.105,10.02,9.86,10.1,,c
SN2001el,0.172062492000002,0.07838315307344047,0.0036761,0.959,0.145,10.34,10.34,10.34,,c
SN2004ef,0.042952852575503186,0.2551857017254235,0.02977,0.84,0.119,10.74,10.63,10.8,CSPI,none
SN2004eo,0.08913651794652822,0.32870514708015186,0.0147367,0.867,0.023,11.16,11.03,11.35,CSPI,none
SN2004ey,0.14464288172119666,0.33594667124896127,0.0146267,1.008,-0.054,10.06,9.76,10.41,CSPI,none
SN2004gs,0.021977439821711187,0.2573361628104704,0.0282767,0.707,0.205,10.63,10.57,10.7,CSPI,none
SN2004gu,-0.28079318448674684,0.2593912286501357,0.0468967,1.153,0.149,10.02,9.74,10.19,CSPI,none
SN2005M,0.022484556803497924,0.27071043237401954,0.02558,1.205,0.018,8.8,8.38,8.92,CSPI,none
SN2005W,0.06261977751994152,0.48539143529303475,0.00795,0.938,0.165,9.9,9.75,10.0,CSPI,none
SN2005al,0.428093883047886,0.343906526435928,0.0132867,0.868,-0.058,10.49,10.4,10.63,CSPI,none
SN2005am,-0.47159405616972805,0.44980104601870197,0.0089667,0.765,0.065,10.83,10.68,11.26,CSPI,none
SN2005be,-0.3268425623429323,0.41151608959347497,0.0355767,0.768,0.055,10.4,10.25,10.5,CSPI,none
SN2005bg,-0.18265999612490447,0.44726186843155746,0.0241567,1.064,0.036,9.91,9.72,10.02,CSPI,none
SN2005bl,-0.006294054903179358,0.31389335479599123,0.0251133,0.429,0.676,11.01,10.89,11.2,CSPI,none
SN2005bo,-0.16456560521759656,0.325298537147089,0.0150133,0.883,0.237,10.5,10.34,10.65,CSPI,none
SN2005el,0.11083999744716522,0.3345202617702767,0.0148833,0.864,-0.08,10.84,10.7,11.24,CSPI,none
SN2005eq,-0.027611964974454395,0.26492933960920473,0.02835,1.136,0.055,10.56,10.44,10.65,CSPI,none
SN2005hc,0.30510157968995344,0.2434405676459566,0.0444967,1.141,0.013,10.6,10.52,10.65,CSPI,none
SN2005hj,-0.3446360419140504,0.26679508639070104,0.05695,1.151,0.08,9.32,9.22,9.38,CSPI,none
SN2005iq,0.09770706804246032,0.2546439685309041,0.03293,0.882,-0.031,10.54,10.47,10.6,CSPI,none
SN2005ir,-0.31710858968682487,0.2532564776973462,0.0752333,1.003,0.053,9.23,9.12,9.37,CSPI,none
SN2005kc,-0.069644030613361,0.3629433149304921,0.01389,0.933,0.234,11.06,10.6,11.5,CSPI,none
SN2005ke,0.12360837989881901,0.7916713181497392,0.0044833,0.436,0.662,10.43,10.29,10.61,CSPI,none
SN2005ki,-0.17712234922965564,0.28437771889803604,0.02037,0.836,-0.019,10.8,10.62,10.86,CSPI,none
SN2005ku,0.13628319705799896,0.4565145835060687,0.0441833,0.973,0.1,10.04,9.96,10.1,CSPI,none
SN2005lu,-0.15549205142622213,0.43900392558609,0.0312933,1.063,0.25,9.86,9.68,10.03,CSPI,none
SN2005mc,-0.10911220670750765,0.4025228725253824,0.0260067,0.666,0.311,10.95,10.85,11.1,CSPI,none
SN2005na,-0.37652655646962785,0.2632233204451894,0.0268133,0.97,-0.015,10.97,10.9,11.05,CSPI,none
SN2006D,-0.20057663601559028,0.4204797925131877,0.00964,0.839,0.099,9.76,9.54,9.85,CSPI,none
SN2006X,-1.4543943476891492,0.586163785415153,0.00632,0.97,1.213,9.33,9.06,9.43,CSPI,none
SN2006ax,0.06368885353357712,0.2989757931294221,0.0179567,1.003,-0.073,10.92,10.79,11.04,CSPI,none
SN2006bh,0.06214339487197407,0.39552671079410917,0.0104933,0.827,-0.01,10.43,10.31,10.49,CSPI,none
SN2006ej,0.02916555778395491,0.4008116633787708,0.0193367,0.845,0.028,10.63,10.48,10.7,CSPI,none
SN2006eq,-0.07180271410001637,0.4496433211163,0.0483667,0.656,0.302,10.19,9.79,10.65,CSPI,none
SN2006et,0.2319361073141195,0.2793737121034668,0.0216467,1.181,0.142,10.8,10.7,10.88,CSPI,none
SN2006fw,-0.27589446435818843,0.45064033632205747,0.0819867,0.901,0.109,9.42,9.32,9.62,CSPI,none
SN2006gj,0.18925102371434122,0.2670549511323556,0.0269667,0.709,0.297,10.53,10.36,10.6,CSPI,none
SN2006gt,-0.15482075424032615,0.25164651806711186,0.0436433,0.565,0.257,9.93,9.87,9.94,CSPI,none
SN2006hb,-0.20969986866868595,0.4340819632292006,0.0153367,0.682,0.186,10.22,10.05,10.39,CSPI,none
SN2006hx,-0.1675405260175893,0.2964360442235176,0.0444033,0.98,0.113,10.31,10.12,10.44,CSPI,none
SN2006is,-0.4884600338725562,0.4378879656874808,0.03142,1.093,0.038,7.1,6.68,7.41,CSPI,none
SN2006kf,0.07776072899293496,0.28524562502487716,0.0208,0.771,0.024,10.82,10.59,10.9,CSPI,none
SN2006lu,-0.19538232804775646,0.38887081976188154,0.0543967,1.003,-0.019,10.29,10.22,10.37,CSPI,none
SN2006mr,0.08757216975724447,0.672546239861468,0.00551,0.333,0.728,11.19,10.79,11.38,CSPI,none
SN2006ob,-0.7069956296082438,0.24955540201878948,0.0582567,0.739,0.124,11.26,11.08,11.33,CSPI,none
SN2006os,-0.07814548967503754,0.398598775359754,0.03208,0.941,0.318,10.81,10.66,10.87,CSPI,none
SN2006py,-0.43024336957332565,0.26956042912844025,0.0566433,0.966,0.086,9.1,8.94,9.24,CSPI,none
SN2007A,-0.12484797279887516,0.3266689762590055,0.0164633,1.05,0.202,10.57,10.57,10.57,CSPI,none
SN2007N,0.6576242944466131,0.36704420068429905,0.014,0.376,0.953,10.19,10.1,10.57,CSPI,none
SN2007S,-0.07189888999464245,0.3330005401306051,0.0150233,1.186,0.366,9.98,9.63,10.16,CSPI,none
SN2007af,0.18982593200000508,0.059494547501259175,0.00629,0.949,0.065,9.82,9.69,9.87,CSPI,c
SN2007ai,0.14349980923871186,0.2855448987980989,0.0319867,1.223,0.183,9.91,9.76,10.18,CSPI,none
SN2007al,0.035176388186144436,0.3689042942667699,0.0132629,0.383,0.693,9.47,9.33,9.91,CSPI,none
SN2007as,-0.008508102856346511,0.29856920002062676,0.0178967,0.889,0.08,10.36,10.24,10.43,CSPI,none
SN2007ax,0.6852298420463541,0.5225660920160492,0.0076367,0.353,0.682,10.23,10.13,10.29,CSPI,none
SN2007ba,-0.5604048400261448,0.26033812136556894,0.0390533,0.568,0.327,10.99,10.9,11.06,CSPI,none
SN2007bc,-0.07825501182516348,0.2778558789667923,0.02185,0.907,0.033,10.73,10.65,10.78,CSPI,none
SN2007bd,-0.022216578855449143,0.26339508239588966,0.0318267,0.917,-0.001,10.82,10.68,10.89,CSPI,none
SN2007bm,-0.38418234450575284,0.5179079606812014,0.00744,0.906,0.421,10.27,10.09,10.72,CSPI,none
SN2007ca,0.24807207131775755,0.3295853192082562,0.01507,1.078,0.26,9.69,9.52,9.74,CSPI,none
SN2007cg,-0.6704065614241586,0.5483064067207625,0.0341676,1.07,0.684,10.37,10.33,10.43,CSPI,none
SN2007hj,0.1945639657243774,0.3594964851553341,0.0128818,0.633,0.215,10.45,10.3,10.89,CSPI,none
SN2007hx,-0.12310386199958145,0.43981191584270357,0.0788733,1.006,0.214,10.55,10.45,10.62,CSPI,none
SN2007jd,0.4935627947277865,0.4853338068476597,0.0719112,0.891,0.098,10.13,9.93,10.18,CSPI,none
SN2007jg,0.49218165428313654,0.2512063345879756,0.0365767,0.939,0.028,8.1,7.95,8.22,CSPI,none
SN2007le,0.3607534937700798,0.6571746999728184,0.0055233,1.02,0.292,9.85,9.71,10.16,CSPI,none
SN2007nq,-0.26006293753194143,0.245387666010348,0.0439033,0.769,0.056,11.21,11.15,11.28,CSPI,none
SN2007ol,0.2638289661089388,0.2973652613063798,0.054882,0.701,-0.063,9.82,9.71,9.93,CSPI,none
SN2007on,-0.5599393722324351,0.6033468080312862,0.0061833,0.589,0.115,11.04,10.78,11.45,CSPI,none
SN2007sr,0.07561457200000277,0.2946539848119448,0.0066557,0.989,0.159,10.05,9.85,10.17,CSPI,c
SN2007st,-0.4905724275858603,0.4802206186771637,0.0206508,0.863,0.149,10.95,10.85,11.4,CSPI,none
SN2007ux,-0.04276935926587555,0.25396114574929085,0.031996,0.628,0.21,10.3,10.23,10.34,CSPI,none
SN2008C,-0.04184099051855128,0.4636049738207873,0.0170667,0.967,0.167,10.49,10.35,10.55,CSPI,none
SN2008O,0.25830021537677084,0.26650833572753474,0.039318,0.688,0.313,11.33,11.12,11.59,CSPI,none
SN2008R,0.08050585847295366,0.3520736797816282,0.0128867,0.632,0.12,11.25,11.07,11.31,CSPI,none
SN2008ar,0.09540286796233488,0.26402936035068414,0.0272474,0.976,0.008,10.21,10.11,10.28,CSPI,none
SN2008bc,0.0027042021654821724,0.31640169161957316,0.0157067,1.057,-0.028,10.1,9.95,10.23,CSPI,none
SN2008bf,0.011941126486163967,0.266221225720012,0.0245538,1.019,-0.046,11.4,11.4,11.4,CSPI,none
SN2008bi,0.21731870763121464,0.6431636467612832,0.0143882,0.512,0.591,10.38,10.27,10.48,CSPI,none
SN2008bq,0.3268826853175142,0.2547482943045229,0.0344433,1.153,0.04,10.82,10.74,10.91,CSPI,none
SN2008bt,-0.18567069248106804,0.3124421760219709,0.0165796,0.498,0.508,10.85,10.7,10.91,CSPI,none
SN2008bz,0.09357846328098418,0.38549455044062864,0.0613265,0.948,-0.044,10.5,10.44,10.56,CSPI,none
SN2008cc,-0.4304570757791524,0.5041517475263132,0.0101222,0.813,0.158,10.48,10.4,10.64,CSPI,none
SN2008cf,-0.4807867843965994,0.41241335389286166,0.0468269,1.092,0.009,8.73,8.59,8.97,CSPI,none
SN2008ff,-0.5304981650429781,0.30227829080449375,0.0186725,1.083,0.177,10.8,10.8,10.8,CSPI,none
SN2008fl,-0.06477185187146972,0.3964824633250619,0.0194172,0.883,0.056,10.94,10.87,11.01,CSPI,none
SN2008fp,-0.6048350507178029,0.590316208078819,0.0062867,1.108,0.479,10.2,10.15,10.63,CSPI,none
SN2008fr,-0.1460672434482575,0.4116051235101946,0.0379062,1.035,-0.014,7.73,7.58,7.92,CSPI,none
SN2008fu,0.007235537093912114,0.4576512314249756,0.0518336,0.822,-0.021,10.72,10.66,10.8,CSPI,none
SN2008fw,-0.13836144219185087,0.5285471020337607,0.0095066,1.117,0.076,10.49,10.31,10.61,CSPI,none
SN2008gg,-0.1574478104916679,0.3993212047138349,0.0310658,1.054,0.149,10.73,10.63,10.82,CSPI,none
SN2008gl,0.06063819853721952,0.2515389206546751,0.0329459,0.867,0.028,10.86,10.81,10.92,CSPI,none
SN2008go,0.10888907091732847,0.2518637866514454,0.0613133,0.939,0.04,10.94,10.89,11.0,CSPI,none
SN2008gp,-0.1967267444251064,0.2541793143556315,0.0328233,0.979,-0.031,10.73,10.64,10.79,CSPI,none
SN2008hj,0.07957052107256146,0.25630339169108546,0.0367224,1.008,-0.008,10.4,10.2,10.69,CSPI,none
SN2008hu,0.14651814037362243,0.4064505566230003,0.050526,0.827,0.021,10.99,10.84,11.07,CSPI,none
SN2008hv,0.05908471147671435,0.3444579430600213,0.01358,0.867,-0.047,10.55,10.29,10.67,CSPI,none
SN2008ia,0.16444041209849303,0.29887183427773534,0.02254,0.834,-0.035,10.77,10.54,11.23,CSPI,none
SN2009D,0.25705184607657827,0.26881790668448835,0.024654,1.159,-0.021,10.43,10.35,10.5,CSPI,none
SN2009F,0.1957281270374125,0.3755237248466503,0.01291,0.386,0.551,10.79,10.61,11.22,CSPI,none
SN2009I,0.18883169480730544,0.32183317000935835,0.0254309,1.089,0.651,10.74,10.53,10.88,CSPI,none
SN2009P,-0.34398335731642504,0.35199630028270873,0.0263202,1.08,0.406,9.87,9.77,9.95,CSPI,none
SN2009Y,-0.47397442986224547,0.4093385345331397,0.0101034,0.993,0.148,10.76,10.66,10.95,CSPI,none
SN2009aa,-0.1870348571557372,0.27981278296398293,0.0284814,0.944,0.013,10.6,10.1,10.8,CSPI,none
SN2009ab,0.15967859000368634,0.39742893082543695,0.0108624,0.903,0.035,10.35,10.2,10.78,CSPI,none
SN2009ad,-0.22514099791593623,0.2719409466554845,0.0283174,1.107,0.032,10.58,10.5,10.64,CSPI,none
SN2009ag,0.4760477884472749,0.4434093526722005,0.0092477,0.966,0.149,10.2,9.99,10.6,CSPI,none
SN2009al,-0.44204074707003116,0.3044349057185357,0.0232764,0.92,0.186,10.72,10.66,10.77,CSPI,none
SN2009cz,0.32086805176560773,0.2851378149245106,0.0219786,1.173,0.017,10.75,10.68,10.84,CSPI,none
SN2009ds,-0.2169677857318959,0.30202607108953483,0.0204662,1.121,0.107,10.77,10.62,10.97,CSPI,none
SN2009ig,-0.4052982279999995,0.1430342298135154,0.0080401,1.061,0.103,10.35,10.35,10.35,,c
SN2009le,-0.07277483320706324,0.32357857521499217,0.017027,1.087,0.122,10.84,10.66,11.31,CSPI,none
SN2011iy,-1.1376678238838593,0.6819164019283297,0.0053357,1.033,0.244,10.39,10.21,10.83,CSPII,none
SN2011jh,0.031998963352044996,0.4441129272862942,0.0089154,0.789,0.367,10.09,10.02,10.16,CSPII,none
SN2011jn,-0.2799021297027693,0.4528548499894955,0.0485384,0.644,0.137,11.35,11.23,11.78,CSPII,none
SN2011jt,-0.2115650531019,0.4644251433397406,0.0284695,0.955,0.149,10.39,10.25,10.52,CSPII,none
SN2012E,-0.09088210612600278,0.2947926541702138,0.019439,0.846,0.011,10.54,10.36,10.73,CSPII,none
SN2012G,0.19942255882890692,0.26364150444343565,0.0268487,1.158,-0.043,9.73,9.58,9.84,CSPII,none
SN2012U,0.07973108988163347,0.4718713762187521,0.0193386,0.905,-0.018,10.56,10.38,10.74,CSPII,none
SN2012ah,0.2690166066997577,0.48900622422476414,0.0123697,0.905,-0.075,11.5,11.5,11.5,CSPII,none
SN2012aq,-0.2424286163178806,0.379061299781044,0.0525508,0.996,0.004,7.77,7.63,8.01,CSPII,none
SN2012ar,-0.25907261301704665,0.2585432339345,0.028536,0.809,0.032,10.94,10.84,11.02,CSPII,none
SN2012bl,-0.061209966466392984,0.3111189070611389,0.0181998,1.081,0.044,10.09,9.85,10.24,CSPII,none
SN2012bo,0.263721481480907,0.26539478203964034,0.0265314,1.16,0.009,10.32,10.15,10.4,CSPII,none
SN2012cg,-0.36220636799999895,0.29512680434103533,0.0025798,1.024,0.075,9.7,9.6,9.8,,c
SN2012fr,-0.060037951999998285,0.06882899358166371,0.0051291,1.108,0.013,11.25,11.06,11.32,CSPII,c
SN2012gm,0.07334891640910968,0.3383749163039131,0.013553,0.987,0.172,10.01,9.9,10.08,CSPII,none
SN2012hd,0.4597786710001941,0.3813192583938374,0.0111341,0.888,0.122,10.44,10.38,10.54,CSPII,none
SN2012hr,0.3784177063245622,0.4872135836093672,0.0078716,0.973,0.009,10.32,10.21,10.45,CSPII,none
SN2012ht,0.03478936799999843,0.06061357622323184,0.0046846,0.868,-0.016,8.06,8.06,8.06,CSPII,c
SN2012ij,0.019200800578154542,0.37098749159079336,0.012107,0.536,0.257,9.94,9.8,10.11,CSPII,none
SN2013E,-0.42648436404630274,0.396131934627884,0.0104565,1.131,0.075,9.96,9.83,9.99,CSPII,none
SN2013H,0.23406310560522314,0.31467675939518963,0.0158792,1.048,0.186,10.5,10.32,10.6,CSPII,none
SN2013M,-0.2303614391166775,0.2532013259043836,0.0357427,0.943,0.023,10.9,10.73,11.04,CSPII,none
SN2013U,-0.0419553445211136,0.2576575098500325,0.0356518,1.239,0.172,10.27,10.15,10.31,CSPII,none
SN2013aa,-1.024768483568586,0.7614471598769972,0.0046654,1.002,-0.068,9.99,9.85,10.12,CSPII,none
SN2013aj,-0.17331381289294256,0.4133601556195062,0.0100653,0.8,0.052,9.99,9.82,10.38,CSPII,none
SN2013ay,-0.6038402228972757,0.4836734828693449,0.0156526,0.494,0.531,10.72,10.64,10.82,CSPII,none
SN2013az,-0.03529084636451785,0.39016336121689993,0.037464,0.768,0.089,10.99,10.93,11.07,CSPII,none
SN2013bc,-0.4008318081501727,0.410136880676979,0.023528,0.481,0.735,10.47,10.28,10.55,CSPII,none
SN2013bz,-0.6416441044689805,0.2882707057603227,0.0201818,1.152,0.152,9.98,9.94,10.04,CSPII,none
SN2013cg,-0.25751591908244365,0.5647291827209683,0.009009,0.966,0.087,10.13,9.98,10.27,CSPII,none
SN2013ct,0.5668150380362853,1.2602269193397044,0.0027369,1.002,0.064,8.72,8.57,8.89,CSPII,none
SN2013fy,0.28015677411506346,0.26315622848511266,0.0301903,1.174,0.01,10.86,10.77,10.96,CSPII,none
SN2013fz,0.006284524553691995,0.2812173494376292,0.0205517,1.015,-0.002,10.69,10.61,10.77,CSPII,none
SN2013gv,0.06110208715703891,0.2626841556652412,0.0334585,0.845,-0.025,11.27,11.16,11.56,CSPII,none
SN2013gy,0.0005703580865059621,0.33836965448887796,0.0135587,0.911,-0.008,9.0,8.98,9.16,CSPII,none
SN2013hh,0.8754925680008654,0.47222911510377036,0.0141046,1.203,0.557,9.59,9.41,9.69,CSPII,none
SN2013hn,-0.05152310377438596,0.44643768625711033,0.0160268,0.821,-0.069,10.99,10.84,11.07,CSPII,none
SN2014D,1.6691160609751563,0.5418000389634139,0.0092489,0.958,0.566,8.26,8.15,8.38,CSPII,none
SN2014I,-0.19752065108259842,0.2662449684566003,0.0302041,0.916,-0.022,10.9,10.76,11.31,CSPII,none
SN2014Z,0.10831170150342473,0.4122327683423735,0.0209246,0.98,-0.019,10.75,10.66,10.81,CSPII,none
SN2014ao,0.1600830287278967,0.32359609130891354,0.015028,0.881,0.598,10.57,10.47,10.74,CSPII,none
SN2014at,-0.0230260670745821,0.25739252381763333,0.031543,0.948,-0.042,11.25,11.08,11.4,CSPII,none
SN2014ba,0.34074574328859697,0.8240783096448566,0.0049902,0.338,0.944,10.64,10.56,11.06,CSPII,none
SN2014dn,-0.3350187856650848,0.2867343836474506,0.0221408,0.465,0.653,10.65,10.58,10.72,CSPII,none
SN2014eg,-0.3805466496629819,0.3022845650371974,0.018331,1.183,0.247,11.62,11.47,11.73,CSPII,none
SN2015F,0.014995700000000056,0.06241663984168325,0.0052804,0.885,0.05,10.97,10.97,10.97,CSPII,c
SNhunt281,0.9553077489211326,0.7554525096910893,0.004706,0.692,0.04,9.75,9.66,9.85,CSPII,none
