sn,res,eres,zcmb,st,B-V,m,ml,mu,sample,cal
ASAS15cb,-0.26342288296309135,0.3188291449781653,0.0411361,1.088,0.102,10.28,10.17,10.4,CSPII,none
ASAS15cd,-0.03291489264625369,0.1885298780803101,0.0353887,1.001,-0.03,9.95,9.85,10.02,CSPII,none
ASAS15da,0.2940636539226915,0.26349987028290267,0.0488203,0.851,-0.133,10.4,10.23,10.48,CSPII,none
ASAS15db,0.10666593511233202,0.3294181396989708,0.0113676,0.953,0.078,10.11,9.98,10.19,CSPII,none
ASAS15dd,-0.03468971319748704,0.21082293456901363,0.0247417,0.849,-0.017,10.41,10.31,10.52,CSPII,none
ASAS15eb,0.2618243141201617,0.2585046299196462,0.0173082,0.82,-0.136,10.96,10.79,11.4,CSPII,none
ASAS15fr,0.2896110798296405,0.254211237426114,0.0345082,0.905,-0.147,9.98,9.89,10.06,CSPII,none
ASAS15ga,0.526297036578498,0.4846315821754533,0.0076517,0.5,0.421,10.38,10.18,10.48,CSPII,none
ASAS15go,0.060876931182328065,0.23835851061776453,0.0192546,1.072,0.214,10.18,10.04,10.27,CSPII,none
ASAS15gr,-0.01752083233952817,0.21033148903194948,0.0247678,1.031,-0.046,8.94,8.82,9.02,CSPII,none
ASAS15hf,0.6158168305939213,0.47863829480044817,0.0072452,0.939,0.004,9.56,9.39,9.97,CSPII,none
ASAS15hg,0.08876921682274741,0.2513325277067792,0.0308678,0.824,0.048,10.42,10.3,10.51,CSPII,none
ASAS15hx,-0.5772602794447934,0.3899303677746903,0.0092051,1.034,-0.035,7.45,7.06,7.89,CSPII,none
CSP12G,0.10456821750430123,0.2699972873372776,0.0379661,1.158,0.109,8.41,8.29,8.49,CSPII,none
CSP12J,-0.4784691320512735,0.43082452277370537,0.0149235,0.484,0.555,10.09,9.97,10.2,CSPII,none
CSP12N,-0.1558321719480773,0.17232416749051768,0.0982741,1.062,-0.11,7.51,7.32,7.66,CSPII,none
CSP13N,-0.3077851885109908,0.24404181324735094,0.0487969,1.145,-0.015,10.07,9.88,10.24,CSPII,none
CSP13Q,-0.025423495048158884,0.7858284148172432,0.0887656,0.768,-0.046,10.25,10.06,10.74,CSPII,none
CSP13V,-0.08255820626641253,0.3376544146111017,0.0611394,1.069,-0.075,11.5,11.5,11.5,CSPII,none
CSP13Z,-0.11515283712630975,0.18512120635614254,0.0800694,1.215,-0.026,8.35,8.25,8.85,CSPII,none
CSP13aad,0.04731309422275132,0.2693736231205393,0.0865709,1.193,0.029,9.65,9.59,9.8,CSPII,none
CSP13aaf,0.02728887523198864,0.17958528905639437,0.0787193,1.131,-0.056,10.66,10.53,11.04,CSPII,none
CSP13aam,-0.0687089125697895,0.1794870098692993,0.0750921,1.138,-0.15,9.05,8.65,9.23,CSPII,none
CSP13aao,-0.4985383759216404,0.31010554932431045,0.0616022,0.7,0.123,9.93,9.8,10.09,CSPII,none
CSP13aaq,0.19475651071972777,0.17554774605106785,0.0597706,0.984,-0.057,11.5,11.5,11.5,CSPII,none
CSP13aay,0.40447570871874206,0.1784590976698971,0.0587551,1.142,0.037,11.5,11.5,11.5,CSPII,none
CSP13abl,0.691431339121479,0.2860421207022611,0.0406288,0.812,1.061,8.91,8.9,9.04,CSPII,none
CSP13abm,0.3802549193539946,0.20446157643883625,0.027529,1.14,-0.018,11.5,11.5,11.5,CSPII,none
CSP13abs,0.06057184169949892,0.18823433492205532,0.0783462,1.22,-0.062,6.36,6.23,6.48,CSPII,none
CSP14aal,-0.11483912601256208,0.20246005474427783,0.0785493,1.087,-0.078,11.5,11.5,11.5,CSPII,none
CSP14aaq,-0.0244340629475559,0.20203389599291802,0.0361755,0.905,-0.085,11.08,11.01,11.48,CSPII,none
CSP14aar,-0.10904094691458965,0.18503899172651003,0.0423854,0.982,-0.016,9.07,8.9,9.42,CSPII,none
CSP14abn,-0.14371236554513445,0.21620455136110536,0.0232746,1.004,-0.036,9.75,9.59,10.24,CSPII,none
CSP14acl,0.443612376771803,0.20190516396145541,0.0289327,0.959,-0.081,11.5,11.5,11.5,CSPII,none
CSP14acy,-0.3776062139702674,0.2729705559765785,0.0660269,1.215,0.085,8.19,7.86,8.33,CSPII,none
CSP14adc,-0.21901154808393386,0.1970131061833863,0.031651,0.815,0.219,10.81,10.67,11.14,CSPII,none
CSP14ade,-0.2333213073942062,0.1810727726461443,0.0626358,1.181,0.034,10.49,10.33,10.97,CSPII,none
CSP15B,-0.11722542389921387,0.22941326351401967,0.0208198,0.72,0.132,10.95,10.78,11.42,CSPII,none
CSP15aae,-0.04842891467537669,0.2533518966661979,0.0169733,0.505,0.455,11.14,10.96,11.26,CSPII,none
KISS13j,-0.2445908087179447,0.2002521987748329,0.0776331,0.872,0.132,9.83,9.65,10.21,CSPII,none
KISS13l,-0.0939459378909504,0.34324297696314454,0.1330018,1.106,-0.033,8.69,8.32,8.85,CSPII,none
KISS13v,-0.022314728792174776,0.1805305096976013,0.0962132,0.985,0.085,11.5,11.5,11.5,CSPII,none
KISS15m,0.08551053225275496,0.2235196936226545,0.0253844,0.429,0.62,9.78,9.67,9.94,CSPII,none
KISS15n,-0.4178991570547481,0.21630725950951724,0.0239783,1.241,0.102,8.0,7.8,8.17,CSPII,none
LSQ11bk,0.06661357845453608,0.19156649655357544,0.0400251,1.071,-0.079,6.53,6.5,6.59,CSPII,none
LSQ11ot,0.6658300919016398,0.20204167883752167,0.0273222,0.982,0.318,10.17,10.0,10.22,CSPII,none
LSQ11pn,-0.2630923828789875,0.19800703518798063,0.0326611,0.507,0.285,10.7,10.52,10.8,CSPII,none
LSQ12agq,0.20235011606425246,0.2564558432988626,0.0653581,1.152,0.084,9.3,9.29,9.43,CSPII,none
LSQ12aor,0.3913203633528539,0.19177711747777607,0.0945588,0.827,-0.088,9.85,9.67,10.15,CSPII,none
LSQ12bld,-0.09903535256428597,0.17532131897525968,0.084303,0.892,0.101,10.55,10.42,10.64,CSPII,none
LSQ12btn,-0.0038680311889720542,0.17698355339330668,0.0552706,0.832,0.098,10.9,10.84,10.94,CSPII,none
LSQ12ca,0.33827927624671617,0.29455192713612177,0.0995466,1.195,-0.084,10.44,10.34,10.64,CSPII,none
LSQ12cda,-0.17337963171203796,0.43978451660970314,0.1384035,0.814,0.087,9.82,9.69,9.98,CSPII,none
LSQ12cdl,0.18706086208720052,0.29126157005568815,0.1090245,0.988,-0.143,8.81,8.79,8.93,CSPII,none
LSQ12fuk,0.08192868096725903,0.22959771180550612,0.0205571,1.003,-0.009,8.34,8.2,8.45,CSPII,none
LSQ12fvl,-0.08223744488944362,0.1797369439088248,0.055977,0.61,0.251,10.74,10.55,10.93,CSPII,none
LSQ12fxd,0.010161079280528895,0.1947324248843212,0.0313344,1.161,-0.008,10.28,10.16,10.4,CSPII,none
LSQ12gdj,-0.21734151086692322,0.19965748851121115,0.0292813,1.167,-0.035,8.66,8.36,8.76,CSPII,none
LSQ12gef,0.2581603525966685,0.26188375663437347,0.0631798,1.18,0.265,11.5,11.5,11.5,CSPII,none
LSQ12gln,0.10504648102605785,0.1853975345433392,0.1021611,1.113,-0.072,8.75,8.6,9.07,CSPII,none
LSQ12gxj,0.6453632311836017,0.19144986484337478,0.034596,1.107,0.262,9.18,9.06,9.31,CSPII,none
LSQ12gyc,0.1481596010111801,0.19143369046847902,0.0924863,1.145,-0.047,11.5,11.5,11.5,CSPII,none
LSQ12gzm,0.4358970644986684,0.24081936165569257,0.0993978,1.113,0.033,11.5,11.5,11.5,CSPII,none
LSQ12hjm,0.09863574896749583,0.17073087246130972,0.0707978,0.963,-0.068,10.09,9.93,10.25,CSPII,none
LSQ12hno,0.29788062423696715,0.1864165506173505,0.0468084,0.989,0.046,7.7,7.64,7.9,CSPII,none
LSQ12hnr,-0.10635103160959858,0.2664316282732438,0.1255265,1.167,0.005,8.05,7.93,8.16,CSPII,none
LSQ12hvj,0.032046848124785754,0.17979758855707173,0.0723911,1.206,0.08,9.05,8.79,9.22,CSPII,none
LSQ12hxx,-0.0027514262514856114,0.19733141631871903,0.0689135,1.204,0.077,10.45,10.28,10.58,CSPII,none
LSQ12hzj,-0.06195644881512408,0.18944549536950603,0.0345752,0.97,-0.07,9.35,9.32,9.73,CSPII,none
LSQ12hzs,0.3017806099287341,0.1785202581126193,0.0718169,1.145,0.1,10.02,9.88,10.42,CSPII,none
LSQ13abo,-0.20687926279436653,0.1963058023183397,0.0681328,0.877,0.205,10.31,10.04,10.34,CSPII,none
LSQ13aiz,-0.6668854319116875,0.35768939243009984,0.0102493,0.964,0.08,8.24,8.12,8.34,CSPII,none
LSQ13cwp,-0.13324361360041337,0.18704373329679383,0.0662474,0.94,0.086,10.54,10.39,10.7,CSPII,none
LSQ13dby,0.30685331679705996,0.17583349633213236,0.0995683,1.14,-0.044,11.5,11.5,11.5,CSPII,none
LSQ13dcy,0.5448250055683914,0.2480527872674125,0.0800671,1.213,0.095,9.18,9.01,9.34,CSPII,none
LSQ13dhj,0.08662441468304394,0.18941674447437534,0.0929027,1.16,0.057,8.63,8.27,8.78,CSPII,none
LSQ13dkp,0.18581833368868672,0.17455009842121602,0.0685268,0.657,0.019,10.8,10.61,10.92,CSPII,none
LSQ13dpm,0.1172584896334854,0.17868904056404153,0.0520617,1.055,-0.013,9.17,9.06,9.6,CSPII,none
LSQ13dqh,0.5038719157026321,0.18826504773260738,0.1035425,1.197,-0.039,11.5,11.5,11.5,CSPII,none
LSQ13dsm,0.04141615033439905,0.18165327568627346,0.0419767,0.908,-0.024,9.01,8.85,9.14,CSPII,none
LSQ13lq,-0.262295274330242,0.1757992018054429,0.0765051,1.054,-0.076,8.44,8.0,8.63,CSPII,none
LSQ13pf,0.07038983602203785,0.27035647215234304,0.0870045,0.917,0.216,10.26,10.14,10.44,CSPII,none
LSQ13ry,0.06489565922115048,0.19613589180287364,0.031032,0.88,-0.05,9.64,9.54,9.7,CSPII,none
LSQ13vy,0.1288987923053213,0.18170306837663863,0.0421068,0.892,0.075,10.17,10.15,10.33,CSPII,none
LSQ14act,0.1818539776850372,0.17660008538709118,0.0594518,0.701,-0.002,10.17,10.07,10.61,CSPII,none
LSQ14age,-0.03044001383722872,0.17880201312175442,0.0815802,1.115,-0.019,8.42,8.33,8.59,CSPII,none
LSQ14ahc,0.04257802940995248,0.183467236490629,0.0517592,1.252,-0.02,9.13,8.89,9.62,CSPII,none
LSQ14ahm,-0.03437140563022467,0.180423582007781,0.0509869,1.161,-0.059,8.2,8.03,8.37,CSPII,none
LSQ14ajn,0.08785710586880668,0.22052809179589608,0.0221584,0.654,0.066,10.11,9.95,10.3,CSPII,none
LSQ14asu,0.3716598378210634,0.1759757815297608,0.069594,0.775,0.004,10.67,10.51,10.86,CSPII,none
LSQ14auy,0.15223333201950595,0.1795384770475476,0.0832263,1.136,-0.009,10.74,10.61,11.19,CSPII,none
LSQ14azy,0.23670686484385328,0.25113514431323475,0.0469322,1.136,0.066,9.94,9.75,10.1,CSPII,none
LSQ14ba,0.033599967210491855,0.1733101417834123,0.0787677,0.959,0.034,9.47,9.3,9.87,CSPII,none
LSQ14bbv,-0.1354298633004376,0.1773135126086571,0.058439,1.039,0.008,11.02,10.9,11.14,CSPII,none
LSQ14bjj,-0.012479507922634525,0.17238463945025256,0.0819882,0.996,-0.082,8.46,8.3,8.91,CSPII,none
LSQ14fms,-0.2061431603666577,0.18087494322229083,0.0773231,0.849,0.165,10.11,10.0,10.49,CSPII,none
LSQ14foj,-0.15921231061768992,0.18398422627312055,0.0451705,1.015,0.047,8.44,8.33,8.7,CSPII,none
LSQ14fom,-0.14040404194614098,0.17829256633868962,0.0553279,0.947,0.021,9.54,9.4,9.72,CSPII,none
LSQ14gfb,0.004548416054937832,0.25727809738972685,0.0527873,0.605,0.526,10.3,10.11,10.64,CSPII,none
LSQ14gfn,-0.3556966092236493,0.19253621338959787,0.1210925,0.991,0.037,10.54,10.42,10.88,CSPII,none
LSQ14ghv,0.17385972060125,0.1748732774232089,0.0662566,0.949,-0.022,10.18,10.06,10.31,CSPII,none
LSQ14gov,0.06424278544916717,0.17100100844884691,0.0892443,1.141,-0.105,9.02,8.85,9.19,CSPII,none
LSQ14ie,0.06330513074949806,0.17317851880405516,0.0905466,1.155,-0.023,8.08,7.95,8.21,CSPII,none
LSQ14ip,0.09726985270217625,0.18112707161483,0.0624196,0.522,0.345,10.18,10.01,10.31,CSPII,none
LSQ14jp,0.12134894344732317,0.17987980547010038,0.0464896,0.677,0.123,10.54,10.48,10.81,CSPII,none
LSQ14mc,-0.03546246282279242,0.17313147605365728,0.0575661,0.964,-0.029,9.17,9.16,9.43,CSPII,none
LSQ14q,0.001333780454622513,0.17190903558575896,0.067871,0.958,-0.047,9.32,8.92,9.42,CSPII,none
LSQ14wp,-0.18670410391261072,0.17600224937575798,0.0706148,1.138,-0.05,7.48,7.23,7.59,CSPII,none
LSQ14xi,0.16483594292099468,0.1818526665003561,0.0519014,1.142,0.212,10.9,10.77,11.07,CSPII,none
LSQ15aae,0.2768520208938483,0.17881333360523638,0.0517701,1.226,0.079,10.27,10.1,10.46,CSPII,none
LSQ15agh,0.010470772068593703,0.17498572439277246,0.0610193,1.14,-0.036,9.87,9.72,9.99,CSPII,none
LSQ15aja,-0.0379603610638668,0.17476842582086485,0.0699657,1.027,-0.092,7.46,7.34,7.58,CSPII,none
LSQ15alq,-0.22620810667243774,0.17899831236465433,0.0480953,0.92,-0.004,10.4,10.22,10.82,CSPII,none
LSQ15bv,-0.17907767327894675,0.17904369061027023,0.0701168,0.955,-0.003,10.56,10.39,10.77,CSPII,none
PS1-14ra,-0.056474236202149086,0.19945414382232762,0.0287982,0.778,0.052,10.65,10.35,10.72,CSPII,none
PS1-14rx,0.19881506296307094,0.19529355382015873,0.0680019,0.848,-0.022,9.89,9.77,10.06,CSPII,none
PS1-14xw,-0.1772699691870514,0.21477809181451368,0.0245957,1.036,0.018,11.24,11.11,11.71,CSPII,none
PS15sv,-0.16237608929584013,0.19916795811378485,0.0335844,1.113,0.013,8.31,8.2,8.56,CSPII,none
PTF11pbp,0.174064462698297,0.20303088241781686,0.0276702,1.157,0.051,10.88,10.73,10.97,CSPII,none
PTF11ppn,-0.4240546720625602,0.4573638112110099,0.0661869,0.66,0.245,11.02,10.96,11.06,CSPII,none
PTF11pra,-0.15370315280295443,0.30309806061872757,0.0167242,0.442,0.935,10.68,10.57,10.75,CSPII,none
PTF11qnr,-0.08547280049030093,0.2733514430687805,0.0149985,0.807,0.255,10.65,10.38,10.7,CSPII,none
PTF13anh,0.2756531693562252,0.17911248637726943,0.0624543,0.944,-0.172,7.48,7.29,7.66,CSPII,none
PTF13duj,0.09589581208110332,0.267782059676891,0.015867,1.158,0.052,10.73,10.61,10.82,CSPII,none
PTF13dwl,-0.23480721153137551,0.19212575002250673,0.0863561,1.114,0.017,8.74,8.42,8.98,CSPII,none
PTF13ebh,-0.05904107465478603,0.30800627399521846,0.012484,0.632,0.117,10.86,10.8,11.02,CSPII,none
PTF13efe,0.006577748787009341,0.1758840004139533,0.0758465,1.159,-0.022,11.5,11.5,11.5,CSPII,none
PTF13ez,-0.5355349569562051,0.19653177096800903,0.0445375,0.896,0.165,9.71,9.52,9.84,CSPII,none
PTF14aaf,0.20041386600211553,0.17769425565521857,0.0595653,1.169,0.044,11.5,11.5,11.5,CSPII,none
PTF14aje,0.21083960610065589,0.20305861126201952,0.0282271,0.685,0.582,10.78,10.64,10.84,CSPII,none
PTF14fpg,0.2440708470724573,0.19656169688198874,0.03283,1.079,0.003,11.5,11.5,11.5,CSPII,none
PTF14gnl,-0.0524260192691699,0.17847397151517755,0.0525349,1.02,-0.06,10.06,9.86,10.5,CSPII,none
PTF14uo,0.09255608014397154,0.18023961286612994,0.0922406,1.123,-0.06,9.0,8.86,9.48,CSPII,none
PTF14w,0.16301338279538413,0.2300935310882679,0.0200839,0.743,0.05,9.14,8.96,9.3,CSPII,none
PTF14yy,0.2612720901425334,0.1860193011612539,0.0440905,0.837,0.252,9.41,9.25,9.52,CSPII,none
SN1981B,-0.12621548399999938,0.058525287653608336,0.0071693,0.941,0.07,10.47,10.42,10.68,,c
SN1990N,0.21817448399999861,0.07956037640499355,0.0040676,1.113,0.062,10.14,10.07,10.24,,c
SN1994ae,0.03135400000000743,0.06015015288625625,0.0051205,1.05,0.063,9.69,9.55,9.83,,c
SN1995al,-0.19702589999999987,0.11132544677365369,0.0058765,1.165,0.108,9.87,9.76,9.97,,c
SN1998aq,-0.023229203999996173,0.0761969736309703,0.0042623,0.969,-0.105,10.02,9.86,10.1,,c
SN2001el,0.1338207159999989,0.07060551950249783,0.0036761,0.959,0.145,10.34,10.34,10.34,,c
SN2002fk,0.008480075999997894,0.06708913307888174,0.0066137,0.979,-0.091,9.94,9.78,10.64,,c
SN2003du,-0.16429922399998986,0.06471903736435443,0.0066521,1.004,-0.074,8.6,8.47,8.74,,c
SN2004ef,-0.05046510004230953,0.1964744936002636,0.02977,0.84,0.119,10.74,10.63,10.8,CSPI,none
SN2004eo,0.08198642132873601,0.27561612509440814,0.0147367,0.867,0.023,11.16,11.03,11.35,CSPI,none
SN2004ey,0.10593878510339749,0.27678380322004276,0.0146267,1.008,-0.054,10.06,9.76,10.41,CSPI,none
SN2004gc,-0.18720494905782914,0.2626172329792651,0.0307133,0.91,0.159,11.5,11.5,11.5,CSPI,none
SN2004gs,0.042883983203907405,0.19962826262613256,0.0282767,0.707,0.205,10.63,10.57,10.7,CSPI,none
SN2004gu,-0.24826040110454528,0.18482802782728142,0.0468967,1.153,0.149,10.02,9.74,10.19,CSPI,none
SN2005A,-0.2365032441912831,0.24485680519526484,0.01834,0.963,0.978,11.19,11.07,11.26,CSPI,none
SN2005M,0.0713678041857122,0.20773284768982364,0.02558,1.205,0.018,8.8,8.38,8.92,CSPI,none
SN2005W,0.1245288009021408,0.441017071165257,0.00795,0.938,0.165,9.9,9.75,10.0,CSPI,none
SN2005ag,0.09385613518754354,0.1715824625047746,0.08008,1.145,-0.036,10.9,10.84,10.95,CSPI,none
SN2005al,0.3112112264300819,0.29459128280536545,0.0132867,0.868,-0.058,10.49,10.4,10.63,CSPI,none
SN2005am,-0.45579400878752097,0.3986875547098341,0.0089667,0.765,0.065,10.83,10.68,11.26,CSPI,none
SN2005be,-0.18340361896072466,0.2633777356446824,0.0355767,0.768,0.055,10.4,10.25,10.5,CSPI,none
SN2005bg,-0.12979596474271915,0.29720400418772175,0.0241567,1.064,0.036,9.91,9.72,10.02,CSPI,none
SN2005bl,0.13948525647901278,0.22926329044402147,0.0251133,0.429,0.676,11.01,10.89,11.2,CSPI,none
SN2005bo,-0.058875701835383154,0.2727163722403083,0.0150133,0.883,0.237,10.5,10.34,10.65,CSPI,none
SN2005cf,0.007852044000003389,0.1065948650840105,0.007045,0.973,0.005,9.65,9.6,9.6,,c
SN2005el,0.13912962882936597,0.2749309580512433,0.0148833,0.864,-0.08,10.84,10.7,11.24,CSPI,none
SN2005eq,0.013173666407745088,0.20315524311680735,0.02835,1.136,0.055,10.56,10.44,10.65,CSPI,none
SN2005hc,0.15693625107214615,0.18072219655046864,0.0444967,1.141,0.013,10.6,10.52,10.65,CSPI,none
SN2005hj,-0.16090569053184112,0.19166187359051454,0.05695,1.151,0.08,9.32,9.22,9.38,CSPI,none
SN2005iq,0.1408964114246487,0.19311728957864158,0.03293,0.882,-0.031,10.54,10.47,10.6,CSPI,none
SN2005ir,-0.28068140630462324,0.18073754954147322,0.0752333,1.003,0.053,9.23,9.12,9.37,CSPI,none
SN2005kc,0.08867307276883452,0.2895657719056508,0.01389,0.933,0.234,11.06,10.6,11.5,CSPI,none
SN2005ke,0.2497364112810132,0.7439678131840537,0.0044833,0.436,0.662,10.43,10.29,10.61,CSPI,none
SN2005ki,-0.0676311178474549,0.22878883792070823,0.02037,0.836,-0.019,10.8,10.62,10.86,CSPI,none
SN2005ku,-0.0938227395597977,0.28321463984392303,0.0441833,0.973,0.1,10.04,9.96,10.1,CSPI,none
SN2005lu,0.031834971955966296,0.27729841218362306,0.0312933,1.063,0.25,9.86,9.68,10.03,CSPI,none
SN2005mc,-0.07081233532530717,0.2685725020179843,0.0260067,0.666,0.311,10.95,10.85,11.1,CSPI,none
SN2005na,-0.1386613090874178,0.20440063318400856,0.0268133,0.97,-0.015,10.97,10.9,11.05,CSPI,none
SN2006D,-0.19312180463338535,0.3747882564089027,0.00964,0.839,0.099,9.76,9.54,9.85,CSPI,none
SN2006X,-1.5134731003069568,0.5405622905100022,0.00632,0.97,1.213,9.33,9.06,9.43,CSPI,none
SN2006ax,-0.011475963084215834,0.24451058720492408,0.0179567,1.003,-0.073,10.92,10.79,11.04,CSPI,none
SN2006bd,0.10975357754876569,0.2354835031892643,0.0267967,0.395,0.733,10.77,10.6,10.8,CSPI,none
SN2006bh,0.12746625825416658,0.35023946881542517,0.0104933,0.827,-0.01,10.43,10.31,10.49,CSPI,none
SN2006br,0.2765339013766521,0.32344880532873954,0.0255233,0.954,0.837,10.97,10.87,11.36,CSPI,none
SN2006ej,0.0624968051661412,0.2800207958668966,0.0193367,0.845,0.028,10.63,10.48,10.7,CSPI,none
SN2006eq,-0.10799372271781493,0.2666878496693826,0.0483667,0.656,0.302,10.19,9.79,10.65,CSPI,none
SN2006et,0.09843029869632147,0.22305148803385955,0.0216467,1.181,0.142,10.8,10.7,10.88,CSPI,none
SN2006ev,0.22662432537896393,0.2684384498631795,0.0276,0.84,0.179,10.75,10.65,10.91,CSPI,none
SN2006fw,-0.05938811297598079,0.29571202119893053,0.0819867,0.901,0.109,9.42,9.32,9.62,CSPI,none
SN2006gj,0.33937689509654945,0.20561218330985584,0.0269667,0.709,0.297,10.53,10.36,10.6,CSPI,none
SN2006gt,-0.10594070685812085,0.18498350673533467,0.0436433,0.565,0.257,9.93,9.87,9.94,CSPI,none
SN2006hb,-0.16993772528648776,0.31541406903763036,0.0153367,0.682,0.186,10.22,10.05,10.39,CSPI,none
SN2006hx,-0.13621127863538618,0.2040490621920408,0.0444033,0.98,0.113,10.31,10.12,10.44,CSPI,none
SN2006is,-0.4067582904903446,0.2792999309967761,0.03142,1.093,0.038,7.1,6.68,7.41,CSPI,none
SN2006kf,0.09355764037511705,0.2272643971835671,0.0208,0.771,0.024,10.82,10.59,10.9,CSPI,none
SN2006lu,-0.14229914466555016,0.23993731005858646,0.0543967,1.003,-0.019,10.29,10.22,10.37,CSPI,none
SN2006mr,0.17553887313945538,0.617519026107253,0.00551,0.333,0.728,11.19,10.79,11.38,CSPI,none
SN2006ob,-0.20747199822603335,0.17902359678253227,0.0582567,0.739,0.124,11.26,11.08,11.33,CSPI,none
SN2006os,0.013743581707174712,0.25436906971152773,0.03208,0.941,0.318,10.81,10.66,10.87,CSPI,none
SN2006py,-0.2585850981911193,0.19190940670713735,0.0566433,0.966,0.086,9.1,8.94,9.24,CSPI,none
SN2007A,0.067007674583337,0.2681882203699829,0.0164633,1.05,0.202,10.57,10.57,10.57,CSPI,none
SN2007N,0.1525894458288093,0.29170635580764115,0.014,0.376,0.953,10.19,10.1,10.57,CSPI,none
SN2007S,0.037973141387567466,0.27375138674938787,0.0150233,1.186,0.366,9.98,9.63,10.16,CSPI,none
SN2007af,0.20896783599999935,0.05558323635079858,0.00629,0.949,0.065,9.82,9.69,9.87,CSPI,c
SN2007ai,0.21406587262092813,0.20145175861608294,0.0319867,1.223,0.183,9.91,9.76,10.18,CSPI,none
SN2007al,0.318946291568345,0.3033120889964021,0.0132629,0.383,0.693,9.47,9.33,9.91,CSPI,none
SN2007as,-0.14771567147414544,0.24489576387783127,0.0178967,0.889,0.08,10.36,10.24,10.43,CSPI,none
SN2007ax,0.45475942542855563,0.4638182954474075,0.0076367,0.353,0.682,10.23,10.13,10.29,CSPI,none
SN2007ba,-0.5052906966439323,0.1903946369996349,0.0390533,0.568,0.327,10.99,10.9,11.06,CSPI,none
SN2007bc,-0.048761268442966355,0.22180022150270312,0.02185,0.907,0.033,10.73,10.65,10.78,CSPI,none
SN2007bd,-0.05921787547324442,0.19720359217999003,0.0318267,0.917,-0.001,10.82,10.68,10.89,CSPI,none
SN2007bm,-0.312973353123553,0.46764879614147015,0.00744,0.906,0.421,10.27,10.09,10.72,CSPI,none
SN2007ca,0.2838700546999675,0.27479937197973486,0.01507,1.078,0.26,9.69,9.52,9.74,CSPI,none
SN2007cg,-0.5081573140419593,0.33429327185189806,0.0341676,1.07,0.684,10.37,10.33,10.43,CSPI,none
SN2007hj,0.153333869106568,0.30240586059085084,0.0128818,0.633,0.215,10.45,10.3,10.89,CSPI,none
SN2007hx,0.012925929382618051,0.25839214900165836,0.0788733,1.006,0.214,10.55,10.45,10.62,CSPI,none
SN2007jd,0.03976546610998355,0.2830682670948827,0.0719112,0.891,0.098,10.13,9.93,10.18,CSPI,none
