sn,res,eres,zcmb,st,B-V,m,ml,mu,sample,cal
SN2006mr,0.4230925378660757,0.6643284746885479,0.00551,0.333,0.728,11.19,10.79,11.38,CSPI,none
SN2006ob,-0.18820550149943216,0.14611823278239128,0.0582567,0.739,0.124,11.26,11.08,11.33,CSPI,none
SN2006os,-0.09395456156620696,0.2112636175498424,0.03208,0.941,0.318,10.81,10.66,10.87,CSPI,none
SN2006py,-0.26759869146450654,0.16261310729466513,0.0566433,0.966,0.086,9.1,8.94,9.24,CSPI,none
SN2007A,0.02158062530995153,0.26681629209050584,0.0164633,1.05,0.202,10.57,10.57,10.57,CSPI,none
SN2007N,0.5123575725554446,0.2887861617496816,0.014,0.376,0.953,10.19,10.1,10.57,CSPI,none
SN2007S,-0.04933501188580891,0.2735990715975024,0.0150233,1.186,0.366,9.98,9.63,10.16,CSPI,none
SN2007af,0.27081986199999264,0.10087639447570629,0.00629,0.949,0.065,9.82,9.69,9.87,CSPI,ct
SN2007ai,0.1747313773475483,0.18329382846060285,0.0319867,1.223,0.183,9.91,9.76,10.18,CSPI,none
SN2007al,0.5474407562949608,0.3023469435157339,0.0132629,0.383,0.693,9.47,9.33,9.91,CSPI,none
SN2007as,-0.04500997474752211,0.23766943810503863,0.0178967,0.889,0.08,10.36,10.24,10.43,CSPI,none
SN2007ax,0.7848978101551793,0.48792869657104776,0.0076367,0.353,0.682,10.23,10.13,10.29,CSPI,none
SN2007ba,-0.431182921917312,0.16076784175758757,0.0390533,0.568,0.327,10.99,10.9,11.06,CSPI,none
SN2007bc,-0.11529184371634216,0.20833828963556217,0.02185,0.907,0.033,10.73,10.65,10.78,CSPI,none
SN2007bd,-0.048458210746630925,0.1733268254819984,0.0318267,0.917,-0.001,10.82,10.68,10.89,CSPI,none
SN2007bm,-0.4200652663969393,0.4990482156484688,0.00744,0.906,0.421,10.27,10.09,10.72,CSPI,none
SN2007ca,0.1787577894265837,0.2750994368101036,0.01507,1.078,0.26,9.69,9.52,9.74,CSPI,none
SN2007cg,-0.4366219633153321,0.3006175054015148,0.0341676,1.07,0.684,10.37,10.33,10.43,CSPI,none
SN2007hj,0.21834233383319201,0.3073497180739053,0.0128818,0.633,0.215,10.45,10.3,10.89,CSPI,none
SN2007hx,-0.028694783890770736,0.21098450571764626,0.0788733,1.006,0.214,10.55,10.45,10.62,CSPI,none
