sn,res,eres,zcmb,st,B-V,m,ml,mu,sample,cal
ASAS15dd,-0.057181126604348265,0.03544852017809172,0.0247417,0.849,-0.017,10.41,10.31,10.52,CSPII,none
ASAS15eb,0.1378224957132943,0.05420634796656826,0.0173082,0.82,-0.136,10.96,10.79,11.4,CSPII,none
ASAS15fr,0.27871038642278734,0.038571897282996676,0.0345082,0.905,-0.147,9.98,9.89,10.06,CSPII,none
ASAS15ga,0.3234222181716433,0.2272782489932404,0.0076517,0.5,0.421,10.38,10.18,10.48,CSPII,none
ASAS15go,0.13800663277545766,0.04664687985485718,0.0192546,1.072,0.214,10.18,10.04,10.27,CSPII,none
ASAS15gr,-0.03637244574639453,0.035361868032290786,0.0247678,1.031,-0.046,8.94,8.82,9.02,CSPII,none
ASAS15hf,0.5601850171870524,0.21295316113287432,0.0072452,0.939,0.004,9.56,9.39,9.97,CSPII,none
ASAS15hg,0.05455867841588713,0.03896378305629461,0.0308678,0.824,0.048,10.42,10.3,10.51,CSPII,none
ASAS15hx,-0.5055489178516552,0.13884734434665597,0.0092051,1.034,-0.035,7.45,7.06,7.89,CSPII,none
CSP12G,0.010257819097425624,0.042571690278128745,0.0379661,1.158,0.109,8.41,8.29,8.49,CSPII,none
CSP12J,-0.40750227045812437,0.09268437684468886,0.0149235,0.484,0.555,10.09,9.97,10.2,CSPII,none
CSP12N,-0.029993170354941867,0.0202758013958308,0.0982741,1.062,-0.11,7.51,7.32,7.66,CSPII,none
CSP13N,-0.23278188191785887,0.03506877146425246,0.0487969,1.145,-0.015,10.07,9.88,10.24,CSPII,none
CSP13Q,-0.047190593455020746,0.19155737673134612,0.0887656,0.768,-0.046,10.25,10.06,10.74,CSPII,none
CSP13V,0.025318180326721063,0.051340926938381055,0.0611394,1.069,-0.075,11.5,11.5,11.5,CSPII,none
CSP13Z,-0.1442205305331825,0.022237601627954358,0.0800694,1.215,-0.026,8.35,8.25,8.85,CSPII,none
CSP13aad,-0.096516879184108,0.0392403322938047,0.0865709,1.193,0.029,9.65,9.59,9.8,CSPII,none
CSP13aaf,0.021008261825130603,0.021446298389865042,0.0787193,1.131,-0.056,10.66,10.53,11.04,CSPII,none
CSP13aam,0.07507008902334178,0.021632350871365346,0.0750921,1.138,-0.15,9.05,8.65,9.23,CSPII,none
CSP13aao,-0.39349919432851266,0.04652121735892424,0.0616022,0.7,0.123,9.93,9.8,10.09,CSPII,none
CSP13aaq,0.1915493723128705,0.022028850003689534,0.0597706,0.984,-0.057,11.5,11.5,11.5,CSPII,none
CSP13aay,0.3482133103118912,0.02243573658355544,0.0587551,1.142,0.037,11.5,11.5,11.5,CSPII,none
CSP13abl,0.2707248407146139,0.03946562845865821,0.0406288,0.812,1.061,8.91,8.9,9.04,CSPII,none
CSP13abm,0.4203351009471348,0.03254762469863724,0.027529,1.14,-0.018,11.5,11.5,11.5,CSPII,none
CSP13abs,-0.12163197670736992,0.02292700671564735,0.0783462,1.22,-0.062,6.36,6.23,6.48,CSPII,none
CSP14aaq,-0.03870075635442305,0.028695115478179423,0.0361755,0.905,-0.085,11.08,11.01,11.48,CSPII,none
CSP14aar,-0.04092954532144688,0.02473468709910228,0.0423854,0.982,-0.016,9.07,8.9,9.42,CSPII,none
CSP14abn,-0.10064970395200135,0.03741092646915831,0.0232746,1.004,-0.036,9.75,9.59,10.24,CSPII,none
CSP14acl,0.6009393633649367,0.03150207244812133,0.0289327,0.959,-0.081,11.5,11.5,11.5,CSPII,none
CSP14acy,-0.48163690737712983,0.04010954687163996,0.0660269,1.215,0.085,8.19,7.86,8.33,CSPII,none
CSP14adc,-0.0804842414907867,0.02932924753950644,0.031651,0.815,0.219,10.81,10.67,11.14,CSPII,none
CSP14ade,-0.1572339208010618,0.022454803749109672,0.0626358,1.181,0.034,10.49,10.33,10.97,CSPII,none
CSP15B,-0.10696124230607751,0.042354999969462265,0.0208198,0.72,0.132,10.95,10.78,11.42,CSPII,none
CSP15aae,-0.0006956080822320132,0.05420351929923177,0.0169733,0.505,0.455,11.14,10.96,11.26,CSPII,none
KISS13j,-0.10669910712481112,0.024299300209071787,0.0776331,0.872,0.132,9.83,9.65,10.21,CSPII,none
KISS13l,-0.07557017629781626,0.054663858866605165,0.1330018,1.106,-0.033,8.69,8.32,8.85,CSPII,none
KISS13v,-0.04515542219904489,0.02149791727238746,0.0962132,0.985,0.085,11.5,11.5,11.5,CSPII,none
KISS15m,0.13315031884588535,0.03701449125136179,0.0253844,0.429,0.62,9.78,9.67,9.94,CSPII,none
KISS15n,-0.45892117046161474,0.037022682767374616,0.0239783,1.241,0.102,8.0,7.8,8.17,CSPII,none
LSQ11bk,0.19892336504766917,0.026108685326277307,0.0400251,1.071,-0.079,6.53,6.5,6.59,CSPII,none
LSQ11ot,0.4852794934947866,0.03226781919014643,0.0273222,0.982,0.318,10.17,10.0,10.22,CSPII,none
LSQ11pn,-0.20402535628584673,0.028959388996758553,0.0326611,0.507,0.285,10.7,10.52,10.8,CSPII,none
LSQ12agq,0.12570741765738802,0.036349201121214085,0.0653581,1.152,0.084,9.3,9.29,9.43,CSPII,none
LSQ12aor,0.13076278994599022,0.022377022054114834,0.0945588,0.827,-0.088,9.85,9.67,10.15,CSPII,none
LSQ12bld,-0.07049225097114942,0.020855733370345287,0.084303,0.892,0.101,10.55,10.42,10.64,CSPII,none
LSQ12btn,0.027260870404170134,0.022391318840507986,0.0552706,0.832,0.098,10.9,10.84,10.94,CSPII,none
LSQ12ca,0.08876458283985755,0.043979852733255616,0.0995466,1.195,-0.084,10.44,10.34,10.64,CSPII,none
LSQ12cda,-0.2753110701188959,0.07411472540619284,0.1384035,0.814,0.087,9.82,9.69,9.98,CSPII,none
LSQ12cdl,-0.03662563631965554,0.03965230503139753,0.1090245,0.988,-0.143,8.81,8.79,8.93,CSPII,none
LSQ12fuk,0.06229050756040522,0.04298895657574875,0.0205571,1.003,-0.009,8.34,8.2,8.45,CSPII,none
LSQ12fvl,-0.014671763296298934,0.0224134942582158,0.055977,0.61,0.251,10.74,10.55,10.93,CSPII,none
LSQ12fxd,-0.06169573412634577,0.02920678366850414,0.0313344,1.161,-0.008,10.28,10.16,10.4,CSPII,none
LSQ12gdj,-0.21601428427379687,0.030792440053082223,0.0292813,1.167,-0.035,8.66,8.36,8.76,CSPII,none
LSQ12gef,0.1224655341898071,0.03752139149427794,0.0631798,1.18,0.265,11.5,11.5,11.5,CSPII,none
LSQ12gln,0.12825510761920356,0.021850159892831886,0.1021611,1.113,-0.072,8.75,8.6,9.07,CSPII,none
LSQ12gxj,0.5166912577767278,0.02749234288658297,0.034596,1.107,0.262,9.18,9.06,9.31,CSPII,none
LSQ12gyc,0.1278589076043133,0.02282611574683989,0.0924863,1.145,-0.047,11.5,11.5,11.5,CSPII,none
LSQ12gzm,0.265340691091815,0.028984460735662448,0.0993978,1.113,0.033,11.5,11.5,11.5,CSPII,none
LSQ12hjm,0.010515375560636642,0.020737982534524475,0.0707978,0.963,-0.068,10.09,9.93,10.25,CSPII,none
LSQ12hno,0.24574481083009658,0.024260223123826096,0.0468084,0.989,0.046,7.7,7.64,7.9,CSPII,none
LSQ12hnr,0.03981619498352984,0.03682232923294875,0.1255265,1.167,0.005,8.05,7.93,8.16,CSPII,none
LSQ12hvj,0.07618960971790756,0.021866637692031305,0.0723911,1.206,0.08,9.05,8.79,9.22,CSPII,none
LSQ12hxx,0.04265023534164669,0.02447786180588498,0.0689135,1.204,0.077,10.45,10.28,10.58,CSPII,none
LSQ12hzj,-0.07169376722198706,0.02721644572002828,0.0345752,0.97,-0.07,9.35,9.32,9.73,CSPII,none
LSQ12hzs,0.1918889165218829,0.02149237453744639,0.0718169,1.145,0.1,10.02,9.88,10.42,CSPII,none
LSQ13abo,-0.053339836201239166,0.023746266712256204,0.0681328,0.877,0.205,10.31,10.04,10.34,CSPII,none
LSQ13aiz,-0.6305723703185535,0.11602990738849824,0.0102493,0.964,0.08,8.24,8.12,8.34,CSPII,none
LSQ13cwp,-0.06495543200728093,0.022836325798331916,0.0662474,0.94,0.086,10.54,10.39,10.7,CSPII,none
LSQ13dby,0.3473514983902106,0.020744648368376657,0.0995683,1.14,-0.044,11.5,11.5,11.5,CSPII,none
LSQ13dcy,0.2682256321615526,0.03098652112110217,0.0800671,1.213,0.095,9.18,9.01,9.34,CSPII,none
LSQ13dhj,0.08575959627619056,0.02251383236199037,0.0929027,1.16,0.057,8.63,8.27,8.78,CSPII,none
LSQ13dkp,0.07873636028182318,0.021204527451769848,0.0685268,0.657,0.019,10.8,10.61,10.92,CSPII,none
LSQ13dpm,0.1043257962266182,0.02268273368711778,0.0520617,1.055,-0.013,9.17,9.06,9.6,CSPII,none
LSQ13dqh,0.28205374229576563,0.022241354124953122,0.1035425,1.197,-0.039,11.5,11.5,11.5,CSPII,none
LSQ13dsm,-0.03980774807246945,0.024527908578747697,0.0419767,0.908,-0.024,9.01,8.85,9.14,CSPII,none
LSQ13lq,-0.22177811273710546,0.02095521359565975,0.0765051,1.054,-0.076,8.44,8.0,8.63,CSPII,none
LSQ13pf,-0.10223093738483868,0.036673575989319515,0.0870045,0.917,0.216,10.26,10.14,10.44,CSPII,none
LSQ13ry,0.07156584081429429,0.02958368203840881,0.031032,0.88,-0.05,9.64,9.54,9.7,CSPII,none
LSQ13vy,0.14233989389846613,0.02453037327965268,0.0421068,0.892,0.075,10.17,10.15,10.33,CSPII,none
LSQ14act,0.11638856427817501,0.021802760455842927,0.0594518,0.701,-0.002,10.17,10.07,10.61,CSPII,none
LSQ14age,0.06435629275590316,0.0214478147434816,0.0815802,1.115,-0.019,8.42,8.33,8.59,CSPII,none
LSQ14ahc,-0.002710668996911636,0.02324099255808426,0.0517592,1.252,-0.02,9.13,8.89,9.62,CSPII,none
LSQ14ahm,0.014194780962910158,0.02316692651092358,0.0509869,1.161,-0.059,8.2,8.03,8.37,CSPII,none
LSQ14ajn,-0.004247732538054549,0.03944352601623416,0.0221584,0.654,0.066,10.11,9.95,10.3,CSPII,none
LSQ14asu,0.3027041444141929,0.021293708010302444,0.069594,0.775,0.004,10.67,10.51,10.86,CSPII,none
LSQ14auy,0.1668773936126584,0.021266766628914108,0.0832263,1.136,-0.009,10.74,10.61,11.19,CSPII,none
LSQ14azy,0.12817592643700948,0.03665040609177236,0.0469322,1.136,0.066,9.94,9.75,10.1,CSPII,none
LSQ14ba,0.0011119538036226118,0.020649203512727067,0.0787677,0.959,0.034,9.47,9.3,9.87,CSPII,none
LSQ14bbv,0.06111532329268954,0.022066176313055165,0.058439,1.039,0.008,11.02,10.9,11.14,CSPII,none
LSQ14bjj,-0.030730846329497297,0.020460767490632924,0.0819882,0.996,-0.082,8.46,8.3,8.91,CSPII,none
LSQ14fms,-0.17276057377352316,0.02150017934105437,0.0773231,0.849,0.165,10.11,10.0,10.49,CSPII,none
LSQ14foj,-0.10413900402454601,0.02430526892313755,0.0451705,1.015,0.047,8.44,8.33,8.7,CSPII,none
LSQ14fom,-0.1527222153530161,0.022533027851869076,0.0553279,0.947,0.021,9.54,9.4,9.72,CSPII,none
LSQ14gfb,-0.007326277351936028,0.03670951865882374,0.0527873,0.605,0.526,10.3,10.11,10.64,CSPII,none
LSQ14gfn,-0.0785036226305138,0.02219901761313457,0.1210925,0.991,0.037,10.54,10.42,10.88,CSPII,none
LSQ14ghv,0.20433230719438455,0.021410673635076836,0.0662566,0.949,-0.022,10.18,10.06,10.31,CSPII,none
LSQ14gov,0.08388077204230626,0.020338393780568252,0.0892443,1.141,-0.105,9.02,8.85,9.19,CSPII,none
LSQ14ie,0.1318474373426355,0.020639780313739232,0.0905466,1.155,-0.023,8.08,7.95,8.21,CSPII,none
LSQ14ip,0.05665305429531031,0.022242695083185535,0.0624196,0.522,0.345,10.18,10.01,10.31,CSPII,none
LSQ14jp,0.07956037004045413,0.023525700078575684,0.0464896,0.677,0.123,10.54,10.48,10.81,CSPII,none
LSQ14mc,-0.024292401229665472,0.021741902020460533,0.0575661,0.964,-0.029,9.17,9.16,9.43,CSPII,none
LSQ14q,-0.020824617952250435,0.020927845293301443,0.067871,0.958,-0.047,9.32,8.92,9.42,CSPII,none
LSQ14wp,-0.15250510231948056,0.02145347473758214,0.0706148,1.138,-0.05,7.48,7.23,7.59,CSPII,none
LSQ14xi,0.09489854451413038,0.023268220463533187,0.0519014,1.142,0.212,10.9,10.77,11.07,CSPII,none
LSQ15aae,0.11390698248698072,0.022897758831131074,0.0517701,1.226,0.079,10.27,10.1,10.46,CSPII,none
LSQ15agh,-0.0402950463382723,0.021744256926724968,0.0610193,1.14,-0.036,9.87,9.72,9.99,CSPII,none
LSQ15aja,-0.07053193447072204,0.02141616528329343,0.0699657,1.027,-0.092,7.46,7.34,7.58,CSPII,none
LSQ15alq,-0.2118559250792984,0.023108501049189545,0.0480953,0.92,-0.004,10.4,10.22,10.82,CSPII,none
LSQ15bv,-0.061185366685812426,0.02150517871773319,0.0701168,0.955,-0.003,10.56,10.39,10.77,CSPII,none
PS1-14ra,-0.07651403460902628,0.030986173064611936,0.0287982,0.778,0.052,10.65,10.35,10.72,CSPII,none
PS1-14rx,0.1509743645562125,0.024042810657956055,0.0680019,0.848,-0.022,9.89,9.77,10.06,CSPII,none
PS1-14xw,-0.1253029075939196,0.0358667125578022,0.0245957,1.036,0.018,11.24,11.11,11.71,CSPII,none
PS15sv,-0.21583246270269996,0.028943367925941547,0.0335844,1.113,0.013,8.31,8.2,8.56,CSPII,none
PTF11pbp,0.0696614892914269,0.03224536971362192,0.0276702,1.157,0.051,10.88,10.73,10.97,CSPII,none
PTF11ppn,-0.43239349046943687,0.06833092631951401,0.0661869,0.66,0.245,11.02,10.96,11.06,CSPII,none
PTF11pra,-0.04782355120981663,0.06379892966751129,0.0167242,0.442,0.935,10.68,10.57,10.75,CSPII,none
PTF11qnr,-0.02516477389716698,0.0642769105728856,0.0149985,0.807,0.255,10.65,10.38,10.7,CSPII,none
PTF13anh,0.12318743094935769,0.02190589255359144,0.0624543,0.944,-0.172,7.48,7.29,7.66,CSPII,none
PTF13duj,0.1601664136742329,0.06038450042082784,0.015867,1.158,0.052,10.73,10.61,10.82,CSPII,none
PTF13dwl,-0.14249664993823785,0.02272736232639295,0.0863561,1.114,0.017,8.74,8.42,8.98,CSPII,none
PTF13ebh,-0.11542317306164307,0.08410223545411584,0.012484,0.632,0.117,10.86,10.8,11.02,CSPII,none
PTF13efe,0.09417573538015489,0.02132094702371809,0.0758465,1.159,-0.022,11.5,11.5,11.5,CSPII,none
PTF13ez,-0.2705832953630747,0.02595160795029595,0.0445375,0.896,0.165,9.71,9.52,9.84,CSPII,none
PTF14aaf,0.11246225259523612,0.02230322819336437,0.0595653,1.169,0.044,11.5,11.5,11.5,CSPII,none
PTF14aje,0.006792912693796893,0.031677013977148484,0.0282271,0.685,0.582,10.78,10.64,10.84,CSPII,none
PTF14fpg,0.39935263366559326,0.0288105156825958,0.03283,1.079,0.003,11.5,11.5,11.5,CSPII,none
PTF14gnl,-0.05125583767602393,0.022555444680149292,0.0525349,1.02,-0.06,10.06,9.86,10.5,CSPII,none
PTF14uo,0.02978450673712274,0.02119170175542875,0.0922406,1.123,-0.06,9.0,8.86,9.48,CSPII,none
PTF14w,0.1477544093885328,0.043868085748334736,0.0200839,0.743,0.05,9.14,8.96,9.3,CSPII,none
PTF14yw,0.5300296321089917,0.05033894427703116,0.0180604,0.854,-0.043,10.24,10.16,10.59,CSPII,none
PTF14yy,0.1678737167356701,0.024580397160462144,0.0440905,0.837,0.252,9.41,9.25,9.52,CSPII,none
SN1990N,0.17379292899999754,0.005271495732262417,0.0040676,1.113,0.062,10.14,10.07,10.24,,c
SN1994ae,-0.058712500000002166,0.0028174582418900003,0.0051205,1.05,0.063,9.69,9.55,9.83,,c
SN1995al,-0.22155877499999832,0.0088492798640096,0.0058765,1.165,0.108,9.87,9.76,9.97,,c
SN1998aq,-0.1453099989999984,0.005102029089349025,0.0042623,0.969,-0.105,10.02,9.86,10.1,,c
SN2001el,0.039801520999997564,0.0039982998832481,0.0036761,0.959,0.145,10.34,10.34,10.34,,c
SN2002fk,-0.13337331900000038,0.003853068338145344,0.0066137,0.979,-0.091,9.94,9.78,10.64,,c
SN2003du,-0.23099074399999608,0.0037864281177661437,0.0066521,1.004,-0.074,8.6,8.47,8.74,,c
SN2004ef,0.025064081550830508,0.030138229808087023,0.02977,0.84,0.119,10.74,10.63,10.8,CSPI,none
SN2004eo,-0.046211352078124435,0.06574232186954654,0.0147367,0.867,0.023,11.16,11.03,11.35,CSPI,none
SN2004ey,0.10010288669653278,0.0661939986088175,0.0146267,1.008,-0.054,10.06,9.76,10.41,CSPI,none
SN2004gs,0.028445009797039233,0.03136261439003386,0.0282767,0.707,0.205,10.63,10.57,10.7,CSPI,none
SN2004gu,-0.12569557451140412,0.024318122212066622,0.0468967,1.153,0.149,10.02,9.74,10.19,CSPI,none
SN2005A,-0.1505016175981453,0.04961998463244678,0.01834,0.963,0.978,11.19,11.07,11.26,CSPI,none
SN2005M,-0.05803288922115968,0.03421354934391943,0.02558,1.205,0.018,8.8,8.38,8.92,CSPI,none
SN2005W,0.13965680249527423,0.17996818232041273,0.00795,0.938,0.165,9.9,9.75,10.0,CSPI,none
SN2005ag,0.047132441780682655,0.0207013638275971,0.08008,1.145,-0.036,10.9,10.84,10.95,CSPI,none
SN2005al,0.376578128023219,0.07642629870207462,0.0132867,0.868,-0.058,10.49,10.4,10.63,CSPI,none
SN2005am,-0.46205970219439507,0.14538653663422565,0.0089667,0.765,0.065,10.83,10.68,11.26,CSPI,none
SN2005be,-0.11196371736757982,0.03837085327153085,0.0355767,0.768,0.055,10.4,10.25,10.5,CSPI,none
SN2005bg,-0.04297690314957947,0.052507548490365964,0.0241567,1.064,0.036,9.91,9.72,10.02,CSPI,none
SN2005bl,0.20383704307215567,0.037954744770888,0.0251133,0.429,0.676,11.01,10.89,11.2,CSPI,none
SN2005bo,-0.16237147524225293,0.06405670946806659,0.0150133,0.883,0.237,10.5,10.34,10.65,CSPI,none
SN2005cf,0.16841528900000213,0.010368074517964902,0.007045,0.973,0.005,9.65,9.6,9.6,,c
SN2005el,0.11508869042250325,0.06487119203510076,0.0148833,0.864,-0.08,10.84,10.7,11.24,CSPI,none
SN2005eq,0.04014572800089411,0.03191910495337064,0.02835,1.136,0.055,10.56,10.44,10.65,CSPI,none
SN2005hc,0.20192023766528422,0.024048484283301298,0.0444967,1.141,0.013,10.6,10.52,10.65,CSPI,none
SN2005hj,-0.04547010393871176,0.02438223051011928,0.05695,1.151,0.08,9.32,9.22,9.38,CSPI,none
SN2005iq,0.14779081301778518,0.02841925560385287,0.03293,0.882,-0.031,10.54,10.47,10.6,CSPI,none
SN2005ir,-0.19052557971148332,0.021779625423662012,0.0752333,1.003,0.053,9.23,9.12,9.37,CSPI,none
SN2005kc,0.01987029936197615,0.07173919831423721,0.01389,0.933,0.234,11.06,10.6,11.5,CSPI,none
SN2005ke,0.39467547287415883,0.5255961577785399,0.0044833,0.436,0.662,10.43,10.29,10.61,CSPI,none
SN2005ki,-0.05201505625431224,0.043265620977736285,0.02037,0.836,-0.019,10.8,10.62,10.86,CSPI,none
SN2005ku,-0.009846312966665494,0.04382402283017565,0.0441833,0.973,0.1,10.04,9.96,10.1,CSPI,none
SN2005lu,0.07707359854911289,0.043800725735897085,0.0312933,1.063,0.25,9.86,9.68,10.03,CSPI,none
SN2005mc,-0.08383897373216342,0.044531676818141616,0.0260067,0.666,0.311,10.95,10.85,11.1,CSPI,none
SN2005na,-0.15103362749429294,0.03299268306715156,0.0268133,0.97,-0.015,10.97,10.9,11.05,CSPI,none
SN2006D,-0.15139761804024232,0.12824718192560475,0.00964,0.839,0.099,9.76,9.54,9.85,CSPI,none
SN2006X,-1.3586094187138222,0.27396883091401664,0.00632,0.97,1.213,9.33,9.06,9.43,CSPI,none
SN2006ax,-0.047842136491070164,0.050380253529483505,0.0179567,1.003,-0.073,10.92,10.79,11.04,CSPI,none
SN2006bd,0.09621788414190036,0.03717547059201307,0.0267967,0.395,0.733,10.77,10.6,10.8,CSPI,none
SN2006bh,0.13097468484730967,0.11114359476749848,0.0104933,0.827,-0.01,10.43,10.31,10.49,CSPI,none
SN2006br,0.2033380629697774,0.056846033328479956,0.0255233,0.954,0.837,10.97,10.87,11.36,CSPI,none
SN2006ef,0.24918032314661076,0.0680148215639016,0.0170267,0.858,-0.024,10.35,10.18,10.49,CSPI,none
SN2006ej,0.1337561117592756,0.052209190101663985,0.0193367,0.845,0.028,10.63,10.48,10.7,CSPI,none
SN2006eq,-0.066797461124672,0.03619525663128744,0.0483667,0.656,0.302,10.19,9.79,10.65,CSPI,none
SN2006et,-0.023286314710531997,0.04063178230754094,0.0216467,1.181,0.142,10.8,10.7,10.88,CSPI,none
SN2006ev,0.2916135069721122,0.044500915624141935,0.0276,0.84,0.179,10.75,10.65,10.91,CSPI,none
SN2006fw,-0.5100145263828395,0.04219119163183624,0.0819867,0.901,0.109,9.42,9.32,9.62,CSPI,none
SN2006gj,0.20278488168968067,0.033044740618511,0.0269667,0.709,0.297,10.53,10.36,10.6,CSPI,none
SN2006gt,-0.04619240026498517,0.02471600906505482,0.0436433,0.565,0.257,9.93,9.87,9.94,CSPI,none
SN2006hb,-0.11518832369335286,0.07183378705282939,0.0153367,0.682,0.186,10.22,10.05,10.39,CSPI,none
SN2006hx,-0.2612900970422487,0.028715610078246592,0.0444033,0.98,0.113,10.31,10.12,10.44,CSPI,none
SN2006is,-0.1850082638972026,0.04611810601692844,0.03142,1.093,0.038,7.1,6.68,7.41,CSPI,none
SN2006kf,0.07204542696826621,0.0423652856263436,0.0208,0.771,0.024,10.82,10.59,10.9,CSPI,none
SN2006lu,-0.0652073180724102,0.03334288303238546,0.0543967,1.003,-0.019,10.29,10.22,10.37,CSPI,none
SN2006mr,0.09387609973259003,0.3562830113724318,0.00551,0.333,0.728,11.19,10.79,11.38,CSPI,none
SN2006ob,-0.1765818116329072,0.02235140699264459,0.0582567,0.739,0.124,11.26,11.08,11.33,CSPI,none
SN2006os,-0.06483943169968853,0.04004799171256365,0.03208,0.941,0.318,10.81,10.66,10.87,CSPI,none
SN2006py,-0.23019873659799117,0.023857167636081433,0.0566433,0.966,0.086,9.1,8.94,9.24,CSPI,none
SN2007A,0.03722235617646419,0.058078442757789825,0.0164633,1.05,0.202,10.57,10.57,10.57,CSPI,none
SN2007N,0.2188539074219591,0.07201389814474887,0.014,0.376,0.953,10.19,10.1,10.57,CSPI,none
SN2007S,-0.1011772970192979,0.06428255413990513,0.0150233,1.186,0.366,9.98,9.63,10.16,CSPI,none
SN2007af,0.17722124099999803,0.0026376505783436963,0.00629,0.949,0.065,9.82,9.69,9.87,CSPI,c
SN2007ai,0.11014829921406033,0.02998107245327724,0.0319867,1.223,0.183,9.91,9.76,10.18,CSPI,none
SN2007al,0.27455751816147966,0.07834064175113928,0.0132629,0.383,0.693,9.47,9.33,9.91,CSPI,none
SN2007as,-0.0030324848810039384,0.05062387304677958,0.0178967,0.889,0.08,10.36,10.24,10.43,CSPI,none
SN2007ax,0.48025125202169505,0.19530188630092146,0.0076367,0.353,0.682,10.23,10.13,10.29,CSPI,none
SN2007ba,-0.519602795050794,0.02634567829919189,0.0390533,0.568,0.327,10.99,10.9,11.06,CSPI,none
SN2007bc,-0.07007024184983379,0.04017953681226594,0.02185,0.907,0.033,10.73,10.65,10.78,CSPI,none
SN2007bd,-0.0014176488801069809,0.02954341770269036,0.0318267,0.917,-0.001,10.82,10.68,10.89,CSPI,none
SN2007bm,-0.3958715915304154,0.20285987602825162,0.00744,0.906,0.421,10.27,10.09,10.72,CSPI,none
SN2007ca,0.18155025629310728,0.06434559358076658,0.01507,1.078,0.26,9.69,9.52,9.74,CSPI,none
SN2007cg,-0.45291663244883296,0.054369534343274656,0.0341676,1.07,0.684,10.37,10.33,10.43,CSPI,none
SN2007hj,0.1761890956997192,0.08019109841707099,0.0128818,0.633,0.215,10.45,10.3,10.89,CSPI,none
SN2007hx,-0.0029653090242547364,0.03627651931593858,0.0788733,1.006,0.214,10.55,10.45,10.62,CSPI,none
SN2007jd,0.09522445270312829,0.04023072088058688,0.0719112,0.891,0.098,10.13,9.93,10.18,CSPI,none
SN2007jg,0.24831187225846918,0.026532501914735742,0.0365767,0.939,0.028,8.1,7.95,8.22,CSPI,none
