sn,res,eres,zcmb,st,B-V,m,ml,mu,sample,cal
LSQ11bk,0.28833127882938925,0.16824854950177,0.0400251,1.071,-0.0779999999999994,6.53,6.5,6.59,CSPII,none
LSQ11ot,0.5124446012765134,0.1855462971859918,0.0273222,0.982,0.3200000000000003,10.17,10.0,10.22,CSPII,none
LSQ11pn,-0.24227805850411954,0.1769239271038912,0.0326611,0.503,0.2870000000000026,10.7,10.52,10.8,CSPII,none
LSQ12agq,0.14979456543911596,0.19140529661522507,0.0653581,1.152,0.08899999999999864,9.3,9.29,9.43,CSPII,none
LSQ12aor,0.18470828772773018,0.156084845819448,0.0945588,0.923,-0.06899999999999906,9.85,9.67,10.15,CSPII,none
LSQ12bld,-0.06499345518941624,0.15341046974391376,0.084303,0.896,0.0779999999999994,10.55,10.42,10.64,CSPII,none
LSQ12btn,0.02323528118589735,0.15864550010756825,0.0552706,0.829,0.10000000000000142,10.9,10.84,10.94,CSPII,none
LSQ12ca,-0.0771675353784147,0.19005388198201914,0.0995466,0.947,-0.04999999999999716,10.44,10.34,10.64,CSPII,none
LSQ12cda,-0.16186275933716843,0.2578768243887583,0.1384035,0.813,0.045000000000001705,9.82,9.69,9.98,CSPII,none
LSQ12cdl,0.011093459462074406,0.1932030686154037,0.1090245,0.994,-0.14099999999999824,8.81,8.79,8.93,CSPII,none
LSQ12fuk,0.122645958342126,0.21049510751685943,0.0205571,1.004,-0.008000000000000895,8.34,8.2,8.45,CSPII,none
LSQ12fvl,-0.042636843514571865,0.1590312460431485,0.055977,0.596,0.24599999999999866,10.74,10.55,10.93,CSPII,none
LSQ12fxd,-0.06902921934462114,0.17737183992607175,0.0313344,1.16,-0.006000000000000227,10.28,10.16,10.4,CSPII,none
LSQ12gdj,-0.1902118824920649,0.18145791116009763,0.0292813,1.165,-0.030999999999998806,8.66,8.36,8.76,CSPII,none
LSQ12gef,0.09444599397154008,0.1906332649186391,0.0631798,1.176,0.2690000000000019,11.5,11.5,11.5,CSPII,none
LSQ12gln,0.10952893340093084,0.15212556599777002,0.1021611,1.109,-0.0660000000000025,8.75,8.6,9.07,CSPII,none
LSQ12gxj,0.5529885005584632,0.17271193831078419,0.034596,1.092,0.2640000000000029,9.18,9.06,9.31,CSPII,none
LSQ12gyc,0.10833089438604304,0.1578117955440846,0.0924863,1.148,-0.045999999999999375,11.5,11.5,11.5,CSPII,none
LSQ12gzm,0.2803184288735423,0.15683944647396977,0.0993978,1.143,0.030000000000001137,11.5,11.5,11.5,CSPII,none
LSQ12hjm,0.03705971834236266,0.15373139959638635,0.0707978,0.962,-0.06800000000000139,10.09,9.93,10.25,CSPII,none
LSQ12hno,0.3112481646118255,0.1628688947857284,0.0468084,0.989,0.04900000000000304,7.7,7.64,7.9,CSPII,none
LSQ12hnr,0.06927279676525444,0.21181907479767412,0.1255265,1.095,0.006000000000000227,8.05,7.93,8.16,CSPII,none
LSQ12hvj,0.05150676049964176,0.15620624739957772,0.0723911,1.167,0.08099999999999952,9.05,8.79,9.22,CSPII,none
LSQ12hxx,0.010638755123387966,0.1613119297641378,0.0689135,1.19,0.0779999999999994,10.45,10.28,10.58,CSPII,none
LSQ12hzj,-0.03965119244025317,0.172310885068988,0.0345752,0.969,-0.06899999999999906,9.35,9.32,9.73,CSPII,none
LSQ12hzs,0.10128696730360787,0.1562376103140256,0.0718169,1.02,0.09999999999999787,10.02,9.88,10.42,CSPII,none
LSQ13abo,-0.04801044941950039,0.16132917105693212,0.0681328,0.88,0.20700000000000074,10.31,10.04,10.34,CSPII,none
LSQ13aiz,-0.5593813665368117,0.3349529059884736,0.0102493,0.964,0.08000000000000007,8.24,8.12,8.34,CSPII,none
LSQ13cwp,-0.028244732225559233,0.1600070207393833,0.0662474,0.944,0.08800000000000097,10.54,10.39,10.7,CSPII,none
LSQ13dby,0.28832461317193747,0.15267470642757355,0.0995683,1.139,-0.03999999999999915,11.5,11.5,11.5,CSPII,none
LSQ13dcy,0.04453397894326372,0.15765534647251683,0.0800671,0.94,0.11599999999999966,9.18,9.01,9.34,CSPII,none
LSQ13dhj,0.13547062305791968,0.1567420410079606,0.0929027,1.167,0.05999999999999872,8.63,8.27,8.78,CSPII,none
LSQ13dkp,0.05599727106354635,0.15535343012105293,0.0685268,0.646,0.00999999999999801,10.8,10.61,10.92,CSPII,none
LSQ13dpm,0.12561909100835322,0.15918794135203035,0.0520617,1.054,-0.00999999999999801,9.17,9.06,9.6,CSPII,none
LSQ13dqh,0.20089254907750131,0.15627715205926135,0.1035425,1.19,-0.030999999999998806,11.5,11.5,11.5,CSPII,none
LSQ13dsm,-0.00654181729073855,0.1648991114503065,0.0419767,0.909,-0.015999999999998238,9.01,8.85,9.14,CSPII,none
LSQ13lq,-0.15338559395538454,0.1571209990862615,0.0765051,1.069,-0.07099999999999795,8.44,8.0,8.63,CSPII,none
LSQ13pf,-0.09103153560310062,0.19213890426337157,0.0870045,0.915,0.23300000000000054,10.26,10.14,10.44,CSPII,none
LSQ13ry,0.10095971559601935,0.17855703435122108,0.031032,0.881,-0.047999999999998266,9.64,9.54,9.7,CSPII,none
