sn,res,eres,zcmb,st,B-V,m,ml,mu,sample,cal
ASAS15cd,-0.06955931320489839,0.19522759535834147,0.0353887,1.001,-0.03,9.95,9.85,10.02,CSPII,none
ASAS15da,0.23602143336407266,0.3049724650278871,0.0488203,0.851,-0.133,10.4,10.23,10.48,CSPII,none
ASAS15db,0.07102372255370426,0.35787327806018143,0.0113676,0.953,0.078,10.11,9.98,10.19,CSPII,none
ASAS15dd,-0.08213333375611143,0.22176186481541726,0.0247417,0.849,-0.017,10.41,10.31,10.52,CSPII,none
ASAS15eb,0.20849029256152818,0.28524016336161684,0.0173082,0.82,-0.136,10.96,10.79,11.4,CSPII,none
ASAS15fr,0.22845368327102022,0.291570239962544,0.0345082,0.905,-0.147,9.98,9.89,10.06,CSPII,none
ASAS15ga,0.6614706150198657,0.5364316235754294,0.0076517,0.5,0.421,10.38,10.18,10.48,CSPII,none
ASAS15go,0.06941169362369237,0.2575824014711389,0.0192546,1.072,0.214,10.18,10.04,10.27,CSPII,none
ASAS15gr,-0.05145429289817116,0.2213526064767502,0.0247678,1.031,-0.046,8.94,8.82,9.02,CSPII,none
ASAS15hf,0.5694541300352967,0.5271072161085101,0.0072452,0.939,0.004,9.56,9.39,9.97,CSPII,none
ASAS15hg,0.04937377126411491,0.28116809037870105,0.0308678,0.824,0.048,10.42,10.3,10.51,CSPII,none
ASAS15hx,-0.6152455450034253,0.42689395658036167,0.0092051,1.034,-0.035,7.45,7.06,7.89,CSPII,none
CSP12G,0.13709875994565834,0.346233203963787,0.0379661,1.158,0.109,8.41,8.29,8.49,CSPII,none
CSP12J,-0.31997929760990473,0.4434364737123492,0.0149235,0.484,0.555,10.09,9.97,10.2,CSPII,none
CSP12N,-0.19088874950670487,0.18037291168184813,0.0982741,1.062,-0.11,7.51,7.32,7.66,CSPII,none
CSP13N,-0.28685058506961525,0.30511913648955363,0.0487969,1.145,-0.015,10.07,9.88,10.24,CSPII,none
CSP13Q,-0.06458409260678621,1.2082937739031907,0.0887656,0.768,-0.046,10.25,10.06,10.74,CSPII,none
CSP13V,-0.09589986682502882,0.4721567155994712,0.0611394,1.069,-0.075,11.5,11.5,11.5,CSPII,none
CSP13Z,-0.059993033684946795,0.20858512996075593,0.0800694,1.215,-0.026,8.35,8.25,8.85,CSPII,none
CSP13aad,0.0983359216641162,0.3612940587208715,0.0865709,1.193,0.029,9.65,9.59,9.8,CSPII,none
CSP13aaf,0.03965161467336742,0.19779308937651555,0.0787193,1.131,-0.056,10.66,10.53,11.04,CSPII,none
CSP13aam,-0.06767429012840864,0.1963666324879202,0.0750921,1.138,-0.15,9.05,8.65,9.23,CSPII,none
CSP13aao,-0.5039447974802798,0.3716487705065087,0.0616022,0.7,0.123,9.93,9.8,10.09,CSPII,none
CSP13aaq,0.15804034516109766,0.18085557792109047,0.0597706,0.984,-0.057,11.5,11.5,11.5,CSPII,none
CSP13aay,0.4342254511601311,0.19175983045276465,0.0587551,1.142,0.037,11.5,11.5,11.5,CSPII,none
CSP13abl,0.7386462615628488,0.35022445713611244,0.0406288,0.812,1.061,8.91,8.9,9.04,CSPII,none
CSP13abm,0.4040080977953835,0.21792803686015094,0.027529,1.14,-0.018,11.5,11.5,11.5,CSPII,none
CSP13abs,0.10791382014087247,0.21482079784445085,0.0783462,1.22,-0.062,6.36,6.23,6.48,CSPII,none
CSP14aaq,-0.07561145950619874,0.21872430283862276,0.0361755,0.905,-0.085,11.08,11.01,11.48,CSPII,none
CSP14aar,-0.15220104447323024,0.19438847861273711,0.0423854,0.982,-0.016,9.07,8.9,9.42,CSPII,none
CSP14abn,-0.1809587711037821,0.2276607052634963,0.0232746,1.004,-0.036,9.75,9.59,10.24,CSPII,none
CSP14acl,0.40013763621315945,0.21327798594113076,0.0289327,0.959,-0.081,11.5,11.5,11.5,CSPII,none
CSP14acy,-0.3130964105289138,0.36692691738478306,0.0660269,1.215,0.085,8.19,7.86,8.33,CSPII,none
CSP14adc,-0.2403737446425609,0.2068820767960349,0.031651,0.815,0.219,10.81,10.67,11.14,CSPII,none
CSP14ade,-0.18587296795283947,0.19521857825405128,0.0626358,1.181,0.034,10.49,10.33,10.97,CSPII,none
CSP15B,-0.12453344545784972,0.24292263942585035,0.0208198,0.72,0.132,10.95,10.78,11.42,CSPII,none
CSP15aae,0.08906968876598853,0.2700412741224746,0.0169733,0.505,0.455,11.14,10.96,11.26,CSPII,none
KISS13j,-0.2818248462765922,0.2346114014539287,0.0776331,0.872,0.132,9.83,9.65,10.21,CSPII,none
KISS13l,-0.0993491234495707,0.5029426238405427,0.1330018,1.106,-0.033,8.69,8.32,8.85,CSPII,none
KISS13v,-0.04604092535081605,0.19572485596419956,0.0962132,0.985,0.085,11.5,11.5,11.5,CSPII,none
KISS15m,0.29520015169412517,0.22999331471722345,0.0253844,0.429,0.62,9.78,9.67,9.94,CSPII,none
KISS15n,-0.33448549761337887,0.23171272139842272,0.0239783,1.241,0.102,8.0,7.8,8.17,CSPII,none
LSQ11bk,0.03379419789588667,0.20907581518476198,0.0400251,1.071,-0.079,6.53,6.5,6.59,CSPII,none
LSQ11ot,0.6571299943430162,0.2103686934584077,0.0273222,0.982,0.318,10.17,10.0,10.22,CSPII,none
LSQ11pn,-0.144149755437617,0.2047921490774375,0.0326611,0.507,0.285,10.7,10.52,10.8,CSPII,none
LSQ12agq,0.23288279850563498,0.32862218408590654,0.0653581,1.152,0.084,9.3,9.29,9.43,CSPII,none
LSQ12aor,0.3370798707942342,0.2126191454952795,0.0945588,0.827,-0.088,9.85,9.67,10.15,CSPII,none
LSQ12bld,-0.13608411012291555,0.18126531721691624,0.084303,0.892,0.101,10.55,10.42,10.64,CSPII,none
LSQ12btn,-0.037670228747593626,0.18290622810923562,0.0552706,0.832,0.098,10.9,10.84,10.94,CSPII,none
LSQ12ca,0.3835508796880873,0.4043625405656265,0.0995466,1.195,-0.084,10.44,10.34,10.64,CSPII,none
LSQ12cda,-0.21045145727065773,0.6335228729477452,0.1384035,0.814,0.087,9.82,9.69,9.98,CSPII,none
LSQ12cdl,0.13269658452857414,0.3773345840177743,0.1090245,0.988,-0.143,8.81,8.79,8.93,CSPII,none
LSQ12fuk,0.04122426840863369,0.24474021336755125,0.0205571,1.003,-0.009,8.34,8.2,8.45,CSPII,none
LSQ12fvl,-0.03241176644807808,0.1834340301021699,0.055977,0.61,0.251,10.74,10.55,10.93,CSPII,none
LSQ12fxd,0.04132257872188205,0.20345287820892385,0.0313344,1.161,-0.008,10.28,10.16,10.4,CSPII,none
LSQ12gdj,-0.19167404342556438,0.2103765367301716,0.0292813,1.167,-0.035,8.66,8.36,8.76,CSPII,none
LSQ12gef,0.3298363310380452,0.34639587960032625,0.0631798,1.18,0.265,11.5,11.5,11.5,CSPII,none
LSQ12gln,0.09959482846743839,0.21437306117040464,0.1021611,1.113,-0.072,8.75,8.6,9.07,CSPII,none
LSQ12gxj,0.668924258624962,0.20171474352925772,0.034596,1.107,0.262,9.18,9.06,9.31,CSPII,none
LSQ12gyc,0.1719342044525547,0.23026955555517434,0.0924863,1.145,-0.047,11.5,11.5,11.5,CSPII,none
LSQ12gzm,0.45089541194003147,0.3297870980875161,0.0993978,1.113,0.033,11.5,11.5,11.5,CSPII,none
LSQ12hjm,0.05134269640886657,0.17316857338582428,0.0707978,0.963,-0.068,10.09,9.93,10.25,CSPII,none
LSQ12hno,0.2563043236783358,0.20126296315600628,0.0468084,0.989,0.046,7.7,7.64,7.9,CSPII,none
LSQ12hnr,-0.07952356416824813,0.3595254659332475,0.1255265,1.167,0.005,8.05,7.93,8.16,CSPII,none
LSQ12hvj,0.0935848625661464,0.19647571378529274,0.0723911,1.206,0.08,9.05,8.79,9.22,CSPII,none
LSQ12hxx,0.06281376818987638,0.23629653530895373,0.0689135,1.204,0.077,10.45,10.28,10.58,CSPII,none
LSQ12hzj,-0.11117197037375348,0.19571813814257868,0.0345752,0.97,-0.07,9.35,9.32,9.73,CSPII,none
LSQ12hzs,0.33286521337011266,0.19207691676565591,0.0718169,1.145,0.1,10.02,9.88,10.42,CSPII,none
LSQ13abo,-0.23567455535300752,0.21211343785175535,0.0681328,0.877,0.205,10.31,10.04,10.34,CSPII,none
LSQ13aiz,-0.7080905574703209,0.3905317328924117,0.0102493,0.964,0.08,8.24,8.12,8.34,CSPII,none
LSQ13cwp,-0.16818643515905052,0.20237318601230186,0.0662474,0.94,0.086,10.54,10.39,10.7,CSPII,none
LSQ13dby,0.328266495238438,0.19179962428343342,0.0995683,1.14,-0.044,11.5,11.5,11.5,CSPII,none
LSQ13dcy,0.6128559530097775,0.3397975710851484,0.0800671,1.213,0.095,9.18,9.01,9.34,CSPII,none
LSQ13dhj,0.11647359312441097,0.21990297371669315,0.0929027,1.16,0.057,8.63,8.27,8.78,CSPII,none
LSQ13dkp,0.19184556113005158,0.17812756678400826,0.0685268,0.657,0.019,10.8,10.61,10.92,CSPII,none
LSQ13dpm,0.095065093074858,0.18595395230587794,0.0520617,1.055,-0.013,9.17,9.06,9.6,CSPII,none
LSQ13dqh,0.5587003031439934,0.21882212169844226,0.1035425,1.197,-0.039,11.5,11.5,11.5,CSPII,none
LSQ13dsm,-0.012389807224238325,0.18591571127954687,0.0419767,0.908,-0.024,9.01,8.85,9.14,CSPII,none
LSQ13lq,-0.2934287798888633,0.18585070358280695,0.0765051,1.054,-0.076,8.44,8.0,8.63,CSPII,none
LSQ13pf,0.043776303463396005,0.3372109876994293,0.0870045,0.917,0.216,10.26,10.14,10.44,CSPII,none
LSQ13ry,0.010463637662532221,0.2041881403206126,0.031032,0.88,-0.05,9.64,9.54,9.7,CSPII,none
LSQ13vy,0.08799003474669576,0.1862455985662414,0.0421068,0.892,0.075,10.17,10.15,10.33,CSPII,none
LSQ14act,0.16579895712641246,0.18092026763831787,0.0594518,0.701,-0.002,10.17,10.07,10.61,CSPII,none
LSQ14age,-0.03150321039584725,0.196035372941041,0.0815802,1.115,-0.019,8.42,8.33,8.59,CSPII,none
LSQ14ahc,0.1276111118513299,0.19521128454981931,0.0517592,1.252,-0.02,9.13,8.89,9.62,CSPII,none
LSQ14ahm,-0.016119906188855282,0.1902545318398164,0.0509869,1.161,-0.059,8.2,8.03,8.37,CSPII,none
LSQ14ajn,0.09670040031018345,0.231911860446743,0.0221584,0.654,0.066,10.11,9.95,10.3,CSPII,none
LSQ14asu,0.33716404126241883,0.18280200440409802,0.069594,0.775,0.004,10.67,10.51,10.86,CSPII,none
LSQ14auy,0.171687406460876,0.19663865396717664,0.0832263,1.136,-0.009,10.74,10.61,11.19,CSPII,none
LSQ14azy,0.2597109392852346,0.31885087212800156,0.0469322,1.136,0.066,9.94,9.75,10.1,CSPII,none
LSQ14ba,-0.007644773348147282,0.17802710481357417,0.0787677,0.959,0.034,9.47,9.3,9.87,CSPII,none
LSQ14bbv,-0.15369476385906466,0.1862189150231588,0.058439,1.039,0.008,11.02,10.9,11.14,CSPII,none
LSQ14bjj,-0.06095391348125645,0.17770694392159225,0.0819882,0.996,-0.082,8.46,8.3,8.91,CSPII,none
LSQ14fms,-0.23840678092527412,0.19372331868132708,0.0773231,0.849,0.165,10.11,10.0,10.49,CSPII,none
LSQ14foj,-0.19136850717632115,0.1930593350258423,0.0451705,1.015,0.047,8.44,8.33,8.7,CSPII,none
LSQ14fom,-0.18430165450478597,0.18542681661858232,0.0553279,0.947,0.021,9.54,9.4,9.72,CSPII,none
LSQ14gfb,0.0800880194963085,0.28042239841170047,0.0527873,0.605,0.526,10.3,10.11,10.64,CSPII,none
LSQ14gfn,-0.3862809497822681,0.22129587919104687,0.1210925,0.991,0.037,10.54,10.42,10.88,CSPII,none
LSQ14ghv,0.12892590004262416,0.18104335180682096,0.0662566,0.949,-0.022,10.18,10.06,10.31,CSPII,none
LSQ14gov,0.07076824489055156,0.17788824306692216,0.0892443,1.141,-0.105,9.02,8.85,9.19,CSPII,none
LSQ14ie,0.08097273419086548,0.1829477920991085,0.0905466,1.155,-0.023,8.08,7.95,8.21,CSPII,none
LSQ14ip,0.20856791514354,0.18443060468172115,0.0624196,0.522,0.345,10.18,10.01,10.31,CSPII,none
LSQ14jp,0.12718285088870118,0.18423070933446017,0.0464896,0.677,0.123,10.54,10.48,10.81,CSPII,none
LSQ14mc,-0.08275758838142622,0.1758456629768716,0.0575661,0.964,-0.029,9.17,9.16,9.43,CSPII,none
LSQ14q,-0.047958877104015585,0.17442829600961346,0.067871,0.958,-0.047,9.32,8.92,9.42,CSPII,none
LSQ14wp,-0.18294948147123336,0.18727770856365425,0.0706148,1.138,-0.05,7.48,7.23,7.59,CSPII,none
LSQ14xi,0.20793568536236506,0.19422165917968406,0.0519014,1.142,0.212,10.9,10.77,11.07,CSPII,none
LSQ15aae,0.35664867533521516,0.1865075460523016,0.0517701,1.226,0.079,10.27,10.1,10.46,CSPII,none
LSQ15agh,0.02608395050995682,0.1821965806258846,0.0610193,1.14,-0.036,9.87,9.72,9.99,CSPII,none
LSQ15aja,-0.0831500536224965,0.18149928411975721,0.0699657,1.027,-0.092,7.46,7.34,7.58,CSPII,none
LSQ15alq,-0.27182812823105706,0.18349809318222496,0.0480953,0.92,-0.004,10.4,10.22,10.82,CSPII,none
LSQ15bv,-0.2199120698375765,0.18951041469741547,0.0701168,0.955,-0.003,10.56,10.39,10.77,CSPII,none
PS1-14ra,-0.08734937376078022,0.20798590370222425,0.0287982,0.778,0.052,10.65,10.35,10.72,CSPII,none
PS1-14rx,0.1489037454044393,0.21174534563303268,0.0680019,0.848,-0.022,9.89,9.77,10.06,CSPII,none
PS1-14xw,-0.19470309474569802,0.22950249912583018,0.0245957,1.036,0.018,11.24,11.11,11.71,CSPII,none
PS15sv,-0.16193774185446586,0.21862726194103282,0.0335844,1.113,0.013,8.31,8.2,8.56,CSPII,none
PTF11pbp,0.21069869013965814,0.2143438201878995,0.0276702,1.157,0.051,10.88,10.73,10.97,CSPII,none
PTF11ppn,-0.39813549362120426,0.49161940694022294,0.0661869,0.66,0.245,11.02,10.96,11.06,CSPII,none
PTF11pra,0.07637778963841413,0.31719545563496987,0.0167242,0.442,0.935,10.68,10.57,10.75,CSPII,none
PTF11qnr,-0.10313597304892141,0.2946723959680766,0.0149985,0.807,0.255,10.65,10.38,10.7,CSPII,none
PTF13anh,0.20574988379760129,0.18649825130367023,0.0624543,0.944,-0.172,7.48,7.29,7.66,CSPII,none
PTF13duj,0.1325763545224632,0.29488722982575694,0.015867,1.158,0.052,10.73,10.61,10.82,CSPII,none
PTF13dwl,-0.2318206370900171,0.22726066382423477,0.0863561,1.114,0.017,8.74,8.42,8.98,CSPII,none
PTF13ebh,-0.0321860722134204,0.33327436186886883,0.012484,0.632,0.117,10.86,10.8,11.02,CSPII,none
PTF13efe,0.04023660822839048,0.1880196826717837,0.0758465,1.159,-0.022,11.5,11.5,11.5,CSPII,none
PTF13ez,-0.5700685625148338,0.20897536488537166,0.0445375,0.896,0.165,9.71,9.52,9.84,CSPII,none
PTF14aaf,0.24570600544346632,0.18784923284161115,0.0595653,1.169,0.044,11.5,11.5,11.5,CSPII,none
PTF14aje,0.25576240954202234,0.21127095530754764,0.0282271,0.685,0.582,10.78,10.64,10.84,CSPII,none
PTF14fpg,0.2416406665138311,0.2102890400322965,0.03283,1.079,0.003,11.5,11.5,11.5,CSPII,none
PTF14gnl,-0.0863520408277978,0.18389698231040458,0.0525349,1.02,-0.06,10.06,9.86,10.5,CSPII,none
PTF14uo,0.09395678758534132,0.2001172293757679,0.0922406,1.123,-0.06,9.0,8.86,9.48,CSPII,none
PTF14w,0.13426501023673865,0.2432828354242668,0.0200839,0.743,0.05,9.14,8.96,9.3,CSPII,none
PTF14yw,0.3673843649572106,0.26347812552843997,0.0180604,0.854,-0.043,10.24,10.16,10.59,CSPII,none
PTF14yy,0.23491823758390495,0.1940908289558039,0.0440905,0.837,0.252,9.41,9.25,9.52,CSPII,none
SN1980N,-0.10840806700000272,0.05629929582877413,0.0055142,0.903,0.07,11.79,11.75,11.8,,t
SN1981B,-0.07652500300000042,0.057969971633500914,0.0071693,0.941,0.07,10.47,10.42,10.68,,ct
SN1981D,-0.3985964320000015,0.17954985839176624,0.0055129,0.792,0.172,11.79,11.75,11.8,,t
SN1989B,-0.9234570720000015,0.1374097588299628,0.0035864,0.888,0.366,11.02,11.02,11.02,,t
SN1994D,-0.00042568799999997964,0.07521336889153683,0.0026093,0.824,-0.047,11.0,11.05,11.0,,t
SN1994ae,-0.06741850000000227,0.06753874722268692,0.0051205,1.05,0.063,9.69,9.55,9.83,,ct
SN1995al,0.24143632500000223,0.08956786600087333,0.0058765,1.165,0.108,9.87,9.76,9.97,,ct
SN1998bu,-0.12676031199999827,0.04748382500763375,0.0036812,0.968,0.345,11.26,11.09,11.54,,t
SN2001el,0.3103273970000018,0.06819827036238456,0.0036761,0.959,0.145,10.69,10.22,10.73,,t
SN2002fk,0.11767551700000922,0.07449627955865888,0.0066137,0.979,-0.091,9.94,9.78,10.64,,ct
SN2004ef,-0.083715921600934,0.20337913104772234,0.02977,0.84,0.119,10.74,10.63,10.8,CSPI,none
SN2004eo,0.04036368877009977,0.29665552908439713,0.0147367,0.867,0.023,11.16,11.03,11.35,CSPI,none
SN2004ey,0.06932442754477108,0.2978351482641119,0.0146267,1.008,-0.054,10.06,9.76,10.41,CSPI,none
SN2004gs,0.045189410645271266,0.20700655431267873,0.0282767,0.707,0.205,10.63,10.57,10.7,CSPI,none
SN2004gu,-0.20845141366319098,0.1992921824653346,0.0468967,1.153,0.149,10.02,9.74,10.19,CSPI,none
SN2005A,-0.1852562967499196,0.2624558439866654,0.01834,0.963,0.978,11.19,11.07,11.26,CSPI,none
SN2005M,0.12567340762707602,0.2177772732902029,0.02558,1.205,0.018,8.8,8.38,8.92,CSPI,none
SN2005W,0.0938982233435155,0.4847828793671682,0.00795,0.938,0.165,9.9,9.75,10.0,CSPI,none
SN2005ag,0.11622073862892535,0.1791777426076255,0.08008,1.145,-0.036,10.9,10.84,10.95,CSPI,none
SN2005al,0.2595942288714497,0.3182069609364434,0.0132867,0.868,-0.058,10.49,10.4,10.63,CSPI,none
SN2005am,-0.4819652053461567,0.43665876876503296,0.0089667,0.765,0.065,10.83,10.68,11.26,CSPI,none
SN2005be,-0.21287421651936,0.2931039237676933,0.0355767,0.768,0.055,10.4,10.25,10.5,CSPI,none
SN2005bg,-0.14137829030134696,0.3807091650125658,0.0241567,1.064,0.036,9.91,9.72,10.02,CSPI,none
SN2005bl,0.3591348759203896,0.23642182130430106,0.0251133,0.429,0.676,11.01,10.89,11.2,CSPI,none
SN2005bo,-0.08402643439401203,0.2948504031621708,0.0150133,0.883,0.237,10.5,10.34,10.65,CSPI,none
SN2005el,0.08704170327072802,0.2957557798441247,0.0148833,0.864,-0.08,10.84,10.7,11.24,CSPI,none
SN2005eq,0.03766774084911617,0.2167188312899347,0.02835,1.136,0.055,10.56,10.44,10.65,CSPI,none
SN2005hc,0.1804017105135287,0.18782579937304006,0.0444967,1.141,0.013,10.6,10.52,10.65,CSPI,none
SN2005hj,-0.1311973110904745,0.22041101353928866,0.05695,1.151,0.08,9.32,9.22,9.38,CSPI,none
SN2005iq,0.09177991386603424,0.20038286492532711,0.03293,0.882,-0.031,10.54,10.47,10.6,CSPI,none
SN2005ir,-0.3122458188632393,0.1937675642100083,0.0752333,1.003,0.053,9.23,9.12,9.37,CSPI,none
SN2005kc,0.06833314021021408,0.31330446798367184,0.01389,0.933,0.234,11.06,10.6,11.5,CSPI,none
SN2005ke,0.4595400857223879,0.8239824274375257,0.0044833,0.436,0.662,10.43,10.29,10.61,CSPI,none
SN2005ki,-0.11272864340607924,0.24201039410109298,0.02037,0.836,-0.019,10.8,10.62,10.86,CSPI,none
SN2005ku,-0.12442643211841897,0.3543014102724405,0.0441833,0.973,0.1,10.04,9.96,10.1,CSPI,none
SN2005lu,0.038944519397340116,0.3452025552255963,0.0312933,1.063,0.25,9.86,9.68,10.03,CSPI,none
SN2005mc,-0.04183520088393777,0.2899914006961722,0.0260067,0.666,0.311,10.95,10.85,11.1,CSPI,none
SN2005na,-0.17644683064605005,0.21403963496074957,0.0268133,0.97,-0.015,10.97,10.9,11.05,CSPI,none
SN2006D,-0.23201230519202198,0.40946129894646144,0.00964,0.839,0.099,9.76,9.54,9.85,CSPI,none
SN2006X,-1.4472986218655883,0.596691947617819,0.00632,0.97,1.213,9.33,9.06,9.43,CSPI,none
SN2006ax,-0.04762037564284327,0.2605269974084753,0.0179567,1.003,-0.073,10.92,10.79,11.04,CSPI,none
SN2006bd,0.36540318099013547,0.23922620131257438,0.0267967,0.395,0.733,10.77,10.6,10.8,CSPI,none
SN2006bh,0.08256576569554852,0.3814759556355913,0.0104933,0.827,-0.01,10.43,10.31,10.49,CSPI,none
SN2006br,0.31278959581801047,0.3911254624037917,0.0255233,0.954,0.837,10.97,10.87,11.36,CSPI,none
SN2006dd,0.13104403699999523,0.04453167650901641,0.0055089,0.951,-0.065,11.79,11.75,11.8,,t
SN2006ef,0.15092146399484818,0.36193965148443097,0.0170267,0.858,-0.024,10.35,10.18,10.49,CSPI,none
SN2006ej,0.020244408607510422,0.3125356868513772,0.0193367,0.845,0.028,10.63,10.48,10.7,CSPI,none
SN2006eq,-0.07848980827645136,0.2867970291807662,0.0483667,0.656,0.302,10.19,9.79,10.65,CSPI,none
SN2006et,0.1568386381376996,0.2369750227163274,0.0216467,1.181,0.142,10.8,10.7,10.88,CSPI,none
SN2006ev,0.19881350382033958,0.30427298574705014,0.0276,0.84,0.179,10.75,10.65,10.91,CSPI,none
SN2006fw,-0.09993273353460808,0.381475073982635,0.0819867,0.901,0.109,9.42,9.32,9.62,CSPI,none
SN2006gj,0.3488751545379074,0.21526735402235164,0.0269667,0.709,0.297,10.53,10.36,10.6,CSPI,none
SN2006gt,-0.03249790341675407,0.1903972800176518,0.0436433,0.565,0.257,9.93,9.87,9.94,CSPI,none
SN2006hb,-0.16171702284511724,0.34316117123749973,0.0153367,0.682,0.186,10.22,10.05,10.39,CSPI,none
SN2006hx,-0.16320730019401708,0.22404713594822537,0.0444033,0.98,0.113,10.31,10.12,10.44,CSPI,none
SN2006is,-0.41785406304897066,0.36047054218457736,0.03142,1.093,0.038,7.1,6.68,7.41,CSPI,none
SN2006kf,0.062315659816498226,0.2403611348309957,0.0208,0.771,0.024,10.82,10.59,10.9,CSPI,none
SN2006lu,-0.1761035572241667,0.2814685753771966,0.0543967,1.003,-0.019,10.29,10.22,10.37,CSPI,none
SN2006mr,0.4964193405808288,0.6812590181034545,0.00551,0.333,0.728,11.19,10.79,11.38,CSPI,none
SN2006ob,-0.21997029878468055,0.18394957083788882,0.0582567,0.739,0.124,11.26,11.08,11.33,CSPI,none
SN2006os,0.0008826411485358676,0.2938031700315806,0.03208,0.941,0.318,10.81,10.66,10.87,CSPI,none
SN2006py,-0.2954683637497624,0.21146509273233347,0.0566433,0.966,0.086,9.1,8.94,9.24,CSPI,none
SN2007A,0.06803375302470016,0.2997250313770179,0.0164633,1.05,0.202,10.57,10.57,10.57,CSPI,none
SN2007N,0.4445144002701866,0.3120170196836339,0.014,0.376,0.953,10.19,10.1,10.57,CSPI,none
SN2007S,0.1163033158289366,0.2964112739601344,0.0150233,1.186,0.366,9.98,9.63,10.16,CSPI,none
SN2007af,0.27665543700000583,0.10127594721702239,0.00629,0.949,0.065,9.82,9.69,9.87,CSPI,ct
SN2007ai,0.2997111800622818,0.2204050833966359,0.0319867,1.223,0.183,9.91,9.76,10.18,CSPI,none
SN2007al,0.5775825590097128,0.3255746913144577,0.0132629,0.383,0.693,9.47,9.33,9.91,CSPI,none
SN2007as,-0.18747977203277344,0.2607396894210487,0.0178967,0.889,0.08,10.36,10.24,10.43,CSPI,none
SN2007ax,0.7461736128699314,0.5075446844259738,0.0076367,0.353,0.682,10.23,10.13,10.29,CSPI,none
SN2007ba,-0.4231884942025559,0.19601141747674952,0.0390533,0.568,0.327,10.99,10.9,11.06,CSPI,none
SN2007bc,-0.09061304100159617,0.23402516491384617,0.02185,0.907,0.033,10.73,10.65,10.78,CSPI,none
SN2007bd,-0.10312140803187475,0.20567222420746586,0.0318267,0.917,-0.001,10.82,10.68,10.89,CSPI,none
SN2007bm,-0.32179893868218556,0.5147039203786765,0.00744,0.906,0.421,10.27,10.09,10.72,CSPI,none
SN2007ca,0.2969317171413266,0.3001765925326752,0.01507,1.078,0.26,9.69,9.52,9.74,CSPI,none
SN2007cg,-0.4573288356005847,0.4499872338326901,0.0341676,1.07,0.684,10.37,10.33,10.43,CSPI,none
SN2007hj,0.18687413654793517,0.32711842923363604,0.0128818,0.633,0.215,10.45,10.3,10.89,CSPI,none
