sn,res,eres,zcmb,st,B-V,m,ml,mu,sample,cal
ASAS15as,-0.15854004694734414,0.18690210004083005,0.0297845,1.077,0.018,7.66,7.47,8.01,CSPII,none
ASAS15ba,0.04735775837212941,0.20312960723816004,0.0239771,0.965,0.0,7.99,7.83,8.19,CSPII,none
ASAS15be,0.10455584511811367,0.21616762811545986,0.0213892,1.14,0.008,7.8,7.66,8.16,CSPII,none
ASAS15bm,-0.24005467066675124,0.216887193199135,0.0214395,0.989,0.119,10.02,9.89,10.15,CSPII,none
ASAS15cd,-0.030135926499745835,0.1739223355498323,0.0353887,1.001,-0.03,9.95,9.85,10.02,CSPII,none
ASAS15da,0.3288542200692106,0.2537291398283802,0.0488203,0.851,-0.133,10.4,10.23,10.48,CSPII,none
ASAS15db,0.15035152525884854,0.33761939159348897,0.0113676,0.953,0.078,10.11,9.98,10.19,CSPII,none
ASAS15dd,0.00598765294903103,0.2008381835205216,0.0247417,0.849,-0.017,10.41,10.31,10.52,CSPII,none
ASAS15eb,0.26614110226667975,0.25120995154265574,0.0173082,0.82,-0.136,10.96,10.79,11.4,CSPII,none
ASAS15fr,0.29565711797616956,0.24482605618014575,0.0345082,0.905,-0.147,9.98,9.89,10.06,CSPII,none
ASAS15ga,0.6037866247250108,0.49890600238345373,0.0076517,0.5,0.421,10.38,10.18,10.48,CSPII,none
ASAS15go,0.1057220713288416,0.2311767229110204,0.0192546,1.072,0.214,10.18,10.04,10.27,CSPII,none
ASAS15gr,0.021401013806979563,0.20014189987711392,0.0247678,1.031,-0.046,8.94,8.82,9.02,CSPII,none
ASAS15hf,0.6516219567404349,0.5014236274316958,0.0072452,0.939,0.004,9.56,9.39,9.97,CSPII,none
ASAS15hg,0.14281173296927108,0.2407735275040841,0.0308678,0.824,0.048,10.42,10.3,10.51,CSPII,none
ASAS15hx,-0.5172497232982778,0.4038309897720333,0.0092051,1.034,-0.035,7.45,7.06,7.89,CSPII,none
CSP12J,-0.410250775904764,0.42723986234199535,0.0149235,0.484,0.555,10.09,9.97,10.2,CSPII,none
CSP12N,-0.1166935518015606,0.1491922264308642,0.0982741,1.062,-0.11,7.51,7.32,7.66,CSPII,none
CSP13aad,-0.017036195630730333,0.2505825460080936,0.0865709,1.193,0.029,9.65,9.59,9.8,CSPII,none
CSP13abm,0.3368133075005204,0.1916329535430382,0.027529,1.14,-0.018,11.5,11.5,11.5,CSPII,none
CSP14aaq,-0.011668024801046784,0.18266208621936383,0.0361755,0.905,-0.085,11.08,11.01,11.48,CSPII,none
CSP14abn,-0.1190527293986392,0.20595797264746232,0.0232746,1.004,-0.036,9.75,9.59,10.24,CSPII,none
CSP14acl,0.41428638291829856,0.1899190598828677,0.0289327,0.959,-0.081,11.5,11.5,11.5,CSPII,none
CSP14adc,-0.12677990993743293,0.18206910469102403,0.031651,0.815,0.219,10.81,10.67,11.14,CSPII,none
CSP15B,-0.04424063575270765,0.22094024355174272,0.0208198,0.72,0.132,10.95,10.78,11.42,CSPII,none
CSP15aae,-0.004254876528875684,0.2506576303041934,0.0169733,0.505,0.455,11.14,10.96,11.26,CSPII,none
KISS15m,0.1368926183992798,0.21323601519808202,0.0253844,0.429,0.62,9.78,9.67,9.94,CSPII,none
KISS15n,-0.4123259509082402,0.20521306864674008,0.0239783,1.241,0.102,8.0,7.8,8.17,CSPII,none
LSQ11bk,0.1367176646010435,0.17132058927729857,0.0400251,1.071,-0.079,6.53,6.5,6.59,CSPII,none
LSQ11ot,0.7376381520481488,0.19081165656676044,0.0273222,0.982,0.318,10.17,10.0,10.22,CSPII,none
LSQ11pn,-0.26658927273247457,0.1835092867859867,0.0326611,0.507,0.285,10.7,10.52,10.8,CSPII,none
LSQ12agq,0.19084901621076966,0.24873582178466222,0.0653581,1.152,0.084,9.3,9.29,9.43,CSPII,none
LSQ12aor,0.46550411349937093,0.1671049546454003,0.0945588,0.827,-0.088,9.85,9.67,10.15,CSPII,none
LSQ12bld,-0.07790077241777738,0.15462368078585076,0.084303,0.892,0.101,10.55,10.42,10.64,CSPII,none
LSQ12btn,0.010286228957554044,0.15794726753632873,0.0552706,0.832,0.098,10.9,10.84,10.94,CSPII,none
LSQ12ca,0.293867314393232,0.2697242787042483,0.0995466,1.195,-0.084,10.44,10.34,10.64,CSPII,none
LSQ12cda,-0.10424875556550717,0.37417359861637794,0.1384035,0.814,0.087,9.82,9.69,9.98,CSPII,none
LSQ12cdl,0.21052088223371612,0.2571113574545225,0.1090245,0.988,-0.143,8.81,8.79,8.93,CSPII,none
LSQ13aiz,-0.57886195576517,0.3686734830709568,0.0102493,0.964,0.08,8.24,8.12,8.34,CSPII,none
LSQ13dsm,0.11434113048090921,0.16519486461185143,0.0419767,0.908,-0.024,9.01,8.85,9.14,CSPII,none
LSQ13ry,0.10096844736766286,0.1832455550068404,0.031032,0.88,-0.05,9.64,9.54,9.7,CSPII,none
LSQ13vy,0.12707337245183936,0.1653328188096379,0.0421068,0.892,0.075,10.17,10.15,10.33,CSPII,none
LSQ14ajn,0.11748334201531918,0.21245297021258472,0.0221584,0.654,0.066,10.11,9.95,10.3,CSPII,none
LSQ14gov,0.035256391595680725,0.15211519637203066,0.0892443,1.141,-0.105,9.02,8.85,9.19,CSPII,none
LSQ14wp,-0.1548198837660948,0.15369208722401834,0.0706148,1.138,-0.05,7.48,7.23,7.59,CSPII,none
LSQ15aae,0.2252523370403665,0.15895431638973248,0.0517701,1.226,0.079,10.27,10.1,10.46,CSPII,none
PS1-14ra,-0.007679296055641771,0.18667131883240215,0.0287982,0.778,0.052,10.65,10.35,10.72,CSPII,none
PS1-14xw,-0.16696649304055455,0.20169375695503014,0.0245957,1.036,0.018,11.24,11.11,11.71,CSPII,none
PS15sv,-0.12665881914933408,0.180918816279536,0.0335844,1.113,0.013,8.31,8.2,8.56,CSPII,none
PTF11pbp,0.12827237284480475,0.19053201296992273,0.0276702,1.157,0.051,10.88,10.73,10.97,CSPII,none
PTF11ppn,-0.4053282839160559,0.4549375467394425,0.0661869,0.66,0.245,11.02,10.96,11.06,CSPII,none
PTF11pra,-0.11904197265644711,0.29615366183812913,0.0167242,0.442,0.935,10.68,10.57,10.75,CSPII,none
PTF11qnr,-0.051762090343778766,0.2730611897838129,0.0149985,0.807,0.255,10.65,10.38,10.7,CSPII,none
PTF13duj,0.0932177922276054,0.2641058261366599,0.015867,1.158,0.052,10.73,10.61,10.82,CSPII,none
PTF13dwl,-0.21684113538486116,0.16055724271995797,0.0863561,1.114,0.017,8.74,8.42,8.98,CSPII,none
PTF13ebh,-0.009125214508273416,0.3134049838396617,0.012484,0.632,0.117,10.86,10.8,11.02,CSPII,none
PTF14aje,0.3050212442471576,0.191209872046029,0.0282271,0.685,0.582,10.78,10.64,10.84,CSPII,none
PTF14fpg,0.20894853321895823,0.17995792477818118,0.03283,1.079,0.003,11.5,11.5,11.5,CSPII,none
PTF14w,0.23821049294188867,0.22394148851354326,0.0200839,0.743,0.05,9.14,8.96,9.3,CSPII,none
PTF14yw,0.4603205066623559,0.24112019497748327,0.0180604,0.854,-0.043,10.24,10.16,10.59,CSPII,none
SN2004ef,0.00428128810420958,0.1839629071279851,0.02977,0.84,0.119,10.74,10.63,10.8,CSPI,none
SN2004eo,0.08274345147524542,0.27635691932696876,0.0147367,0.867,0.023,11.16,11.03,11.35,CSPI,none
SN2004ey,0.10928856524991204,0.2768539849347721,0.0146267,1.008,-0.054,10.06,9.76,10.41,CSPI,none
SN2004gs,0.09276549335042006,0.1879110386880131,0.0282767,0.707,0.205,10.63,10.57,10.7,CSPI,none
SN2004gu,-0.2482012109580367,0.1652219731576974,0.0468967,1.153,0.149,10.02,9.74,10.19,CSPI,none
SN2005A,-0.08039517404476726,0.24058959563791948,0.01834,0.963,0.978,11.19,11.07,11.26,CSPI,none
SN2005M,0.026887842332200762,0.19647961731972963,0.02558,1.205,0.018,8.8,8.38,8.92,CSPI,none
SN2005W,0.18686742104865317,0.46056033255141965,0.00795,0.938,0.165,9.9,9.75,10.0,CSPI,none
SN2005ag,0.05619817333405308,0.15021154073137,0.08008,1.145,-0.036,10.9,10.84,10.95,CSPI,none
SN2005al,0.3229230865765942,0.2982680335761613,0.0132867,0.868,-0.058,10.49,10.4,10.63,CSPI,none
SN2005am,-0.42476437064101447,0.41352137652392634,0.0089667,0.765,0.065,10.83,10.68,11.26,CSPI,none
SN2005be,-0.1642525588142263,0.25207205683492495,0.0355767,0.768,0.055,10.4,10.25,10.5,CSPI,none
SN2005bg,-0.09655408859621417,0.2750089877236629,0.0241567,1.064,0.036,9.91,9.72,10.02,CSPI,none
SN2005bl,0.1626273426255409,0.2183133157850463,0.0251133,0.429,0.676,11.01,10.89,11.2,CSPI,none
SN2005bo,-0.021590671688869634,0.2723024721739891,0.0150133,0.883,0.237,10.5,10.34,10.65,CSPI,none
SN2005el,0.11085470497587124,0.2749893082031505,0.0148833,0.864,-0.08,10.84,10.7,11.24,CSPI,none
SN2005eq,-0.022901257445738565,0.18980396101319746,0.02835,1.136,0.055,10.56,10.44,10.65,CSPI,none
SN2005hc,0.11342985721866938,0.16303082833010446,0.0444967,1.141,0.013,10.6,10.52,10.65,CSPI,none
SN2005hj,-0.20260832438533072,0.16498257413346518,0.05695,1.151,0.08,9.32,9.22,9.38,CSPI,none
SN2005iq,0.14040527157118277,0.17911582584690336,0.03293,0.882,-0.031,10.54,10.47,10.6,CSPI,none
SN2005ir,-0.21252741615809612,0.1576050201656641,0.0752333,1.003,0.053,9.23,9.12,9.37,CSPI,none
SN2005kc,0.15630050291535724,0.28917662382999726,0.01389,0.933,0.234,11.06,10.6,11.5,CSPI,none
SN2005ke,0.2598302874275298,0.7895484119560753,0.0044833,0.436,0.662,10.43,10.29,10.61,CSPI,none
SN2005ki,-0.06117084170093534,0.22242117592425006,0.02037,0.836,-0.019,10.8,10.62,10.86,CSPI,none
SN2005ku,0.00850341058671944,0.2660502315243764,0.0441833,0.973,0.1,10.04,9.96,10.1,CSPI,none
SN2005lu,0.047245842102491054,0.26470516458968446,0.0312933,1.063,0.25,9.86,9.68,10.03,CSPI,none
SN2005mc,-0.019710579178784826,0.258781516069037,0.0260067,0.666,0.311,10.95,10.85,11.1,CSPI,none
SN2005na,-0.14769152094090998,0.19336169893815644,0.0268133,0.97,-0.015,10.97,10.9,11.05,CSPI,none
SN2006D,-0.15292507848688075,0.3879508352338685,0.00964,0.839,0.099,9.76,9.54,9.85,CSPI,none
SN2006X,-1.3180233121604452,0.5693317663001799,0.00632,0.97,1.213,9.33,9.06,9.43,CSPI,none
SN2006ax,-0.03468197293769748,0.24082632563163134,0.0179567,1.003,-0.073,10.92,10.79,11.04,CSPI,none
SN2006bd,0.15124561569528083,0.22396585898841354,0.0267967,0.395,0.733,10.77,10.6,10.8,CSPI,none
SN2006bh,0.1417300084006925,0.36077592012386445,0.0104933,0.827,-0.01,10.43,10.31,10.49,CSPI,none
SN2006br,0.3668673375231606,0.32083967880561937,0.0255233,0.954,0.837,10.97,10.87,11.36,CSPI,none
SN2006ef,0.20405330169999303,0.32503736965946184,0.0170267,0.858,-0.024,10.35,10.18,10.49,CSPI,none
SN2006ej,0.08621284331265144,0.27677240666613423,0.0193367,0.845,0.028,10.63,10.48,10.7,CSPI,none
SN2006eq,-0.04944912657131084,0.2506184964637607,0.0483667,0.656,0.302,10.19,9.79,10.65,CSPI,none
SN2006et,0.06715254484283406,0.2151362900056618,0.0216467,1.181,0.142,10.8,10.7,10.88,CSPI,none
SN2006ev,0.27977071352548677,0.26119943934301765,0.0276,0.84,0.179,10.75,10.65,10.91,CSPI,none
SN2006fw,-0.1612647468294739,0.25485291264529925,0.0819867,0.901,0.109,9.42,9.32,9.62,CSPI,none
SN2006gj,0.40200490124306043,0.1940989886812985,0.0269667,0.709,0.297,10.53,10.36,10.6,CSPI,none
SN2006gt,-0.08573906871161796,0.16808311331772458,0.0436433,0.565,0.257,9.93,9.87,9.94,CSPI,none
SN2006hb,-0.15674726513997683,0.3142394796403822,0.0153367,0.682,0.186,10.22,10.05,10.39,CSPI,none
SN2006hx,-0.07255049048888651,0.18918647988083512,0.0444033,0.98,0.113,10.31,10.12,10.44,CSPI,none
SN2006is,-0.35927838034383797,0.2584959857962231,0.03142,1.093,0.038,7.1,6.68,7.41,CSPI,none
SN2006kf,0.1210589265216413,0.22028938334509726,0.0208,0.771,0.024,10.82,10.59,10.9,CSPI,none
SN2006lu,-0.1436651545190415,0.2317042159912398,0.0543967,1.003,-0.019,10.29,10.22,10.37,CSPI,none
SN2006mr,0.1562775032859669,0.651235360956078,0.00551,0.333,0.728,11.19,10.79,11.38,CSPI,none
SN2006ob,-0.19452367207952648,0.15979617890880163,0.0582567,0.739,0.124,11.26,11.08,11.33,CSPI,none
SN2006os,0.08403798785368366,0.246093066502605,0.03208,0.941,0.318,10.81,10.66,10.87,CSPI,none
SN2006py,-0.21781454204461426,0.1675669972179294,0.0566433,0.966,0.086,9.1,8.94,9.24,CSPI,none
SN2007A,0.11150226272985009,0.2602044752149251,0.0164633,1.05,0.202,10.57,10.57,10.57,CSPI,none
SN2007N,0.1431071619753297,0.29281439262125897,0.014,0.376,0.953,10.19,10.1,10.57,CSPI,none
SN2007S,0.026144017534086572,0.27321600657853046,0.0150233,1.186,0.366,9.98,9.63,10.16,CSPI,none
SN2007af,0.07612001399999713,0.05326379820464868,0.00629,0.949,0.065,9.82,9.69,9.87,CSPI,c
SN2007ai,0.20349402276742268,0.18602149093445233,0.0319867,1.223,0.183,9.91,9.76,10.18,CSPI,none
SN2007al,0.32491732171485666,0.30584620288008957,0.0132629,0.383,0.693,9.47,9.33,9.91,CSPI,none
SN2007as,-0.10319974532762899,0.24145790789120686,0.0178967,0.889,0.08,10.36,10.24,10.43,CSPI,none
SN2007ax,0.44928421557506937,0.4837518018706242,0.0076367,0.353,0.682,10.23,10.13,10.29,CSPI,none
SN2007ba,-0.49922123649742645,0.1749295312971323,0.0390533,0.568,0.327,10.99,10.9,11.06,CSPI,none
SN2007bc,-0.01718135829645462,0.21425691297462285,0.02185,0.907,0.033,10.73,10.65,10.78,CSPI,none
SN2007bd,-0.06188324532673306,0.18407288972211847,0.0318267,0.917,-0.001,10.82,10.68,10.89,CSPI,none
SN2007bm,-0.22077975697704488,0.48995473906623976,0.00744,0.906,0.421,10.27,10.09,10.72,CSPI,none
SN2007ca,0.3342153948464741,0.27305726141056386,0.01507,1.078,0.26,9.69,9.52,9.74,CSPI,none
SN2007cg,-0.4892355258954453,0.311386358309192,0.0341676,1.07,0.684,10.37,10.33,10.43,CSPI,none
SN2007hj,0.18553689925308703,0.30599038520077965,0.0128818,0.633,0.215,10.45,10.3,10.89,CSPI,none
SN2007hx,0.026073125529130436,0.24661022609578964,0.0788733,1.006,0.214,10.55,10.45,10.62,CSPI,none
SN2007jd,0.1217350722564916,0.2635088893304606,0.0719112,0.891,0.098,10.13,9.93,10.18,CSPI,none
SN2007jg,0.2794608118118447,0.17270550571560842,0.0365767,0.939,0.028,8.1,7.95,8.22,CSPI,none
SN2007jh,0.16820023784429594,0.18151294855764877,0.0402667,0.599,0.272,10.99,10.89,11.04,CSPI,none
SN2007le,0.37287152929879497,0.6459061195024209,0.0055233,1.02,0.292,9.85,9.71,10.16,CSPI,none
SN2007mm,-0.1744012512807629,0.1727297114159692,0.0688733,0.516,0.44,11.36,11.36,11.36,CSPI,none
SN2007nq,-0.19780530000322472,0.16467000705004797,0.0439033,0.769,0.056,11.21,11.15,11.28,CSPI,none
SN2007ol,0.18404188363764007,0.18397362509083562,0.054882,0.701,-0.063,9.82,9.71,9.93,CSPI,none
SN2007on,-0.5299098147037213,0.5810942858321763,0.0061833,0.589,0.115,11.04,10.78,11.45,CSPI,none
SN2007so,-0.16966270666890182,0.27148637941783843,0.0289285,0.925,0.014,10.97,10.89,11.07,CSPI,none
SN2007sr,-0.02267070599999954,0.18361116885465462,0.0066557,0.989,0.159,10.05,9.85,10.17,CSPI,c
SN2007st,-0.2707329340571505,0.30752888155397884,0.0206508,0.863,0.149,10.95,10.85,11.4,CSPI,none
SN2007ux,-0.02927743573715702,0.18019524528522377,0.031996,0.628,0.21,10.3,10.23,10.34,CSPI,none
SN2008C,-0.03394725698984047,0.31503288050877226,0.0170667,0.967,0.167,10.49,10.35,10.55,CSPI,none
SN2008O,-0.0037891410945221082,0.17252645126598437,0.039318,0.688,0.313,11.33,11.12,11.59,CSPI,none
SN2008R,0.08601906200166809,0.3061779884739351,0.0128867,0.632,0.12,11.25,11.07,11.31,CSPI,none
SN2008ar,-0.014355864508949878,0.19276853514777445,0.0272474,0.976,0.008,10.21,10.11,10.28,CSPI,none
SN2008bc,-0.09247694430580111,0.26335513657430076,0.0157067,1.057,-0.028,10.1,9.95,10.23,CSPI,none
SN2008bd,-0.12711629766813815,0.2538962202793119,0.0312803,0.66,0.339,11.07,10.99,11.13,CSPI,none
SN2008bf,-0.12299123598512551,0.20080035865635917,0.0245538,1.019,-0.046,11.4,11.4,11.4,CSPI,none
SN2008bi,0.15394295115993373,0.4233031301940179,0.0143882,0.512,0.591,10.38,10.27,10.48,CSPI,none
SN2008bq,0.027946658846232708,0.17613549768129463,0.0344433,1.153,0.04,10.82,10.74,10.91,CSPI,none
SN2008bt,-0.15812992895235567,0.2554750042105115,0.0165796,0.498,0.508,10.85,10.7,10.91,CSPI,none
SN2008bz,0.013152626809720402,0.22733817577767837,0.0613265,0.948,-0.044,10.5,10.44,10.56,CSPI,none
SN2008cc,-0.29142118225043845,0.4079997044512142,0.0101222,0.813,0.158,10.48,10.4,10.64,CSPI,none
SN2008cd,0.23121192813088953,0.6402708046174633,0.0084623,1.08,1.662,9.54,9.43,9.64,CSPI,none
SN2008cf,-0.28488430086787275,0.23720015163139407,0.0468269,1.092,0.009,8.73,8.59,8.97,CSPI,none
SN2008ff,-0.37604083151427403,0.2385367413453473,0.0186725,1.083,0.177,10.8,10.8,10.8,CSPI,none
SN2008fl,-0.049308918342745756,0.2748754828949455,0.0194172,0.883,0.056,10.94,10.87,11.01,CSPI,none
SN2008fp,-0.30718216718909375,0.5718080295848817,0.0062867,1.108,0.479,10.2,10.15,10.63,CSPI,none
SN2008fr,-0.04857355791953211,0.24797182152622288,0.0379062,1.035,-0.014,7.73,7.58,7.92,CSPI,none
SN2008fu,0.030598060622622825,0.2745127462745104,0.0518336,0.822,-0.021,10.72,10.66,10.8,CSPI,none
SN2008fw,0.005073491336858638,0.4286765338221965,0.0095066,1.117,0.076,10.49,10.31,10.61,CSPI,none
SN2008gg,-0.2879866629629575,0.24679517422854,0.0310658,1.054,0.149,10.73,10.63,10.82,CSPI,none
SN2008gl,-0.009594867934055173,0.177746199785873,0.0329459,0.867,0.028,10.86,10.81,10.92,CSPI,none
SN2008go,-0.1610877715539658,0.15865320783184353,0.0613133,0.939,0.04,10.94,10.89,11.0,CSPI,none
SN2008gp,-0.11790854689638763,0.17896793175104642,0.0328233,0.979,-0.031,10.73,10.64,10.79,CSPI,none
SN2008hj,-0.061111795398723245,0.17131500215317277,0.0367224,1.008,-0.008,10.4,10.2,10.69,CSPI,none
SN2008hu,0.06581675390235375,0.24113778353619902,0.050526,0.827,0.021,10.99,10.84,11.07,CSPI,none
SN2008hv,0.08729164500543618,0.2940633539397173,0.01358,0.867,-0.047,10.55,10.29,10.67,CSPI,none
SN2008ia,0.048506039627199016,0.213729627409352,0.02254,0.834,-0.035,10.77,10.54,11.23,CSPI,none
SN2009D,-0.03514107639470154,0.2007865478038255,0.024654,1.159,-0.021,10.43,10.35,10.5,CSPI,none
SN2009F,0.3972478345661301,0.31140360162596165,0.01291,0.386,0.551,10.79,10.61,11.22,CSPI,none
SN2009I,0.3535712523360246,0.21252399472598485,0.0254309,1.089,0.651,10.74,10.53,10.88,CSPI,none
SN2009P,-0.19568532178771392,0.2209918675726087,0.0263202,1.08,0.406,9.87,9.77,9.95,CSPI,none
SN2009Y,-0.45109797633354276,0.37334168176287386,0.0101034,0.993,0.148,10.76,10.66,10.95,CSPI,none
SN2009aa,-0.05099166962702384,0.18943394316642487,0.0284814,0.944,0.013,10.6,10.1,10.8,CSPI,none
SN2009ab,0.351014563532388,0.3515160379353904,0.0108624,0.903,0.035,10.35,10.2,10.78,CSPI,none
SN2009ad,-0.057789744387228836,0.19206247847158997,0.0283174,1.107,0.032,10.58,10.5,10.64,CSPI,none
SN2009ag,0.3199726159759848,0.4036805971318551,0.0092477,0.966,0.149,10.2,9.99,10.6,CSPI,none
SN2009al,-0.20906271154131417,0.2209999720403785,0.0232764,0.92,0.186,10.72,10.66,10.77,CSPI,none
SN2009cz,0.09786666529432608,0.21553765916822087,0.0219786,1.173,0.017,10.75,10.68,10.84,CSPI,none
SN2009ds,-0.25217318820318724,0.22611832306831073,0.0204662,1.121,0.107,10.77,10.62,10.97,CSPI,none
SN2009le,-0.07240573967835218,0.2504238695637411,0.017027,1.087,0.122,10.84,10.66,11.31,CSPI,none
SN2011iy,-1.160322090355141,0.6680761670520399,0.0053357,1.033,0.244,10.39,10.21,10.83,CSPII,none
SN2011jh,0.1250917208807607,0.41568075200047494,0.0089154,0.789,0.367,10.09,10.02,10.16,CSPII,none
SN2011jn,-0.22223574217406394,0.2661294173854334,0.0485384,0.644,0.137,11.35,11.23,11.78,CSPII,none
SN2011jt,-0.1129497675731983,0.28843902868268156,0.0284695,0.955,0.149,10.39,10.25,10.52,CSPII,none
SN2012E,0.058004641402717994,0.22962812051912695,0.019439,0.846,0.011,10.54,10.36,10.73,CSPII,none
SN2012G,0.08076204235761963,0.19260944677966693,0.0268487,1.158,-0.043,9.73,9.58,9.84,CSPII,none
SN2012U,0.03347637541035198,0.30976261375351755,0.0193386,0.905,-0.018,10.56,10.38,10.74,CSPII,none
SN2012ah,0.09945789222847878,0.3664795374181948,0.0123697,0.905,-0.075,11.5,11.5,11.5,CSPII,none
SN2012aq,-0.1656092687891615,0.22650182007331157,0.0525508,0.996,0.004,7.77,7.63,8.01,CSPII,none
SN2012ar,-0.058751135488336104,0.18741775564662996,0.028536,0.809,0.032,10.94,10.84,11.02,CSPII,none
SN2012bl,-0.13767792893768416,0.24130047909461536,0.0181998,1.081,0.044,10.09,9.85,10.24,CSPII,none
SN2012bo,0.17316991700963058,0.19389276596885444,0.0265314,1.16,0.009,10.32,10.15,10.4,CSPII,none
SN2012fr,-0.3390983039999931,0.06252257871449335,0.0051291,1.108,0.013,11.25,11.06,11.32,CSPII,c
SN2012gm,0.17491120993781095,0.29326880801739635,0.013553,0.987,0.172,10.01,9.9,10.08,CSPII,none
SN2012hd,0.2077837145289081,0.34364098999212783,0.0111341,0.888,0.122,10.44,10.38,10.54,CSPII,none
SN2012hr,0.09564591985328974,0.4641564873579443,0.0078716,0.973,0.009,10.32,10.21,10.45,CSPII,none
SN2012ht,-0.02303866400000132,0.047597825503723844,0.0046846,0.868,-0.016,8.06,8.06,8.06,CSPII,c
SN2012ij,0.05875310810685619,0.3236476855786546,0.012107,0.536,0.257,9.94,9.8,10.11,CSPII,none
SN2013E,-0.3880311265175891,0.3617116590533035,0.0104565,1.131,0.075,9.96,9.83,9.99,CSPII,none
SN2013H,0.13904446913393542,0.26121068716872886,0.0158792,1.048,0.186,10.5,10.32,10.6,CSPII,none
SN2013M,-0.2769225855879611,0.17357763802159143,0.0357427,0.943,0.023,10.9,10.73,11.04,CSPII,none
SN2013U,-0.0018093869923916372,0.17560328617600693,0.0356518,1.239,0.172,10.27,10.15,10.31,CSPII,none
SN2013aa,-1.0158517200398727,0.7592017784363765,0.0046654,1.002,-0.068,9.99,9.85,10.12,CSPII,none
SN2013aj,-0.23906857736421472,0.37380224560547487,0.0100653,0.8,0.052,9.99,9.82,10.38,CSPII,none
SN2013ay,-0.586063235368556,0.33693487533217575,0.0156526,0.494,0.531,10.72,10.64,10.82,CSPII,none
SN2013az,-0.11553284283579757,0.23869882604007805,0.037464,0.768,0.089,10.99,10.93,11.07,CSPII,none
SN2013bc,-0.21995817062146017,0.268092963989901,0.023528,0.481,0.735,10.47,10.28,10.55,CSPII,none
SN2013bz,-0.36897314094026257,0.2249217822537797,0.0201818,1.152,0.152,9.98,9.94,10.04,CSPII,none
SN2013cg,-0.1712150915537265,0.45585010613826116,0.009009,0.966,0.087,10.13,9.98,10.27,CSPII,none
SN2013ct,0.4835558015650001,1.2797026062455072,0.0027369,1.002,0.064,8.72,8.57,8.89,CSPII,none
SN2013fy,0.007381441643779851,0.18517275964862898,0.0301903,1.174,0.01,10.86,10.77,10.96,CSPII,none
SN2013fz,-0.11699978991759252,0.22078151649672054,0.0205517,1.015,-0.002,10.69,10.61,10.77,CSPII,none
SN2013gv,0.06721337268574956,0.17897245258980188,0.0334585,0.845,-0.025,11.27,11.16,11.56,CSPII,none
SN2013gy,-0.0015020843847750598,0.29334439326196876,0.0135587,0.911,-0.008,9.0,8.98,9.16,CSPII,none
SN2013hh,1.0437401415295824,0.3365035935473419,0.0141046,1.203,0.557,9.59,9.41,9.69,CSPII,none
SN2013hn,-0.060053706245660976,0.31351904606893743,0.0160268,0.821,-0.069,10.99,10.84,11.07,CSPII,none
SN2014D,1.7632011445038742,0.4408235692294263,0.0092489,0.958,0.566,8.26,8.15,8.38,CSPII,none
SN2014I,-0.12532402355387973,0.182942633947425,0.0302041,0.916,-0.022,10.9,10.76,11.31,CSPII,none
