sn,zhel,zcmb,st,est,Mmax,eMmax,t0,EBVmw,eEBVmw,covMs,sample,subtype,quality,cosmo,phys,BV,eBV,covBV_M,ml,m,mu,host,dist,edist,caltype
ASAS14lq,0.0261733,0.0250833,0.9806057553781313,0.026311754889613733,16.771031766301835,0.1283097933789435,13.3,0.0275,0.0028,-1.85e-05,CSPII,Ia,0.977,0,1,0.030621082599800786,0.07679189486415891,0.0,10.46,10.65,10.73,N/A,-1.0,-1.0,none
ASAS14lt,0.0320233,0.0314552,0.9341177496266908,0.01059711392671531,17.053745731257713,0.034953996574080035,1.1,0.0474,0.0047,-2.46e-05,CSPII,Ia,0.984,1,0,-0.0018527624492996608,0.021100553236683337,0.0,10.56,10.64,10.7,N/A,-1.0,-1.0,none
ASAS14lw,0.0208855,0.0202609,1.1396973993975852,0.011883532394927046,16.50498722509485,0.0830556392085711,-4.5,0.0117,0.0012,6.978e-05,CSPII,Ia,0.939,0,1,-0.02413366399232153,0.01288199007669448,0.0,6.08,6.35,6.72,N/A,-1.0,-1.0,none
ASAS14me,0.0178,0.017386,1.0868017897595597,0.007096876128846791,15.889646678547534,0.07602223441547451,6.2,0.0175,0.0018,1.135e-05,CSPII,Ia,0.981,0,1,-0.015483211926694551,0.007993423785163115,0.0,8.91,9.05,9.15,N/A,-1.0,-1.0,none
ASAS14mf,0.03108,0.0301521,0.9756878313962298,0.00824053722878542,16.96286964027714,0.14622627953021788,21.0,0.0125,0.0013,-2.852e-05,CSPII,Ia,0.984,1,0,-0.013058636081584751,0.014319014217492636,0.0,8.66,8.93,9.03,N/A,-1.0,-1.0,none
ASAS14mw,0.0273867,0.0271207,1.0647124662683225,0.005997686080827928,16.770145871127838,0.023886874969091778,0.0,0.0179,0.0018,2.861e-06,CSPII,Ia,0.984,1,1,-0.051445912243687886,0.006126070914194977,0.0,10.59,10.68,10.75,N/A,-1.0,-1.0,none
ASAS14my,0.0205,0.0217279,0.9053045358915472,0.005542041620623179,16.213835909107658,0.028327228042949196,-3.7,0.0316,0.0032,-4.453e-06,CSPII,Ia,0.975,0,1,0.0343705282357778,0.013418371798176728,0.0,10.11,10.31,10.74,N/A,-1.0,-1.0,none
ASAS15aj,0.0109133,0.0120218,0.7577866377044061,0.006466545798845041,14.78681002456368,0.04923596706947791,1.8,0.0656,0.0066,-3.267e-06,CSPII,Ia,0.952,0,1,0.09463047788340795,0.0118247159661998,0.0,11.05,11.2,11.35,N/A,-1.0,-1.0,none
ASAS15al,0.0337766,0.0337612,1.102849685750354,0.027481828344267017,17.689517395143426,0.04567531864531263,24.0,0.0293,0.0029,4.597e-05,CSPII,Ia,0.916,1,0,0.036510404552650755,0.062166913348385804,0.0,8.03,8.07,8.23,N/A,-1.0,-1.0,none
ASAS15as,0.0286801,0.0297845,1.2636444732891594,0.008138669353056207,17.276592745237355,0.044346097841271886,16.3,0.0398,0.004,2.109e-05,CSPII,Ia,0.985,1,1,-0.0028910134131336918,0.010451728149699028,0.0,7.47,7.66,8.01,N/A,-1.0,-1.0,none
ASAS15ba,0.0231167,0.0239771,0.9683939440491436,0.00618701058384533,16.596046060149803,0.07994904722023588,9.6,0.0223,0.0022,9.547e-07,CSPII,Ia,0.983,0,1,0.021166901585900177,0.009329441186884611,0.0,7.83,7.99,8.19,N/A,-1.0,-1.0,none
ASAS15be,0.0218833,0.0213892,1.1966517726549473,0.005414643129027668,16.474730266060817,0.029129951592588244,4.5,0.0167,0.0017,1.929e-05,CSPII,Ia,0.976,0,1,0.009348413248595477,0.007924696814566125,0.0,7.66,7.8,8.16,N/A,-1.0,-1.0,none
ASAS15bm,0.0207856,0.0214395,0.9955718374382256,0.0064178313102636825,16.209017007759858,0.02477406055913989,0.0,0.069,0.0069,1.258e-06,CSPII,Ia,0.976,0,1,0.13431088268477787,0.010930199678678656,0.0,9.89,10.02,10.15,N/A,-1.0,-1.0,none
ASAS15cb,0.04001,0.0411361,1.110301828434523,0.04351877159407786,17.36179003395827,0.08197500135979191,6.7,0.0279,0.0028,0.0005123,CSPII,Ia,0.583,1,0,0.10208314352264125,0.07923132751635208,0.0,10.17,10.28,10.4,N/A,-1.0,-1.0,none
ASAS15cd,0.0342863,0.0353887,1.0125940635941202,0.00709744851766303,17.458695034754015,0.0195209724936353,1.1,0.0261,0.0026,5.891e-07,CSPII,Ia,0.983,1,0,-0.020460670898575728,0.01174035624630064,0.0,9.85,9.95,10.02,N/A,-1.0,-1.0,none
ASAS15db,0.01099,0.0113676,0.922299103338607,0.0033724358615857142,14.965023291382504,0.042228784129379915,17.5,0.029,0.0029,-9.734e-06,CSPII,Ia,0.975,0,0,0.08275731060430225,0.006961818862957195,0.0,9.98,10.11,10.19,N/A,-1.0,-1.0,none
ASAS15dd,0.0243567,0.0247417,0.827711718606551,0.00504988710685538,16.32165161693302,0.07756816264608968,14.7,0.0461,0.0046,-1.734e-05,CSPII,Ia,0.962,0,0,-0.010798439153141715,0.010118851762298863,0.0,10.31,10.41,10.52,N/A,-1.0,-1.0,none
ASAS15fr,0.0334133,0.0345082,0.8829034503050154,0.019042961288092325,17.304935547973624,0.06929096786840189,5.1,0.0321,0.0032,-6.911e-05,CSPII,Ia-91T,0.978,1,1,-0.1265721586850539,0.06462507165178194,0.0,9.89,9.98,10.06,N/A,-1.0,-1.0,none
ASAS15ga,0.0066267,0.0076517,0.5038508911018669,0.03382120988599786,14.762024157524388,0.11673160998860428,-1.8,0.0236,0.0024,0.0004673,CSPII,Ia-91bg,0.966,0,1,0.36047345842032286,0.04511764666573256,0.0,10.18,10.38,10.48,N/A,-1.0,-1.0,none
ASAS15go,0.01891,0.0192546,1.1108357511146305,0.011371032881214138,16.326476472229263,0.050993090241745746,0.7,0.1369,0.0137,2.939e-06,CSPII,Ia,0.981,0,1,0.20753327025145474,0.008111940454670622,0.0,10.04,10.18,10.27,N/A,-1.0,-1.0,none
ASAS15gr,0.0242832,0.0247678,1.0716227156643559,0.008549814476624304,16.69241440956821,0.07000875353591263,15.3,0.0823,0.0082,-2.366e-06,CSPII,Ia,0.983,0,1,-0.04040375551728914,0.006670080752702715,0.0,8.82,8.94,9.02,N/A,-1.0,-1.0,none
ASAS15hf,0.0061733,0.0072452,0.9142476932411062,0.004963121473595943,14.14902718022394,0.047490422690248786,4.8,0.0854,0.0085,-4.213e-06,CSPII,Ia,0.961,0,1,0.005826439801555949,0.009441380117698335,0.0,9.39,9.56,9.97,N/A,-1.0,-1.0,none
ASAS15hg,0.02975,0.0308678,0.8014744677667703,0.0185234940465462,17.101991701284888,0.09325398056713377,9.2,0.041,0.0041,-5.983e-05,CSPII,Ia,0.985,1,0,0.046214161575537815,0.06256779924003109,0.0,10.3,10.42,10.51,N/A,-1.0,-1.0,none
ASAS15hx,0.0083,0.0092051,1.0657269468765547,0.00497069271067111,13.977189154767053,0.02312785729279748,-6.5,0.0415,0.0042,-1.624e-06,CSPII,Ia,0.909,0,1,-0.020037254268361337,0.006339919285851018,0.0,7.06,7.45,7.89,N/A,-1.0,-1.0,none
CSP12G,0.0369744,0.0379661,1.1893571927143187,0.025964476745054987,17.517419334294306,0.07967599769469583,13.8,0.0283,0.0028,0.0002959,CSPII,Ia,0.985,1,0,0.13822230450452722,0.07296136435132596,0.0,8.29,8.41,8.49,N/A,-1.0,-1.0,none
CSP12N,0.0971328,0.0982741,1.1228980951906948,0.013802503463170947,19.78685740341053,0.040080986886840045,3.7,0.0429,0.0043,1.999e-05,CSPII,Ia,0.985,1,0,-0.11207799603605295,0.010054262894707287,0.0,7.32,7.51,7.66,N/A,-1.0,-1.0,none
CSP13N,0.04776,0.0487969,1.1099733142695554,0.026705401099479484,17.91805821702232,0.040723327763517,18.0,0.0238,0.0024,0.0002092,CSPII,Ia-91T,0.976,1,0,0.024746860587306685,0.06274837024419688,0.0,9.88,10.07,10.24,N/A,-1.0,-1.0,none
CSP13V,0.0599585,0.0611394,1.2198246033544462,0.05799247792070526,18.861795191766767,0.09506302314117414,21.5,0.0474,0.0047,0.002391,CSPII,Ia,0.987,0,0,-0.25488680387767104,0.1624309156284073,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP13Z,0.0788454,0.0800694,1.1890245388686247,0.017496466452640958,18.98970053503139,0.05089081870342015,-2.4,0.0484,0.0048,0.0002021,CSPII,Ia-91T,0.98,1,0,-0.005428484612107098,0.01282920844118127,0.0,8.25,8.35,8.85,N/A,-1.0,-1.0,none
CSP13aad,0.0868,0.0865709,1.1891465047189105,0.039448638466027565,19.22984643369368,0.09425415961578698,16.0,0.0206,0.0021,0.0006131,CSPII,Ia,0.979,1,0,0.05326821005495219,0.07964358702406293,0.0,9.59,9.65,9.8,N/A,-1.0,-1.0,none
CSP13aaf,0.0775863,0.0787193,1.1892781366409133,0.022392237816475244,18.76810478283883,0.08556482396038823,8.2,0.0222,0.0022,0.000163,CSPII,Ia,0.978,1,0,-0.04842820309837492,0.009337764810519065,0.0,10.53,10.66,11.04,N/A,-1.0,-1.0,none
CSP13aao,0.0613575,0.0616022,0.66135455361396,0.05067479301039264,18.76816851209698,0.13386913402615147,4.1,0.0444,0.0044,-0.003077,CSPII,Ia,0.978,1,0,0.13337579919816633,0.03701348552136114,0.0,9.8,9.93,10.09,N/A,-1.0,-1.0,none
CSP13aaq,0.0597586,0.0597706,0.9983388243446629,0.011277156907126868,18.63361493080895,0.04588641941345714,-2.2,0.0293,0.0029,-4.065e-06,CSPII,Ia,0.969,1,0,-0.04270137164889576,0.013835866566644107,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP13aay,0.0589592,0.0587551,1.1212566644510051,0.01781802864879241,18.71353066155333,0.026590160107139677,4.2,0.0159,0.0016,2.323e-05,CSPII,Ia,0.955,1,0,0.05388705060170196,0.009704644371608239,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP13abl,0.0403721,0.0406288,0.81208195889995,0.04998035192451038,18.38601731056309,0.042389987443099165,0.3,0.0862,0.0086,-0.0008417,CSPII,Ia,0.42,1,0,1.0671188997156094,0.08007477061915151,0.0,8.9,8.91,9.04,N/A,-1.0,-1.0,none
CSP13abs,0.0771466,0.0783462,1.2173525952931454,0.014091176212104643,19.038597013347985,0.055121836979230024,2.4,0.0208,0.0021,2.425e-05,CSPII,Ia-91T,0.983,1,0,-0.051672921539932304,0.017460649405774614,0.0,6.23,6.36,6.48,N/A,-1.0,-1.0,none
CSP14aar,0.0421708,0.0423854,0.9901659659789789,0.014351917292449204,17.796283659435012,0.12050635153353817,14.5,0.0934,0.0093,1.335e-05,CSPII,Ia,0.986,1,0,-0.0035869054851360715,0.009416828024944642,0.0,8.9,9.07,9.42,N/A,-1.0,-1.0,none
CSP14abk,0.0797448,0.0797387,0.9072223678477174,0.03590604783301697,18.276215477456415,0.06547643892702618,1.9,0.0663,0.0066,-0.0001332,CSPII,Ia,0.0,0,0,0.11310088535545759,0.04074527785530416,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP14abn,0.0225,0.0232746,0.988999335162392,0.005567102793901955,16.34857323314695,0.018553391180604333,3.3,0.0747,0.0075,-1.471e-05,CSPII,Ia,0.976,0,0,-0.025240148298770748,0.005218963194534256,0.0,9.59,9.75,10.24,N/A,-1.0,-1.0,none
CSP14acy,0.0663741,0.0660269,1.1892321515914852,0.017761032793704175,18.261409570702728,0.12279596640012586,11.3,0.0174,0.0017,0.0004175,CSPII,Ia-91T,0.027,1,0,0.11707464331245987,0.02402583921145472,0.0,7.86,8.19,8.33,N/A,-1.0,-1.0,none
CSP14adc,0.03244,0.031651,0.7915048906581544,0.005650366087520649,17.34027988118679,0.032216640835709145,1.1,0.0949,0.0095,-5.71e-05,CSPII,Ia,0.976,1,1,0.22700188769233876,0.012968442772398803,0.0,10.67,10.81,11.14,N/A,-1.0,-1.0,none
CSP14ade,0.0624568,0.0626358,1.2371051702233022,0.013970637530069545,18.565130332614906,0.08595118461821444,16.2,0.077,0.0077,0.0001968,CSPII,Ia-91T,0.963,1,0,0.049547153818508605,0.01345927953910385,0.0,10.33,10.49,10.97,N/A,-1.0,-1.0,none
CSP15B,0.0198862,0.0208198,0.7090335113645417,0.006305187475348921,16.19515564585535,0.060376550982237764,-0.1,0.0641,0.0064,7.99e-06,CSPII,Ia,0.966,0,1,0.11826262343482163,0.013038210410495769,0.0,10.78,10.95,11.42,N/A,-1.0,-1.0,none
CSP15aae,0.0161833,0.0169733,0.4737271206891694,0.004335356852306528,16.194758800504246,0.034188120061558,11.4,0.0226,0.0023,1.934e-05,CSPII,Ia-91bg,0.981,0,1,0.44496948031855155,0.00972843669032043,0.0,10.96,11.14,11.26,N/A,-1.0,-1.0,none
KISS13j,0.0765333,0.0776331,0.8029328425151352,0.026265420585776716,18.55846523171561,0.5195626733853715,14.1,0.0326,0.0033,-0.0002922,CSPII,Ia,0.963,1,0,0.13635588784962493,0.026072223659839425,0.0,9.65,9.83,10.21,N/A,-1.0,-1.0,none
KISS13l,0.1320086,0.1330018,1.057526342380831,0.10254432239566891,20.385672880833255,0.15369734946323632,6.3,0.0137,0.0014,-0.0007484,CSPII,Ia,0.987,1,0,-0.014545279469960093,0.09792805867963789,0.0,8.32,8.69,8.85,N/A,-1.0,-1.0,none
KISS13v,0.0954,0.0962132,1.0115261192854943,0.023751724050840903,19.63935499283908,0.11804198404868674,8.4,0.0195,0.002,0.0001381,CSPII,Ia,0.98,1,0,0.0863222061514115,0.019840687071490924,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
KISS15m,0.02432,0.0253844,0.38152680837760644,0.011106286784542611,17.55973171670823,0.04767240897238832,-8.6,0.0277,0.0028,0.0001007,CSPII,Ia-91bg,0.958,0,0,0.5860763572713985,0.044076861840611783,0.0,9.67,9.78,9.94,N/A,-1.0,-1.0,none
KISS15n,0.023084,0.0239783,1.2170890765286362,0.01025265357527124,16.214854558894853,0.11346001842869294,5.9,0.0088,0.0009,3.673e-05,CSPII,Ia-91T,0.85,0,1,0.10473546394092459,0.01071474048365595,0.0,7.8,8.0,8.17,N/A,-1.0,-1.0,none
LSQ11bk,0.0402721,0.0400251,1.0790047515082009,0.01704154158971517,17.89759293379991,0.037639425771370374,3.9,0.0936,0.0094,6.555e-06,CSPII,Ia,0.967,1,0,-0.09775407577618012,0.014955560653606585,0.0,6.5,6.53,6.59,N/A,-1.0,-1.0,none
LSQ11ot,0.02732,0.0273222,0.9836352963193358,0.005009071509935685,17.384888743372656,0.0194662194188915,4.2,0.1581,0.0158,-4.279e-06,CSPII,Ia,0.976,1,1,0.33782250518768464,0.0075949985110738,0.0,10.0,10.17,10.22,N/A,-1.0,-1.0,none
LSQ11pn,0.0326533,0.0326611,0.5006112415934895,0.008112101864949248,17.455671015751715,0.03009723186434772,-3.0,0.1457,0.0146,-6.847e-06,CSPII,Ia,0.948,1,1,0.25294129459879855,0.017057848868373464,0.0,10.52,10.7,10.8,N/A,-1.0,-1.0,none
LSQ12agq,0.0641556,0.0653581,1.189144048774344,0.02579940622461128,18.887785563302934,0.08830562476013766,12.7,0.0371,0.0037,0.0002442,CSPII,Ia,0.986,1,0,0.12330170387716421,0.07303687191519384,0.0,9.29,9.3,9.43,N/A,-1.0,-1.0,none
LSQ12aor,0.0933354,0.0945588,0.8142696546160457,0.013745311693718365,19.52551564070449,0.04064009064453369,4.2,0.0415,0.0042,-0.0003686,CSPII,Ia,0.986,1,0,-0.07615906819555818,0.026988877825647073,0.0,9.67,9.85,10.15,N/A,-1.0,-1.0,none
LSQ12bld,0.0833623,0.084303,0.8470788973437422,0.009998571738857324,19.444005928023888,0.035673706814399346,0.7,0.0233,0.0023,-2.029e-05,CSPII,Ia,0.987,1,0,0.12111237094221394,0.01976266532014559,0.0,10.42,10.55,10.64,N/A,-1.0,-1.0,none
LSQ12btn,0.0541733,0.0552706,0.799089977131996,0.006982797403498785,18.416270302947353,0.02762285094386611,2.7,0.0333,0.0033,-1.16e-08,CSPII,Ia,0.986,1,0,0.10334797573748489,0.010408734174264165,0.0,10.84,10.9,10.94,N/A,-1.0,-1.0,none
LSQ12cda,0.1374948,0.1384035,0.8860321356585429,0.04788400311496106,20.02498714497667,0.0771133875483709,10.4,0.0284,0.0028,-0.01232,CSPII,Ia,0.859,1,0,0.11364535802652398,0.11202779505756348,0.0,9.69,9.82,9.98,N/A,-1.0,-1.0,none
LSQ12cdl,0.1079253,0.1090245,1.1441676520219697,0.038017317437939596,19.8505116422931,0.07267240568585318,7.9,0.0492,0.0049,-0.0004967,CSPII,Ia,0.986,1,0,-0.14223853077806936,0.07614422869880075,0.0,8.79,8.81,8.93,N/A,-1.0,-1.0,none
LSQ12fuk,0.0205857,0.0205571,1.012184565201616,0.006317125331009524,16.30587015689641,0.05827629500558054,5.5,0.0714,0.0071,-2.745e-05,CSPII,Ia,0.982,0,1,0.0253550428008964,0.013767582594705143,0.0,8.2,8.34,8.45,N/A,-1.0,-1.0,none
LSQ12fvl,0.05593,0.055977,0.588479279290891,0.008737506904470662,18.72828337469412,0.03094207766406338,-4.2,0.0179,0.0018,3.337e-05,CSPII,Ia,0.981,1,0,0.24068596502901585,0.013304900504485311,0.0,10.55,10.74,10.93,N/A,-1.0,-1.0,none
LSQ12fxd,0.03122,0.0313344,1.094162291818893,0.007354639718858734,16.904909070387145,0.034175120880581826,-5.2,0.0217,0.0022,3.892e-05,CSPII,Ia,0.98,1,1,0.0192146691209949,0.006180377331936769,0.0,10.16,10.28,10.4,N/A,-1.0,-1.0,none
LSQ12gdj,0.0303033,0.0292813,1.1377793032918222,0.012428851532469792,16.86797040172387,0.057732467475669944,4.6,0.0199,0.002,1.695e-05,CSPII,Ia-91T,0.969,1,1,-0.01867570470033364,0.01002183254720392,0.0,8.36,8.66,8.76,N/A,-1.0,-1.0,none
LSQ12gln,0.1020294,0.1021611,1.0931490719487302,0.025468737022835794,19.695616214275482,0.02961204045318924,0.7,0.0201,0.002,7.016e-05,CSPII,Ia,0.986,1,0,-0.06789825153867213,0.012364115537887412,0.0,8.6,8.75,9.07,N/A,-1.0,-1.0,none
LSQ12hno,0.0472673,0.0468084,0.9621671619569916,0.017495177913104742,18.183653584102792,0.02383634746942748,4.5,0.0994,0.0099,-0.0001156,CSPII,Ia,0.983,1,0,0.06308611918424134,0.011274877700124426,0.0,7.64,7.7,7.9,N/A,-1.0,-1.0,none
LSQ12hnr,0.1243,0.1255265,1.1234289095143235,0.04281219826286322,20.01495605842197,0.07276915575168962,6.9,0.0324,0.0032,0.00028,CSPII,Ia,0.982,1,0,0.021375270778403177,0.0683155213590192,0.0,7.93,8.05,8.16,N/A,-1.0,-1.0,none
LSQ12hvj,0.0712507,0.0723911,1.1388821590215734,0.019205526937531445,19.15412576506313,0.026352069087412788,-1.5,0.0458,0.0046,3.503e-05,CSPII,Ia,0.986,1,0,0.10231310941090399,0.01158799980651196,0.0,8.79,9.05,9.22,N/A,-1.0,-1.0,none
LSQ12hxx,0.06936,0.0689135,1.1892088653673862,0.025283739269921283,18.880197269699043,0.04373793791214187,3.1,0.0153,0.0015,0.000194,CSPII,Ia,0.986,1,0,0.10679312731353718,0.02128974180094052,0.0,10.28,10.45,10.58,N/A,-1.0,-1.0,none
LSQ12hzj,0.0334,0.0345752,0.9620492999523703,0.006273826268529365,17.27421391860845,0.03484074079437144,0.5,0.0569,0.0057,-4.499e-06,CSPII,Ia,0.985,1,1,-0.05341610791900564,0.00896057229253411,0.0,9.32,9.35,9.73,N/A,-1.0,-1.0,none
LSQ12hzs,0.07208,0.0718169,1.0876680746655922,0.02061523374194451,19.034270906551107,0.0399323895532978,-1.8,0.0227,0.0023,3.74e-06,CSPII,Ia,0.985,1,0,0.10542042132140494,0.01243533543927934,0.0,9.88,10.02,10.42,N/A,-1.0,-1.0,none
LSQ13abo,0.0674467,0.0681328,0.8184690068077847,0.016027590639189487,19.016337837468825,0.0440657176095114,0.5,0.0906,0.0091,-7.046e-05,CSPII,Ia,0.986,1,0,0.20821161047946646,0.030749979721995793,0.0,10.04,10.31,10.34,N/A,-1.0,-1.0,none
LSQ13cwp,0.0666,0.0662474,0.9154627215926613,0.02315145095451081,18.922111400305923,0.045535358446074245,-0.1,0.1326,0.0133,-2.058e-05,CSPII,Ia,0.986,1,0,0.10535838020433985,0.028397627104458693,0.0,10.39,10.54,10.7,N/A,-1.0,-1.0,none
LSQ13dby,0.0999308,0.0995683,1.1894707726619365,0.02845984350714914,19.872059422589466,0.04821910883349738,-1.1,0.0093,0.0009,2.286e-06,CSPII,Ia,0.865,1,0,-0.050839114654440465,0.015039784171067362,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
LSQ13dcy,0.0801,0.0800671,1.1893229073052793,0.04721964274113077,19.472815108683022,0.055502659107039436,3.8,0.0408,0.0041,-0.0003038,CSPII,Ia,0.929,1,0,0.09849232596534208,0.02372488158042018,0.0,9.01,9.18,9.34,N/A,-1.0,-1.0,none
LSQ13dhj,0.0935,0.0929027,1.2113998156002272,0.019380429626238888,19.647816310827096,0.10989481519232588,6.1,0.0132,0.0013,0.0002387,CSPII,Ia,0.985,1,0,0.04719383849769443,0.02349282816773634,0.0,8.27,8.63,8.78,N/A,-1.0,-1.0,none
LSQ13dkp,0.0689367,0.0685268,0.6319083692594976,0.011295065344461579,18.97075186249044,0.06322095015597612,-1.1,0.0145,0.0015,-4.893e-05,CSPII,Ia,0.963,1,0,0.011454269035318987,0.015517367058973651,0.0,10.61,10.8,10.92,N/A,-1.0,-1.0,none
LSQ13dpm,0.0508648,0.0520617,1.0726345666955528,0.0082231993726367,18.237203652798016,0.016851852393258853,-2.1,0.0529,0.0053,2.735e-06,CSPII,Ia,0.984,1,0,-0.014659412198433586,0.007332973819493906,0.0,9.06,9.17,9.6,N/A,-1.0,-1.0,none
LSQ13dqh,0.1038,0.1035425,1.1890966945078225,0.03531843845015726,19.93868995271449,0.031408808711350884,1.3,0.0501,0.005,-6.245e-05,CSPII,Ia,0.969,1,0,-0.02909406970837125,0.01922423801598278,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
LSQ13dsm,0.0423707,0.0419767,0.881563865216367,0.004404646075528861,17.87340883141006,0.17821523203712658,0.8,0.0088,0.0009,-2.506e-06,CSPII,Ia,0.984,1,0,0.0010271690046401716,0.010538794110695679,0.0,8.85,9.01,9.14,N/A,-1.0,-1.0,none
LSQ13lq,0.0755477,0.0765051,1.08909194017065,0.0101853361998505,18.896400210646213,0.0666684971777183,5.6,0.0215,0.0022,3.012e-05,CSPII,Ia,0.951,1,0,-0.07590046725557542,0.007934884118026543,0.0,8.0,8.44,8.63,N/A,-1.0,-1.0,none
LSQ13pf,0.0860404,0.0870045,0.9283310244086889,0.044371436057078155,19.449735835774334,0.08344261082400009,6.9,0.0558,0.0056,-0.0004531,CSPII,Ia-91T,0.957,1,0,0.23070186790357283,0.08268974482924929,0.0,10.14,10.26,10.44,N/A,-1.0,-1.0,none
LSQ13ry,0.0298367,0.031032,0.8623921588477861,0.003780319345838472,17.096232250536783,0.058591923281036094,-7.7,0.0403,0.004,1.265e-05,CSPII,Ia,0.971,1,1,-0.027019893688375873,0.010368173453886851,0.0,9.54,9.64,9.7,N/A,-1.0,-1.0,none
LSQ13vy,0.0417711,0.0421068,0.8714341842585686,0.004284740526618485,17.69822710422452,0.08350978598546932,9.8,0.0676,0.0068,-8.145e-06,CSPII,Ia,0.985,1,0,0.09190399485112266,0.00773712429334117,0.0,10.15,10.17,10.33,N/A,-1.0,-1.0,none
LSQ14act,0.05905,0.0594518,0.706926709309095,0.009738168637678346,18.71934839959108,0.026542589503974263,1.1,0.2269,0.0227,-8.173e-05,CSPII,Ia,0.976,1,0,-0.0052950155261477505,0.011859764130469984,0.0,10.07,10.17,10.61,N/A,-1.0,-1.0,none
LSQ14age,0.0805442,0.0815802,1.107167668955217,0.021413058676686518,19.3876499276777,0.064397610628134,-4.3,0.0576,0.0058,3.984e-05,CSPII,Ia,0.976,1,0,-0.019258559195616698,0.01832282356372395,0.0,8.33,8.42,8.59,N/A,-1.0,-1.0,none
LSQ14ahc,0.0508648,0.0517592,1.2336708553826858,0.00896976231406197,18.06714251112893,0.027524096887130485,-2.9,0.0461,0.0046,8.228e-06,CSPII,Ia,0.986,1,0,-0.02364005648245282,0.010070697842839357,0.0,8.89,9.13,9.62,N/A,-1.0,-1.0,none
