sn,zhel,zcmb,st,est,Mmax,eMmax,t0,EBVmw,eEBVmw,covMs,sample,subtype,quality,cosmo,phys,BV,eBV,covBV_M,ml,m,mu,host,dist,edist,caltype
ASAS14lp,0.0050967,0.0062254,1.0827805148491885,0.00527472609343439,11.933959114168754,0.004554472817064459,-15.1,0.0213,0.0021,2.205e-06,CSPII,Ia,0.335,0,1,0.24305746982761356,0.006433278714805022,-1.6e-05,10.6,10.74,10.91,N/A,-1.0,-1.0,none
ASAS14lq,0.0261733,0.0250833,0.9806057553781313,0.026311754889613733,16.012994272240753,0.04620573786130398,4.5,0.0275,0.0028,-4.993e-05,CSPII,Ia,0.977,0,1,0.030621082599800786,0.07679189486415891,-0.002116,10.46,10.65,10.73,N/A,-1.0,-1.0,none
ASAS14lt,0.0320233,0.0314552,0.9341177496266908,0.01059711392671531,16.354774650883655,0.01250732171542515,-5.8,0.0474,0.0047,2.497e-05,CSPII,Ia,0.984,1,0,-0.0018527624492996608,0.021100553236683337,-0.0001,10.56,10.64,10.7,N/A,-1.0,-1.0,none
ASAS14lw,0.0208855,0.0202609,1.1396973993975852,0.011883532394927046,15.573988844605221,0.00900684243028318,-10.4,0.0117,0.0012,3.697e-05,CSPII,Ia,0.939,0,1,-0.02413366399232153,0.01288199007669448,-6.4e-05,6.08,6.35,6.72,N/A,-1.0,-1.0,none
ASAS14me,0.0178,0.017386,1.0868017897595597,0.007096876128846791,15.099262295295484,0.0057706326835556395,-11.7,0.0175,0.0018,-1.551e-06,CSPII,Ia,0.981,0,1,-0.015483211926694551,0.007993423785163115,-1.6e-05,8.91,9.05,9.15,N/A,-1.0,-1.0,none
ASAS14mf,0.03108,0.0301521,0.9756878313962298,0.00824053722878542,16.490816395224424,0.009606655665097349,-4.8,0.0125,0.0013,1.07e-05,CSPII,Ia,0.984,1,0,-0.013058636081584751,0.014319014217492636,-4.9e-05,8.66,8.93,9.03,N/A,-1.0,-1.0,none
ASAS14mw,0.0273867,0.0271207,1.0647124662683225,0.005997686080827928,15.892411531115782,0.0045179175277227125,-7.9,0.0179,0.0018,-6.455e-06,CSPII,Ia,0.984,1,1,-0.051445912243687886,0.006126070914194977,-9e-06,10.59,10.68,10.75,N/A,-1.0,-1.0,none
ASAS14my,0.0205,0.0217279,0.9053045358915472,0.005542041620623179,15.534192185743755,0.008568063924976199,-9.5,0.0316,0.0032,8.487e-06,CSPII,Ia,0.975,0,1,0.0343705282357778,0.013418371798176728,-3.6e-05,10.11,10.31,10.74,N/A,-1.0,-1.0,none
ASAS15aj,0.0109133,0.0120218,0.7577866377044061,0.006466545798845041,14.557401657865844,0.00829788496995067,-3.9,0.0656,0.0066,1.497e-05,CSPII,Ia,0.952,0,1,0.09463047788340795,0.0118247159661998,-3.6e-05,11.05,11.2,11.35,N/A,-1.0,-1.0,none
ASAS15al,0.0337766,0.0337612,1.102849685750354,0.027481828344267017,16.85658500255358,0.03751865236790812,-0.9,0.0293,0.0029,-2.369e-05,CSPII,Ia,0.916,1,0,0.036510404552650755,0.062166913348385804,-0.001225,8.03,8.07,8.23,N/A,-1.0,-1.0,none
ASAS15as,0.0286801,0.0297845,1.2636444732891594,0.008138669353056207,16.189687231562868,0.006489509293639376,-2.6,0.0398,0.004,-2.11e-05,CSPII,Ia,0.985,1,1,-0.0028910134131336918,0.010451728149699028,-2.5e-05,7.47,7.66,8.01,N/A,-1.0,-1.0,none
ASAS15ba,0.0231167,0.0239771,0.9683939440491436,0.00618701058384533,15.959278510380825,0.0060054934711735375,-3.2,0.0223,0.0022,1.839e-06,CSPII,Ia,0.983,0,1,0.021166901585900177,0.009329441186884611,-1.6e-05,7.83,7.99,8.19,N/A,-1.0,-1.0,none
ASAS15be,0.0218833,0.0213892,1.1966517726549473,0.005414643129027668,15.631932906719227,0.005432003840506002,-8.5,0.0167,0.0017,1.691e-05,CSPII,Ia,0.976,0,1,0.009348413248595477,0.007924696814566125,-2.5e-05,7.66,7.8,8.16,N/A,-1.0,-1.0,none
ASAS15bm,0.0207856,0.0214395,0.9955718374382256,0.0064178313102636825,15.621234867119579,0.007873420014996057,-8.8,0.069,0.0069,1.39e-05,CSPII,Ia,0.976,0,1,0.13431088268477787,0.010930199678678656,-4.9e-05,9.89,10.02,10.15,N/A,-1.0,-1.0,none
ASAS15cb,0.04001,0.0411361,1.110301828434523,0.04351877159407786,17.006106783679797,0.048845780301235805,0.6,0.0279,0.0028,-3.063e-06,CSPII,Ia,0.583,1,0,0.10208314352264125,0.07923132751635208,-0.002209,10.17,10.28,10.4,N/A,-1.0,-1.0,none
ASAS15cd,0.0342863,0.0353887,1.0125940635941202,0.00709744851766303,16.679508203601355,0.007905759997688156,-4.7,0.0261,0.0026,6.143e-06,CSPII,Ia,0.983,1,0,-0.020460670898575728,0.01174035624630064,-3.6e-05,9.85,9.95,10.02,N/A,-1.0,-1.0,none
ASAS15da,0.0487,0.0488203,0.8360269262574269,0.023384833821294367,17.64633565141938,0.04707731836346524,1.1,0.0303,0.003,-1.38e-05,CSPII,Ia,0.973,1,0,-0.13762649367141577,0.0783068365194478,-0.001936,10.23,10.4,10.48,N/A,-1.0,-1.0,none
ASAS15db,0.01099,0.0113676,0.922299103338607,0.0033724358615857142,14.585433078471336,0.004396097461126373,-7.4,0.029,0.0029,2.9e-06,CSPII,Ia,0.975,0,0,0.08275731060430225,0.006961818862957195,-1.6e-05,9.98,10.11,10.19,N/A,-1.0,-1.0,none
ASAS15dd,0.0243567,0.0247417,0.827711718606551,0.00504988710685538,16.052525103475467,0.007089915260539751,-2.1,0.0461,0.0046,1.096e-05,CSPII,Ia,0.962,0,0,-0.010798439153141715,0.010118851762298863,-3.6e-05,10.31,10.41,10.52,N/A,-1.0,-1.0,none
ASAS15eb,0.01647,0.0173082,0.824006586188249,0.011123202210972214,15.345440887891394,0.012159404466079589,-2.2,0.1652,0.0165,3.847e-05,CSPII,Ia,0.978,0,1,-0.14276041976749454,0.01669493053277126,-0.0001,10.79,10.96,11.4,N/A,-1.0,-1.0,none
ASAS15fr,0.0334133,0.0345082,0.8829034503050154,0.019042961288092325,16.790768161702072,0.038632648916704274,0.1,0.0321,0.0032,-2.162e-05,CSPII,Ia-91T,0.978,1,1,-0.1265721586850539,0.06462507165178194,-0.001521,9.89,9.98,10.06,N/A,-1.0,-1.0,none
ASAS15ga,0.0066267,0.0076517,0.5038508911018669,0.03382120988599786,15.138898220577355,0.03537905872261647,-5.2,0.0236,0.0024,0.0007881,CSPII,Ia-91bg,0.966,0,1,0.36047345842032286,0.04511764666573256,-0.001444,10.18,10.38,10.48,N/A,-1.0,-1.0,none
ASAS15go,0.01891,0.0192546,1.1108357511146305,0.011371032881214138,15.868026724860576,0.005705405648237251,-5.3,0.1369,0.0137,-1.189e-05,CSPII,Ia,0.981,0,1,0.20753327025145474,0.008111940454670622,-1.6e-05,10.04,10.18,10.27,N/A,-1.0,-1.0,none
ASAS15gr,0.0242832,0.0247678,1.0716227156643559,0.008549814476624304,15.871524211639313,0.004689577642609168,-4.6,0.0823,0.0082,-1.652e-06,CSPII,Ia,0.983,0,1,-0.04040375551728914,0.006670080752702715,-1.6e-05,8.82,8.94,9.02,N/A,-1.0,-1.0,none
ASAS15hf,0.0061733,0.0072452,0.9142476932411062,0.004963121473595943,13.98256801276713,0.006372139283296606,-9.0,0.0854,0.0085,1.068e-05,CSPII,Ia,0.961,0,1,0.005826439801555949,0.009441380117698335,-3.6e-05,9.39,9.56,9.97,N/A,-1.0,-1.0,none
ASAS15hg,0.02975,0.0308678,0.8014744677667703,0.0185234940465462,16.82384294120999,0.037713980993447006,0.5,0.041,0.0041,-2.608e-06,CSPII,Ia,0.985,1,0,0.046214161575537815,0.06256779924003109,-0.001296,10.3,10.42,10.51,N/A,-1.0,-1.0,none
ASAS15hx,0.0083,0.0092051,1.0657269468765547,0.00497069271067111,13.183925259229653,0.004417535621468052,-11.4,0.0415,0.0042,3.623e-07,CSPII,Ia,0.909,0,1,-0.020037254268361337,0.006339919285851018,-9e-06,7.06,7.45,7.89,N/A,-1.0,-1.0,none
CSP12G,0.0369744,0.0379661,1.1893571927143187,0.025964476745054987,17.110328930347602,0.04129464398411463,7.8,0.0283,0.0028,7.897e-05,CSPII,Ia,0.985,1,0,0.13822230450452722,0.07296136435132596,-0.001849,8.29,8.41,8.49,N/A,-1.0,-1.0,none
CSP12J,0.01468,0.0149235,0.48932402391813434,0.027708652406249,15.577032156623595,0.07646862876211304,3.5,0.0678,0.0068,-0.0001694,CSPII,Ia,0.917,0,0,0.3516625127127835,0.1353035977469993,-0.005041,9.97,10.09,10.2,N/A,-1.0,-1.0,none
CSP12N,0.0971328,0.0982741,1.1228980951906948,0.013802503463170947,18.723820111814504,0.007406704277616301,-10.2,0.0429,0.0043,-1.943e-05,CSPII,Ia,0.985,1,0,-0.11207799603605295,0.010054262894707287,-2.5e-05,7.32,7.51,7.66,N/A,-1.0,-1.0,none
CSP13N,0.04776,0.0487969,1.1099733142695554,0.026705401099479484,16.979724814746245,0.037362314673981135,2.0,0.0238,0.0024,3.312e-05,CSPII,Ia-91T,0.976,1,0,0.024746860587306685,0.06274837024419688,-0.001444,9.88,10.07,10.24,N/A,-1.0,-1.0,none
CSP13Q,0.089,0.0887656,0.7583965472816409,0.16987379730491564,18.96174478293131,0.04797266641762325,-0.3,0.0287,0.0029,-0.0005196,CSPII,Ia,0.986,1,0,-0.05283337713345304,0.0853934602061449,-0.002025,10.06,10.25,10.74,N/A,-1.0,-1.0,none
CSP13V,0.0599585,0.0611394,1.2198246033544462,0.05799247792070526,17.52030588583397,0.085410900413375,15.5,0.0474,0.0047,-0.002712,CSPII,Ia,0.987,0,0,-0.25488680387767104,0.1624309156284073,-0.004624,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP13Z,0.0788454,0.0800694,1.1890245388686247,0.017496466452640958,18.188004425794237,0.007815842648898673,-8.4,0.0484,0.0048,-2.945e-05,CSPII,Ia-91T,0.98,1,0,-0.005428484612107098,0.01282920844118127,-6.4e-05,8.25,8.35,8.85,N/A,-1.0,-1.0,none
CSP13aad,0.0868,0.0865709,1.1891465047189105,0.039448638466027565,18.671094510223476,0.04308162197396054,1.9,0.0206,0.0021,-9.891e-05,CSPII,Ia,0.979,1,0,0.05326821005495219,0.07964358702406293,-0.001849,9.59,9.65,9.8,N/A,-1.0,-1.0,none
CSP13aaf,0.0775863,0.0787193,1.1892781366409133,0.022392237816475244,18.328693322891578,0.005829328550705898,-5.8,0.0222,0.0022,4.775e-05,CSPII,Ia,0.978,1,0,-0.04842820309837492,0.009337764810519065,-3.6e-05,10.53,10.66,11.04,N/A,-1.0,-1.0,none
CSP13aam,0.0749481,0.0750921,1.0971638908421857,0.023418353009869587,17.947334809220294,0.009033883443454092,-4.4,0.1643,0.0164,4.966e-05,CSPII,Ia,0.968,1,0,-0.13720291868704848,0.014102909089547259,-4.9e-05,8.65,9.05,9.23,N/A,-1.0,-1.0,none
CSP13aao,0.0613575,0.0616022,0.66135455361396,0.05067479301039264,18.042153427929147,0.021558452148151348,-0.3,0.0444,0.0044,-5.683e-05,CSPII,Ia,0.978,1,0,0.13337579919816633,0.03701348552136114,-0.0025,9.8,9.93,10.09,N/A,-1.0,-1.0,none
CSP13aaq,0.0597586,0.0597706,0.9983388243446629,0.011277156907126868,18.03493561343852,0.009946775754885298,-8.0,0.0293,0.0029,2.607e-05,CSPII,Ia,0.969,1,0,-0.04270137164889576,0.013835866566644107,-6.4e-05,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP13aay,0.0589592,0.0587551,1.1212566644510051,0.01781802864879241,18.193788586073865,0.0067247426228238495,-2.9,0.0159,0.0016,3.099e-05,CSPII,Ia,0.955,1,0,0.05388705060170196,0.009704644371608239,-3.6e-05,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP13abl,0.0403721,0.0406288,0.81208195889995,0.04998035192451038,20.168604522369318,0.028263359310119664,-6.4,0.0862,0.0086,0.0006073,CSPII,Ia,0.42,1,0,1.0671188997156094,0.08007477061915151,-0.000676,8.9,8.91,9.04,N/A,-1.0,-1.0,none
CSP13abm,0.0281805,0.027529,1.1219374013843437,0.012138834054964775,16.370278399026052,0.005395896847335969,-5.2,0.1485,0.0149,2.709e-05,CSPII,Ia,0.747,0,1,-0.011231890520161159,0.007962609604278418,-3.6e-05,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP13abs,0.0771466,0.0783462,1.2173525952931454,0.014091176212104643,18.28168286436928,0.012165193255935616,-7.8,0.0208,0.0021,-4.614e-06,CSPII,Ia-91T,0.983,1,0,-0.051672921539932304,0.017460649405774614,-0.000121,6.23,6.36,6.48,N/A,-1.0,-1.0,none
CSP14aaq,0.0359133,0.0361755,0.8795120579274908,0.015614006468179883,16.71435276327232,0.020357207421926964,-8.0,0.0524,0.0052,3.761e-05,CSPII,Ia,0.986,1,0,-0.07927316626362924,0.024524311153368384,-0.000225,11.01,11.08,11.48,N/A,-1.0,-1.0,none
CSP14aar,0.0421708,0.0423854,0.9901659659789789,0.014351917292449204,17.0903732392441,0.006063706423713247,-2.1,0.0934,0.0093,6.785e-06,CSPII,Ia,0.986,1,0,-0.0035869054851360715,0.009416828024944642,-2.5e-05,8.9,9.07,9.42,N/A,-1.0,-1.0,none
CSP14abk,0.0797448,0.0797387,0.9072223678477174,0.03590604783301697,17.897279075872447,0.02694454713285154,-5.9,0.0663,0.0066,0.000216,CSPII,Ia,0.0,0,0,0.11310088535545759,0.04074527785530416,-0.000361,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP14abn,0.0225,0.0232746,0.988999335162392,0.005567102793901955,15.632954091769149,0.003327063704646927,-2.6,0.0747,0.0075,-1.175e-06,CSPII,Ia,0.976,0,0,-0.025240148298770748,0.005218963194534256,-9e-06,9.59,9.75,10.24,N/A,-1.0,-1.0,none
CSP14acl,0.0299792,0.0289327,0.930889422932979,0.007727342232121422,16.645365181012455,0.009009413233617664,-1.4,0.0264,0.0026,-8.158e-06,CSPII,Ia,0.081,0,0,-0.07636357928747728,0.01290768807101324,-8.1e-05,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP14acy,0.0663741,0.0660269,1.1892321515914852,0.017761032793704175,17.72241523658442,0.013790122891221293,-1.0,0.0174,0.0017,-0.0001348,CSPII,Ia-91T,0.027,1,0,0.11707464331245987,0.02402583921145472,-0.001936,7.86,8.19,8.33,N/A,-1.0,-1.0,none
CSP14adc,0.03244,0.031651,0.7915048906581544,0.005650366087520649,16.930622260411894,0.007794893254605444,-4.4,0.0949,0.0095,2.034e-05,CSPII,Ia,0.976,1,1,0.22700188769233876,0.012968442772398803,-4.9e-05,10.67,10.81,11.14,N/A,-1.0,-1.0,none
CSP14ade,0.0624568,0.0626358,1.2371051702233022,0.013970637530069545,17.672162382704933,0.009266615086120627,-8.8,0.077,0.0077,2.68e-05,CSPII,Ia-91T,0.963,1,0,0.049547153818508605,0.01345927953910385,-4.9e-05,10.33,10.49,10.97,N/A,-1.0,-1.0,none
CSP15B,0.0198862,0.0208198,0.7090335113645417,0.006305187475348921,15.961559570508408,0.008150184709361076,-4.9,0.0641,0.0064,1.064e-05,CSPII,Ia,0.966,0,1,0.11826262343482163,0.013038210410495769,-3.6e-05,10.78,10.95,11.42,N/A,-1.0,-1.0,none
CSP15aae,0.0161833,0.0169733,0.4737271206891694,0.004335356852306528,16.314002292357006,0.006594415158424339,-8.1,0.0226,0.0023,1.249e-05,CSPII,Ia-91bg,0.981,0,1,0.44496948031855155,0.00972843669032043,-4.9e-05,10.96,11.14,11.26,N/A,-1.0,-1.0,none
KISS13j,0.0765333,0.0776331,0.8029328425151352,0.026265420585776716,18.719774793769037,0.015616705336864375,-2.8,0.0326,0.0033,6.513e-05,CSPII,Ia,0.963,1,0,0.13635588784962493,0.026072223659839425,-0.000169,9.65,9.83,10.21,N/A,-1.0,-1.0,none
KISS13l,0.1320086,0.1330018,1.057526342380831,0.10254432239566891,19.547966137827203,0.05404176608460884,0.3,0.0137,0.0014,5.527e-06,CSPII,Ia,0.987,1,0,-0.014545279469960093,0.09792805867963789,-0.002209,8.32,8.69,8.85,N/A,-1.0,-1.0,none
KISS13v,0.0954,0.0962132,1.0115261192854943,0.023751724050840903,19.209215172107907,0.013558191706400588,-10.4,0.0195,0.002,7.428e-05,CSPII,Ia,0.98,1,0,0.0863222061514115,0.019840687071490924,-0.000144,11.5,11.5,11.5,N/A,-1.0,-1.0,none
KISS15m,0.02432,0.0253844,0.38152680837760644,0.011106286784542611,17.6868202442335,0.020215001845813253,-7.5,0.0277,0.0028,3.546e-05,CSPII,Ia-91bg,0.958,0,0,0.5860763572713985,0.044076861840611783,-0.000225,9.67,9.78,9.94,N/A,-1.0,-1.0,none
KISS15n,0.023084,0.0239783,1.2170890765286362,0.01025265357527124,15.425147273584315,0.007148555114977808,-15.3,0.0088,0.0009,-5.626e-07,CSPII,Ia-91T,0.85,0,1,0.10473546394092459,0.01071474048365595,-3.6e-05,7.8,8.0,8.17,N/A,-1.0,-1.0,none
LSQ11bk,0.0402721,0.0400251,1.0790047515082009,0.01704154158971517,16.971625139658972,0.00905253151377048,-2.0,0.0936,0.0094,-4.194e-05,CSPII,Ia,0.967,1,0,-0.09775407577618012,0.014955560653606585,-4.9e-05,6.5,6.53,6.59,N/A,-1.0,-1.0,none
LSQ11ot,0.02732,0.0273222,0.9836352963193358,0.005009071509935685,17.54473723466383,0.00492516844672841,-6.4,0.1581,0.0158,5.312e-06,CSPII,Ia,0.976,1,1,0.33782250518768464,0.0075949985110738,-1.6e-05,10.0,10.17,10.22,N/A,-1.0,-1.0,none
LSQ11pn,0.0326533,0.0326611,0.5006112415934895,0.008112101864949248,17.23637357713913,0.011218889577721818,-6.5,0.1457,0.0146,4.986e-05,CSPII,Ia,0.948,1,1,0.25294129459879855,0.017057848868373464,-0.000144,10.52,10.7,10.8,N/A,-1.0,-1.0,none
LSQ12agq,0.0641556,0.0653581,1.189144048774344,0.02579940622461128,18.381218266795386,0.04169969398559503,3.7,0.0371,0.0037,6.853e-05,CSPII,Ia,0.986,1,0,0.12330170387716421,0.07303687191519384,-0.001849,9.29,9.3,9.43,N/A,-1.0,-1.0,none
LSQ12aor,0.0933354,0.0945588,0.8142696546160457,0.013745311693718365,19.383030117398793,0.01379128318628275,-4.5,0.0415,0.0042,0.0001571,CSPII,Ia,0.986,1,0,-0.07615906819555818,0.026988877825647073,-0.000225,9.67,9.85,10.15,N/A,-1.0,-1.0,none
LSQ12bld,0.0833623,0.084303,0.8470788973437422,0.009998571738857324,18.936102467340437,0.010789341172324426,-6.3,0.0233,0.0023,2.494e-05,CSPII,Ia,0.987,1,0,0.12111237094221394,0.01976266532014559,-8.1e-05,10.42,10.55,10.64,N/A,-1.0,-1.0,none
LSQ12btn,0.0541733,0.0552706,0.799089977131996,0.006982797403498785,18.12709318659389,0.006376934618964449,-3.0,0.0333,0.0033,1.649e-05,CSPII,Ia,0.986,1,0,0.10334797573748489,0.010408734174264165,-4.9e-05,10.84,10.9,10.94,N/A,-1.0,-1.0,none
LSQ12ca,0.0994,0.0995466,1.1891024893060553,0.033960753501900844,19.069157845817134,0.04787814811986414,3.4,0.0417,0.0042,-0.0002263,CSPII,Ia,0.962,0,0,-0.06287629140799211,0.0789830744782809,-0.002401,10.34,10.44,10.64,N/A,-1.0,-1.0,none
LSQ12cda,0.1374948,0.1384035,0.8860321356585429,0.04788400311496106,20.04653471919148,0.06684680214603209,2.9,0.0284,0.0028,-0.001032,CSPII,Ia,0.859,1,0,0.11364535802652398,0.11202779505756348,-0.003844,9.69,9.82,9.98,N/A,-1.0,-1.0,none
LSQ12cdl,0.1079253,0.1090245,1.1441676520219697,0.038017317437939596,19.244718333492955,0.04328518298663461,1.2,0.0492,0.0049,-0.0002187,CSPII,Ia,0.986,1,0,-0.14223853077806936,0.07614422869880075,-0.002025,8.79,8.81,8.93,N/A,-1.0,-1.0,none
LSQ12fuk,0.0205857,0.0205571,1.012184565201616,0.006317125331009524,15.657405992008826,0.01092846124468622,-1.4,0.0714,0.0071,8.186e-06,CSPII,Ia,0.982,0,1,0.0253550428008964,0.013767582594705143,-8.1e-05,8.2,8.34,8.45,N/A,-1.0,-1.0,none
LSQ12fvl,0.05593,0.055977,0.588479279290891,0.008737506904470662,18.51621157636672,0.008360033988780298,-6.1,0.0179,0.0018,3.012e-05,CSPII,Ia,0.981,1,0,0.24068596502901585,0.013304900504485311,-0.0001,10.55,10.74,10.93,N/A,-1.0,-1.0,none
LSQ12fxd,0.03122,0.0313344,1.094162291818893,0.007354639718858734,16.281952450584736,0.004350189352695958,-11.1,0.0217,0.0022,1.152e-05,CSPII,Ia,0.98,1,1,0.0192146691209949,0.006180377331936769,-1.6e-05,10.16,10.28,10.4,N/A,-1.0,-1.0,none
LSQ12gdj,0.0303033,0.0292813,1.1377793032918222,0.012428851532469792,15.884532794553056,0.007602816649530922,-12.4,0.0199,0.002,1.61e-05,CSPII,Ia-91T,0.969,1,1,-0.01867570470033364,0.01002183254720392,-2.5e-05,8.36,8.66,8.76,N/A,-1.0,-1.0,none
LSQ12gef,0.0641556,0.0631798,1.1393889894454527,0.021318443307443796,18.62532202804677,0.008946711824305174,-1.1,0.0512,0.0051,-3.577e-05,CSPII,Ia,0.987,0,0,0.2959318492147318,0.01546592450790881,-0.001521,11.5,11.5,11.5,N/A,-1.0,-1.0,none
LSQ12gln,0.1020294,0.1021611,1.0931490719487302,0.025468737022835794,19.04214565422762,0.0093097601821482,-5.2,0.0201,0.002,9.272e-05,CSPII,Ia,0.986,1,0,-0.06789825153867213,0.012364115537887412,-8.1e-05,8.6,8.75,9.07,N/A,-1.0,-1.0,none
LSQ12gxj,0.0353,0.034596,1.099570603064363,0.01207075343384022,17.829280094616152,0.005856170721453808,-11.1,0.0571,0.0057,1.473e-05,CSPII,Ia,0.655,0,0,0.24811705452755461,0.00844654564573557,-1.6e-05,9.06,9.18,9.31,N/A,-1.0,-1.0,none
LSQ12gyc,0.0931355,0.0924863,1.1896881920747882,0.02813599685153026,18.797357258855378,0.006616002462447083,-2.0,0.0211,0.0021,2.851e-05,CSPII,Ia,0.98,0,0,-0.03651405417258502,0.01254418079037942,-3.6e-05,11.5,11.5,11.5,N/A,-1.0,-1.0,none
LSQ12gzm,0.0999308,0.0993978,1.1894019554267472,0.05911306479268905,19.488463051017302,0.013739976745703621,-7.1,0.0208,0.0021,0.0002159,CSPII,Ia,0.986,0,0,0.024952853905155337,0.018151287019577196,-8.1e-05,11.5,11.5,11.5,N/A,-1.0,-1.0,none
LSQ12hjm,0.0713506,0.0707978,0.9518982483749883,0.007773699370019477,18.34208288207624,0.005420871425348779,-7.0,0.0246,0.0025,9.712e-06,CSPII,Ia,0.982,0,0,-0.04967669501327521,0.008001223078062798,-1.6e-05,9.93,10.09,10.25,N/A,-1.0,-1.0,none
LSQ12hno,0.0472673,0.0468084,0.9621671619569916,0.017495177913104742,17.857980976236615,0.0067429263208913055,-2.3,0.0994,0.0099,2.693e-06,CSPII,Ia,0.983,1,0,0.06308611918424134,0.011274877700124426,-3.6e-05,7.64,7.7,7.9,N/A,-1.0,-1.0,none
LSQ12hnr,0.1243,0.1255265,1.1234289095143235,0.04281219826286322,19.39893557961858,0.04039354682555214,0.9,0.0324,0.0032,-2.339e-05,CSPII,Ia,0.982,1,0,0.021375270778403177,0.0683155213590192,-0.001521,7.93,8.05,8.16,N/A,-1.0,-1.0,none
LSQ12hvj,0.0712507,0.0723911,1.1388821590215734,0.019205526937531445,18.32583091261867,0.0078067123447758255,-6.6,0.0458,0.0046,-2.726e-05,CSPII,Ia,0.986,1,0,0.10231310941090399,0.01158799980651196,-3.6e-05,8.79,9.05,9.22,N/A,-1.0,-1.0,none
LSQ12hxx,0.06936,0.0689135,1.1892088653673862,0.025283739269921283,18.151145126666236,0.011511399153378411,-2.0,0.0153,0.0015,-0.0001002,CSPII,Ia,0.986,1,0,0.10679312731353718,0.02128974180094052,-0.000121,10.28,10.45,10.58,N/A,-1.0,-1.0,none
LSQ12hzj,0.0334,0.0345752,0.9620492999523703,0.006273826268529365,16.5623866955753,0.0060817672811307065,-5.3,0.0569,0.0057,8.074e-06,CSPII,Ia,0.985,1,1,-0.05341610791900564,0.00896057229253411,-2.5e-05,9.32,9.35,9.73,N/A,-1.0,-1.0,none
