sn,zhel,zcmb,st,est,Mmax,eMmax,t0,EBVmw,eEBVmw,covMs,sample,subtype,quality,cosmo,phys,BV,eBV,covBV_M,ml,m,mu,host,dist,edist,caltype
LSQ14wp,0.0694519,0.0706148,1.134,0.012,18.137,0.01,-7.8,0.0207,0.0021,-2.226e-06,CSPII,Ia-91T,0.984,1,0,-0.037000000000002586,0.01063014581273465,0.0,7.23,7.48,7.59,N/A,-1.0,-1.0,none
LSQ15aae,0.0515643,0.0517701,1.218,0.007,18.389,0.011,-5.5,0.0616,0.0062,1.363e-05,CSPII,Ia-91T,0.982,1,0,0.07700000000000173,0.00848528137423857,0.0,10.1,10.27,10.46,N/A,-1.0,-1.0,none
PS1-14ra,0.0280833,0.0287982,0.777,0.006,17.218,0.008,-0.1,0.023,0.0023,-1.184e-05,CSPII,Ia,0.984,1,1,0.05999999999999872,0.006403124237432849,0.0,10.35,10.65,10.72,N/A,-1.0,-1.0,none
PS1-14xw,0.0245,0.0245957,1.039,0.01,16.248,0.007,-3.2,0.0656,0.0066,-6.547e-06,CSPII,Ia,0.975,0,0,0.0259999999999998,0.006403124237432849,0.0,11.11,11.24,11.71,N/A,-1.0,-1.0,none
PS15sv,0.033277,0.0335844,0.993,0.005,16.711,0.01,-3.9,0.0782,0.0078,1.394e-06,CSPII,Ia-91T,0.977,1,1,0.010999999999999233,0.009219544457292887,0.0,8.2,8.31,8.56,N/A,-1.0,-1.0,none
PTF11pbp,0.0289033,0.0276702,1.15,0.007,16.845,0.008,-6.4,0.0507,0.0051,-7.47e-06,CSPII,Ia,0.984,1,1,0.054999999999999716,0.007071067811865475,0.0,10.73,10.88,10.97,N/A,-1.0,-1.0,none
PTF11qnr,0.0162167,0.0149985,0.806,0.008,16.13,0.014,-9.3,0.0556,0.0056,2.297e-05,CSPII,Ia,0.979,0,1,0.2550000000000008,0.009219544457292887,0.0,10.38,10.65,10.7,N/A,-1.0,-1.0,none
PTF13duj,0.01694,0.015867,1.156,0.014,15.474,0.013,-7.0,0.0665,0.0067,4.959e-06,CSPII,Ia,0.965,0,1,0.057000000000000384,0.012041594578792296,0.0,10.61,10.73,10.82,N/A,-1.0,-1.0,none
PTF13dwl,0.0874395,0.0863561,1.088,0.04,18.73,0.034,-5.3,0.0613,0.0061,0.0004594,CSPII,Ia,0.987,1,0,-0.03400000000000247,0.011401754250991379,0.0,8.42,8.74,8.98,N/A,-1.0,-1.0,none
PTF13ebh,0.01326,0.012484,0.636,0.004,15.712,0.01,-13.0,0.0668,0.0067,2.249e-06,CSPII,Ia,0.975,0,1,0.12299999999999933,0.009219544457292887,0.0,10.8,10.86,11.02,N/A,-1.0,-1.0,none
PTF14aje,0.0276708,0.0282271,0.684,0.005,19.753,0.027,-3.2,0.1524,0.0152,7.898e-07,CSPII,Ia,0.978,1,0,0.6080000000000005,0.010816653826391968,0.0,10.64,10.78,10.84,N/A,-1.0,-1.0,none
PTF14fpg,0.034,0.03283,1.078,0.013,17.294,0.01,-4.9,0.0258,0.0026,-7.101e-06,CSPII,Ia,0.784,1,1,0.010000000000001563,0.00848528137423857,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
PTF14w,0.0188933,0.0200839,0.742,0.004,16.689,0.005,-6.3,0.0205,0.0021,2.812e-06,CSPII,Ia,0.975,0,1,0.055999999999997385,0.005,0.0,8.96,9.14,9.3,N/A,-1.0,-1.0,none
PTF14yw,0.01697,0.0180604,0.856,0.008,16.24,0.013,-4.2,0.0255,0.0026,8.079e-06,CSPII,Ia,0.411,0,1,-0.038000000000000256,0.01063014581273465,0.0,10.16,10.24,10.59,N/A,-1.0,-1.0,none
SN1981B,0.006027,0.0071693,0.941,0.019,12.529,0.008,-1.5,0.0157,0.0016,-3.382e-06,,,,,,0.06799999999999962,0.0078102496759066544,0.0,10.42,10.47,10.68,N4536,30.969,0.05,ct
SN1989B,0.002425,0.0035864,0.888,0.024,13.049,0.079,1.0,0.0284,0.0028,4.666e-06,,,,,,0.36400000000000077,0.0116619037896906,0.0,11.02,11.02,11.02,N3627,30.226,0.04,t
SN1994D,0.00149,0.0026093,0.824,0.005,11.852,0.02,-8.6,0.0191,0.0019,1.25e-05,,,,,,-0.0470000000000006,0.00848528137423857,0.0,11.05,11.0,11.0,N4526,31.003,0.07,t
SN1998bu,0.0024827,0.0036812,0.971,0.004,12.568,0.013,-3.2,0.0382,0.0038,-1.317e-06,,,,,,0.34500000000000064,0.007211102550927979,0.0,11.09,11.26,11.54,N3368,30.318,0.04,t
SN2001el,0.003896,0.0036761,0.959,0.005,13.479,0.016,-3.9,0.0121,0.0012,1.91e-05,,,,,,0.14399999999999835,0.01,0.0,10.22,10.69,10.73,N1448,31.325,0.06,t
SN2004ef,0.0309667,0.02977,0.84,0.003,17.541,0.006,-8.0,0.0458,0.0046,3.377e-06,CSPI,Ia,0.981,0,0,0.11699999999999733,0.00565685424949238,0.0,10.63,10.74,10.8,N/A,-1.0,-1.0,none
SN2004eo,0.01569,0.0147367,0.869,0.005,15.563,0.009,-12.4,0.093,0.0093,6.076e-06,CSPI,Ia,0.979,0,0,0.02499999999999858,0.009219544457292887,0.0,11.03,11.16,11.35,N/A,-1.0,-1.0,none
SN2004ey,0.0157767,0.0146267,1.009,0.003,15.127,0.004,-8.9,0.1197,0.012,1.589e-06,CSPI,Ia,0.973,0,0,-0.051000000000000156,0.004242640687119285,0.0,9.76,10.06,10.41,N/A,-1.0,-1.0,none
SN2004gs,0.0266267,0.0282767,0.705,0.003,17.901,0.008,-3.8,0.0257,0.0026,6.726e-08,CSPI,Ia,0.982,0,0,0.20199999999999818,0.006403124237432849,0.0,10.57,10.63,10.7,N/A,-1.0,-1.0,none
SN2004gu,0.0458267,0.0468967,1.149,0.011,17.857,0.021,-0.8,0.0223,0.0022,-4.446e-05,CSPI,Ia-06gz,0.986,0,0,0.14499999999999957,0.015620499351813309,0.0,9.74,10.02,10.19,N/A,-1.0,-1.0,none
SN2005M,0.0219967,0.02558,1.204,0.003,16.193,0.005,-9.1,0.0273,0.0027,3.961e-06,CSPI,Ia-91T,0.984,0,0,0.017999999999998906,0.004242640687119285,0.0,8.38,8.8,8.92,N/A,-1.0,-1.0,none
SN2005W,0.0088833,0.00795,0.938,0.006,14.773,0.009,-7.8,0.0615,0.0062,7.781e-06,CSPI,Ia,0.967,0,0,0.17099999999999937,0.0078102496759066544,0.0,9.75,9.9,10.0,N/A,-1.0,-1.0,none
SN2005al,0.0123933,0.0132867,0.865,0.004,15.364,0.009,-1.1,0.0483,0.0048,-8.841e-06,CSPI,Ia,0.909,0,0,-0.051000000000000156,0.007211102550927979,0.0,10.4,10.49,10.63,N/A,-1.0,-1.0,none
SN2005am,0.0078933,0.0089667,0.764,0.004,14.218,0.008,-4.5,0.0433,0.0043,-5.728e-07,CSPI,Ia,0.934,0,0,0.07399999999999984,0.0078102496759066544,0.0,10.68,10.83,11.26,N/A,-1.0,-1.0,none
SN2005be,0.035,0.0355767,0.761,0.023,17.397,0.086,6.3,0.0294,0.0029,-8.959e-05,CSPI,Ia,0.985,0,0,0.053000000000000824,0.0722011080247388,0.0,10.25,10.4,10.5,N/A,-1.0,-1.0,none
SN2005bg,0.02307,0.0241567,1.061,0.037,16.191,0.082,3.7,0.0264,0.0026,-0.0003421,CSPI,Ia,0.983,0,0,0.04200000000000159,0.06543699259593154,0.0,9.72,9.91,10.02,N/A,-1.0,-1.0,none
SN2005bl,0.0240433,0.0251133,0.427,0.011,19.752,0.068,-6.5,0.025,0.0025,1.598e-05,CSPI,Ia-91bg,0.98,0,0,0.6890000000000001,0.03360059523282288,0.0,10.89,11.01,11.2,N/A,-1.0,-1.0,none
SN2005bo,0.0138867,0.0150133,0.881,0.008,16.285,0.008,-0.3,0.0396,0.004,-3.048e-05,CSPI,Ia,0.962,0,0,0.24200000000000088,0.006403124237432849,0.0,10.34,10.5,10.65,N/A,-1.0,-1.0,none
SN2005el,0.0149,0.0148833,0.865,0.003,15.184,0.012,-7.2,0.0976,0.0098,6.223e-06,CSPI,Ia,0.973,0,0,-0.0730000000000004,0.01063014581273465,0.0,10.7,10.84,11.24,N/A,-1.0,-1.0,none
SN2005eq,0.0289567,0.02835,1.234,0.007,16.586,0.011,-3.5,0.0629,0.0063,-4.456e-07,CSPI,Ia-91T,0.984,0,0,0.03500000000000014,0.008602325267042627,0.0,10.44,10.56,10.65,N/A,-1.0,-1.0,none
SN2005hc,0.0459067,0.0444967,1.142,0.007,17.748,0.007,-4.7,0.028,0.0028,-4.615e-06,CSPI,Ia,0.98,0,0,0.012000000000000455,0.006403124237432849,0.0,10.52,10.6,10.65,N/A,-1.0,-1.0,none
SN2005hj,0.0579667,0.05695,1.152,0.019,17.997,0.022,-2.9,0.0329,0.0033,-4.554e-05,CSPI,Ia,0.984,0,0,0.0799999999999983,0.015556349186104044,0.0,9.22,9.32,9.38,N/A,-1.0,-1.0,none
SN2005iq,0.03402,0.03293,0.88,0.006,17.134,0.012,-5.5,0.0185,0.0019,1.068e-05,CSPI,Ia,0.965,0,0,-0.03200000000000003,0.01063014581273465,0.0,10.47,10.54,10.6,N/A,-1.0,-1.0,none
SN2005ir,0.0763067,0.0752333,1.03,0.02,18.856,0.023,-2.7,0.0265,0.0027,-2.127e-05,CSPI,Ia,0.984,0,0,0.05000000000000071,0.014866068747318505,0.0,9.12,9.23,9.37,N/A,-1.0,-1.0,none
SN2005kc,0.01511,0.01389,0.932,0.006,16.095,0.013,-10.5,0.1137,0.0114,6.369e-06,CSPI,Ia,0.978,0,0,0.23799999999999955,0.01063014581273465,0.0,10.6,11.06,11.5,N/A,-1.0,-1.0,none
SN2005ke,0.0048767,0.0044833,0.438,0.003,16.025,0.013,-9.8,0.02,0.002,3.583e-06,CSPI,Ia-91bg,0.953,0,0,0.6699999999999999,0.012041594578792296,0.0,10.29,10.43,10.61,N/A,-1.0,-1.0,none
SN2005ki,0.0191933,0.02037,0.839,0.003,15.878,0.008,-10.0,0.0267,0.0027,1.824e-06,CSPI,Ia,0.982,0,0,-0.018000000000000682,0.007071067811865475,0.0,10.62,10.8,10.86,N/A,-1.0,-1.0,none
SN2005ku,0.0454067,0.0441833,0.969,0.034,18.288,0.103,0.4,0.0461,0.0046,-0.0003188,CSPI,Ia,0.986,0,0,0.09299999999999997,0.0778010282708397,0.0,9.96,10.04,10.1,N/A,-1.0,-1.0,none
SN2005lu,0.0319867,0.0312933,1.063,0.03,17.707,0.09,9.2,0.0218,0.0022,-0.0001815,CSPI,Ia,0.975,0,0,0.2469999999999999,0.07200694410957877,0.0,9.68,9.86,10.03,N/A,-1.0,-1.0,none
SN2005mc,0.0252033,0.0260067,0.664,0.02,18.035,0.087,2.4,0.0379,0.0038,-9.218e-05,CSPI,Ia,0.982,0,0,0.31400000000000006,0.06742403132415029,0.0,10.85,10.95,11.1,N/A,-1.0,-1.0,none
SN2005na,0.0263033,0.0268133,0.971,0.018,16.111,0.01,-1.9,0.0681,0.0068,-7.474e-06,CSPI,Ia,0.976,0,0,-0.019999999999999574,0.0078102496759066544,0.0,10.9,10.97,11.05,N/A,-1.0,-1.0,none
SN2006D,0.00852,0.00964,0.839,0.003,14.783,0.008,-6.0,0.0394,0.0039,2.643e-06,CSPI,Ia,0.972,0,0,0.09800000000000075,0.006403124237432849,0.0,9.54,9.76,9.85,N/A,-1.0,-1.0,none
SN2006X,0.0052367,0.00632,0.971,0.004,17.227,0.015,-10.9,0.0228,0.0023,6.462e-06,CSPI,Ia,0.557,0,0,1.2140000000000004,0.01131370849898476,0.0,9.06,9.33,9.43,N/A,-1.0,-1.0,none
SN2006ax,0.0167267,0.0179567,1.003,0.004,15.362,0.01,-11.8,0.041,0.0041,6.34e-06,CSPI,Ia,0.981,0,0,-0.07199999999999918,0.0078102496759066544,0.0,10.79,10.92,11.04,N/A,-1.0,-1.0,none
SN2006bh,0.01084,0.0104933,0.828,0.003,14.739,0.007,-3.9,0.0228,0.0023,6.68e-07,CSPI,Ia,0.969,0,0,-0.009999999999999787,0.00565685424949238,0.0,10.31,10.43,10.49,N/A,-1.0,-1.0,none
SN2006ej,0.0204367,0.0193367,0.842,0.018,16.191,0.072,3.2,0.0296,0.003,-1.156e-05,CSPI,Ia,0.971,0,0,0.028999999999999915,0.060216276869298396,0.0,10.48,10.63,10.7,N/A,-1.0,-1.0,none
SN2006eq,0.0494667,0.0483667,0.649,0.023,19.517,0.162,2.1,0.0416,0.0042,-0.0001179,CSPI,Ia,0.973,0,0,0.3099999999999987,0.07742092740338365,0.0,9.79,10.19,10.65,N/A,-1.0,-1.0,none
SN2006et,0.0221567,0.0216467,1.18,0.006,16.509,0.011,-7.4,0.0165,0.0017,-1.151e-06,CSPI,Ia,0.983,0,0,0.14100000000000001,0.0078102496759066544,0.0,10.7,10.8,10.88,N/A,-1.0,-1.0,none
SN2006fw,0.0829433,0.0819867,0.922,0.045,19.469,0.101,-2.2,0.028,0.0028,-9.55e-05,CSPI,Ia,0.001,0,0,0.1039999999999992,0.06155485358604957,0.0,9.32,9.42,9.62,N/A,-1.0,-1.0,none
SN2006gj,0.0283333,0.0269667,0.708,0.007,18.367,0.017,-1.7,0.0705,0.007,-9.529e-06,CSPI,Ia,0.983,0,0,0.2980000000000018,0.012041594578792296,0.0,10.36,10.53,10.6,N/A,-1.0,-1.0,none
SN2006gt,0.04474,0.0436433,0.575,0.01,19.045,0.028,-2.3,0.0323,0.0032,-3.736e-06,CSPI,Ia-91bg,0.982,0,0,0.24899999999999878,0.016278820596099707,0.0,9.87,9.93,9.94,N/A,-1.0,-1.0,none
