sn,zhel,zcmb,st,est,Mmax,eMmax,t0,EBVmw,eEBVmw,covMs,sample,subtype,quality,cosmo,phys,BV,eBV,covBV_M,ml,m,mu,host,dist,edist,caltype
SN2007af,0.00546,0.00629,0.949,0.002,13.713,0.008,-7.4,0.0338,0.0034,2.6e-06,CSPI,Ia,0.927,0,0,0.065,0.007,0.0,9.69,9.82,9.87,N5584,31.79,0.05,c
SN2007ai,0.03164,0.0319867,1.223,0.013,17.42,0.089,3.1,0.286,0.0286,-6.697e-05,CSPI,Ia-91T,0.985,0,0,0.183,0.013,0.0,9.76,9.91,10.18,N/A,-1.0,-1.0,none
SN2007al,0.0121133,0.0132629,0.383,0.006,18.451,0.04,1.4,0.036,0.0036,2.248e-05,CSPI,Ia-91bg,0.971,0,0,0.693,0.026,0.0,9.33,9.47,9.91,N/A,-1.0,-1.0,none
SN2007as,0.01756,0.0178967,0.889,0.004,16.152,0.011,1.0,0.1229,0.0123,-2.948e-06,CSPI,Ia,0.98,0,0,0.08,0.009,0.0,10.24,10.36,10.43,N/A,-1.0,-1.0,none
SN2007ax,0.0068567,0.0076367,0.353,0.01,17.785,0.085,-1.2,0.0446,0.0045,5.496e-05,CSPI,Ia-91bg,0.924,0,0,0.682,0.03,0.0,10.13,10.23,10.29,N/A,-1.0,-1.0,none
SN2007ba,0.0384867,0.0390533,0.568,0.008,18.599,0.039,-5.6,0.0315,0.0032,1.661e-06,CSPI,Ia-91bg,0.796,0,0,0.327,0.019,0.0,10.9,10.99,11.06,N/A,-1.0,-1.0,none
SN2007bc,0.0207567,0.02185,0.907,0.005,16.27,0.01,-1.4,0.0186,0.0019,-1.136e-06,CSPI,Ia,0.983,0,0,0.033,0.009,0.0,10.65,10.73,10.78,N/A,-1.0,-1.0,none
SN2007bd,0.0309967,0.0318267,0.917,0.006,16.995,0.025,-8.1,0.0289,0.0029,2.988e-05,CSPI,Ia,0.984,0,0,-0.001,0.016,0.0,10.68,10.82,10.89,N/A,-1.0,-1.0,none
SN2007bm,0.0062067,0.00744,0.906,0.005,15.294,0.017,0.8,0.0354,0.0035,2.783e-06,CSPI,Ia,0.958,0,0,0.421,0.009,0.0,10.09,10.27,10.72,N/A,-1.0,-1.0,none
SN2007ca,0.0140567,0.01507,1.078,0.012,16.528,0.02,-7.4,0.057,0.0057,5.056e-05,CSPI,Ia,0.979,0,0,0.26,0.009,0.0,9.52,9.69,9.74,N/A,-1.0,-1.0,none
SN2007cg,0.0331733,0.0341676,1.07,0.049,19.211,0.139,9.6,0.0686,0.0069,-0.001063,CSPI,Ia,0.39,0,0,0.684,0.093,0.0,10.33,10.37,10.43,N/A,-1.0,-1.0,none
SN2007hj,0.0141033,0.0128818,0.633,0.005,16.44,0.013,-0.0,0.0747,0.0075,-7.931e-06,CSPI,Ia,0.961,0,0,0.215,0.01,0.0,10.3,10.45,10.89,N/A,-1.0,-1.0,none
SN2007hx,0.07976,0.0788733,1.006,0.028,19.747,0.14,1.8,0.0299,0.003,-0.0001401,CSPI,Ia,0.985,0,0,0.214,0.074,0.0,10.45,10.55,10.62,N/A,-1.0,-1.0,none
SN2007jd,0.0725833,0.0719112,0.891,0.036,19.857,0.186,1.7,0.066,0.0066,-0.0004328,CSPI,Ia,0.942,0,0,0.098,0.081,0.0,9.93,10.13,10.18,N/A,-1.0,-1.0,none
SN2007jg,0.0371067,0.0365767,0.939,0.006,18.088,0.015,-1.5,0.0904,0.009,5.82e-06,CSPI,Ia,0.974,0,0,0.028,0.01,0.0,7.95,8.1,8.22,N/A,-1.0,-1.0,none
SN2007le,0.0067167,0.0055233,1.02,0.004,14.69,0.012,-5.2,0.0287,0.0029,6.041e-06,CSPI,Ia,0.955,0,0,0.292,0.006,0.0,9.71,9.85,10.16,N/A,-1.0,-1.0,none
SN2007nq,0.045,0.0439033,0.769,0.006,17.877,0.019,0.3,0.0312,0.0031,-4.795e-06,CSPI,Ia,0.952,0,0,0.056,0.011,0.0,11.15,11.21,11.28,N/A,-1.0,-1.0,none
SN2007ol,0.05587,0.054882,0.701,0.032,18.535,0.029,-1.9,0.0215,0.0022,2.808e-05,CSPI,Ia,0.972,0,0,-0.063,0.028,0.0,9.71,9.82,9.93,N/A,-1.0,-1.0,none
SN2007on,0.00649,0.0061833,0.589,0.003,13.627,0.012,-6.9,0.0098,0.001,6.451e-07,CSPI,Ia,0.957,0,0,0.115,0.012,0.0,10.78,11.04,11.45,N/A,-1.0,-1.0,none
SN2007so,0.0296667,0.0289285,0.925,0.009,16.517,0.16,25.6,0.1161,0.0116,6.539e-05,CSPI,Ia,,0,0,0.014,0.076,0.0,10.89,10.97,11.07,N/A,-1.0,-1.0,none
SN2007sr,0.0054733,0.0066557,0.989,0.017,13.423,0.071,7.9,0.0398,0.004,-9.266e-06,CSPI,Ia,0.198,0,0,0.159,0.059,0.0,9.85,10.05,10.17,N4038,31.29,0.1,c
SN2007st,0.0211667,0.0206508,0.863,0.022,16.281,0.099,5.8,0.0143,0.0014,-0.0001138,CSPI,Ia,0.951,0,0,0.149,0.083,0.0,10.85,10.95,11.4,N/A,-1.0,-1.0,none
SN2007ux,0.0308933,0.031996,0.628,0.006,18.192,0.02,1.3,0.0386,0.0039,-4.282e-05,CSPI,Ia-86G,0.981,0,0,0.21,0.01,0.0,10.23,10.3,10.34,N/A,-1.0,-1.0,none
SN2008C,0.01661,0.0170667,0.967,0.024,16.264,0.098,4.8,0.072,0.0072,-0.0001242,CSPI,Ia,0.981,0,0,0.167,0.074,0.0,10.35,10.49,10.55,N/A,-1.0,-1.0,none
SN2008O,0.03883,0.039318,0.688,0.01,19.3,0.039,0.3,0.0763,0.0076,-2.842e-05,CSPI,Ia,0.986,0,0,0.313,0.016,0.0,11.12,11.33,11.59,N/A,-1.0,-1.0,none
SN2008R,0.0134933,0.0128867,0.632,0.006,15.867,0.013,0.2,0.0618,0.0062,-1.178e-05,CSPI,Ia,0.976,0,0,0.12,0.011,0.0,11.07,11.25,11.31,N/A,-1.0,-1.0,none
SN2008ar,0.02613,0.0272474,0.976,0.004,16.753,0.016,-5.6,0.0311,0.0031,1.901e-05,CSPI,Ia,0.984,0,0,0.008,0.011,0.0,10.11,10.21,10.28,N/A,-1.0,-1.0,none
SN2008bc,0.0150767,0.0157067,1.057,0.005,15.155,0.005,-6.6,0.2251,0.0225,5.488e-06,CSPI,Ia,0.979,0,0,-0.028,0.006,0.0,9.95,10.1,10.23,N/A,-1.0,-1.0,none
SN2008bf,0.0234837,0.0245538,1.019,0.004,16.059,0.007,-5.7,0.0296,0.003,6.606e-06,CSPI,Ia,0.982,0,0,-0.046,0.006,0.0,11.4,11.4,11.4,N/A,-1.0,-1.0,none
SN2008bi,0.0134367,0.0143882,0.512,0.022,18.343,0.149,8.8,0.037,0.0037,3.331e-05,CSPI,Ia-91bg,0.972,0,0,0.591,0.123,0.0,10.27,10.38,10.48,N/A,-1.0,-1.0,none
SN2008bq,0.0339767,0.0344433,1.153,0.009,17.263,0.012,1.4,0.0774,0.0077,-3.675e-05,CSPI,Ia,0.983,0,0,0.04,0.009,0.0,10.74,10.82,10.91,N/A,-1.0,-1.0,none
SN2008bt,0.0153533,0.0165796,0.498,0.008,17.865,0.021,0.4,0.0445,0.0044,-5.263e-06,CSPI,Ia-91bg,0.979,0,0,0.508,0.013,0.0,10.7,10.85,10.91,N/A,-1.0,-1.0,none
SN2008bz,0.0602367,0.0613265,0.948,0.023,18.373,0.082,2.9,0.0226,0.0023,-7.933e-05,CSPI,Ia,0.957,0,0,-0.044,0.064,0.0,10.44,10.5,10.56,N/A,-1.0,-1.0,none
SN2008cc,0.0103867,0.0101222,0.813,0.018,14.9,0.079,10.1,0.0355,0.0035,-3.516e-05,CSPI,Ia,0.965,0,0,0.158,0.065,0.0,10.4,10.48,10.64,N/A,-1.0,-1.0,none
SN2008cf,0.0459682,0.0468269,1.092,0.035,17.271,0.077,2.3,0.0577,0.0058,-0.0001813,CSPI,Ia,0.986,0,0,0.009,0.062,0.0,8.59,8.73,8.97,N/A,-1.0,-1.0,none
SN2008ff,0.0191933,0.0186725,1.083,0.009,15.791,0.034,21.0,0.0436,0.0044,-0.000125,CSPI,Ia,0.981,0,0,0.177,0.017,0.0,10.8,10.8,10.8,N/A,-1.0,-1.0,none
SN2008fl,0.0199,0.0194172,0.883,0.017,16.147,0.072,4.5,0.1569,0.0157,-1.486e-05,CSPI,Ia,0.982,0,0,0.056,0.059,0.0,10.87,10.94,11.01,N/A,-1.0,-1.0,none
SN2008fp,0.00566,0.0062867,1.108,0.008,14.609,0.009,-3.9,0.1686,0.0169,-4.534e-06,CSPI,Ia,0.944,0,0,0.479,0.007,0.0,10.15,10.2,10.63,N/A,-1.0,-1.0,none
SN2008fr,0.0389733,0.0379062,1.035,0.023,17.214,0.088,9.1,0.0395,0.004,-8.117e-05,CSPI,Ia,0.981,0,0,-0.014,0.069,0.0,7.58,7.73,7.92,N/A,-1.0,-1.0,none
SN2008fu,0.05237,0.0518336,0.822,0.024,18.163,0.065,12.3,0.018,0.0018,-0.0001569,CSPI,Ia,0.986,0,0,-0.021,0.087,0.0,10.66,10.72,10.8,N/A,-1.0,-1.0,none
SN2008fw,0.0085433,0.0095066,1.117,0.023,14.212,0.08,10.7,0.1123,0.0112,-9.006e-05,CSPI,Ia-91T,0.971,0,0,0.076,0.065,0.0,10.31,10.49,10.61,N/A,-1.0,-1.0,none
SN2008gg,0.0319933,0.0310658,1.054,0.025,17.233,0.078,5.0,0.0195,0.002,-0.0001118,CSPI,Ia,0.984,0,0,0.149,0.063,0.0,10.63,10.73,10.82,N/A,-1.0,-1.0,none
SN2008gl,0.0339933,0.0329459,0.867,0.005,17.351,0.009,-1.4,0.0244,0.0024,-1.352e-06,CSPI,Ia,0.977,0,0,0.028,0.008,0.0,10.81,10.86,10.92,N/A,-1.0,-1.0,none
SN2008go,0.0623667,0.0613133,0.939,0.018,18.742,0.015,1.0,0.032,0.0032,-6.846e-05,CSPI,Ia,0.986,0,0,0.04,0.01,0.0,10.89,10.94,11.0,N/A,-1.0,-1.0,none
SN2008gp,0.03339,0.0328233,0.979,0.004,16.676,0.012,-9.1,0.1042,0.0104,6.404e-06,CSPI,Ia,0.985,0,0,-0.031,0.011,0.0,10.64,10.73,10.79,N/A,-1.0,-1.0,none
SN2008hj,0.0378667,0.0367224,1.008,0.005,17.275,0.008,-4.8,0.0303,0.003,5.817e-06,CSPI,Ia,0.983,0,0,-0.008,0.007,0.0,10.2,10.4,10.69,N/A,-1.0,-1.0,none
SN2008hu,0.0496656,0.050526,0.827,0.023,18.397,0.09,1.7,0.0921,0.0092,-5.454e-05,CSPI,Ia,0.985,0,0,0.021,0.07,0.0,10.84,10.99,11.07,N/A,-1.0,-1.0,none
SN2008hv,0.01254,0.01358,0.867,0.004,15.082,0.012,-9.1,0.0279,0.0028,5.428e-06,CSPI,Ia,0.973,0,0,-0.047,0.011,0.0,10.29,10.55,10.67,N/A,-1.0,-1.0,none
SN2008ia,0.0219833,0.02254,0.834,0.006,16.382,0.017,-2.2,0.1954,0.0195,8.494e-07,CSPI,Ia,0.983,0,0,-0.035,0.016,0.0,10.54,10.77,11.23,N/A,-1.0,-1.0,none
SN2009D,0.02499,0.024654,1.159,0.007,16.203,0.007,-4.8,0.0441,0.0044,-3.237e-06,CSPI,Ia,0.984,0,0,-0.021,0.006,0.0,10.35,10.43,10.5,N/A,-1.0,-1.0,none
SN2009F,0.0129467,0.01291,0.386,0.007,17.866,0.035,-3.2,0.0895,0.0089,2.705e-05,CSPI,Ia-91bg,0.97,0,0,0.551,0.025,0.0,10.61,10.79,11.22,N/A,-1.0,-1.0,none
SN2009I,0.02615,0.0254309,1.089,0.03,19.218,0.034,-2.1,0.0272,0.0027,-0.0001228,CSPI,Ia,0.969,0,0,0.651,0.017,0.0,10.53,10.74,10.88,N/A,-1.0,-1.0,none
SN2009P,0.0250867,0.0263202,1.08,0.042,17.776,0.032,0.7,0.0415,0.0042,-0.0006541,CSPI,Ia,0.982,0,0,0.406,0.021,0.0,9.77,9.87,9.95,N/A,-1.0,-1.0,none
SN2009Y,0.0093467,0.0101034,0.993,0.005,14.539,0.01,-5.5,0.0873,0.0087,6.197e-06,CSPI,Ia,0.97,0,0,0.148,0.01,0.0,10.66,10.76,10.95,N/A,-1.0,-1.0,none
SN2009aa,0.02729,0.0284814,0.944,0.004,16.616,0.011,-7.4,0.0295,0.0029,5.519e-06,CSPI,Ia,0.983,0,0,0.013,0.012,0.0,10.1,10.6,10.8,N/A,-1.0,-1.0,none
SN2009ab,0.0111633,0.0108624,0.903,0.006,15.015,0.012,-7.6,0.1838,0.0184,9.125e-06,CSPI,Ia,0.959,0,0,0.035,0.011,0.0,10.2,10.35,10.78,N/A,-1.0,-1.0,none
SN2009ad,0.02838,0.0283174,1.107,0.014,16.358,0.011,-6.1,0.0953,0.0095,2.436e-05,CSPI,Ia,0.984,0,0,0.032,0.011,0.0,10.5,10.58,10.64,N/A,-1.0,-1.0,none
SN2009ag,0.0086333,0.0092477,0.966,0.005,15.38,0.017,-0.1,0.218,0.0218,-2.401e-06,CSPI,Ia,0.97,0,0,0.149,0.014,0.0,9.99,10.2,10.6,N/A,-1.0,-1.0,none
SN2009al,0.02209,0.0232764,0.92,0.013,16.684,0.046,-1.8,0.0212,0.0021,3.096e-07,CSPI,Ia,0.98,0,0,0.186,0.028,0.0,10.66,10.72,10.77,N/A,-1.0,-1.0,none
SN2009cz,0.0211233,0.0219786,1.173,0.011,16.119,0.013,-4.2,0.0221,0.0022,-9.181e-06,CSPI,Ia,0.982,0,0,0.017,0.011,0.0,10.68,10.75,10.84,N/A,-1.0,-1.0,none
SN2009ds,0.0192467,0.0204662,1.121,0.015,15.923,0.013,-7.1,0.0332,0.0033,2.229e-05,CSPI,Ia,0.982,0,0,0.107,0.013,0.0,10.62,10.77,10.97,N/A,-1.0,-1.0,none
SN2009le,0.0177733,0.017027,1.087,0.011,15.8,0.009,-8.5,0.0143,0.0014,3.44e-05,CSPI,Ia,0.976,0,0,0.122,0.008,0.0,10.66,10.84,11.31,N/A,-1.0,-1.0,none
SN2011iy,0.0042633,0.0053357,1.033,0.005,12.844,0.017,17.0,0.0529,0.0053,-2.592e-05,CSPII,Ia,0.9,0,1,0.244,0.012,0.0,10.21,10.39,10.83,N/A,-1.0,-1.0,none
SN2011jh,0.0077833,0.0089154,0.789,0.005,16.025,0.008,-6.9,0.0322,0.0032,9.592e-06,CSPII,Ia,0.966,0,1,0.367,0.008,0.0,10.02,10.09,10.16,N/A,-1.0,-1.0,none
SN2011jn,0.0474433,0.0485384,0.644,0.02,18.501,0.101,6.8,0.0593,0.0059,-0.0001027,CSPII,Ia,0.982,1,0,0.137,0.083,0.0,11.23,11.35,11.78,N/A,-1.0,-1.0,none
SN2011jt,0.02778,0.0284695,0.955,0.027,17.172,0.055,13.1,0.0386,0.0039,-0.0002118,CSPII,Ia,0.985,0,1,0.149,0.084,0.0,10.25,10.39,10.52,N/A,-1.0,-1.0,none
SN2012E,0.0202367,0.019439,0.846,0.008,16.003,0.017,0.0,0.0649,0.0065,-1.271e-05,CSPII,Ia,0.982,0,1,0.011,0.009,0.0,10.36,10.54,10.73,N/A,-1.0,-1.0,none
SN2012G,0.0258,0.0268487,1.158,0.006,16.281,0.008,1.4,0.0205,0.0021,-1.731e-05,CSPII,Ia,0.973,0,1,-0.043,0.006,0.0,9.58,9.73,9.84,N/A,-1.0,-1.0,none
SN2012U,0.0197233,0.0193386,0.905,0.023,15.959,0.093,10.9,0.0227,0.0023,-2.391e-05,CSPII,Ia,0.975,0,1,-0.018,0.08,0.0,10.38,10.56,10.74,N/A,-1.0,-1.0,none
SN2012ah,0.0123933,0.0123697,0.905,0.022,14.861,0.087,6.1,0.1545,0.0155,-9.959e-05,CSPII,Ia,0.974,0,1,-0.075,0.072,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
SN2012aq,0.0519633,0.0525508,0.996,0.018,17.989,0.076,8.2,0.0338,0.0034,-1.992e-05,CSPII,Ia,0.972,1,0,0.004,0.063,0.0,7.63,7.77,8.01,N/A,-1.0,-1.0,none
SN2012ar,0.02824,0.028536,0.809,0.006,16.786,0.008,-0.0,0.2024,0.0202,-7.583e-06,CSPII,Ia,0.982,1,1,0.032,0.006,0.0,10.84,10.94,11.02,N/A,-1.0,-1.0,none
SN2012bl,0.0186933,0.0181998,1.081,0.016,15.682,0.01,-2.6,0.0297,0.003,-3.528e-05,CSPII,Ia,0.977,0,1,0.044,0.008,0.0,9.85,10.09,10.24,N/A,-1.0,-1.0,none
SN2012bo,0.0254133,0.0265314,1.16,0.007,16.5,0.007,-2.9,0.0447,0.0045,-7.913e-06,CSPII,Ia,0.983,0,1,0.009,0.006,0.0,10.15,10.32,10.4,N/A,-1.0,-1.0,none
SN2012cg,0.001458,0.0025798,1.024,0.008,12.376,0.015,-13.0,0.0179,0.0018,4.653e-05,,,,,,0.075,0.009,0.0,9.6,9.7,9.8,N4424,31.08,0.29,c
SN2012fr,0.0054533,0.0051291,1.108,0.004,12.381,0.005,-11.1,0.0177,0.0018,3.951e-06,CSPII,Ia,0.981,0,1,0.013,0.006,0.0,11.06,11.25,11.32,N1365,31.31,0.06,c
SN2012gm,0.01478,0.013553,0.987,0.004,15.898,0.005,-5.0,0.0393,0.0039,3.483e-06,CSPII,Ia,0.977,0,1,0.172,0.004,0.0,9.9,10.01,10.08,N/A,-1.0,-1.0,none
SN2012hd,0.0119433,0.0111341,0.888,0.004,15.759,0.008,-8.7,0.0228,0.0023,5.994e-06,CSPII,Ia,0.973,0,1,0.122,0.008,0.0,10.38,10.44,10.54,N/A,-1.0,-1.0,none
SN2012hr,0.0075567,0.0078716,0.973,0.001,14.312,0.004,-7.9,0.0389,0.0039,1.031e-06,CSPII,Ia,0.966,0,1,0.009,0.004,0.0,10.21,10.32,10.45,N/A,-1.0,-1.0,none
SN2012ij,0.01099,0.012107,0.536,0.008,16.359,0.027,-2.7,0.0235,0.0024,6.232e-06,CSPII,Ia,0.969,0,1,0.257,0.017,0.0,9.8,9.94,10.11,N/A,-1.0,-1.0,none
SN2013E,0.0094067,0.0104565,1.131,0.004,14.131,0.005,-8.1,0.0843,0.0084,7.303e-07,CSPII,Ia,0.951,0,1,0.075,0.004,0.0,9.83,9.96,9.99,N/A,-1.0,-1.0,none
SN2013H,0.0154767,0.0158792,1.048,0.005,16.321,0.006,-9.0,0.1134,0.0113,4.986e-06,CSPII,Ia,0.98,0,1,0.186,0.005,0.0,10.32,10.5,10.6,N/A,-1.0,-1.0,none
SN2013M,0.03493,0.0357427,0.943,0.004,17.105,0.009,-5.6,0.0719,0.0072,5.316e-06,CSPII,Ia,0.934,1,1,0.023,0.01,0.0,10.73,10.9,11.04,N/A,-1.0,-1.0,none
SN2013U,0.0344833,0.0356518,1.239,0.011,17.363,0.011,-2.1,0.0245,0.0025,-1.241e-05,CSPII,Ia-91T,0.842,1,1,0.172,0.01,0.0,10.15,10.27,10.31,N/A,-1.0,-1.0,none
SN2013aa,0.0039967,0.0046654,1.002,0.002,11.408,0.005,-3.3,0.1458,0.0146,4.159e-07,CSPII,Ia,0.888,0,1,-0.068,0.004,0.0,9.85,9.99,10.12,N/A,-1.0,-1.0,none
SN2013aj,0.00912,0.0100653,0.8,0.004,14.73,0.008,-2.2,0.0316,0.0032,3.475e-06,CSPII,Ia,0.969,0,1,0.052,0.006,0.0,9.82,9.99,10.38,N/A,-1.0,-1.0,none
SN2013ay,0.0157167,0.0156526,0.494,0.019,17.432,0.093,9.1,0.0622,0.0062,-9.587e-05,CSPII,Ia,0.953,0,1,0.531,0.082,0.0,10.64,10.72,10.82,N/A,-1.0,-1.0,none
SN2013az,0.0372533,0.037464,0.768,0.025,17.898,0.078,3.9,0.0271,0.0027,-5.105e-05,CSPII,Ia,0.972,1,0,0.089,0.064,0.0,10.93,10.99,11.07,N/A,-1.0,-1.0,none
SN2013bc,0.02245,0.023528,0.481,0.023,19.419,0.083,2.4,0.0407,0.0041,-2.021e-05,CSPII,Ia,0.98,0,1,0.735,0.067,0.0,10.28,10.47,10.55,N/A,-1.0,-1.0,none
SN2013bz,0.01915,0.0201818,1.152,0.009,15.643,0.012,-3.4,0.0377,0.0038,-1.968e-05,CSPII,Ia-91T,0.855,0,1,0.152,0.009,0.0,9.94,9.98,10.04,N/A,-1.0,-1.0,none
SN2013cg,0.0079467,0.009009,0.966,0.024,14.326,0.09,7.4,0.0749,0.0075,-0.0001291,CSPII,Ia,0.97,0,1,0.087,0.075,0.0,9.98,10.13,10.27,N/A,-1.0,-1.0,none
SN2013ct,0.0038,0.0027369,1.002,0.006,12.491,0.019,24.2,0.0244,0.0024,-4.004e-05,CSPII,Ia,0.944,0,1,0.064,0.012,0.0,8.57,8.72,8.89,N/A,-1.0,-1.0,none
SN2013fy,0.0308467,0.0301903,1.174,0.011,16.748,0.012,-4.0,0.023,0.0023,-1.592e-05,CSPII,Ia,0.985,1,1,0.01,0.008,0.0,10.77,10.86,10.96,N/A,-1.0,-1.0,none
SN2013fz,0.0205933,0.0205517,1.015,0.004,15.905,0.005,-1.2,0.0119,0.0012,-2.87e-06,CSPII,Ia,0.98,0,1,-0.002,0.004,0.0,10.61,10.69,10.77,N/A,-1.0,-1.0,none
SN2013gv,0.0340967,0.0334585,0.845,0.008,17.158,0.012,-4.8,0.1434,0.0143,1.705e-05,CSPII,Ia,0.973,1,1,-0.025,0.012,0.0,11.16,11.27,11.56,N/A,-1.0,-1.0,none
SN2013gy,0.0140133,0.0135587,0.911,0.003,15.232,0.006,-13.9,0.0485,0.0049,2.9e-06,CSPII,Ia,0.976,0,1,-0.008,0.006,0.0,8.98,9.0,9.16,N/A,-1.0,-1.0,none
SN2013hh,0.01298,0.0141046,1.203,0.028,18.014,0.082,2.7,0.0247,0.0025,-8.084e-05,CSPII,Ia-91T,0.928,0,1,0.557,0.066,0.0,9.41,9.59,9.69,N/A,-1.0,-1.0,none
SN2013hn,0.01513,0.0160268,0.821,0.026,15.268,0.086,4.0,0.0529,0.0053,-0.000146,CSPII,Ia,0.98,0,1,-0.069,0.067,0.0,10.84,10.99,11.07,N/A,-1.0,-1.0,none
SN2014D,0.0081733,0.0092489,0.958,0.023,18.495,0.091,4.2,0.0257,0.0026,-0.0001435,CSPII,Ia,0.039,0,1,0.566,0.069,0.0,8.15,8.26,8.38,N/A,-1.0,-1.0,none
SN2014I,0.0299933,0.0302041,0.916,0.003,16.612,0.007,-5.7,0.0207,0.0021,3.019e-06,CSPII,Ia,0.98,1,1,-0.022,0.006,0.0,10.76,10.9,11.31,N/A,-1.0,-1.0,none
SN2014Z,0.02126,0.0209246,0.98,0.029,16.031,0.075,3.4,0.0246,0.0025,-0.0001439,CSPII,Ia,0.983,0,1,-0.019,0.06,0.0,10.66,10.75,10.81,N/A,-1.0,-1.0,none
SN2014ao,0.0140733,0.015028,0.881,0.005,18.153,0.009,-0.2,0.0282,0.0028,-1.051e-05,CSPII,Ia,0.979,0,1,0.598,0.008,0.0,10.47,10.57,10.74,N/A,-1.0,-1.0,none
SN2014at,0.03222,0.031543,0.948,0.004,16.731,0.007,-4.0,0.0164,0.0016,4.256e-06,CSPII,Ia,0.984,1,1,-0.042,0.008,0.0,11.08,11.25,11.4,N/A,-1.0,-1.0,none
SN2014ba,0.0058367,0.0049902,0.338,0.021,17.608,0.098,8.4,0.0102,0.001,-8.591e-06,CSPII,Ia-91bg,0.954,0,1,0.944,0.09,0.0,10.56,10.64,11.06,N/A,-1.0,-1.0,none
SN2014dn,0.0221733,0.0221408,0.465,0.005,18.99,0.075,2.4,0.0161,0.0016,2.041e-06,CSPII,Ia,0.982,0,0,0.653,0.01,0.0,10.58,10.65,10.72,N/A,-1.0,-1.0,none
SN2014eg,0.01862,0.018331,1.183,0.01,15.93,0.011,-4.2,0.0257,0.0026,-1.319e-05,CSPII,Ia-91T,0.947,0,1,0.247,0.009,0.0,11.47,11.62,11.73,N/A,-1.0,-1.0,none
SNhunt281,0.0040667,0.004706,0.692,0.003,14.254,0.007,-10.5,0.0454,0.0045,1.676e-06,CSPII,Ia,0.947,0,1,0.04,0.007,0.0,9.66,9.75,9.85,N/A,-1.0,-1.0,none
