name,zhel,zcmb,st,est,Mmax,eMmax,t0,EBVmw,eEBVmw,covMs,dist,sample,subtype,quality,cosmo,phys,BV,eBV,covBV_M
ASAS14ad,0.0264,0.0274352,1.0224989119492163,0.004766230359192222,17.274146003628864,0.08030798464759349,11.2,0.0159,0.0016,5.421e-06,Ho,CSPII,Ia,0.973,0,1,-0.034327842365506456,0.014701124944878234,0.0
ASAS14hp,0.0388933,0.0386676,1.0864036783619533,0.009657754645761669,17.67682008755482,0.0536261186954566,4.1,0.0295,0.0029,1.978e-05,Ho,CSPII,Ia,0.984,1,0,-0.07046663476397796,0.007398810727204866,0.0
ASAS14hr,0.0335967,0.0327196,0.785236631709155,0.006304033568374523,17.404466868080533,0.07367979479783318,1.7,0.0131,0.0013,-8.493e-06,Ho,CSPII,Ia,0.985,1,0,0.052067429853842384,0.014070757459476852,0.0
ASAS14hu,0.0215851,0.0218919,1.081973039733661,0.0074972596980795204,16.492849202344246,0.026158283589671982,-1.4,0.0612,0.0061,1.754e-05,Ho,CSPII,Ia,0.983,0,1,-0.05812988236086447,0.006884103235948342,0.0
ASAS14jc,0.0113167,0.0117796,0.9101274745393709,0.007310288734753357,14.952177229540435,0.06578417865981304,9.2,0.1346,0.0135,1.137e-05,Ho,CSPII,Ia,0.962,0,1,0.44469548206593323,0.015817726039366892,0.0
ASAS14jg,0.0148167,0.014347,1.1245166285951296,0.025547137476476932,15.614828065652187,0.0710361786298002,9.8,0.0128,0.0013,-1.272e-05,Ho,CSPII,Ia,0.961,0,1,0.09337785175103264,0.06131209702412014,0.0
ASAS14jz,0.0157891,0.0156168,0.9768344412567868,0.007515104855580631,15.33800220549511,0.0471999792395945,-4.1,0.0472,0.0047,-9.462e-06,Ho,CSPII,Ia,0.952,0,0,-0.03327912803150035,0.005943334348908313,0.0
ASAS14kd,0.0243,0.0230683,1.1344136521807762,0.010581247733024114,16.372808809194467,0.12625457950349617,14.5,0.0574,0.0057,-7.291e-06,Ho,CSPII,Ia-91T,0.941,0,0,0.2280953085562949,0.009449824637927833,0.0
ASAS14lp,0.0050967,0.0062254,1.0827805148491885,0.00527472609343439,12.430271736235197,0.0211292968736805,-8.5,0.0213,0.0021,7.614e-06,Ho,CSPII,Ia,0.335,0,1,0.24305746982761356,0.006433278714805022,0.0
ASAS14lq,0.0261733,0.0250833,0.9806057553781313,0.026311754889613733,16.984373197886583,0.12693767729127844,13.0,0.0275,0.0028,3.217e-05,Ho,CSPII,Ia,0.977,0,1,0.030621082599800786,0.07679189486415891,0.0
ASAS14lt,0.0320233,0.0314552,0.9341177496266908,0.01059711392671531,17.13473992769135,0.03788389517244705,0.9,0.0474,0.0047,2.914e-06,Ho,CSPII,Ia,0.984,1,0,-0.0018527624492996608,0.021100553236683337,0.0
ASAS14lw,0.0208855,0.0202609,1.1396973993975852,0.011883532394927046,16.534451953720257,0.11425178268491934,-4.8,0.0117,0.0012,2.512e-05,Ho,CSPII,Ia,0.939,0,1,-0.02413366399232153,0.01288199007669448,0.0
ASAS14me,0.0178,0.017386,1.0868017897595597,0.007096876128846791,16.03353883513239,0.057805792229621844,5.9,0.0175,0.0018,1.005e-05,Ho,CSPII,Ia,0.981,0,1,-0.015483211926694551,0.007993423785163115,0.0
ASAS14mw,0.0273867,0.0271207,1.0647124662683225,0.005997686080827928,16.934672772821504,0.027354316909120758,-0.3,0.0179,0.0018,8.659e-06,Ho,CSPII,Ia,0.984,1,1,-0.051445912243687886,0.006126070914194977,0.0
ASAS14my,0.0205,0.0217279,0.9053045358915472,0.005542041620623179,16.279221234681508,0.03197309444790361,-3.8,0.0316,0.0032,1.462e-06,Ho,CSPII,Ia,0.975,0,1,0.0343705282357778,0.013418371798176728,0.0
ASAS15aj,0.0109133,0.0120218,0.7577866377044061,0.006466545798845041,14.805631511350384,0.06863932983489342,2.2,0.0656,0.0066,3.01e-05,Ho,CSPII,Ia,0.952,0,1,0.09463047788340795,0.0118247159661998,0.0
ASAS15al,0.0337766,0.0337612,1.102849685750354,0.027481828344267017,17.74975164987711,0.09007403741566396,23.7,0.0293,0.0029,4.441e-05,Ho,CSPII,Ia,0.916,1,0,0.036510404552650755,0.062166913348385804,0.0
ASAS15as,0.0286801,0.0297845,1.2636444732891594,0.008138669353056207,17.203073027742345,0.0522470761884676,16.0,0.0398,0.004,-3.904e-06,Ho,CSPII,Ia,0.985,1,1,-0.0028910134131336918,0.010451728149699028,0.0
ASAS15ba,0.0231167,0.0239771,0.9683939440491436,0.00618701058384533,16.820872036965564,0.059457506137993124,9.4,0.0223,0.0022,6.377e-06,Ho,CSPII,Ia,0.983,0,1,0.021166901585900177,0.009329441186884611,0.0
ASAS15be,0.0218833,0.0213892,1.1966517726549473,0.005414643129027668,16.60148506091568,0.03052019294378529,4.1,0.0167,0.0017,4.425e-06,Ho,CSPII,Ia,0.976,0,1,0.009348413248595477,0.007924696814566125,0.0
ASAS15bm,0.0207856,0.0214395,0.9955718374382256,0.0064178313102636825,16.355477057252482,0.02370079014568886,-0.2,0.069,0.0069,5.783e-06,Ho,CSPII,Ia,0.976,0,1,0.13431088268477787,0.010930199678678656,0.0
ASAS15cb,0.04001,0.0411361,1.110301828434523,0.04351877159407786,17.441550991315353,0.0850205070895665,7.4,0.0279,0.0028,0.0004595,Ho,CSPII,Ia,0.583,1,0,0.10208314352264125,0.07923132751635208,0.0
ASAS15cd,0.0342863,0.0353887,1.0125940635941202,0.00709744851766303,17.5957796716467,0.02692181635545983,0.9,0.0261,0.0026,6.798e-06,Ho,CSPII,Ia,0.983,1,0,-0.020460670898575728,0.01174035624630064,0.0
ASAS15db,0.01099,0.0113676,0.922299103338607,0.0033724358615857142,14.974688770139014,0.039296052406765244,17.3,0.029,0.0029,2.885e-06,Ho,CSPII,Ia,0.975,0,0,0.08275731060430225,0.006961818862957195,0.0
ASAS15dd,0.0243567,0.0247417,0.827711718606551,0.00504988710685538,16.104010186247653,0.06191907958489025,14.9,0.0461,0.0046,9.761e-06,Ho,CSPII,Ia,0.962,0,0,-0.010798439153141715,0.010118851762298863,0.0
ASAS15fr,0.0334133,0.0345082,0.8829034503050154,0.019042961288092325,17.513086127571032,0.05134752546119954,5.0,0.0321,0.0032,-3.138e-06,Ho,CSPII,Ia-91T,0.978,1,1,-0.1265721586850539,0.06462507165178194,0.0
ASAS15ga,0.0066267,0.0076517,0.5038508911018669,0.03382120988599786,14.658463552141058,0.23542804488858035,1.2,0.0236,0.0024,-0.0002897,Ho,CSPII,Ia-91bg,0.966,0,1,0.36047345842032286,0.04511764666573256,0.0
ASAS15go,0.01891,0.0192546,1.1108357511146305,0.011371032881214138,16.285381532962184,0.06268041078315668,0.4,0.1369,0.0137,4.286e-06,Ho,CSPII,Ia,0.981,0,1,0.20753327025145474,0.008111940454670622,0.0
ASAS15gr,0.0242832,0.0247678,1.0716227156643559,0.008549814476624304,16.685273098337596,0.06259997496950362,15.0,0.0823,0.0082,8.014e-06,Ho,CSPII,Ia,0.983,0,1,-0.04040375551728914,0.006670080752702715,0.0
ASAS15hf,0.0061733,0.0072452,0.9142476932411062,0.004963121473595943,14.445974756148008,0.03757733988047125,4.6,0.0854,0.0085,7.357e-06,Ho,CSPII,Ia,0.961,0,1,0.005826439801555949,0.009441380117698335,0.0
ASAS15hx,0.0083,0.0092051,1.0657269468765547,0.00497069271067111,14.120535948684912,0.022208187014399805,-6.8,0.0415,0.0042,-1.905e-06,Ho,CSPII,Ia,0.909,0,1,-0.020037254268361337,0.006339919285851018,0.0
CSP12G,0.0369744,0.0379661,1.1893571927143187,0.025964476745054987,17.810092319605346,0.08237415983626883,13.4,0.0283,0.0028,-4.694e-05,Ho,CSPII,Ia,0.985,1,0,0.13822230450452722,0.07296136435132596,0.0
CSP13N,0.04776,0.0487969,1.1099733142695554,0.026705401099479484,18.021258121301766,0.05025938834302856,17.7,0.0238,0.0024,3.474e-06,Ho,CSPII,Ia-91T,0.976,1,0,0.024746860587306685,0.06274837024419688,0.0
CSP13abl,0.0403721,0.0406288,0.81208195889995,0.04998035192451038,17.92745098967623,0.06222324106617466,0.8,0.0862,0.0086,-0.0004676,Ho,CSPII,Ia,0.42,1,0,1.0671188997156094,0.08007477061915151,0.0
CSP14aal,0.0774464,0.0785493,1.1088115897482518,0.022956094279325625,19.12236272695033,0.13569816244712427,1.7,0.0263,0.0026,-3.932e-05,Ho,CSPII,Ia,0.987,1,0,-0.07931036676704295,0.013904507531272169,0.0
CSP14aar,0.0421708,0.0423854,0.9901659659789789,0.014351917292449204,17.932789993941018,0.1007557876707368,14.3,0.0934,0.0093,6.581e-05,Ho,CSPII,Ia,0.986,1,0,-0.0035869054851360715,0.009416828024944642,0.0
CSP14abk,0.0797448,0.0797387,0.9072223678477174,0.03590604783301697,18.39184154261496,0.1511360364606067,2.7,0.0663,0.0066,0.0001701,Ho,CSPII,Ia,0.0,0,0,0.11310088535545759,0.04074527785530416,0.0
CSP14abn,0.0225,0.0232746,0.988999335162392,0.005567102793901955,16.45715594839416,0.021287904852834952,3.1,0.0747,0.0075,-8.365e-07,Ho,CSPII,Ia,0.976,0,0,-0.025240148298770748,0.005218963194534256,0.0
CSP14adc,0.03244,0.031651,0.7915048906581544,0.005650366087520649,17.460221509383317,0.04186576977085944,1.6,0.0949,0.0095,-7.872e-06,Ho,CSPII,Ia,0.976,1,1,0.22700188769233876,0.012968442772398803,0.0
CSP15aae,0.0161833,0.0169733,0.4737271206891694,0.004335356852306528,16.297743566673912,0.042742970091912295,13.4,0.0226,0.0023,4.523e-05,Ho,CSPII,Ia-91bg,0.981,0,1,0.44496948031855155,0.00972843669032043,0.0
KISS15m,0.02432,0.0253844,0.38152680837760644,0.011106286784542611,17.542792344755494,0.05820649003888475,-6.1,0.0277,0.0028,7.846e-05,Ho,CSPII,Ia-91bg,0.958,0,0,0.5860763572713985,0.044076861840611783,0.0
KISS15n,0.023084,0.0239783,1.2170890765286362,0.01025265357527124,16.25008583298101,0.10366565420333951,5.7,0.0088,0.0009,-1.184e-05,Ho,CSPII,Ia-91T,0.85,0,1,0.10473546394092459,0.01071474048365595,0.0
LSQ11bk,0.0402721,0.0400251,1.0790047515082009,0.01704154158971517,17.968059917235887,0.05001816091818117,3.6,0.0936,0.0094,3.849e-05,Ho,CSPII,Ia,0.967,1,0,-0.09775407577618012,0.014955560653606585,0.0
LSQ11ot,0.02732,0.0273222,0.9836352963193358,0.005009071509935685,17.342513604140464,0.016931966132084534,4.0,0.1581,0.0158,2.6e-06,Ho,CSPII,Ia,0.976,1,1,0.33782250518768464,0.0075949985110738,0.0
LSQ11pn,0.0326533,0.0326611,0.5006112415934895,0.008112101864949248,17.24130201918679,0.04691589573320061,-1.0,0.1457,0.0146,-2.473e-05,Ho,CSPII,Ia,0.948,1,1,0.25294129459879855,0.017057848868373464,0.0
LSQ12bld,0.0833623,0.084303,0.8470788973437422,0.009998571738857324,19.307521204107125,0.14167099777110748,0.6,0.0233,0.0023,6.334e-07,Ho,CSPII,Ia,0.987,1,0,0.12111237094221394,0.01976266532014559,0.0
LSQ12btn,0.0541733,0.0552706,0.799089977131996,0.006982797403498785,18.5226332313967,0.08370335160846797,3.0,0.0333,0.0033,0.0001075,Ho,CSPII,Ia,0.986,1,0,0.10334797573748489,0.010408734174264165,0.0
LSQ12fuk,0.0205857,0.0205571,1.012184565201616,0.006317125331009524,16.40759040910611,0.035203943927213974,5.2,0.0714,0.0071,1.712e-06,Ho,CSPII,Ia,0.982,0,1,0.0253550428008964,0.013767582594705143,0.0
LSQ12fvl,0.05593,0.055977,0.588479279290891,0.008737506904470662,18.80079047677183,0.0664514633097516,-2.5,0.0179,0.0018,1.02e-05,Ho,CSPII,Ia,0.981,1,0,0.24068596502901585,0.013304900504485311,0.0
LSQ12fxd,0.03122,0.0313344,1.094162291818893,0.007354639718858734,17.075532122638904,0.0365255679766586,-5.5,0.0217,0.0022,-1.292e-06,Ho,CSPII,Ia,0.98,1,1,0.0192146691209949,0.006180377331936769,0.0
LSQ12gdj,0.0303033,0.0292813,1.1377793032918222,0.012428851532469792,16.919824940439895,0.07120737112305296,4.3,0.0199,0.002,1.011e-06,Ho,CSPII,Ia-91T,0.969,1,1,-0.01867570470033364,0.01002183254720392,0.0
LSQ12hno,0.0472673,0.0468084,0.9621671619569916,0.017495177913104742,18.100344020776973,0.03662737051047955,4.3,0.0994,0.0099,-6.322e-06,Ho,CSPII,Ia,0.983,1,0,0.06308611918424134,0.011274877700124426,0.0
LSQ12hvj,0.0712507,0.0723911,1.1388821590215734,0.019205526937531445,18.843593916235,0.06595442345310275,-1.7,0.0458,0.0046,4.658e-05,Ho,CSPII,Ia,0.986,1,0,0.10231310941090399,0.01158799980651196,0.0
LSQ12hxx,0.06936,0.0689135,1.1892088653673862,0.025283739269921283,18.956261110555285,0.11160594570255086,2.8,0.0153,0.0015,-0.0001299,Ho,CSPII,Ia,0.986,1,0,0.10679312731353718,0.02128974180094052,0.0
LSQ12hzj,0.0334,0.0345752,0.9620492999523703,0.006273826268529365,17.48517089414823,0.04688492172176688,0.3,0.0569,0.0057,-7.907e-07,Ho,CSPII,Ia,0.985,1,1,-0.05341610791900564,0.00896057229253411,0.0
LSQ12hzs,0.07208,0.0718169,1.0876680746655922,0.02061523374194451,19.03679671017224,0.05998020446020431,-1.1,0.0227,0.0023,1.202e-05,Ho,CSPII,Ia,0.985,1,0,0.10542042132140494,0.01243533543927934,0.0
LSQ13cwp,0.0666,0.0662474,0.9154627215926613,0.02315145095451081,18.970723695784496,0.1492716787230245,2.9,0.1326,0.0133,6.723e-06,Ho,CSPII,Ia,0.986,1,0,0.10535838020433985,0.028397627104458693,0.0
LSQ13dpm,0.0508648,0.0520617,1.0726345666955528,0.0082231993726367,18.298316699130126,0.030392151683640276,-2.4,0.0529,0.0053,6.429e-06,Ho,CSPII,Ia,0.984,1,0,-0.014659412198433586,0.007332973819493906,0.0
LSQ13dsm,0.0423707,0.0419767,0.881563865216367,0.004404646075528861,17.74461067346337,0.09329434467668447,0.7,0.0088,0.0009,2.186e-07,Ho,CSPII,Ia,0.984,1,0,0.0010271690046401716,0.010538794110695679,0.0
LSQ13lq,0.0755477,0.0765051,1.08909194017065,0.0101853361998505,19.04545235201374,0.08331499156556317,5.2,0.0215,0.0022,4.43e-05,Ho,CSPII,Ia,0.951,1,0,-0.07590046725557542,0.007934884118026543,0.0
LSQ13pf,0.0860404,0.0870045,0.9283310244086889,0.044371436057078155,19.633028435444523,0.3031936995483471,6.8,0.0558,0.0056,-5.637e-05,Ho,CSPII,Ia-91T,0.957,1,0,0.23070186790357283,0.08268974482924929,0.0
LSQ13ry,0.0298367,0.031032,0.8623921588477861,0.003780319345838472,17.347336502414766,0.06409970038323261,-7.7,0.0403,0.004,1.065e-05,Ho,CSPII,Ia,0.971,1,1,-0.027019893688375873,0.010368173453886851,0.0
LSQ13vy,0.0417711,0.0421068,0.8714341842585686,0.004284740526618485,17.919965977667225,0.17418138512280476,10.7,0.0676,0.0068,1.701e-05,Ho,CSPII,Ia,0.985,1,0,0.09190399485112266,0.00773712429334117,0.0
LSQ14ahc,0.0508648,0.0517592,1.2336708553826858,0.00896976231406197,18.100254253782282,0.045968663058979876,-3.1,0.0461,0.0046,1.21e-05,Ho,CSPII,Ia,0.986,1,0,-0.02364005648245282,0.010070697842839357,0.0
LSQ14ahm,0.0497655,0.0509869,1.2348440936301466,0.009188773848264041,18.194211831321564,0.07041191148047952,-6.2,0.0274,0.0027,-1.039e-05,Ho,CSPII,Ia,0.986,1,0,-0.059704259178786856,0.012115960782471477,0.0
LSQ14ba,0.0775463,0.0787677,0.955182787191988,0.009744172161111973,19.44456107145035,0.1340477470498412,10.6,0.0493,0.0049,2.807e-05,Ho,CSPII,Ia,0.986,1,0,0.06852142454192744,0.017129557247671342,0.0
LSQ14foj,0.0460667,0.0451705,1.05043410006116,0.013193069481313404,18.127069549679707,0.07676676004518006,-6.5,0.0121,0.0012,8.098e-06,Ho,CSPII,Ia,0.986,1,0,0.07759539625375567,0.013096620048984946,0.0
LSQ14fom,0.05626,0.0553279,0.9153699998956051,0.009627257150977727,18.31366467913695,0.05946809605724586,-2.7,0.0184,0.0018,6.945e-06,Ho,CSPII,Ia,0.978,1,0,0.030856275288474677,0.011889115308778375,0.0
LSQ14gfb,0.0527067,0.0527873,0.5801780077861078,0.03737570691117132,18.876921398745903,0.11691731741045253,5.5,0.0159,0.0016,-0.0006045,Ho,CSPII,Ia,0.985,1,0,0.5088513522798834,0.06812001797627898,0.0
LSQ14gfn,0.1216158,0.1210925,0.992490873100133,0.03140548574670776,19.700152591929513,0.15751223721982865,-3.5,0.0332,0.0033,0.000276,Ho,CSPII,Ia,0.967,1,0,0.06359187197498528,0.02326844118628623,0.0
LSQ14ghv,0.0666539,0.0662566,0.92278148774496,0.009766949550248337,18.887022480073913,0.06719862985717547,3.8,0.0088,0.0009,-1.551e-05,Ho,CSPII,Ia,0.981,1,0,-0.012686675553776894,0.010365661221218183,0.0
LSQ14gov,0.089538,0.0892443,1.1317483330620823,0.016078378552973463,19.805023096794155,0.3036244696781029,1.2,0.0357,0.0036,7.773e-07,Ho,CSPII,Ia,0.985,1,0,-0.08892181137904487,0.010621676031999068,0.0
LSQ14ip,0.0612967,0.0624196,0.5058019706621004,0.0102208678682216,19.297549795153486,0.32148965189335327,-5.8,0.0373,0.0037,0.0001011,Ho,CSPII,Ia,0.987,1,0,0.32736235838119043,0.023279501995184703,0.0
LSQ14jp,0.04539,0.0464896,0.6416152284622906,0.009150403041678225,18.310665348353293,0.09786893194035536,10.9,0.053,0.0053,-8.973e-05,Ho,CSPII,Ia,0.986,1,0,0.12308976540466432,0.01038333872411681,0.0
LSQ14wp,0.0694519,0.0706148,1.1244784181139411,0.013804987821924236,18.8700047518646,0.08020554935847968,-3.3,0.0207,0.0021,1.975e-05,Ho,CSPII,Ia-91T,0.984,1,0,-0.04930491161074002,0.009723599567975446,0.0
LSQ14xi,0.0507429,0.0519014,1.0902603741477106,0.014599491641961605,18.38121766793334,0.08051297652598272,8.7,0.0368,0.0037,6.227e-05,Ho,CSPII,Ia,0.986,1,0,0.21750344894216767,0.011574597636161997,0.0
LSQ15alq,0.0470667,0.0480953,0.9103808698711225,0.006023966937587692,18.07689636115728,0.08995280746191871,1.4,0.0668,0.0067,1.231e-06,Ho,CSPII,Ia,0.97,1,0,0.013706521488487056,0.008580171727406726,0.0
LSQ15bv,0.0689,0.0701168,0.9754036430897677,0.015345580764148116,18.94822556610155,0.20807388563468387,12.7,0.0443,0.0044,5.922e-05,Ho,CSPII,Ia,0.985,1,0,-0.0033343052522809558,0.020210277098775146,0.0
PS1-13eao,0.0377533,0.037362,0.8746493319455376,0.043035979752142524,17.50438530187752,0.043550089501661206,2.5,0.0107,0.0011,-0.0002808,Ho,CSPII,Ia,0.0,1,0,1.5262494148236456,0.1282269157760808,0.0
PS1-14ra,0.0280833,0.0287982,0.7743093568715749,0.0035687052321880315,17.05907810186462,0.030853127671187888,4.8,0.023,0.0023,-1.35e-05,Ho,CSPII,Ia,0.984,1,1,0.042175662690866034,0.00766790718663862,0.0
PS1-14xw,0.0245,0.0245957,1.0593448243094714,0.011069457264335216,16.5978187418085,0.021332073944032064,4.2,0.0656,0.0066,2.887e-05,Ho,CSPII,Ia,0.975,0,0,0.025146456030512354,0.007459695957480218,0.0
PS15sv,0.033277,0.0335844,1.1890240291710008,0.008463818717815121,17.461803445334304,0.1173545122714466,6.3,0.0782,0.0078,6.2e-05,Ho,CSPII,Ia-91T,0.977,1,1,-0.003537498336466882,0.011738633181104168,0.0
PTF11pbp,0.0289033,0.0276702,1.1891074483577748,0.0057621852530998835,16.96361633386431,0.04009990859717846,-0.0,0.0507,0.0051,6.106e-06,Ho,CSPII,Ia,0.984,1,1,0.06464760280727688,0.006645398926419621,0.0
PTF11pra,0.0175433,0.0167242,0.39815742750574673,0.01918919176832953,16.545035082455517,0.03948992264103595,2.2,0.0243,0.0024,5.05e-07,Ho,CSPII,Ia,0.981,0,0,0.9131788034710766,0.06727027545828798,0.0
PTF11qnr,0.0162167,0.0149985,0.8086703037997617,0.00796029221376488,15.67194921013843,0.03311758875629996,3.5,0.0556,0.0056,-3.268e-06,Ho,CSPII,Ia,0.979,0,1,0.27622473801554115,0.01136427459339086,0.0
PTF13duj,0.01694,0.015867,1.1891115228212632,0.015200722218527677,15.955128884298542,0.09838113094734982,15.4,0.0665,0.0067,-3.874e-05,Ho,CSPII,Ia,0.965,0,1,0.059323176864818805,0.014086712452095893,0.0
PTF13dym,0.04213,0.0409061,0.4916414642429053,0.023192382674107486,16.64426465581945,0.18666631982112353,4.5,0.0379,0.0038,0.0001553,Ho,CSPII,Ia-91bg,0.0,1,0,0.07443244991713271,0.044022900008990465,0.0
PTF13ebh,0.01326,0.012484,0.607971052123375,0.0043736398024574585,15.222419452032566,0.04002544665091422,-8.3,0.0668,0.0067,-5.58e-06,Ho,CSPII,Ia,0.975,0,1,0.12357665014175012,0.00747273923844612,0.0
PTF13efe,0.0749481,0.0758465,1.2293055145077387,0.010632376502802956,19.235335988636333,0.07623861440132639,-0.7,0.0213,0.0021,8.304e-06,Ho,CSPII,Ia,0.987,1,0,-0.029063038356877513,0.01464224728085973,0.0
PTF14aje,0.0276708,0.0282271,0.6849135249974755,0.006207098476525933,17.161401001752445,0.035269095402589365,0.4,0.1524,0.0152,-2.044e-05,Ho,CSPII,Ia,0.978,1,0,0.5820806261752267,0.013239914850186585,0.0
PTF14gnl,0.05369,0.0525349,1.0537568745140888,0.022059484144966467,18.32933327900922,0.19663100871369396,-9.0,0.0268,0.0027,1.276e-05,Ho,CSPII,Ia,0.984,1,0,-0.044221658750014825,0.028259690015747442,0.0
PTF14w,0.0188933,0.0200839,0.729054449163264,0.002927417761324599,16.46498732362754,0.03613490418497043,1.6,0.0205,0.0021,-8.741e-06,Ho,CSPII,Ia,0.975,0,1,0.039192913359759274,0.00578730085300577,0.0
PTF14yw,0.01697,0.0180604,0.8487883429532601,0.006283735634714732,16.83497865609671,0.5284820432139332,0.4,0.0255,0.0026,-2.742e-06,Ho,CSPII,Ia,0.411,0,1,-0.03905842479827726,0.011438661986415643,0.0
PTF14yy,0.0429703,0.0440905,0.8189302720272055,0.007578961711497332,17.869310809752566,0.09006064521299097,-2.2,0.0198,0.002,-1.274e-05,Ho,CSPII,Ia,0.986,1,0,0.27213479970523835,0.017354481957900462,0.0
SN1980N,0.005871,0.0055142,0.8884318435012889,0.009765848257933557,12.938286343969894,0.056101737462873766,9.1,0.018,0.0018,7.153e-05,TRGB,,,,,,0.10884648019505327,0.019322043420094887,0.0
SN1981B,0.006027,0.0071693,0.9206229149491546,0.00627011318489914,12.485069736378525,0.04671896645606734,10.5,0.0157,0.0016,-2.518e-06,"Ceph,TRGB",,,,,,0.07674433885200749,0.009339694378729908,0.0
SN1981D,0.005871,0.0055129,0.7263780806733534,0.04509926791159085,13.018942914143478,0.08950658006963831,8.0,0.0178,0.0018,-0.0001468,TRGB,,,,,,0.13306498827114233,0.05740390576515425,0.0
SN1989B,0.002425,0.0035864,0.8618121737522889,0.024383645845212798,11.839255118463365,0.06963052297643113,10.5,0.0284,0.0028,1.668e-05,TRGB,,,,,,0.3741532669033223,0.013372048748517601,0.0
SN1998bu,0.0024827,0.0036812,0.9585839964037255,0.0036718388370022698,11.75702086190487,0.018641874675266994,-2.9,0.0382,0.0038,6.124e-06,"Ceph,TRGB",,,,,,0.3703749030252741,0.007285101292561452,0.0
SN2001el,0.003896,0.0036761,0.9516082602833545,0.006160887124492825,12.907843388277165,0.027176383135903016,-6.5,0.0121,0.0012,1.458e-05,"Ceph,TRGB",,,,,,0.16443847879044426,0.010916183193301864,0.0
SN2002fk,0.00712,0.0066137,0.9794505497681932,0.00469286179842455,14.050318238801573,0.011076565554349063,-8.2,0.0344,0.0034,1.526e-06,"Ceph,TRGB",,,,,,-0.07665128929330223,0.0077812491136330115,0.0
SN2003du,0.0063844,0.0066521,1.0061957426781694,0.004037730959792547,14.522550695659161,0.025709908610248373,-6.3,0.0081,0.0008,4.129e-06,Ceph,,,,,,-0.05623894522033801,0.006077379456984247,0.0
SN2004ef,0.0309667,0.02977,0.8161590078214337,0.0027294511831934404,17.065486138776702,0.07398426464422088,9.7,0.0458,0.0046,-1.997e-06,Ho,CSPI,Ia,0.981,0,0,0.12989025823144829,0.004766586277426446,0.0
SN2004eo,0.01569,0.0147367,0.8177815913873123,0.004572588541434202,15.626424607456853,0.03836687131723212,-4.7,0.093,0.0093,1.33e-05,Ho,CSPI,Ia,0.979,0,0,0.049760917432616125,0.01086340104457306,0.0
SN2004ey,0.0157767,0.0146267,1.0104359530897171,0.0026159366873492627,15.836025673371656,0.02115203609875397,1.5,0.1197,0.012,6.049e-06,Ho,CSPI,Ia,0.973,0,0,-0.042691792741306855,0.0033045832969122078,0.0
SN2004gs,0.0266267,0.0282767,0.6893076459552173,0.00434493009618631,17.27735278689056,0.0641046976036737,11.8,0.0257,0.0026,-6.99e-06,Ho,CSPI,Ia,0.982,0,0,0.19431149613741638,0.006905673239132434,0.0
SN2004gu,0.0458267,0.0468967,1.2502537951142099,0.010689368326188003,18.321777711996013,0.10125733316928133,28.6,0.0223,0.0022,4.211e-05,Ho,CSPI,Ia-06gz,0.986,0,0,0.15400851330220178,0.01600522206489448,0.0
SN2005A,0.0191267,0.01834,0.9629871910804558,0.01146418041769669,16.32068838353121,0.08973905189593329,9.8,0.0259,0.0026,3.342e-05,Ho,CSPI,Ia,0.976,0,0,1.0006005292161895,0.02452970358385006,0.0
SN2005M,0.0219967,0.02558,1.2084347560593633,0.002428229671461886,16.702395814988908,0.0166646378971753,-2.6,0.0273,0.0027,1.137e-06,Ho,CSPI,Ia-91T,0.984,0,0,0.0318053917657064,0.0032603702782736704,0.0
SN2005al,0.0123933,0.0132867,0.8580170671470898,0.0033986019670602576,15.631405857418713,0.044196069462879795,7.7,0.0483,0.0048,2.719e-05,Ho,CSPI,Ia,0.909,0,0,-0.05465558064413223,0.006533437468101354,0.0
SN2005am,0.0078933,0.0089667,0.724676150838378,0.0033007375728954943,14.15529602561329,0.023959504801042524,1.5,0.0433,0.0043,1.859e-05,Ho,CSPI,Ia,0.934,0,0,0.0667187684113344,0.00548224990239898,0.0
SN2005cf,0.0064611,0.007045,0.9699803533924348,0.006465867991547619,13.937048092360694,0.017061245390633736,-7.1,0.0968,0.0097,5.331e-06,Ceph,,,,,,0.0695490217956447,0.010854842615371157,0.0
SN2005el,0.0149,0.0148833,0.8380175192576725,0.0033642059923062752,15.658614509263206,0.020125630848010227,-1.6,0.0976,0.0098,8.096e-06,Ho,CSPI,Ia,0.973,0,0,-0.057520002667885706,0.009478263991190653,0.0
SN2005eq,0.0289567,0.02835,1.1220165906353667,0.010355425593202858,17.099872671345427,0.04176855913332371,3.5,0.0629,0.0063,2.008e-05,Ho,CSPI,Ia-91T,0.984,0,0,0.06047642994762725,0.00858488887915912,0.0
SN2005hc,0.0459067,0.0444967,1.1930182261833036,0.005788818822217382,18.035338760212703,0.0815284979634461,-1.4,0.028,0.0028,5.827e-06,Ho,CSPI,Ia,0.98,0,0,0.01349642801116957,0.005478293054047155,0.0
SN2005iq,0.03402,0.03293,0.871791283293302,0.004472991977078826,17.50344391738805,0.05526969820070745,2.1,0.0185,0.0019,4.632e-05,Ho,CSPI,Ia,0.965,0,0,-0.01987201702520025,0.007830286238536316,0.0
SN2005kc,0.01511,0.01389,0.8985030318201861,0.005678838642429107,15.590655418277791,0.024720669473103002,-5.1,0.1137,0.0114,4.086e-06,Ho,CSPI,Ia,0.978,0,0,0.2396895206994163,0.010053013552120984,0.0
