sn,zhel,zcmb,st,est,Mmax,eMmax,t0,EBVmw,eEBVmw,covMs,sample,subtype,quality,cosmo,phys,BV,eBV,covBV_M,ml,m,mu,host,dist,edist,caltype
ASAS15cd,0.0342863,0.0353887,1.0125940635941202,0.00709744851766303,16.8515506566543,0.007812992468399697,-5.0,0.0261,0.0026,3.062e-06,CSPII,Ia,0.983,1,0,-0.020460670898575728,0.01174035624630064,0.0,9.85,9.95,10.02,N/A,-1.0,-1.0,none
ASAS15da,0.0487,0.0488203,0.8360269262574269,0.023384833821294367,17.773650110047253,0.0353763341435754,1.2,0.0303,0.003,-5.119e-05,CSPII,Ia,0.973,1,0,-0.13762649367141577,0.0783068365194478,0.0,10.23,10.4,10.48,N/A,-1.0,-1.0,none
ASAS15db,0.01099,0.0113676,0.922299103338607,0.0033724358615857142,14.567418931351588,0.004450437982987786,-7.5,0.029,0.0029,9.834e-07,CSPII,Ia,0.975,0,0,0.08275731060430225,0.006961818862957195,0.0,9.98,10.11,10.19,N/A,-1.0,-1.0,none
ASAS15dd,0.0243567,0.0247417,0.827711718606551,0.00504988710685538,16.116330016070684,0.006272814435590929,-2.0,0.0461,0.0046,-3.068e-06,CSPII,Ia,0.962,0,0,-0.010798439153141715,0.010118851762298863,0.0,10.31,10.41,10.52,N/A,-1.0,-1.0,none
ASAS15eb,0.01647,0.0173082,0.824006586188249,0.011123202210972214,15.449316800866274,0.01435748739715045,-2.0,0.1652,0.0165,-4.847e-05,CSPII,Ia,0.978,0,1,-0.14276041976749454,0.01669493053277126,0.0,10.79,10.96,11.4,N/A,-1.0,-1.0,none
ASAS15fr,0.0334133,0.0345082,0.8829034503050154,0.019042961288092325,16.8972961798138,0.0279434559923723,0.1,0.0321,0.0032,-1.246e-05,CSPII,Ia-91T,0.978,1,1,-0.1265721586850539,0.06462507165178194,0.0,9.89,9.98,10.06,N/A,-1.0,-1.0,none
ASAS15ga,0.0066267,0.0076517,0.5038508911018669,0.03382120988599786,15.042039864498228,0.28003307523964327,-5.5,0.0236,0.0024,0.001791,CSPII,Ia-91bg,0.966,0,1,0.36047345842032286,0.04511764666573256,0.0,10.18,10.38,10.48,N/A,-1.0,-1.0,none
ASAS15go,0.01891,0.0192546,1.1108357511146305,0.011371032881214138,15.854243073449181,0.007193836638041222,-5.7,0.1369,0.0137,2.057e-05,CSPII,Ia,0.981,0,1,0.20753327025145474,0.008111940454670622,0.0,10.04,10.18,10.27,N/A,-1.0,-1.0,none
ASAS15gr,0.0242832,0.0247678,1.0716227156643559,0.008549814476624304,15.956236927145577,0.005894126638436005,-4.9,0.0823,0.0082,1.714e-06,CSPII,Ia,0.983,0,1,-0.04040375551728914,0.006670080752702715,0.0,8.82,8.94,9.02,N/A,-1.0,-1.0,none
ASAS15hf,0.0061733,0.0072452,0.9142476932411062,0.004963121473595943,14.032904968723434,0.0075228981945957615,-9.1,0.0854,0.0085,7.806e-06,CSPII,Ia,0.961,0,1,0.005826439801555949,0.009441380117698335,0.0,9.39,9.56,9.97,N/A,-1.0,-1.0,none
ASAS15hg,0.02975,0.0308678,0.8014744677667703,0.0185234940465462,16.839887906678825,0.027683724219564037,0.6,0.041,0.0041,-1.07e-05,CSPII,Ia,0.985,1,0,0.046214161575537815,0.06256779924003109,0.0,10.3,10.42,10.51,N/A,-1.0,-1.0,none
ASAS15hx,0.0083,0.0092051,1.0657269468765547,0.00497069271067111,13.285567775433204,0.004902311785597885,-12.8,0.0415,0.0042,5.242e-06,CSPII,Ia,0.909,0,1,-0.020037254268361337,0.006339919285851018,0.0,7.06,7.45,7.89,N/A,-1.0,-1.0,none
CSP12G,0.0369744,0.0379661,1.1893571927143187,0.025964476745054987,17.186732984599427,0.03319328267826725,6.7,0.0283,0.0028,0.0001721,CSPII,Ia,0.985,1,0,0.13822230450452722,0.07296136435132596,0.0,8.29,8.41,8.49,N/A,-1.0,-1.0,none
CSP12J,0.01468,0.0149235,0.48932402391813434,0.027708652406249,15.633184892335317,0.057420400268182084,2.2,0.0678,0.0068,-0.0001521,CSPII,Ia,0.917,0,0,0.3516625127127835,0.1353035977469993,0.0,9.97,10.09,10.2,N/A,-1.0,-1.0,none
CSP12N,0.0971328,0.0982741,1.1228980951906948,0.013802503463170947,18.86998533336698,0.008167263170102591,-10.6,0.0429,0.0043,2.303e-05,CSPII,Ia,0.985,1,0,-0.11207799603605295,0.010054262894707287,0.0,7.32,7.51,7.66,N/A,-1.0,-1.0,none
CSP13N,0.04776,0.0487969,1.1099733142695554,0.026705401099479484,17.153456361239837,0.028161488547043163,1.1,0.0238,0.0024,3.523e-05,CSPII,Ia-91T,0.976,1,0,0.024746860587306685,0.06274837024419688,0.0,9.88,10.07,10.24,N/A,-1.0,-1.0,none
CSP13Q,0.089,0.0887656,0.7583965472816409,0.16987379730491564,19.115230583153373,0.042814364332506655,0.7,0.0287,0.0029,-0.005025,CSPII,Ia,0.986,1,0,-0.05283337713345304,0.0853934602061449,0.0,10.06,10.25,10.74,N/A,-1.0,-1.0,none
CSP13V,0.0599585,0.0611394,1.2198246033544462,0.05799247792070526,17.86653560077903,0.03794559790652203,15.0,0.0474,0.0047,-0.0005223,CSPII,Ia,0.987,0,0,-0.25488680387767104,0.1624309156284073,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP13Z,0.0788454,0.0800694,1.1890245388686247,0.017496466452640958,18.281456367977192,0.007885878826834987,-9.9,0.0484,0.0048,4.839e-05,CSPII,Ia-91T,0.98,1,0,-0.005428484612107098,0.01282920844118127,0.0,8.25,8.35,8.85,N/A,-1.0,-1.0,none
CSP13aad,0.0868,0.0865709,1.1891465047189105,0.039448638466027565,18.69878949621853,0.03421687820287059,0.6,0.0206,0.0021,0.0001877,CSPII,Ia,0.979,1,0,0.05326821005495219,0.07964358702406293,0.0,9.59,9.65,9.8,N/A,-1.0,-1.0,none
CSP13aaf,0.0775863,0.0787193,1.1892781366409133,0.022392237816475244,18.45362560273134,0.005433723194564659,-7.7,0.0222,0.0022,8.779e-06,CSPII,Ia,0.978,1,0,-0.04842820309837492,0.009337764810519065,0.0,10.53,10.66,11.04,N/A,-1.0,-1.0,none
CSP13aam,0.0749481,0.0750921,1.0971638908421857,0.023418353009869587,18.140102525522604,0.00934504593496551,-3.4,0.1643,0.0164,2.036e-05,CSPII,Ia,0.968,1,0,-0.13720291868704848,0.014102909089547259,0.0,8.65,9.05,9.23,N/A,-1.0,-1.0,none
CSP13aao,0.0613575,0.0616022,0.66135455361396,0.05067479301039264,18.136210321373245,0.01995037041130444,-0.6,0.0444,0.0044,-0.0004292,CSPII,Ia,0.978,1,0,0.13337579919816633,0.03701348552136114,0.0,9.8,9.93,10.09,N/A,-1.0,-1.0,none
CSP13aaq,0.0597586,0.0597706,0.9983388243446629,0.011277156907126868,18.163154331727327,0.009982904394096992,-8.3,0.0293,0.0029,9.168e-06,CSPII,Ia,0.969,1,0,-0.04270137164889576,0.013835866566644107,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP13aay,0.0589592,0.0587551,1.1212566644510051,0.01781802864879241,18.285537005757746,0.007291904128877479,-3.8,0.0159,0.0016,1.985e-05,CSPII,Ia,0.955,1,0,0.05388705060170196,0.009704644371608239,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP13abl,0.0403721,0.0406288,0.81208195889995,0.04998035192451038,19.633117481490032,0.018888786662181196,-6.2,0.0862,0.0086,0.00057,CSPII,Ia,0.42,1,0,1.0671188997156094,0.08007477061915151,0.0,8.9,8.91,9.04,N/A,-1.0,-1.0,none
CSP13abm,0.0281805,0.027529,1.1219374013843437,0.012138834054964775,16.448441318830692,0.006025738437804815,-6.1,0.1485,0.0149,7.245e-06,CSPII,Ia,0.747,0,1,-0.011231890520161159,0.007962609604278418,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP13abs,0.0771466,0.0783462,1.2173525952931454,0.014091176212104643,18.36092001213617,0.011615092875364197,-9.4,0.0208,0.0021,5.734e-05,CSPII,Ia-91T,0.983,1,0,-0.051672921539932304,0.017460649405774614,0.0,6.23,6.36,6.48,N/A,-1.0,-1.0,none
CSP14aaq,0.0359133,0.0361755,0.8795120579274908,0.015614006468179883,16.766761669912803,0.019713940125970386,-8.0,0.0524,0.0052,5.803e-05,CSPII,Ia,0.986,1,0,-0.07927316626362924,0.024524311153368384,0.0,11.01,11.08,11.48,N/A,-1.0,-1.0,none
CSP14aar,0.0421708,0.0423854,0.9901659659789789,0.014351917292449204,17.173214994037966,0.005942756804937629,-2.4,0.0934,0.0093,-1.807e-06,CSPII,Ia,0.986,1,0,-0.0035869054851360715,0.009416828024944642,0.0,8.9,9.07,9.42,N/A,-1.0,-1.0,none
CSP14abk,0.0797448,0.0797387,0.9072223678477174,0.03590604783301697,17.873490062423283,0.02271016877386251,-6.1,0.0663,0.0066,5.186e-05,CSPII,Ia,0.0,0,0,0.11310088535545759,0.04074527785530416,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP14abn,0.0225,0.0232746,0.988999335162392,0.005567102793901955,15.723020845072819,0.0038512661712853764,-2.9,0.0747,0.0075,-2.684e-06,CSPII,Ia,0.976,0,0,-0.025240148298770748,0.005218963194534256,0.0,9.59,9.75,10.24,N/A,-1.0,-1.0,none
CSP14acl,0.0299792,0.0289327,0.930889422932979,0.007727342232121422,16.75902203763498,0.00906175395048081,-1.5,0.0264,0.0026,-1.503e-05,CSPII,Ia,0.081,0,0,-0.07636357928747728,0.01290768807101324,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
CSP14acy,0.0663741,0.0660269,1.1892321515914852,0.017761032793704175,17.76140559014276,0.013485128883763691,-2.5,0.0174,0.0017,0.0001524,CSPII,Ia-91T,0.027,1,0,0.11707464331245987,0.02402583921145472,0.0,7.86,8.19,8.33,N/A,-1.0,-1.0,none
CSP14adc,0.03244,0.031651,0.7915048906581544,0.005650366087520649,16.928428207408782,0.008008622797028677,-4.3,0.0949,0.0095,-1.873e-06,CSPII,Ia,0.976,1,1,0.22700188769233876,0.012968442772398803,0.0,10.67,10.81,11.14,N/A,-1.0,-1.0,none
CSP14ade,0.0624568,0.0626358,1.2371051702233022,0.013970637530069545,17.76807614913778,0.010679546057047006,-10.1,0.077,0.0077,4.913e-05,CSPII,Ia-91T,0.963,1,0,0.049547153818508605,0.01345927953910385,0.0,10.33,10.49,10.97,N/A,-1.0,-1.0,none
CSP15B,0.0198862,0.0208198,0.7090335113645417,0.006305187475348921,15.942888897294049,0.007647351953781697,-5.2,0.0641,0.0064,2.005e-06,CSPII,Ia,0.966,0,1,0.11826262343482163,0.013038210410495769,0.0,10.78,10.95,11.42,N/A,-1.0,-1.0,none
CSP15aae,0.0161833,0.0169733,0.4737271206891694,0.004335356852306528,16.242753434653675,0.005644071920040745,-9.3,0.0226,0.0023,9.88e-06,CSPII,Ia-91bg,0.981,0,1,0.44496948031855155,0.00972843669032043,0.0,10.96,11.14,11.26,N/A,-1.0,-1.0,none
KISS13j,0.0765333,0.0776331,0.8029328425151352,0.026265420585776716,18.726317507764247,0.016683853860877746,-2.6,0.0326,0.0033,-2.629e-06,CSPII,Ia,0.963,1,0,0.13635588784962493,0.026072223659839425,0.0,9.65,9.83,10.21,N/A,-1.0,-1.0,none
KISS13l,0.1320086,0.1330018,1.057526342380831,0.10254432239566891,19.6693947070396,0.04072604883766463,-0.3,0.0137,0.0014,5.296e-05,CSPII,Ia,0.987,1,0,-0.014545279469960093,0.09792805867963789,0.0,8.32,8.69,8.85,N/A,-1.0,-1.0,none
KISS13v,0.0954,0.0962132,1.0115261192854943,0.023751724050840903,19.2175532537083,0.013278893003638244,-10.6,0.0195,0.002,3.8e-05,CSPII,Ia,0.98,1,0,0.0863222061514115,0.019840687071490924,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
KISS15m,0.02432,0.0253844,0.38152680837760644,0.011106286784542611,17.63932818254074,0.020092544718461426,-9.4,0.0277,0.0028,0.0001384,CSPII,Ia-91bg,0.958,0,0,0.5860763572713985,0.044076861840611783,0.0,9.67,9.78,9.94,N/A,-1.0,-1.0,none
KISS15n,0.023084,0.0239783,1.2170890765286362,0.01025265357527124,15.558628383486429,0.008898654125346205,-17.1,0.0088,0.0009,2.146e-05,CSPII,Ia-91T,0.85,0,1,0.10473546394092459,0.01071474048365595,0.0,7.8,8.0,8.17,N/A,-1.0,-1.0,none
LSQ11bk,0.0402721,0.0400251,1.0790047515082009,0.01704154158971517,17.108932502516115,0.009624288162663723,-2.5,0.0936,0.0094,2.151e-05,CSPII,Ia,0.967,1,0,-0.09775407577618012,0.014955560653606585,0.0,6.5,6.53,6.59,N/A,-1.0,-1.0,none
LSQ11ot,0.02732,0.0273222,0.9836352963193358,0.005009071509935685,17.41262280410885,0.004149955829087655,-6.7,0.1581,0.0158,2.027e-06,CSPII,Ia,0.976,1,1,0.33782250518768464,0.0075949985110738,0.0,10.0,10.17,10.22,N/A,-1.0,-1.0,none
LSQ11pn,0.0326533,0.0326611,0.5006112415934895,0.008112101864949248,17.219677703202283,0.009359128760776197,-7.6,0.1457,0.0146,3.772e-05,CSPII,Ia,0.948,1,1,0.25294129459879855,0.017057848868373464,0.0,10.52,10.7,10.8,N/A,-1.0,-1.0,none
LSQ12agq,0.0641556,0.0653581,1.189144048774344,0.02579940622461128,18.447783208980578,0.029053692992672277,0.7,0.0371,0.0037,6.531e-05,CSPII,Ia,0.986,1,0,0.12330170387716421,0.07303687191519384,0.0,9.29,9.3,9.43,N/A,-1.0,-1.0,none
LSQ12aor,0.0933354,0.0945588,0.8142696546160457,0.013745311693718365,19.392117960288953,0.011165349862691711,-6.4,0.0415,0.0042,3.454e-05,CSPII,Ia,0.986,1,0,-0.07615906819555818,0.026988877825647073,0.0,9.67,9.85,10.15,N/A,-1.0,-1.0,none
LSQ12bld,0.0833623,0.084303,0.8470788973437422,0.009998571738857324,18.93622448624147,0.00823467092778104,-9.1,0.0233,0.0023,3.535e-05,CSPII,Ia,0.987,1,0,0.12111237094221394,0.01976266532014559,0.0,10.42,10.55,10.64,N/A,-1.0,-1.0,none
LSQ12btn,0.0541733,0.0552706,0.799089977131996,0.006982797403498785,18.133586472142913,0.006706159998108092,-2.9,0.0333,0.0033,1.571e-07,CSPII,Ia,0.986,1,0,0.10334797573748489,0.010408734174264165,0.0,10.84,10.9,10.94,N/A,-1.0,-1.0,none
LSQ12ca,0.0994,0.0995466,1.1891024893060553,0.033960753501900844,19.251831814745398,0.036215697802044214,2.0,0.0417,0.0042,0.0003549,CSPII,Ia,0.962,0,0,-0.06287629140799211,0.0789830744782809,0.0,10.34,10.44,10.64,N/A,-1.0,-1.0,none
LSQ12cda,0.1374948,0.1384035,0.8860321356585429,0.04788400311496106,19.97235137050913,0.056097427420932516,3.1,0.0284,0.0028,-0.004088,CSPII,Ia,0.859,1,0,0.11364535802652398,0.11202779505756348,0.0,9.69,9.82,9.98,N/A,-1.0,-1.0,none
LSQ12cdl,0.1079253,0.1090245,1.1441676520219697,0.038017317437939596,19.354239350524892,0.03452706997780036,-1.1,0.0492,0.0049,-0.0001581,CSPII,Ia,0.986,1,0,-0.14223853077806936,0.07614422869880075,0.0,8.79,8.81,8.93,N/A,-1.0,-1.0,none
LSQ12fuk,0.0205857,0.0205571,1.012184565201616,0.006317125331009524,15.764158439738857,0.0047225079166941,-1.7,0.0714,0.0071,-9.451e-06,CSPII,Ia,0.982,0,1,0.0253550428008964,0.013767582594705143,0.0,8.2,8.34,8.45,N/A,-1.0,-1.0,none
LSQ12fvl,0.05593,0.055977,0.588479279290891,0.008737506904470662,18.54147304666674,0.006551953938925937,-7.8,0.0179,0.0018,1.094e-06,CSPII,Ia,0.981,1,0,0.24068596502901585,0.013304900504485311,0.0,10.55,10.74,10.93,N/A,-1.0,-1.0,none
LSQ12fxd,0.03122,0.0313344,1.094162291818893,0.007354639718858734,16.374493920409172,0.005014778756458292,-12.2,0.0217,0.0022,1.066e-05,CSPII,Ia,0.98,1,1,0.0192146691209949,0.006180377331936769,0.0,10.16,10.28,10.4,N/A,-1.0,-1.0,none
LSQ12gdj,0.0303033,0.0292813,1.1377793032918222,0.012428851532469792,16.030927969038288,0.006192643966949042,-13.6,0.0199,0.002,8.328e-06,CSPII,Ia-91T,0.969,1,1,-0.01867570470033364,0.01002183254720392,0.0,8.36,8.66,8.76,N/A,-1.0,-1.0,none
LSQ12gef,0.0641556,0.0631798,1.1393889894454527,0.021318443307443796,18.54022290452696,0.007994989414356453,-2.3,0.0512,0.0051,9.121e-05,CSPII,Ia,0.987,0,0,0.2959318492147318,0.01546592450790881,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
LSQ12gln,0.1020294,0.1021611,1.0931490719487302,0.025468737022835794,19.158880039708297,0.010159552193815754,-5.9,0.0201,0.002,5.594e-05,CSPII,Ia,0.986,1,0,-0.06789825153867213,0.012364115537887412,0.0,8.6,8.75,9.07,N/A,-1.0,-1.0,none
LSQ12gxj,0.0353,0.034596,1.099570603064363,0.01207075343384022,17.766833609885804,0.005747893870721321,-11.8,0.0571,0.0057,8.912e-06,CSPII,Ia,0.655,0,0,0.24811705452755461,0.00844654564573557,0.0,9.06,9.18,9.31,N/A,-1.0,-1.0,none
LSQ12gyc,0.0931355,0.0924863,1.1896881920747882,0.02813599685153026,18.906971643214856,0.005807401385252976,-2.9,0.0211,0.0021,3.007e-05,CSPII,Ia,0.98,0,0,-0.03651405417258502,0.01254418079037942,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
LSQ12gzm,0.0999308,0.0993978,1.1894019554267472,0.05911306479268905,19.496470343023695,0.011148880780083985,-7.8,0.0208,0.0021,-0.0001034,CSPII,Ia,0.986,0,0,0.024952853905155337,0.018151287019577196,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
LSQ12hjm,0.0713506,0.0707978,0.9518982483749883,0.007773699370019477,18.454219172386132,0.004752517641220549,-7.2,0.0246,0.0025,3.84e-06,CSPII,Ia,0.982,0,0,-0.04967669501327521,0.008001223078062798,0.0,9.93,10.09,10.25,N/A,-1.0,-1.0,none
LSQ12hno,0.0472673,0.0468084,0.9621671619569916,0.017495177913104742,17.891588993591444,0.007088537733715175,-2.5,0.0994,0.0099,-1.244e-05,CSPII,Ia,0.983,1,0,0.06308611918424134,0.011274877700124426,0.0,7.64,7.7,7.9,N/A,-1.0,-1.0,none
LSQ12hnr,0.1243,0.1255265,1.1234289095143235,0.04281219826286322,19.52478861003388,0.029720947713582142,-0.3,0.0324,0.0032,9.029e-05,CSPII,Ia,0.982,1,0,0.021375270778403177,0.0683155213590192,0.0,7.93,8.05,8.16,N/A,-1.0,-1.0,none
LSQ12hvj,0.0712507,0.0723911,1.1388821590215734,0.019205526937531445,18.348091535734852,0.00794387087035373,-8.1,0.0458,0.0046,2.374e-05,CSPII,Ia,0.986,1,0,0.10231310941090399,0.01158799980651196,0.0,8.79,9.05,9.22,N/A,-1.0,-1.0,none
LSQ12hxx,0.06936,0.0689135,1.1892088653673862,0.025283739269921283,18.242973124151174,0.011499519957007829,-3.4,0.0153,0.0015,0.000103,CSPII,Ia,0.986,1,0,0.10679312731353718,0.02128974180094052,0.0,10.28,10.45,10.58,N/A,-1.0,-1.0,none
LSQ12hzj,0.0334,0.0345752,0.9620492999523703,0.006273826268529365,16.655615839491052,0.005723837248357367,-5.5,0.0569,0.0057,3.537e-06,CSPII,Ia,0.985,1,1,-0.05341610791900564,0.00896057229253411,0.0,9.32,9.35,9.73,N/A,-1.0,-1.0,none
LSQ12hzs,0.07208,0.0718169,1.0876680746655922,0.02061523374194451,18.73410470629456,0.008745850579575273,-9.7,0.0227,0.0023,8.701e-06,CSPII,Ia,0.985,1,0,0.10542042132140494,0.01243533543927934,0.0,9.88,10.02,10.42,N/A,-1.0,-1.0,none
LSQ13abo,0.0674467,0.0681328,0.8184690068077847,0.016027590639189487,18.505868760267937,0.011138149718578095,-8.3,0.0906,0.0091,0.0001252,CSPII,Ia,0.986,1,0,0.20821161047946646,0.030749979721995793,0.0,10.04,10.31,10.34,N/A,-1.0,-1.0,none
LSQ13aiz,0.0092,0.0102493,0.9497284120723332,0.0073778590878145565,13.548557345456913,0.026051724382065298,-9.8,0.0788,0.0079,1.075e-05,CSPII,Ia,0.716,0,1,0.09752347772348458,0.0091077258522662,0.0,8.12,8.24,8.34,N/A,-1.0,-1.0,none
